ModelSEED ID	External ID	Source
rxn00065	4.6.1.1	Enzyme Class
rxn00066	1.11.1.1	Enzyme Class
rxn00067	1.8.1.14	Enzyme Class
rxn00067	1.8.1.M1	Enzyme Class
rxn00068	1.16.1.7	Enzyme Class
rxn00069	1.4.1.14	Enzyme Class
rxn00070	1.8.1.7	Enzyme Class
rxn00071	1.6.5.4	Enzyme Class
rxn00072	1.16.1.3	Enzyme Class
rxn00074	1.16.1.4	Enzyme Class
rxn00075	3.2.2.5	Enzyme Class
rxn00075	3.2.2.6	Enzyme Class
rxn00076	3.6.1.22	Enzyme Class
rxn00076	3.6.1.9	Enzyme Class
rxn00077	2.7.1.23	Enzyme Class
rxn00078	2.7.1.86	Enzyme Class
rxn00079	1.6.2.4	Enzyme Class
rxn00080	1.16.1.5	Enzyme Class
rxn00082	1.14.13.39	Enzyme Class
rxn00083	1.6.1.1	Enzyme Class
rxn00083	1.6.1.2	Enzyme Class
rxn00083	1.6.1.3	Enzyme Class
rxn00084	1.11.1.2	Enzyme Class
rxn00085	1.4.1.13	Enzyme Class
rxn00086	1.6.4.2	Enzyme Class
rxn00086	1.8.1.7	Enzyme Class
rxn00087	1.8.1.10	Enzyme Class
rxn00088	3.1.3.-	Enzyme Class
rxn00088	3.1.3.2	Enzyme Class
rxn00089	3.2.2.5	Enzyme Class
rxn00089	3.2.2.6	Enzyme Class
rxn00090	1.8.3.3	Enzyme Class
rxn00091	1.13.99.-	Enzyme Class
rxn00092	3.6.1.5	Enzyme Class
rxn00093	3.5.4.17	Enzyme Class
rxn00093	3.5.4.7	Enzyme Class
rxn00095	3.6.1.41	Enzyme Class
rxn00096	2.7.7.53	Enzyme Class
rxn00097	2.7.4.3	Enzyme Class
rxn00098	3.6.1.14	Enzyme Class
rxn00099	4.2.1.93	Enzyme Class
rxn00100	2.7.1.24	Enzyme Class
rxn00101	3.5.1.5	Enzyme Class
rxn00102	4.2.1.1	Enzyme Class
rxn00103	1.17.1.10	Enzyme Class
rxn00103	1.2.1.43	Enzyme Class
rxn00104	2.7.4.1	Enzyme Class
rxn00105	2.7.7.1	Enzyme Class
rxn00105	2.7.7.18	Enzyme Class
rxn00106	3.6.1.1	Enzyme Class
rxn00106	3.6.1.25	Enzyme Class
rxn00107	2.7.4.6	Enzyme Class
rxn00108	2.7.4.12	Enzyme Class
rxn00109	1.7.1.10	Enzyme Class
rxn00109	1.7.99.1	Enzyme Class
rxn00110	1.14.13.35	Enzyme Class
rxn00111	1.14.13.35	Enzyme Class
rxn00112	1.13.12.-	Enzyme Class
rxn00113	6.3.4.16	Enzyme Class
rxn00113	6.3.4.16-	Enzyme Class
rxn00114	2.7.2.2	Enzyme Class
rxn00116	3.6.1.5	Enzyme Class
rxn00116	3.6.1.6	Enzyme Class
rxn00117	2.7.4.6	Enzyme Class
rxn00118	2.7.4.10	Enzyme Class
rxn00119	2.7.4.14	Enzyme Class
rxn00119	2.7.4.22	Enzyme Class
rxn00119	2.7.4.4	Enzyme Class
rxn00120	3.6.1.15	Enzyme Class
rxn00120	3.6.1.39	Enzyme Class
rxn00120	3.6.1.5	Enzyme Class
rxn00121	3.6.1.18	Enzyme Class
rxn00121	3.6.1.9	Enzyme Class
rxn00122	2.7.7.2	Enzyme Class
rxn00123	3.1.3.74	Enzyme Class
rxn00124	2.7.1.35	Enzyme Class
rxn00125	3.3.1.2	Enzyme Class
rxn00126	2.5.1.6	Enzyme Class
rxn00127	4.1.1.50	Enzyme Class
rxn00128	4.4.1.14	Enzyme Class
rxn00129	2.5.1.4	Enzyme Class
rxn00130	3.5.4.17	Enzyme Class
rxn00130	3.5.4.6	Enzyme Class
rxn00131	3.2.2.4	Enzyme Class
rxn00132	3.1.3.5	Enzyme Class
rxn00133	3.6.1.17	Enzyme Class
rxn00133	3.6.1.61	Enzyme Class
rxn00134	2.7.1.20	Enzyme Class
rxn00134	2.7.1.74	Enzyme Class
rxn00135	3.6.1.29	Enzyme Class
rxn00136	3.6.1.29	Enzyme Class
rxn00137	3.1.3.7	Enzyme Class
rxn00138	6.3.1.5	Enzyme Class
rxn00138	6.3.5.1	Enzyme Class
rxn00139	2.4.2.7	Enzyme Class
rxn00139	2.4.2.8	Enzyme Class
rxn00140	3.1.4.17	Enzyme Class
rxn00140	3.1.4.53	Enzyme Class
rxn00141	3.3.1.1	Enzyme Class
rxn00142	3.5.4.28	Enzyme Class
rxn00143	3.2.2.9	Enzyme Class
rxn00144	4.3.1.15	Enzyme Class
rxn00145	1.1.2.3	Enzyme Class
rxn00146	1.1.2.4	Enzyme Class
rxn00147	2.7.9.2	Enzyme Class
rxn00148	2.7.1.40	Enzyme Class
rxn00149	1.2.1.22	Enzyme Class
rxn00149	1.2.1.23	Enzyme Class
rxn00149	1.2.1.3	Enzyme Class
rxn00150	1.2.1.49	Enzyme Class
rxn00151	2.7.9.1	Enzyme Class
rxn00152	1.2.3.3	Enzyme Class
rxn00153	3.1.3.60	Enzyme Class
rxn00154	1.2.1.-	Enzyme Class
rxn00154	1.2.1.M10	Enzyme Class
rxn00154	1.2.4.1	Enzyme Class
rxn00154	1.8.1.4	Enzyme Class
rxn00154	2.3.1.12	Enzyme Class
rxn00155	1.2.1.51	Enzyme Class
rxn00156	1.2.3.6	Enzyme Class
rxn00157	2.3.1.54	Enzyme Class
rxn00158	4.3.1.13	Enzyme Class
rxn00159	1.1.1.38	Enzyme Class
rxn00159	1.1.1.39	Enzyme Class
rxn00160	1.1.1.83	Enzyme Class
rxn00161	1.1.1.40	Enzyme Class
rxn00162	1.1.1.38	Enzyme Class
rxn00162	1.1.1.40	Enzyme Class
rxn00162	4.1.1.112	Enzyme Class
rxn00162	4.1.1.3	Enzyme Class
rxn00163	4.1.1.78	Enzyme Class
rxn00164	4.1.1.-	Enzyme Class
rxn00165	4.3.1.17	Enzyme Class
rxn00165	4.3.1.19	Enzyme Class
rxn00166	4.3.1.18	Enzyme Class
rxn00168	4.1.1.1	Enzyme Class
rxn00170	3.1.2.1	Enzyme Class
rxn00171	1.2.1.10	Enzyme Class
rxn00172	6.2.1.13	Enzyme Class
rxn00173	2.3.1.8	Enzyme Class
rxn00174	4.1.1.9	Enzyme Class
rxn00175	6.2.1.1	Enzyme Class
rxn00176	6.2.1.1	Enzyme Class
rxn00177	4.1.3.24	Enzyme Class
rxn00177	4.1.3.25	Enzyme Class
rxn00178	2.3.1.9	Enzyme Class
rxn00179	2.7.2.11	Enzyme Class
rxn00181	2.7.2.13	Enzyme Class
rxn00182	1.4.1.2	Enzyme Class
rxn00182	1.4.1.3	Enzyme Class
rxn00182	1.4.1.4	Enzyme Class
rxn00183	1.2.1.88	Enzyme Class
rxn00183	1.5.1.12	Enzyme Class
rxn00184	1.4.1.3	Enzyme Class
rxn00184	1.4.1.4	Enzyme Class
rxn00185	1.4.3.11	Enzyme Class
rxn00186	3.5.2.9	Enzyme Class
rxn00187	6.3.1.2	Enzyme Class
rxn00188	3.5.1.87	Enzyme Class
rxn00189	3.5.1.2	Enzyme Class
rxn00189	3.5.1.38	Enzyme Class
rxn00189	6.3.5.4	Enzyme Class
rxn00189	6.3.5.5	Enzyme Class
rxn00190	6.3.5.1	Enzyme Class
rxn00191	2.6.1.2	Enzyme Class
rxn00192	2.3.1.1	Enzyme Class
rxn00193	5.1.1.3	Enzyme Class
rxn00194	4.1.1.15	Enzyme Class
rxn00195	5.4.99.1	Enzyme Class
rxn00196	1.2.1.26	Enzyme Class
rxn00196	1.2.1.3	Enzyme Class
rxn00197	1.2.1.52	Enzyme Class
rxn00198	1.1.1.42	Enzyme Class
rxn00199	1.1.1.42	Enzyme Class
rxn00199	4.1.1.-	Enzyme Class
rxn00200	3.5.1.-	Enzyme Class
rxn00200	3.5.1.111	Enzyme Class
rxn00200	3.5.1.3	Enzyme Class
rxn00202	2.3.3.14	Enzyme Class
rxn00202	4.1.3.21	Enzyme Class
rxn00203	4.1.1.71	Enzyme Class
rxn00204	1.2.3.4	Enzyme Class
rxn00205	1.11.1.9	Enzyme Class
rxn00206	1.15.1.1	Enzyme Class
rxn00207	1.2.2.4	Enzyme Class
rxn00208	1.4.3.5	Enzyme Class
rxn00209	1.4.3.5	Enzyme Class
rxn00210	1.4.3.15	Enzyme Class
rxn00210	1.4.3.7	Enzyme Class
rxn00211	1.1.1.22	Enzyme Class
rxn00212	3.6.1.45	Enzyme Class
rxn00212	3.6.1.8	Enzyme Class
rxn00212	3.6.1.9	Enzyme Class
rxn00213	2.7.7.9	Enzyme Class
rxn00214	5.1.3.2	Enzyme Class
rxn00215	4.2.1.76	Enzyme Class
rxn00216	2.7.1.1	Enzyme Class
rxn00216	2.7.1.2	Enzyme Class
rxn00217	1.1.1.118	Enzyme Class
rxn00217	1.1.1.121	Enzyme Class
rxn00218	1.1.1.119	Enzyme Class
rxn00219	1.1.3.10	Enzyme Class
rxn00220	3.1.3.58	Enzyme Class
rxn00220	3.1.3.9	Enzyme Class
rxn00221	3.1.3.10	Enzyme Class
rxn00222	3.2.1.21	Enzyme Class
rxn00222	3.2.1.74	Enzyme Class
rxn00223	5.3.1.5	Enzyme Class
rxn00224	4.99.1.1	Enzyme Class
rxn00225	2.7.2.1	Enzyme Class
rxn00225	2.7.2.15	Enzyme Class
rxn00226	6.2.1.1	Enzyme Class
rxn00227	3.6.1.7	Enzyme Class
rxn00228	3.11.1.2	Enzyme Class
rxn00229	1.13.12.4	Enzyme Class
rxn00230	2.7.2.12	Enzyme Class
rxn00231	3.5.1.4	Enzyme Class
rxn00232	3.6.1.20	Enzyme Class
rxn00233	3.7.1.6	Enzyme Class
rxn00234	4.1.3.22	Enzyme Class
rxn00235	3.1.1.33	Enzyme Class
rxn00236	3.6.1.42	Enzyme Class
rxn00236	3.6.1.5	Enzyme Class
rxn00236	3.6.1.6	Enzyme Class
rxn00237	2.7.4.6	Enzyme Class
rxn00238	2.7.4.6	Enzyme Class
rxn00239	2.7.4.8	Enzyme Class
rxn00240	2.7.4.10	Enzyme Class
rxn00241	3.6.1.15	Enzyme Class
rxn00241	3.6.1.5	Enzyme Class
rxn00241	3.6.5.1	Enzyme Class
rxn00241	3.6.5.2	Enzyme Class
rxn00241	3.6.5.3	Enzyme Class
rxn00241	3.6.5.4	Enzyme Class
rxn00241	3.6.5.5	Enzyme Class
rxn00241	3.6.5.6	Enzyme Class
rxn00242	3.1.7.2	Enzyme Class
rxn00243	3.2.1.42	Enzyme Class
rxn00244	3.7.1.1	Enzyme Class
rxn00245	4.2.1.32	Enzyme Class
rxn00247	4.1.1.49	Enzyme Class
rxn00248	1.1.1.299	Enzyme Class
rxn00248	1.1.1.37	Enzyme Class
rxn00249	1.1.1.299	Enzyme Class
rxn00249	1.1.1.82	Enzyme Class
rxn00250	6.4.1.1	Enzyme Class
rxn00251	4.1.1.31	Enzyme Class
rxn00252	4.1.1.38	Enzyme Class
rxn00253	4.3.1.20	Enzyme Class
rxn00254	3.5.1.-	Enzyme Class
rxn00254	3.5.1.3	Enzyme Class
rxn00255	4.1.3.17	Enzyme Class
rxn00256	2.3.3.1	Enzyme Class
rxn00256	2.3.3.16	Enzyme Class
rxn00256	2.3.3.3	Enzyme Class
rxn00256	4.1.3.7	Enzyme Class
rxn00257	2.3.3.8	Enzyme Class
rxn00258	2.1.3.1	Enzyme Class
rxn00259	4.1.3.34	Enzyme Class
rxn00260	2.6.1.1	Enzyme Class
rxn00261	1.13.11.-	Enzyme Class
rxn00262	1.4.3.16	Enzyme Class
rxn00262	1.4.3.2	Enzyme Class
rxn00263	1.4.3.1	Enzyme Class
rxn00263	1.4.3.15	Enzyme Class
rxn00264	1.1.3.3	Enzyme Class
rxn00265	4.1.3.6	Enzyme Class
rxn00266	5.3.2.2	Enzyme Class
rxn00267	1.4.2.1	Enzyme Class
rxn00268	1.4.1.1	Enzyme Class
rxn00268	1.4.1.10	Enzyme Class
rxn00269	1.4.3.19	Enzyme Class
rxn00269	1.4.3.2	Enzyme Class
rxn00269	1.4.3.3	Enzyme Class
rxn00270	2.1.1.156	Enzyme Class
rxn00270	2.1.1.162	Enzyme Class
rxn00270	2.1.1.20	Enzyme Class
rxn00271	1.5.1.22	Enzyme Class
rxn00272	2.6.1.44	Enzyme Class
rxn00273	2.3.1.29	Enzyme Class
rxn00274	2.3.1.29	Enzyme Class
rxn00275	2.6.1.4	Enzyme Class
rxn00275	2.6.1.44	Enzyme Class
rxn00276	2.6.1.35	Enzyme Class
rxn00278	1.4.1.1	Enzyme Class
rxn00279	4.1.1.12	Enzyme Class
rxn00280	1.5.1.17	Enzyme Class
rxn00281	2.3.1.-	Enzyme Class
rxn00282	2.6.1.12	Enzyme Class
rxn00283	5.1.1.1	Enzyme Class
rxn00284	1.3.1.6	Enzyme Class
rxn00285	6.2.1.5	Enzyme Class
rxn00286	2.8.3.-	Enzyme Class
rxn00286	2.8.3.22	Enzyme Class
rxn00287	3.1.2.3	Enzyme Class
rxn00288	1.3.99.1	Enzyme Class
rxn00289	4.1.3.30	Enzyme Class
rxn00290	2.8.3.5	Enzyme Class
rxn00291	3.5.1.96	Enzyme Class
rxn00292	3.2.1.183	Enzyme Class
rxn00292	5.1.3.14	Enzyme Class
rxn00293	2.7.7.23	Enzyme Class
rxn00295	5.1.3.2	Enzyme Class
rxn00295	5.1.3.7	Enzyme Class
rxn00297	5.1.3.14	Enzyme Class
rxn00298	1.1.1.136	Enzyme Class
rxn00299	3.5.4.16	Enzyme Class
rxn00300	3.5.4.25	Enzyme Class
rxn00301	3.6.1.19	Enzyme Class
rxn00301	3.6.1.8	Enzyme Class
rxn00302	3.5.4.16	Enzyme Class
rxn00303	2.7.6.5	Enzyme Class
rxn00304	2.7.1.40	Enzyme Class
rxn00305	4.1.1.32	Enzyme Class
rxn00306	6.2.1.4	Enzyme Class
rxn00307	4.6.1.1	Enzyme Class
rxn00307	4.6.1.2	Enzyme Class
rxn00308	1.4.1.15	Enzyme Class
rxn00309	1.4.1.18	Enzyme Class
rxn00310	1.4.3.14	Enzyme Class
rxn00311	1.14.13.59	Enzyme Class
rxn00312	1.13.12.2	Enzyme Class
rxn00313	4.1.1.20	Enzyme Class
rxn00314	1.5.1.16	Enzyme Class
rxn00315	2.6.1.71	Enzyme Class
rxn00316	2.3.1.-	Enzyme Class
rxn00317	2.6.1.36	Enzyme Class
rxn00318	3.5.1.17	Enzyme Class
rxn00319	4.3.1.28	Enzyme Class
rxn00320	5.1.1.5	Enzyme Class
rxn00320	5.1.1.9	Enzyme Class
rxn00321	5.4.3.2	Enzyme Class
rxn00322	4.1.1.18	Enzyme Class
rxn00323	3.5.2.11	Enzyme Class
rxn00324	1.1.1.26	Enzyme Class
rxn00324	1.1.1.79	Enzyme Class
rxn00325	1.2.3.5	Enzyme Class
rxn00326	1.2.1.17	Enzyme Class
rxn00327	3.5.1.116	Enzyme Class
rxn00327	3.5.3.19	Enzyme Class
rxn00328	4.1.3.16	Enzyme Class
rxn00328	4.1.3.42	Enzyme Class
rxn00330	2.3.3.9	Enzyme Class
rxn00330	4.1.3.2	Enzyme Class
rxn00331	4.1.3.24	Enzyme Class
rxn00332	2.2.1.5	Enzyme Class
rxn00333	1.1.3.15	Enzyme Class
rxn00334	4.1.3.13	Enzyme Class
rxn00335	4.1.3.14	Enzyme Class
rxn00336	4.1.3.1	Enzyme Class
rxn00337	2.7.2.4	Enzyme Class
rxn00338	1.4.3.16	Enzyme Class
rxn00339	6.3.1.4	Enzyme Class
rxn00340	6.3.1.1	Enzyme Class
rxn00340	6.3.5.4	Enzyme Class
rxn00341	3.5.1.7	Enzyme Class
rxn00342	3.5.1.1	Enzyme Class
rxn00342	3.5.1.38	Enzyme Class
rxn00343	3.5.5.4	Enzyme Class
rxn00344	2.3.1.17	Enzyme Class
rxn00345	3.5.1.15	Enzyme Class
rxn00346	4.1.1.11	Enzyme Class
rxn00346	4.1.1.15	Enzyme Class
rxn00347	3.5.1.38	Enzyme Class
rxn00347	4.3.1.1	Enzyme Class
rxn00348	5.1.1.13	Enzyme Class
rxn00350	2.3.2.2	Enzyme Class
rxn00350	3.4.19.13	Enzyme Class
rxn00351	6.3.2.3	Enzyme Class
rxn00352	3.1.2.13	Enzyme Class
rxn00353	1.8.4.-	Enzyme Class
rxn00354	1.1.1.-	Enzyme Class
rxn00355	2.7.7.10	Enzyme Class
rxn00356	2.4.1.22	Enzyme Class
rxn00357	2.7.8.18	Enzyme Class
rxn00358	5.4.99.9	Enzyme Class
rxn00359	3.6.1.9	Enzyme Class
rxn00359	3.6.2.2	Enzyme Class
rxn00360	3.1.3.7	Enzyme Class
rxn00361	2.7.1.25	Enzyme Class
rxn00362	3.2.2.10	Enzyme Class
rxn00363	3.1.3.5	Enzyme Class
rxn00363	3.1.3.91	Enzyme Class
rxn00364	2.7.4.14	Enzyme Class
rxn00364	2.7.4.25	Enzyme Class
rxn00365	2.7.1.-	Enzyme Class
rxn00365	2.7.1.213	Enzyme Class
rxn00365	2.7.1.48	Enzyme Class
rxn00366	3.6.1.5	Enzyme Class
rxn00366	3.6.1.6	Enzyme Class
rxn00367	3.6.1.-	Enzyme Class
rxn00367	3.6.1.65	Enzyme Class
rxn00367	3.6.1.8	Enzyme Class
rxn00368	2.7.1.48	Enzyme Class
rxn00369	2.7.1.-	Enzyme Class
rxn00369	2.7.1.48	Enzyme Class
rxn00370	2.7.2.6	Enzyme Class
rxn00371	1.17.1.9	Enzyme Class
rxn00371	1.2.1.2	Enzyme Class
rxn00372	3.1.2.10	Enzyme Class
rxn00373	4.1.1.2	Enzyme Class
rxn00374	3.5.1.49	Enzyme Class
rxn00375	3.5.1.68	Enzyme Class
rxn00376	3.5.1.15	Enzyme Class
rxn00376	3.5.1.8	Enzyme Class
rxn00377	3.1.2.12	Enzyme Class
rxn00378	1.8.2.1	Enzyme Class
rxn00379	2.7.7.4	Enzyme Class
rxn00380	2.7.7.5	Enzyme Class
rxn00381	3.6.2.1	Enzyme Class
rxn00382	4.3.1.10	Enzyme Class
rxn00383	1.8.3.1	Enzyme Class
rxn00384	3.1.6.3	Enzyme Class
rxn00385	2.8.2.15	Enzyme Class
rxn00386	2.8.2.15	Enzyme Class
rxn00387	2.8.2.15	Enzyme Class
rxn00388	3.5.5.1	Enzyme Class
rxn00388	3.5.5.2	Enzyme Class
rxn00388	3.5.5.5	Enzyme Class
rxn00388	3.5.5.7	Enzyme Class
rxn00389	3.5.1.17	Enzyme Class
rxn00390	3.5.1.15	Enzyme Class
rxn00391	3.1.3.-	Enzyme Class
rxn00391	3.1.3.102	Enzyme Class
rxn00391	3.1.3.2	Enzyme Class
rxn00392	2.7.1.26	Enzyme Class
rxn00393	2.7.1.42	Enzyme Class
rxn00394	3.5.3.1	Enzyme Class
rxn00395	3.5.3.6	Enzyme Class
rxn00396	2.7.3.3	Enzyme Class
rxn00397	2.4.2.31	Enzyme Class
rxn00398	1.4.3.-	Enzyme Class
rxn00398	1.4.3.2	Enzyme Class
rxn00399	1.14.13.39	Enzyme Class
rxn00400	1.14.13.39	Enzyme Class
rxn00401	1.13.12.1	Enzyme Class
rxn00402	1.5.1.11	Enzyme Class
rxn00403	1.5.1.19	Enzyme Class
rxn00404	2.1.4.1	Enzyme Class
rxn00405	4.1.1.19	Enzyme Class
rxn00406	5.1.1.9	Enzyme Class
rxn00407	3.5.4.13	Enzyme Class
rxn00408	3.6.1.15	Enzyme Class
rxn00408	3.6.1.5	Enzyme Class
rxn00409	2.7.4.6	Enzyme Class
rxn00410	6.3.4.2	Enzyme Class
rxn00411	2.7.1.40	Enzyme Class
rxn00412	6.3.4.2	Enzyme Class
rxn00413	4.6.1.6	Enzyme Class
rxn00414	6.3.5.5	Enzyme Class
rxn00415	2.6.1.15	Enzyme Class
rxn00416	6.3.5.4	Enzyme Class
rxn00417	5.1.1.10	Enzyme Class
rxn00418	2.7.7.-	Enzyme Class
rxn00419	1.4.1.7	Enzyme Class
rxn00420	3.1.3.3	Enzyme Class
rxn00421	2.7.1.80	Enzyme Class
rxn00422	2.6.1.51	Enzyme Class
rxn00423	2.3.1.30	Enzyme Class
rxn00424	2.6.1.45	Enzyme Class
rxn00425	5.1.1.10	Enzyme Class
rxn00425	5.1.1.18	Enzyme Class
rxn00426	4.3.1.17	Enzyme Class
rxn00427	1.11.1.21	Enzyme Class
rxn00427	1.11.1.6	Enzyme Class
rxn00427	1.11.1.7	Enzyme Class
rxn00428	4.5.1.3	Enzyme Class
rxn00429	1.2.1.46	Enzyme Class
rxn00430	1.1.1.244	Enzyme Class
rxn00431	1.4.99.3	Enzyme Class
rxn00432	1.1.3.13	Enzyme Class
rxn00433	1.5.3.1	Enzyme Class
rxn00434	1.5.3.4	Enzyme Class
rxn00435	1.2.98.1	Enzyme Class
rxn00435	1.2.99.4	Enzyme Class
rxn00436	3.6.1.15	Enzyme Class
rxn00437	2.7.4.15	Enzyme Class
rxn00437	2.7.6.2	Enzyme Class
rxn00438	2.7.4.16	Enzyme Class
rxn00439	3.6.1.28	Enzyme Class
rxn00440	2.7.6.2	Enzyme Class
rxn00441	1.2.4.2	Enzyme Class
rxn00442	4.1.1.71	Enzyme Class
rxn00443	1.3.2.3	Enzyme Class
rxn00444	1.11.1.11	Enzyme Class
