MS ID	Old MS ID	External ID	Source
rxn00029		R_R00036_c	AlgaGEM
rxn00037		R_R00047_c	AlgaGEM
rxn00048		R_R00066_c	AlgaGEM
rxn00028		R_R00068_c	AlgaGEM
rxn00056		R_R00078_c	AlgaGEM
rxn00060		R_R00084_c	AlgaGEM
rxn00062		R_R00086_c	AlgaGEM
rxn00065		R_R00089_c	AlgaGEM
rxn27888		R_R00093_p	AlgaGEM
rxn00071		R_R00095_c	AlgaGEM
rxn31204		R_R00095_tmx	AlgaGEM
rxn05772		R_R00100_c	AlgaGEM
rxn00076		R_R00103_c	AlgaGEM
rxn00077		R_R00104_c	AlgaGEM
rxn00085		R_R00114_c	AlgaGEM
rxn00086		R_R00115_c	AlgaGEM
rxn00092		R_R00122_c	AlgaGEM
rxn00096		R_R00126_c	AlgaGEM
rxn00097		R_R00127_c	AlgaGEM
rxn00100		R_R00130_c	AlgaGEM
rxn00101		R_R00131_c	AlgaGEM
rxn00102		R_R00132N_c	AlgaGEM
rxn27740		R_R00132N_m	AlgaGEM
rxn26146		R_R00132N_p	AlgaGEM
rxn05776		R_R00135_c	AlgaGEM
rxn00105		R_R00137_c	AlgaGEM
rxn00116		R_R00155_c	AlgaGEM
rxn00117		R_R00156_c	AlgaGEM
rxn00118		R_R00157_c	AlgaGEM
rxn00119		R_R00158_c	AlgaGEM
rxn00120		R_R00159_c	AlgaGEM
rxn00122		R_R00161_c	AlgaGEM
rxn00124		R_R00174_c	AlgaGEM
rxn00126		R_R00177_c	AlgaGEM
rxn00127		R_R00178_c	AlgaGEM
rxn00128		R_R00179_c	AlgaGEM
rxn00130		R_R00181_c	AlgaGEM
rxn00132		R_R00183_c	AlgaGEM
rxn00133		R_R00184_c	AlgaGEM
rxn00134		R_R00185_c	AlgaGEM
rxn00136		R_R00187_c	AlgaGEM
rxn00139		R_R00190_c	AlgaGEM
rxn00140		R_R00191_c	AlgaGEM
rxn00141		R_R00192_c	AlgaGEM
rxn00148		R_R00200_c	AlgaGEM
rxn20509		R_R00200_p	AlgaGEM
rxn30418		R_R00209_m	AlgaGEM
rxn20656		R_R00209_p	AlgaGEM
rxn00157		R_R00212_c	AlgaGEM
rxn00159		R_R00214_c	AlgaGEM
rxn27982		R_R00216_p	AlgaGEM
rxn00164		R_R00219_c	AlgaGEM
rxn15021		R_R00226_c	AlgaGEM
rxn34298		R_R00230_x	AlgaGEM
rxn00174		R_R00233_c	AlgaGEM
rxn00175		R_R00235N_c	AlgaGEM
rxn27660		R_R00235N_m	AlgaGEM
rxn27659		R_R00235N_p	AlgaGEM
rxn30338		R_R00235N_x	AlgaGEM
rxn00176		R_R00236_c	AlgaGEM
rxn31208		R_R00236_m	AlgaGEM
rxn00178		R_R00238_c	AlgaGEM
rxn19031		R_R00238_m	AlgaGEM
rxn31209		R_R00238_p	AlgaGEM
rxn31210		R_R00238_x	AlgaGEM
rxn00179		R_R00239_c	AlgaGEM
rxn00182		R_R00243_c	AlgaGEM
rxn19827		R_R00243_m	AlgaGEM
rxn00183		R_R00245_c	AlgaGEM
rxn00186		R_R00251_c	AlgaGEM
rxn00187		R_R00253_c	AlgaGEM
rxn19836		R_R00253_m	AlgaGEM
rxn19835		R_R00253_p	AlgaGEM
rxn00190		R_R00257_c	AlgaGEM
rxn00191		R_R00258_c	AlgaGEM
rxn27697		R_R00258_m	AlgaGEM
rxn31211		R_R00258_p	AlgaGEM
rxn00192		R_R00259_c	AlgaGEM
rxn00194		R_R00261_c	AlgaGEM
rxn30399		R_R00267_m	AlgaGEM
rxn00211		R_R00286_c	AlgaGEM
rxn00213		R_R00289_c	AlgaGEM
rxn00214		R_R00291_c	AlgaGEM
rxn00216		R_R00299_c	AlgaGEM
rxn00224|rxn12218		R_R00310_c	AlgaGEM
rxn34299		R_R00315_x	AlgaGEM
rxn31212		R_R00316_m	AlgaGEM
rxn00227		R_R00317_c	AlgaGEM
rxn00236		R_R00328_c	AlgaGEM
rxn00237		R_R00330_c	AlgaGEM
rxn00239		R_R00332_c	AlgaGEM
rxn00241		R_R00335_c	AlgaGEM
rxn00247		R_R00341_c	AlgaGEM
rxn00248		R_R00342_c	AlgaGEM
rxn20068		R_R00342_m	AlgaGEM
rxn23652		R_R00342_p	AlgaGEM
rxn27976		R_R00342_x	AlgaGEM
rxn00250		R_R00344_c	AlgaGEM
rxn00251		R_R00345_c	AlgaGEM
rxn00256		R_R00351_c	AlgaGEM
rxn19316		R_R00351_m	AlgaGEM
rxn27765		R_R00351_x	AlgaGEM
rxn00257		R_R00352_c	AlgaGEM
rxn00260		R_R00355_c	AlgaGEM
rxn27720		R_R00355_m	AlgaGEM
rxn27719		R_R00355_p	AlgaGEM
rxn00263		R_R00359_c	AlgaGEM
rxn27694		R_R00369_m	AlgaGEM
rxn05817		R_R00376N_c	AlgaGEM
rxn28991		R_R00405_m	AlgaGEM
rxn30176		R_R00408_m	AlgaGEM
rxn30068		R_R00415_c	AlgaGEM
rxn00293		R_R00416_c	AlgaGEM
rxn00300		R_R00425_c	AlgaGEM
rxn00301		R_R00426_c	AlgaGEM
rxn00302		R_R00428_c	AlgaGEM
rxn00307		R_R00434_c	AlgaGEM
rxn05848		R_R00443_c	AlgaGEM
rxn00313		R_R00451_c	AlgaGEM
rxn20162		R_R00472_x	AlgaGEM
rxn00333		R_R00475_c	AlgaGEM
rxn31214		R_R00475_x	AlgaGEM
rxn34300		R_R00476N_m	AlgaGEM
rxn33532		R_R00479_x	AlgaGEM
rxn00337		R_R00480_c	AlgaGEM
rxn00338		R_R00481_c	AlgaGEM
rxn00342		R_R00485_c	AlgaGEM
rxn00346		R_R00489_c	AlgaGEM
rxn00350		R_R00494_c	AlgaGEM
rxn00351		R_R00497_c	AlgaGEM
rxn00355		R_R00502_c	AlgaGEM
rxn00359		R_R00507_c	AlgaGEM
rxn00360		R_R00508_c	AlgaGEM
rxn00361		R_R00509_c	AlgaGEM
rxn00363		R_R00511_c	AlgaGEM
rxn00364		R_R00512_c	AlgaGEM
rxn00365		R_R00513_c	AlgaGEM
rxn00366		R_R00514_c	AlgaGEM
rxn00368		R_R00516_c	AlgaGEM
rxn00369		R_R00517_c	AlgaGEM
rxn00374		R_R00524_c	AlgaGEM
rxn00379		R_R00529_c	AlgaGEM
rxn00383		R_R00533_c	AlgaGEM
rxn00388		R_R00540_c	AlgaGEM
rxn00391		R_R00548_c	AlgaGEM
rxn00392		R_R00549_c	AlgaGEM
rxn00405		R_R00566_c	AlgaGEM
rxn00408		R_R00569_c	AlgaGEM
rxn00409		R_R00570_c	AlgaGEM
rxn00410		R_R00571_c	AlgaGEM
rxn00412		R_R00573_c	AlgaGEM
rxn00414		R_R00575_c	AlgaGEM
rxn31216		R_R00575_m	AlgaGEM
rxn00416		R_R00578_c	AlgaGEM
rxn00420		R_R00582_c	AlgaGEM
rxn00423		R_R00586_c	AlgaGEM
rxn28985		R_R00588_m	AlgaGEM
rxn00427		R_R00602_c	AlgaGEM
rxn00433		R_R00610_c	AlgaGEM
rxn00436		R_R00615_c	AlgaGEM
rxn00437		R_R00616_c	AlgaGEM
rxn00440		R_R00619_c	AlgaGEM
rxn31217		R_R00621_m	AlgaGEM
rxn05871		R_R00623_c	AlgaGEM
rxn15053		R_R00631_c	AlgaGEM
rxn00443		R_R00640_c	AlgaGEM
rxn00444		R_R00644_c	AlgaGEM
rxn31205		R_R00644_tmx	AlgaGEM
rxn00452		R_R00650_c	AlgaGEM
rxn00459		R_R00658_c	AlgaGEM
rxn17748		R_R00658_p	AlgaGEM
rxn00463		R_R00662_c	AlgaGEM
rxn00467		R_R00667_c	AlgaGEM
rxn00469		R_R00669_c	AlgaGEM
rxn00470		R_R00670_c	AlgaGEM
rxn00478		R_R00678_c	AlgaGEM
rxn00484		R_R00685_c	AlgaGEM
rxn00490		R_R00691_c	AlgaGEM
rxn00493		R_R00694_c	AlgaGEM
rxn00495		R_R00697_c	AlgaGEM
rxn00496		R_R00698_c	AlgaGEM
rxn00497		R_R00699_c	AlgaGEM
rxn00498		R_R00702_c	AlgaGEM
rxn00500		R_R00704_c	AlgaGEM
rxn00501		R_R00705_c	AlgaGEM
rxn30141		R_R00709_m	AlgaGEM
rxn00506		R_R00710_c	AlgaGEM
rxn00508		R_R00713_c	AlgaGEM
rxn00510		R_R00715_c	AlgaGEM
rxn00511		R_R00716_c	AlgaGEM
rxn00513		R_R00719_c	AlgaGEM
rxn00514		R_R00720_c	AlgaGEM
rxn00515		R_R00722_c	AlgaGEM
rxn00527		R_R00734_c	AlgaGEM
rxn00529		R_R00736_c	AlgaGEM
rxn00530		R_R00737_c	AlgaGEM
rxn00533		R_R00742_c	AlgaGEM
rxn27668		R_R00742_p	AlgaGEM
rxn00536		R_R00746_c	AlgaGEM
rxn00540		R_R00750_c	AlgaGEM
rxn00541		R_R00751_c	AlgaGEM
rxn00543		R_R00754_c	AlgaGEM
rxn00544		R_R00755_c	AlgaGEM
rxn00549		R_R00762_c	AlgaGEM
rxn31218		R_R00762_p	AlgaGEM
rxn15062		R_R00766_c	AlgaGEM
rxn00555		R_R00768_c	AlgaGEM
rxn00560		R_R00774_c	AlgaGEM
rxn00562		R_R00776_c	AlgaGEM
rxn00566		R_R00782_c	AlgaGEM
rxn05893		R_R00790_c	AlgaGEM
rxn31219		R_R00790_p	AlgaGEM
rxn00571		R_R00794_c	AlgaGEM
rxn00575		R_R00801_c	AlgaGEM
rxn15069		R_R00802_c	AlgaGEM
rxn00578		R_R00805_c	AlgaGEM
rxn00589		R_R00818_c	AlgaGEM
rxn00598		R_R00829_c	AlgaGEM
rxn00609		R_R00840_c	AlgaGEM
rxn00611		R_R00842_c	AlgaGEM
rxn00615		R_R00847_c	AlgaGEM
rxn00616		R_R00848_c	AlgaGEM
rxn05901		R_R00851_c	AlgaGEM
rxn00623		R_R00858_c	AlgaGEM
rxn05902		R_R00859_c	AlgaGEM
rxn15081		R_R00867_c	AlgaGEM
rxn00634		R_R00875_c	AlgaGEM
rxn00640		R_R00883_c	AlgaGEM
rxn00641		R_R00885_c	AlgaGEM
rxn15089		R_R00887N_c	AlgaGEM
rxn00642		R_R00888_c	AlgaGEM
rxn00643		R_R00889_c	AlgaGEM
rxn05907		R_R00890_c	AlgaGEM
rxn05909		R_R00891_c	AlgaGEM
rxn00645|rxn11117		R_R00893_c	AlgaGEM
rxn00646		R_R00894_c	AlgaGEM
rxn00647		R_R00896_c	AlgaGEM
rxn00649		R_R00897_c	AlgaGEM
rxn00650		R_R00899_c	AlgaGEM
rxn00653		R_R00904_c	AlgaGEM
rxn00654		R_R00905_c	AlgaGEM
rxn00657		R_R00908_c	AlgaGEM
rxn00673		R_R00924_c	AlgaGEM
rxn31220		R_R00926_c	AlgaGEM
rxn00676		R_R00927_c	AlgaGEM
rxn15094		R_R00935_c	AlgaGEM
rxn00684		R_R00936_c	AlgaGEM
rxn00685		R_R00937_c	AlgaGEM
rxn00689		R_R00942_c	AlgaGEM
rxn00690		R_R00943_c	AlgaGEM
rxn00691		R_R00944_c	AlgaGEM
rxn00692		R_R00945_c	AlgaGEM
rxn19870		R_R00945_m	AlgaGEM
rxn00693		R_R00946_c	AlgaGEM
rxn00695		R_R00948_c	AlgaGEM
rxn19776		R_R00948_p	AlgaGEM
rxn00704		R_R00959_c	AlgaGEM
rxn20583		R_R00959_p	AlgaGEM
rxn00706		R_R00961_c	AlgaGEM
rxn00707		R_R00962_c	AlgaGEM
rxn00708		R_R00963_c	AlgaGEM
rxn00709		R_R00964_c	AlgaGEM
rxn00710		R_R00965_c	AlgaGEM
rxn00711		R_R00966_c	AlgaGEM
rxn00712		R_R00967_c	AlgaGEM
rxn00713		R_R00968_c	AlgaGEM
rxn00715		R_R00970_c	AlgaGEM
rxn00717		R_R00974_c	AlgaGEM
rxn00720		R_R00978_c	AlgaGEM
rxn00726		R_R00985_c	AlgaGEM
rxn00727		R_R00986_c	AlgaGEM
rxn00735		R_R00994_c	AlgaGEM
rxn00737		R_R00996_c	AlgaGEM
rxn00740		R_R00999_c	AlgaGEM
rxn00741		R_R01000_c	AlgaGEM
rxn00742		R_R01001_c	AlgaGEM
rxn05913		R_R01004_c	AlgaGEM
rxn05914		R_R01005_c	AlgaGEM
rxn05918		R_R01009_c	AlgaGEM
rxn00744		R_R01011_c	AlgaGEM
rxn00747		R_R01015_c	AlgaGEM
rxn27386		R_R01015_p	AlgaGEM
rxn05921		R_R01025_c	AlgaGEM
rxn00754		R_R01026_c	AlgaGEM
rxn00758		R_R01030_c	AlgaGEM
rxn00763		R_R01036_c	AlgaGEM
rxn00770		R_R01049_c	AlgaGEM
rxn00772		R_R01051_c	AlgaGEM
rxn14038		R_R01054_c	AlgaGEM
rxn00776		R_R01055_c	AlgaGEM
rxn00777		R_R01056_c	AlgaGEM
rxn28141		R_R01056_p	AlgaGEM
rxn00778		R_R01057_c	AlgaGEM
rxn00781		R_R01061_c	AlgaGEM
rxn19762		R_R01061_p	AlgaGEM
rxn17199		R_R01063_p	AlgaGEM
rxn31366		R_R01067_p	AlgaGEM
rxn00786		R_R01068N_c	AlgaGEM
rxn15116		R_R01070_c	AlgaGEM
rxn19683		R_R01070_p	AlgaGEM
rxn00789		R_R01071_c	AlgaGEM
rxn00790		R_R01072_c	AlgaGEM
rxn00791		R_R01073_c	AlgaGEM
rxn00792		R_R01074_c	AlgaGEM
rxn09531		R_R01078_c	AlgaGEM
rxn00797		R_R01080_c	AlgaGEM
rxn19740		R_R01082_m	AlgaGEM
rxn00800		R_R01083_c	AlgaGEM
rxn00801		R_R01085_c	AlgaGEM
rxn00802		R_R01086_c	AlgaGEM
rxn00806		R_R01090_c	AlgaGEM
rxn00808		R_R01092_c	AlgaGEM
rxn11551		R_R01093_c	AlgaGEM
rxn11552		R_R01095_c	AlgaGEM
rxn31367		R_R01101_c	AlgaGEM
rxn00818		R_R01103_c	AlgaGEM
rxn00819		R_R01104_c	AlgaGEM
rxn05929		R_R01105_c	AlgaGEM
rxn00829		R_R01121_c	AlgaGEM
rxn00830		R_R01123_c	AlgaGEM
rxn00831		R_R01126_c	AlgaGEM
rxn00832		R_R01127_c	AlgaGEM
rxn00834		R_R01130_c	AlgaGEM
rxn00835		R_R01131_c	AlgaGEM
rxn00836		R_R01132_c	AlgaGEM
rxn00837		R_R01134_c	AlgaGEM
rxn00838		R_R01135_c	AlgaGEM
rxn00839		R_R01137_c	AlgaGEM
rxn00852		R_R01151_c	AlgaGEM
rxn00860		R_R01159_c	AlgaGEM
rxn05934		R_R01163_63__c	AlgaGEM
rxn00863		R_R01163_c	AlgaGEM
rxn00866		R_R01167_c	AlgaGEM
rxn31221		R_R01175N_x	AlgaGEM
rxn19980		R_R01177_x	AlgaGEM
rxn00880		R_R01184_c	AlgaGEM
rxn00881		R_R01185_c	AlgaGEM
rxn00882		R_R01186_c	AlgaGEM
rxn00883		R_R01187_c	AlgaGEM
rxn31332		R_R01195_p	AlgaGEM
rxn34265		R_R01196_p	AlgaGEM
rxn05941		R_R01206_c	AlgaGEM
rxn00898		R_R01209_c	AlgaGEM
rxn00902		R_R01213_c	AlgaGEM
rxn00903		R_R01214_c	AlgaGEM
rxn00904		R_R01215_c	AlgaGEM
rxn00907		R_R01220_c	AlgaGEM
rxn00908		R_R01221_c	AlgaGEM
rxn19763		R_R01221_m	AlgaGEM
rxn00909		R_R01222_c	AlgaGEM
rxn00910		R_R01224_c	AlgaGEM
rxn00912		R_R01226_c	AlgaGEM
rxn00913		R_R01227_c	AlgaGEM
rxn00915		R_R01229_c	AlgaGEM
rxn00916		R_R01230_c	AlgaGEM
rxn00917		R_R01231_c	AlgaGEM
rxn00918		R_R01232_c	AlgaGEM
rxn00920		R_R01234_c	AlgaGEM
rxn00926		R_R01244_c	AlgaGEM
rxn00927		R_R01245_c	AlgaGEM
rxn00929		R_R01248_c	AlgaGEM
rxn00932		R_R01252_c	AlgaGEM
rxn05947		R_R01253_c	AlgaGEM
rxn05952		R_R01262_c	AlgaGEM
rxn00942		R_R01273_c	AlgaGEM
rxn00943		R_R01274_c	AlgaGEM
rxn00945		R_R01278_c	AlgaGEM
rxn09476		R_R01279_x	AlgaGEM
rxn30377		R_R01280_x	AlgaGEM
rxn00948		R_R01281_c	AlgaGEM
rxn15166		R_R01286_c	AlgaGEM
rxn00952		R_R01287_c	AlgaGEM
rxn05957		R_R01288_c	AlgaGEM
rxn15167		R_R01290_c	AlgaGEM
rxn05959		R_R01303_c	AlgaGEM
rxn05963		R_R01310_c	AlgaGEM
rxn00973		R_R01324_c	AlgaGEM
rxn30082		R_R01324_m	AlgaGEM
rxn31223		R_R01325_x	AlgaGEM
rxn00975		R_R01326_c	AlgaGEM
rxn00977		R_R01329_c	AlgaGEM
rxn00980		R_R01334_c	AlgaGEM
rxn19871		R_R01334_p	AlgaGEM
rxn05980		R_R01342_c	AlgaGEM
rxn34301		R_R01347_c	AlgaGEM
rxn34302		R_R01348_c	AlgaGEM
rxn00983		R_R01351_c	AlgaGEM
rxn00985		R_R01353_c	AlgaGEM
rxn31224		R_R01354_c	AlgaGEM
rxn00991		R_R01360_c	AlgaGEM
rxn00992		R_R01361_c	AlgaGEM
rxn00993		R_R01364_c	AlgaGEM
rxn00999		R_R01372_c	AlgaGEM
rxn01000		R_R01373_c	AlgaGEM
rxn05991		R_R01374_c	AlgaGEM
rxn01004		R_R01378_c	AlgaGEM
rxn05992		R_R01383_c	AlgaGEM
rxn01007		R_R01384_c	AlgaGEM
rxn27943		R_R01388_m	AlgaGEM
rxn01018		R_R01397_c	AlgaGEM
rxn01019		R_R01398_c	AlgaGEM
rxn20493		R_R01398_m	AlgaGEM
rxn28051		R_R01398_p	AlgaGEM
rxn05998		R_R01409_c	AlgaGEM
rxn01028		R_R01415_c	AlgaGEM
rxn01029		R_R01416_c	AlgaGEM
rxn01034		R_R01421_c	AlgaGEM
rxn01043		R_R01431_c	AlgaGEM
rxn01058		R_R01451_c	AlgaGEM
rxn01066		R_R01462_c	AlgaGEM
rxn01069		R_R01466_c	AlgaGEM
rxn01071		R_R01468_c	AlgaGEM
rxn01073		R_R01470_c	AlgaGEM
rxn01087		R_R01495_c	AlgaGEM
rxn01100		R_R01512_c	AlgaGEM
rxn20544		R_R01512_p	AlgaGEM
rxn01101		R_R01513_c	AlgaGEM
rxn27895		R_R01514_p	AlgaGEM
rxn01103		R_R01515_c	AlgaGEM
rxn01106		R_R01518_c	AlgaGEM
rxn18917		R_R01518_p	AlgaGEM
rxn01111		R_R01523_c	AlgaGEM
rxn28078		R_R01523_p	AlgaGEM
rxn01115		R_R01528_c	AlgaGEM
rxn27624		R_R01528_p	AlgaGEM
rxn01116		R_R01529_c	AlgaGEM
rxn28146		R_R01529_p	AlgaGEM
rxn01124|rxn11029		R_R01542_c	AlgaGEM
rxn01127		R_R01547_c	AlgaGEM
rxn01128		R_R01548_c	AlgaGEM
rxn01129		R_R01549_c	AlgaGEM
rxn01137		R_R01560_c	AlgaGEM
rxn01138		R_R01561_c	AlgaGEM
rxn01143		R_R01567_c	AlgaGEM
rxn01145		R_R01569_c	AlgaGEM
rxn01169		R_R01600_c	AlgaGEM
rxn01171		R_R01602_c	AlgaGEM
rxn01179		R_R01613_c	AlgaGEM
rxn01181		R_R01615_c	AlgaGEM
rxn01184		R_R01618_c	AlgaGEM
rxn05349		R_R01624_c	AlgaGEM
rxn31225		R_R01624_p	AlgaGEM
rxn05465		R_R01626_c	AlgaGEM
rxn27985		R_R01626_p	AlgaGEM
rxn01199		R_R01639_c	AlgaGEM
rxn01200		R_R01641_c	AlgaGEM
rxn27495		R_R01641_p	AlgaGEM
rxn01202		R_R01645_c	AlgaGEM
rxn01204		R_R01648_c	AlgaGEM
rxn01208		R_R01652_c	AlgaGEM
rxn01211		R_R01655_c	AlgaGEM
rxn01213|rxn13826		R_R01658_c	AlgaGEM
rxn01217		R_R01663_c	AlgaGEM
rxn01218		R_R01664_c	AlgaGEM
rxn01219		R_R01665_c	AlgaGEM
rxn01220		R_R01666_c	AlgaGEM
rxn01225		R_R01676_c	AlgaGEM
rxn01226		R_R01677_c	AlgaGEM
rxn15230		R_R01678_c	AlgaGEM
rxn01228		R_R01679_c	AlgaGEM
rxn01231		R_R01682_c	AlgaGEM
rxn06025		R_R01687_c	AlgaGEM
rxn30541		R_R01701_c	AlgaGEM
rxn01245		R_R01702_c	AlgaGEM
rxn06033		R_R01706_c	AlgaGEM
rxn31328		R_R01706_p	AlgaGEM
rxn01255		R_R01714_c	AlgaGEM
rxn01256		R_R01715_c	AlgaGEM
rxn01258		R_R01717_c	AlgaGEM
rxn00062		R_R01719_c	AlgaGEM
rxn01268		R_R01728_c	AlgaGEM
rxn01274		R_R01736_c	AlgaGEM
rxn01275		R_R01737_c	AlgaGEM
rxn01286		R_R01752_c	AlgaGEM
rxn01290		R_R01758_c	AlgaGEM
rxn01291		R_R01759_c	AlgaGEM
rxn01297		R_R01768_c	AlgaGEM
rxn01298		R_R01769_c	AlgaGEM
rxn01299		R_R01770_c	AlgaGEM
rxn01300		R_R01771_c	AlgaGEM
rxn01301		R_R01773_c	AlgaGEM
rxn01304		R_R01777_c	AlgaGEM
rxn15249		R_R01786_c	AlgaGEM
rxn01310		R_R01787_c	AlgaGEM
rxn15251		R_R01790_c	AlgaGEM
rxn34303		R_R01791_p	AlgaGEM
rxn01315		R_R01795_c	AlgaGEM
rxn06043		R_R01799_c	AlgaGEM
rxn06045		R_R01801_c	AlgaGEM
rxn06046		R_R01802_c	AlgaGEM
rxn01329		R_R01818_c	AlgaGEM
rxn15270		R_R01819_c	AlgaGEM
rxn01332		R_R01826_c	AlgaGEM
rxn01333		R_R01827_c	AlgaGEM
rxn29919		R_R01827_p	AlgaGEM
rxn01334		R_R01829_c	AlgaGEM
rxn28981		R_R01829_p	AlgaGEM
rxn15271		R_R01830_c	AlgaGEM
rxn27536		R_R01830_p	AlgaGEM
rxn06053		R_R01834_c	AlgaGEM
rxn01345		R_R01845_c	AlgaGEM
rxn28982		R_R01845_p	AlgaGEM
rxn01351		R_R01855_c	AlgaGEM
rxn01353		R_R01857_c	AlgaGEM
rxn01358		R_R01863_c	AlgaGEM
rxn27812		R_R01867_c	AlgaGEM
rxn01362		R_R01870_c	AlgaGEM
rxn01366		R_R01876_c	AlgaGEM
rxn01368		R_R01878_c	AlgaGEM
rxn01370		R_R01880_c	AlgaGEM
rxn15273		R_R01887_c	AlgaGEM
rxn34304		R_R01900_x	AlgaGEM
rxn01396		R_R01909_c	AlgaGEM
rxn01406		R_R01920_c	AlgaGEM
rxn01411		R_R01926_c	AlgaGEM
rxn01418		R_R01933_c	AlgaGEM
rxn31227		R_R01940_c	AlgaGEM
rxn01426		R_R01942_c	AlgaGEM
rxn01427		R_R01943_c	AlgaGEM
rxn01434		R_R01954_c	AlgaGEM
rxn01438		R_R01960_c	AlgaGEM
rxn01439		R_R01961_c	AlgaGEM
rxn06063		R_R01966_c	AlgaGEM
rxn01444		R_R01967_c	AlgaGEM
rxn01445		R_R01968_c	AlgaGEM
rxn01446		R_R01969_c	AlgaGEM
rxn20475		R_R01975_x	AlgaGEM
rxn01452		R_R01976_c	AlgaGEM
rxn01454		R_R01978_c	AlgaGEM
rxn06064		R_R01982_c	AlgaGEM
rxn01459		R_R01986_c	AlgaGEM
rxn01465		R_R01993_c	AlgaGEM
rxn01466		R_R02003_c	AlgaGEM
rxn01468		R_R02006_c	AlgaGEM
rxn05289		R_R02016_c	AlgaGEM
rxn05231		R_R02017_c	AlgaGEM
rxn06075		R_R02018_c	AlgaGEM
rxn05233		R_R02019_c	AlgaGEM
rxn05239		R_R02021_c	AlgaGEM
rxn06076		R_R02024_c	AlgaGEM
rxn06078		R_R02026_c	AlgaGEM
rxn06081		R_R02030_c	AlgaGEM
rxn01476		R_R02035_c	AlgaGEM
rxn19017		R_R02035_p	AlgaGEM
rxn01478		R_R02037_c	AlgaGEM
rxn01479		R_R02038_c	AlgaGEM
rxn06086		R_R02051_c	AlgaGEM
rxn06090		R_R02055_c	AlgaGEM
rxn06092		R_R02057_c	AlgaGEM
rxn01483		R_R02058_c	AlgaGEM
rxn01486		R_R02061_c	AlgaGEM
rxn01490		R_R02068_c	AlgaGEM
rxn01499		R_R02080_c	AlgaGEM
rxn01501		R_R02082_c	AlgaGEM
rxn01504		R_R02085_c	AlgaGEM
rxn30177		R_R02086_c	AlgaGEM
rxn01507		R_R02088_c	AlgaGEM
rxn01509		R_R02090_c	AlgaGEM
rxn01510		R_R02091_c	AlgaGEM
rxn01511		R_R02092_c	AlgaGEM
rxn01512		R_R02093_c	AlgaGEM
rxn01513		R_R02094_c	AlgaGEM
rxn01514		R_R02095_c	AlgaGEM
rxn01515		R_R02096_c	AlgaGEM
rxn01516		R_R02097_c	AlgaGEM
rxn01517		R_R02098_c	AlgaGEM
rxn01518		R_R02099_c	AlgaGEM
