rxn05643	c	0
rxn05644	c	1
rxn05645	c	0
rxn05646	c	0
rxn05647	c	0
rxn05648	c	0
rxn05649	c	0
rxn05651	c	0
rxn05652	c	0
rxn05653	c	0
rxn05654	c	0
rxn05655	c	0
rxn05656	c	0
rxn05657	c	0
rxn05659	c	0
rxn05661	c	0
rxn05663	c	0
rxn05665	c	0
rxn05667	c	0
rxn05669	c	0
rxn05671	c	0
rxn05672	c	0
rxn05673	c	0
rxn05674	c	0
rxn05676	c	0
rxn05678	c	0
rxn05679	c	0
rxn05680	c	0
rxn05681	c	0
rxn05682	c	0
rxn05683	c	0
rxn05684	c	0
rxn05685	c	0
rxn05686	c	0
rxn05687	c	0
rxn05688	c	0
rxn05689	c	0
rxn05690	c	0
rxn05691	c	0
rxn05692	c	0
rxn05693	c	0
rxn05694	c	0
rxn05695	c	0
rxn05696	c	0
rxn05697	c	0
rxn05698	c	0
rxn05699	c	0
rxn05700	c	0
rxn05701	c	0
rxn05703	c	0
rxn05704	c	0
rxn05706	c	0
rxn05708	c	0
rxn05709	c	0
rxn05710	c	0
rxn05711	c	0
rxn05713	c	0
rxn05714	c	0
rxn05715	c	0
rxn05716	c	0
rxn05717	c	0
rxn05718	c	0
rxn05719	c	0
rxn05720	c	0
rxn05721	c	0
rxn05722	c	0
rxn05723	c	0
rxn05724	c	0
rxn05725	c	0
rxn05726	c	0
rxn05727	c	0
rxn05728	c	0
rxn05730	c	0
rxn05731	c	0
rxn05748	c	1
rxn05749	c	0
rxn06151	c	0
rxn06158	c	1
rxn06833	c	1
rxn06875	c	0
rxn06876	c	0
rxn06877	c	0
rxn06878	c	0
rxn06880	c	0
rxn06899	c	0
rxn07912	c	0
rxn07913	c	0
rxn07914	c	0
rxn07915	c	0
rxn07916	c	0
rxn07917	c	0
rxn07918	c	0
rxn07919	p	1
rxn07920	c	0
rxn07921	p	0
rxn07922	c	0
rxn07923	c	0
rxn07924	p	1
rxn07925	p	1
rxn07926	p	1
rxn07927	p	1
rxn07928	p	1
rxn07929	c	0
rxn07930	p	1
rxn07931	p	1
rxn07932	c	0
rxn07933	c	0
rxn07934	c	0
rxn07935	c	0
rxn07936	c	0
rxn07937	c	0
rxn07938	c	0
rxn07939	c	0
rxn07940	c	0
rxn07941	c	0
rxn07942	c	0
rxn07943	c	0
rxn07944	c	0
rxn07945	c	0
rxn07953	c	0
rxn07954	c	0
rxn07955	c	0
rxn07956	c	0
rxn07957	c	0
rxn07958	c	0
rxn07959	c	0
rxn07972	p	1
rxn07973	p	1
rxn07974	p	1
rxn07975	p	1
rxn08003	c	0
rxn08004	p	1
rxn08005	p	1
rxn08006	p	1
rxn08008	c	0
rxn08009	p	1
rxn08011	c	0
rxn08012	p	1
rxn08027	c	0
rxn08028	p	1
rxn08029	c	0
rxn08030	p	1
rxn08032	p	1
rxn08033	c	0
rxn08036	p	1
rxn08037	p	1
rxn08039	p	1
rxn08041	c	0
rxn08042	p	1
rxn08046	c	0
rxn08047	p	1
rxn08048	c	0
rxn08049	p	1
rxn08050	c	0
rxn08051	p	1
rxn08056	p	0
rxn08059	p	1
rxn08060	c	1
rxn08061	c	0
rxn08062	c	0
rxn08063	p	1
rxn08064	c	0
rxn08065	p	1
rxn08068	c	0
rxn08069	p	1
rxn08070	c	0
rxn08071	c	0
rxn08075	c	0
rxn08079	c	0
rxn08081	c	0
rxn08082	p	1
rxn08091	c	0
rxn08095	c	0
rxn08096	p	1
rxn08097	c	0
rxn08098	c	0
rxn08099	p	1
rxn08101	c	0
rxn08102	c	0
rxn08104	p	1
rxn08112	c	0
rxn08115	p	1
rxn08116	c	0
rxn08117	p	1
rxn08134	p	1
rxn08135	p	1
rxn08139	c	0
rxn08140	c	0
rxn08141	c	0
rxn08142	p	1
rxn08143	c	0
rxn08148	c	0
rxn08149	c	0
rxn08150	c	0
rxn08151	c	0
rxn08152	c	1
rxn08153	c	0
rxn08154	c	0
rxn08155	p	1
rxn08158	c	0
rxn08159	p	1
rxn08160	c	0
rxn08161	c	0
rxn08162	p	1
rxn08163	c	0
rxn08164	p	1
rxn08165	c	0
rxn08169	c	0
rxn08170	p	1
rxn08173	c	1
rxn08174	c	0
rxn08175	p	1
rxn08181	c	0
rxn08182	p	1
rxn08183	c	0
rxn08184	p	1
rxn08185	c	0
rxn08186	p	0
rxn08187	c	0
rxn08188	c	0
rxn08190	c	0
rxn08191	c	0
rxn08192	c	0
rxn08193	c	0
rxn08195	c	1
rxn08196	c	1
rxn08197	p	1
rxn08198	c	0
rxn08210	c	0
rxn08211	p	1
rxn08212	c	0
rxn08213	c	0
rxn08214	p	1
rxn08216	c	1
rxn08217	p	1
rxn08218	p	0
rxn08233	c	1
rxn08234	p	1
rxn08236	p	1
rxn08237	p	1
rxn08238	c	0
rxn08239	c	0
rxn08240	c	0
rxn08241	p	1
rxn08242	c	0
rxn08243	c	0
rxn08244	p	0
rxn08245	c	0
rxn08250	c	0
rxn08251	c	0
rxn08252	c	0
rxn08253	c	0
rxn08259	c	0
rxn08261	c	0
rxn08262	c	0
rxn08263	c	0
rxn08264	c	0
rxn08265	p	1
rxn08266	c	0
rxn08267	p	1
rxn08268	c	0
rxn08270	c	0
rxn08271	c	0
rxn08273	p	1
rxn08274	c	0
rxn08275	c	0
rxn08276	p	0
rxn08278	c	0
rxn08279	p	1
rxn08280	c	0
rxn08281	c	0
rxn08282	c	0
rxn08283	p	1
rxn08284	p	1
rxn08286	c	1
rxn08287	c	1
rxn08288	c	1
rxn08289	c	0
rxn08290	p	1
rxn08292	c	0
rxn08293	p	1
rxn08301	c	0
rxn08302	p	1
rxn08303	p	1
rxn08304	c	0
rxn08305	p	1
rxn08314	p	1
rxn08315	p	1
rxn08316	c	0
rxn08317	p	1
rxn08318	p	1
rxn08319	c	0
rxn08320	p	1
rxn08322	p	1
rxn08323	c	0
rxn08324	p	1
rxn08325	p	1
rxn08326	c	0
rxn08342	p	1
rxn08343	c	0
rxn08344	p	1
rxn08350	c	0
rxn08351	p	1
rxn08355	c	1
rxn08357	c	1
rxn08358	p	1
rxn08359	p	1
rxn08363	p	1
rxn08366	c	0
rxn08367	c	0
rxn08372	c	0
rxn08373	p	1
rxn08374	p	1
rxn08375	p	1
rxn08376	c	0
rxn08377	p	1
rxn08406	p	0
rxn08411	c	1
rxn08419	p	0
rxn08423	c	0
rxn08424	p	1
rxn08425	c	0
rxn08426	p	1
rxn08427	c	0
rxn08428	p	1
rxn08431	c	1
rxn08432	p	1
rxn08448	c	0
rxn08449	c	0
rxn08450	c	0
rxn08451	c	0
rxn08452	c	0
rxn08453	c	0
rxn08454	c	0
rxn08455	c	0
rxn08456	c	0
rxn08457	c	0
rxn08461	p	1
rxn08462	c	0
rxn08465	c	1
rxn08466	c	1
rxn08472	c	0
rxn08473	c	0
rxn08474	c	0
rxn08475	p	1
rxn08476	c	0
rxn08477	c	0
rxn08478	c	0
rxn08479	c	0
rxn08481	c	0
rxn08482	c	0
rxn08483	c	0
rxn08488	c	0
rxn08489	c	0
rxn08490	c	0
rxn08492	p	1
rxn08493	c	0
rxn08498	c	0
rxn08499	c	0
rxn08500	c	1
rxn08501	c	0
rxn08506	c	0
rxn08507	c	0
rxn08508	c	1
rxn08509	c	0
rxn08514	c	0
rxn08515	c	0
rxn08516	c	0
rxn08524	c	0
rxn08525	p	1
rxn08526	c	1
rxn08533	c	0
rxn08534	p	1
rxn08535	c	0
rxn08536	c	0
rxn08537	p	1
rxn08538	c	0
rxn08539	p	1
rxn08540	p	1
rxn08541	c	0
rxn08542	c	0
rxn08543	c	0
rxn08544	p	1
rxn08545	p	1
rxn08553	c	0
rxn08554	p	1
rxn08559	c	0
rxn08560	p	1
rxn08561	c	0
rxn08562	p	1
rxn08563	c	0
rxn08564	p	1
rxn08565	c	0
rxn08566	p	1
rxn08569	c	1
rxn08570	p	1
rxn08572	p	1
rxn08573	c	0
rxn08574	p	1
rxn08576	c	0
rxn08577	p	1
rxn08578	c	0
rxn08579	p	1
rxn08580	c	0
rxn08581	p	1
rxn08584	c	0
rxn08585	p	1
rxn08586	c	0
rxn08587	p	1
rxn08588	c	0
rxn08589	p	1
rxn08590	c	1
rxn08591	p	1
rxn08592	c	0
rxn08593	p	1
rxn08595	p	1
rxn08600	p	1
rxn08606	c	0
rxn08608	c	1
rxn08609	c	0
rxn08610	p	1
rxn08612	c	0
rxn08613	c	0
rxn08614	p	0
rxn08616	c	0
rxn08617	p	1
rxn08621	p	0
rxn08622	c	0
rxn08623	p	1
rxn08624	c	0
rxn08625	p	1
rxn08627	c	0
rxn08628	c	0
rxn08631	c	0
rxn08632	c	0
rxn08633	p	1
rxn08635	p	1
rxn08636	c	0
rxn08637	c	0
rxn08638	c	0
rxn08639	p	1
rxn08640	p	1
rxn08641	c	0
rxn08642	c	0
rxn08643	p	1
rxn08644	c	0
rxn08645	p	1
rxn08651	c	0
rxn08652	c	0
rxn08653	p	1
rxn08654	p	1
rxn08658	c	1
rxn08660	c	0
rxn08661	c	0
rxn08662	p	1
rxn08664	p	1
rxn08671	c	0
rxn08672	p	1
rxn08674	p	1
rxn08675	c	0
rxn08676	c	0
rxn08677	p	1
rxn08680	p	1
rxn08681	c	0
rxn08682	p	1
rxn08683	c	0
rxn08685	p	1
rxn08686	p	1
rxn08687	c	0
rxn08689	c	1
rxn08690	p	1
rxn08691	p	1
rxn08692	c	0
rxn08701	c	0
rxn08702	p	1
rxn08704	p	1
rxn08705	p	1
rxn08714	c	0
rxn08715	c	0
rxn08716	c	0
rxn08717	p	1
rxn08718	c	0
rxn08719	c	0
rxn08721	p	1
rxn08722	c	0
rxn08723	p	1
rxn08725	c	0
rxn08726	p	1
rxn08730	p	1
rxn08732	p	1
rxn08734	c	1
rxn08735	c	1
rxn08737	p	1
rxn08738	c	0
rxn08742	c	0
rxn08743	p	1
rxn08745	c	0
rxn08746	c	0
rxn08747	p	1
rxn08749	p	1
rxn08750	c	1
rxn08751	p	1
rxn08752	c	0
rxn08753	c	0
rxn08754	p	1
rxn08755	p	1
rxn08758	c	0
rxn08759	p	1
rxn08760	c	1
rxn08761	p	0
rxn08762	c	0
rxn08769	c	0
rxn08770	c	0
rxn08771	p	1
rxn08779	c	0
rxn08780	p	1
rxn08781	c	0
rxn08784	c	0
rxn08785	c	0
rxn08786	p	1
rxn08787	c	0
rxn08788	c	1
rxn08791	p	0
rxn08794	c	0
rxn08795	p	1
rxn08853	c	0
rxn08854	c	0
rxn08855	c	0
rxn08856	p	1
rxn08858	c	0
rxn08859	p	1
rxn08863	c	0
rxn08864	p	1
rxn08865	c	0
rxn08866	c	0
rxn08867	c	0
rxn08868	p	1
rxn08869	c	0
rxn08870	p	1
rxn08871	c	0
rxn08872	c	0
rxn08873	p	1
rxn08874	p	1
rxn08875	c	0
rxn08876	p	1
rxn08877	c	0
rxn08878	p	1
rxn08879	c	0
rxn08880	p	1
rxn08882	c	0
rxn08883	p	1
rxn08885	c	0
rxn08886	p	1
rxn08906	c	0
rxn08907	c	0
rxn08908	p	1
rxn08909	c	0
rxn08910	c	0
rxn08911	p	1
rxn08914	c	0
rxn08915	p	1
rxn08916	c	0
rxn08917	p	0
rxn08920	p	1
rxn08921	c	1
rxn08922	p	1
rxn08923	c	0
rxn08924	c	0
rxn08925	p	1
rxn08944	c	0
rxn08945	p	1
rxn08946	c	0
rxn08947	c	0
rxn08949	c	0
rxn08950	p	1
rxn08951	c	0
rxn08952	p	0
rxn08955	c	0
rxn08956	p	1
rxn08957	c	0
rxn08958	c	0
rxn08959	c	0
rxn08960	p	1
rxn08966	p	1
rxn08967	c	0
rxn08969	p	1
rxn08970	c	0
rxn08972	c	1
rxn08973	c	1
rxn08974	c	1
rxn08982	c	1
rxn08983	c	1
rxn08984	c	1
rxn08985	p	1
rxn08986	p	0
rxn08987	c	0
rxn08989	c	0
rxn08990	c	0
rxn08991	p	1
rxn08992	c	0
rxn08993	c	0
rxn08995	c	0
rxn08996	c	0
rxn08997	p	1
rxn08998	c	0
rxn08999	p	1
rxn09000	c	1
rxn09001	c	1
rxn09002	c	1
rxn09003	c	1
rxn09004	c	1
rxn09005	p	1
rxn09008	p	1
rxn09009	c	0
rxn09018	c	1
rxn09019	c	1
rxn09020	p	0
rxn09026	c	1
rxn09030	p	1
rxn09031	p	1
rxn09032	c	0
rxn09034	p	1
rxn09035	p	1
rxn09036	p	1
rxn09046	c	0
rxn09048	p	0
rxn09049	c	0
rxn09050	p	1
rxn09053	c	0
rxn09054	c	1
rxn09055	c	1
rxn09056	c	0
rxn09057	c	0
rxn09058	c	0
rxn09059	c	0
rxn09060	c	0
rxn09061	p	1
rxn09073	c	0
rxn09074	c	1
rxn09075	c	1
rxn09076	c	0
rxn09077	c	0
rxn09078	c	0
rxn09079	c	0
rxn09080	p	1
rxn09085	c	0
rxn09086	c	0
rxn09087	c	1
rxn09088	c	0
rxn09089	c	1
rxn09090	c	0
rxn09091	c	0
rxn09094	c	0
rxn09095	c	1
rxn09096	c	0
rxn09097	c	1
rxn09098	c	0
rxn09099	c	0
rxn09100	c	0
rxn09115	c	0
rxn09116	p	0
rxn09117	c	0
rxn09118	p	1
rxn09120	c	0
rxn09121	p	1
rxn09122	c	0
rxn09165	c	0
rxn09166	p	1
rxn09169	p	1
rxn09170	c	1
rxn09171	c	0
rxn09172	p	1
rxn09182	c	0
rxn09183	p	1
rxn09185	p	1
rxn09187	c	0
rxn09189	c	0
rxn09190	p	1
rxn09191	c	0
rxn09192	c	0
rxn09193	p	1
rxn09195	c	0
rxn09196	p	1
rxn09204	p	1
rxn09213	c	0
rxn09214	c	0
rxn09215	c	0
rxn09216	p	1
rxn09217	c	0
rxn09218	p	1
rxn09223	p	0
rxn09227	c	0
rxn09228	p	1
rxn09229	p	1
rxn09230	c	0
rxn09242	c	0
rxn09243	p	1
rxn09246	c	0
rxn09247	c	0
rxn09248	p	1
rxn09256	c	0
rxn09257	p	1
rxn09258	p	1
rxn09259	c	0
rxn09260	p	1
rxn09261	p	1
rxn09263	c	0
rxn09266	p	1
rxn09269	c	0
rxn09270	c	1
rxn09271	p	1
rxn09273	c	1
rxn09274	c	0
rxn09275	p	1
rxn09276	c	0
rxn09277	c	0
rxn09278	p	1
rxn09283	c	1
rxn09284	p	1
rxn09285	c	0
rxn09286	p	1
rxn09287	p	1
rxn09292	c	1
rxn09293	c	0
rxn09295	c	0
rxn09297	c	0
rxn09298	c	0
rxn09299	p	1
rxn09300	p	1
rxn09301	c	0
rxn09303	p	1
rxn09304	c	0
rxn09305	c	0
rxn09306	c	0
rxn09307	p	1
rxn09308	c	0
rxn09309	p	1
rxn09314	c	0
rxn09316	c	0
rxn09317	p	1
rxn09318	p	1
rxn09322	c	0
rxn09323	p	1
rxn09326	c	0
rxn09327	p	1
rxn09329	c	0
rxn09330	p	1
rxn09331	p	1
rxn09332	p	1
rxn09333	c	0
rxn09334	p	1
rxn09335	p	1
rxn09337	p	1
rxn09338	c	0
rxn09339	p	1
rxn09342	p	1
rxn09346	c	0
rxn09347	p	1
rxn09349	p	1
rxn09352	p	1
rxn09353	p	1
rxn09357	c	1
rxn09361	p	1
rxn09365	c	0
rxn09366	p	1
rxn09368	p	1
rxn09369	c	0
rxn09371	c	0
rxn09372	p	1
rxn09373	c	0
rxn09374	c	0
rxn09375	p	1
rxn09377	c	0
rxn09378	p	1
rxn09379	c	0
rxn09380	p	1
rxn09381	c	0
rxn09382	p	1
rxn09383	c	0
rxn09384	c	0
rxn09385	p	1
rxn09386	c	0
rxn09387	p	1
rxn09388	c	1
rxn09389	c	1
rxn09390	p	1
rxn09391	c	0
rxn09392	c	0
rxn09414	c	0
rxn09483	c	1
rxn09510	c	0
rxn09524	c	0
rxn09525	c	0
rxn09526	c	0
rxn09527	c	1
rxn09528	c	0
rxn09529	c	0
rxn09530	c	0
rxn09563	c	0
rxn09639	c	1
rxn09640	c	0
rxn09641	c	1
rxn09642	c	1
rxn09643	c	1
rxn09644	c	1
rxn09645	c	1
rxn09646	c	0
rxn09647	c	1
rxn09648	c	1
rxn09649	c	0
rxn09650	c	0
rxn09651	c	0
rxn09652	c	0
rxn09653	c	0
rxn09654	c	0
rxn09655	c	0
rxn09656	c	0
rxn09657	c	0
rxn09658	c	0
rxn09659	c	0
rxn09660	c	0
rxn09661	c	0
rxn09662	c	0
rxn09663	c	0
rxn09664	c	0
rxn09665	c	0
rxn09667	c	0
rxn09668	c	0
rxn09669	c	0
rxn09670	c	0
rxn09671	c	0
rxn09672	c	0
rxn09673	c	0
rxn09674	c	0
rxn09675	c	0
rxn09676	c	0
rxn09677	c	0
rxn09678	c	0
rxn09679	c	0
rxn09680	c	0
rxn09681	c	0
rxn09682	c	0
rxn09683	c	0
rxn09684	c	0
rxn09685	c	0
rxn09686	c	0
rxn09687	c	0
rxn09688	c	0
rxn09689	c	0
rxn09690	c	0
rxn09691	c	0
rxn09692	c	0
rxn09693	c	0
rxn09694	c	0
rxn09695	c	0
rxn09696	c	0
rxn09697	c	0
rxn09698	c	0
rxn09699	c	0
rxn09700	c	0
rxn09701	c	0
rxn09702	c	0
rxn09703	c	0
rxn09704	c	0
rxn09705	c	1
rxn09706	c	1
rxn09707	c	1
rxn09708	c	1
rxn09709	c	1
rxn09710	c	1
rxn09711	c	1
rxn09712	c	1
rxn09713	c	1
rxn09714	c	1
rxn09715	c	1
rxn09716	c	1
rxn09717	c	1
rxn09718	c	0
rxn09719	c	1
rxn09720	c	1
rxn09721	c	1
rxn09722	c	1
rxn09723	c	1
rxn09724	c	0
rxn09725	c	0
rxn09726	c	1
rxn09727	c	1
rxn09728	c	1
rxn09729	c	1
rxn09730	c	0
rxn09731	c	1
rxn09732	c	1
rxn09733	c	1
rxn09734	c	1
rxn09735	c	1
rxn09736	c	1
rxn09737	c	1
rxn09738	c	0
rxn09739	c	1
rxn09740	c	1
rxn09741	c	1
rxn09742	c	1
rxn09743	c	1
rxn09744	c	0
rxn09745	c	1
rxn09746	c	1
rxn09747	c	1
rxn09748	c	1
rxn09749	c	1
rxn09750	c	1
rxn09751	c	1
rxn09752	c	1
rxn09753	c	1
rxn09754	c	0
rxn09755	c	1
rxn09756	c	0
rxn09757	c	0
rxn09758	c	0
rxn09759	c	0
rxn09760	c	0
rxn09761	c	0
rxn09762	c	0
rxn09763	c	0
rxn09764	c	1
rxn09765	c	1
rxn09766	c	0
rxn09767	c	1
rxn09768	c	1
rxn09769	c	1
rxn09770	c	1
rxn09771	c	0
rxn09772	c	1
rxn09773	c	0
rxn09774	c	0
rxn09775	c	1
rxn09776	c	1
rxn09777	c	1
rxn09778	c	1
rxn09779	c	0
rxn09780	c	1
rxn09781	c	1
rxn09782	c	1
rxn09783	c	1
rxn09784	c	1
rxn09785	c	1
rxn09786	c	1
rxn09787	c	1
rxn09788	c	1
rxn09789	c	1
rxn09790	c	1
rxn09791	c	1
rxn09792	c	1
rxn09793	c	1
rxn09794	c	1
rxn09795	c	1
rxn09796	c	1
rxn09797	c	0
rxn09798	c	1
rxn09799	c	1
rxn09800	c	1
rxn09801	c	1
rxn09802	c	1
rxn09803	c	0
rxn09804	c	1
rxn09805	c	1
rxn09806	c	1
rxn09807	c	1
rxn09808	c	1
rxn09809	c	1
rxn09810	c	0
rxn09811	c	1
rxn09812	c	0
rxn09813	c	1
rxn09814	c	1
rxn09815	c	1
rxn09816	c	1
rxn09817	c	1
rxn09818	c	1
rxn09819	c	1
rxn09820	c	1
rxn09821	c	0
rxn09822	c	1
rxn09823	c	1
rxn09824	c	0
rxn09825	c	1
rxn09826	c	1
rxn09827	c	1
rxn09828	c	1
rxn09829	c	1
rxn09830	c	1
rxn09831	c	1
rxn09832	c	1
rxn09833	c	1
rxn09834	c	1
rxn09835	c	0
rxn09836	c	0
rxn09837	c	1
rxn09838	c	1
rxn09839	c	1
rxn09840	c	1
rxn09841	c	1
rxn09842	c	1
rxn09843	c	0
rxn09844	c	0
rxn09845	c	0
rxn09846	c	1
rxn09847	c	0
rxn09848	c	1
rxn09849	c	0
rxn09850	c	1
rxn09851	c	0
rxn09852	c	1
rxn09853	c	0
rxn09854	c	1
rxn09855	c	1
rxn09856	c	0
rxn09858	c	1
rxn09859	c	1
rxn09860	c	1
rxn09861	c	1
rxn09862	c	1
rxn09863	c	0
rxn09864	c	0
rxn09865	c	1
rxn09866	c	1
rxn09867	c	0
rxn09868	c	1
rxn09869	c	1
rxn09870	c	1
rxn09871	c	0
rxn09872	c	1
rxn09873	c	0
rxn09874	c	1
rxn09875	c	1
rxn09876	c	1
rxn10042	c	0
rxn10043	c	0
rxn10044	c	0
rxn10045	c	1
rxn10046	c	1
rxn10073	c	0
rxn10112	c	1
rxn10113	c	1
rxn10114	c	0
rxn10115	c	0
rxn10116	c	1
rxn10117	c	1
rxn10118	c	1
rxn10119	c	1
rxn10120	c	1
rxn10121	c	1
rxn10122	c	1
rxn10123	c	1
rxn10124	c	1
rxn10125	c	0
rxn10127	c	0
rxn10128	c	0
rxn10129	c	1
rxn10130	c	1
rxn10131	c	0
rxn10132	c	0
rxn10133	c	0
rxn10134	c	0
rxn10135	c	0
rxn10136	c	0
rxn10137	c	1
rxn10138	c	0
rxn10140	c	0
rxn10141	c	0
rxn10142	c	0
rxn10143	c	0
rxn10144	c	0
rxn10145	c	0
rxn10146	c	0
rxn10147	c	0
rxn10148	c	0
rxn10149	c	0
rxn10150	c	1
rxn10151	c	0
rxn10152	c	0
rxn10153	c	0
rxn10154	c	0
rxn10155	c	0
rxn10156	c	0
rxn10157	c	0
rxn10158	c	0
rxn10159	c	1
rxn10160	c	0
rxn10161	c	0
rxn10162	c	0
rxn10163	c	0
rxn10164	c	0
rxn10165	c	0
rxn10167	c	0
rxn10168	c	0
rxn10169	c	0
rxn10170	c	0
rxn10171	c	0
rxn10172	c	0
rxn10173	c	0
rxn10174	c	0
rxn10175	c	0
rxn10176	c	0
rxn10177	c	1
rxn10178	c	1
rxn10179	c	1
rxn10180	c	0
rxn10181	c	0
rxn10182	c	0
rxn10183	c	0
rxn10184	c	0
rxn10185	c	0
rxn10186	c	0
rxn10187	c	0
rxn10188	c	1
rxn10343	c	0
rxn10344	c	0
rxn10398	c	0
rxn10415	c	0
rxn10421	c	0
rxn10426	c	0
rxn10438	c	0
rxn10443	c	1
rxn10447	c	0
rxn10448	c	0
rxn10449	c	0
rxn10450	c	0
rxn10453	c	0
rxn10470	c	0
rxn10471	c	0
rxn10473	c	0
rxn10474	c	1
rxn10480	c	1
rxn10481	c	0
