ID	NAMES	COMPARTMENT	MATCH	MODELSEED	MS NAMES
C9DACP	Non-2-enoyl-[acyl-carrier_protein]	Cytosol	Y	fcpd01537	Non-2-enoyl-[acyl-carrier protein]
C9DCOAm	Non-2-enoyl-CoA	Mitochondrion	Y	fcpd01538	Non-2-enoyl-CoA
C9HACP	3-hydroxynonanoyl-[acyl-carrier_protein]	Cytosol	Y	fcpd01539	3-hydroxynonanoyl-[acyl-carrier protein]
C9HCOAm	3-hydroxynonanoyl-CoA	Mitochondrion	Y	fcpd01303	3-hydroxynonanoyl-CoA
C9OACP	3-oxononanoyl-[acyl-carrier_protein]	Cytosol	Y	fcpd01540	3-oxononanoyl-[acyl-carrier protein]
C9OCOAm	3-oxononanoyl-CoA	Mitochondrion	Y	fcpd01305	3-oxononanoyl-CoA
CAASP	N-Carbamoyl-L-aspartate	Cytosol	Y	cpd00343	N-Carbamoyl-L-aspartate
CAIR	1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate	Cytosol	Y	cpd02893	5'-Phosphoribosyl-4-carboxy-5-aminoimidazole
CALH	2-(3-Carboxy-3-aminopropyl)-L-histidine	Cytosol	Y	cpd02710	2-(3-Carboxy-3-aminopropyl)-L-histidine
CAP	Carbamoyl_phosphate	Cytosol	Y	cpd00146	Carbamoylphosphate
CAPm	Carbamoyl_phosphate	Mitochondrion	Y	cpd00146	Carbamoylphosphate
CAR	Carnitine	Cytosol	Y	cpd19003	Carnitine
CARm	Carnitine	Mitochondrion	Y	cpd19003	Carnitine
CBCCP	Carboxybiotin-carboxyl-carrier_protein	Cytosol	Y	cpd12543	Carboxybiotin-carboxyl-carrier protein
CCL	Catechol	Cytosol	Y	cpd00077	Catechol
CDA	Cholesta-8,24-dien-3-ol-4-carboxylate	Cytosol	Y	fcpd01544	3-dehydro-4-carboxyzymosterol
CDOL	4-methylcholesta-8,24-diene-3-ol	Cytosol	Y	fcpd01307	4-methylcholesta-8,24-diene-3-ol
CDP	CDP	Cytosol	Y	cpd00096	CDP
CDPDG	CDPdiacylglycerol	Cytosol	Y	cpd11427	CDP-diacylglycerol
CELLOBe	Cellobiose	Extracellular_space	Y	cpd00158	CELB
CELLOTe	Cellotriose	Extracellular_space	Y	cpd03721	Cellotriose
CELLUe	Cellulose	Extracellular_space	Y	cpd11746	Cellulose
CELLWALL	Cellwall_(1_g_dry_cellwall)	Cytosol	Y	fcpd01545	Cellwall (1 g dry cellwall)
CERB1	Cerebrin_1	Cytosol	Y	fcpd01546	Cerebrin 1 (Mixture of C18 and C20 phytosphingosin)
CERB1A	Cerebrin_1(comp._A)	Cytosol	Y	fcpd01547	Cerebrin 1 (C18 phytosphingosin and C18:0 fatty acid)
CERB1B	Cerebrin_1(comp._B)	Cytosol	Y	fcpd01548	Cerebrin 1 (C18 phytosphingosin and C18:1 fatty acid)
CERB1C	Cerebrin_1(comp._C)	Cytosol	Y	fcpd01549	Cerebrin 1 (C20 phytosphingosin and C18:0 fatty acid)
CERB1D	Cerebrin_1(comp._D)	Cytosol	Y	fcpd01550	Cerebrin 1 (C20 phytosphingosin and C18:1 fatty acid)
CERB2	Cerebrin_2	Cytosol	Y	fcpd01553	Cerebrin 2 (Mixture of C18 and C20 sphingosin)
CERB2A	Cerebrin_2(comp._A)	Cytosol	Y	fcpd01554	Cerebrin 2 (C18 sphinganine and C18:0 fatty acid)
CERB2B	Cerebrin_2(comp._B)	Cytosol	Y	fcpd01555	Cerebrin 2 (C18 sphinganine and C18:1 fatty acid)
CERB2C	Cerebrin_2(comp._C)	Cytosol	Y	fcpd01556	Cerebrin 2 (C20 sphinganine and C18:0 fatty acid)
CERB2D	Cerebrin_2(comp._D)	Cytosol	Y	fcpd01557	Cerebrin 2 (C20 sphinganine and C18:1 fatty acid)
CEREB1	Cerebroside_1	Cytosol	Y	fcpd01320	cerebroside 1
CEREB2	Cerebroside_2	Cytosol	Y	fcpd01321	cerebroside 2
CHCOA	6-Carboxyhexanoyl-CoA	Cytosol	Y	cpd00782	Pimeloyl-CoA
CHIT	Chitin	Cytosol	Y	cpd11683	Chitin
CHITO	Chitosan	Cytosol	Y	cpd11741	Chitosan
CHO	Choline	Cytosol	Y	cpd00098	Choline
CHOR	Chorismate	Cytosol	Y	cpd00216	Chorismate
CHOSLF	Choline_sulphate	Cytosol	Y	cpd00681	Choline sulfate
CHOSLFe	Choline_sulphate	Extracellular_space	Y	cpd00681	Choline sulfate
CIT	Citrate	Cytosol	Y	cpd00137	Citrate
CITR	L-Citrulline	Cytosol	Y	cpd00274	Citrulline
CITRe	L-Citrulline	Extracellular_space	Y	cpd00274	Citrulline
CITRm	L-Citrulline	Mitochondrion	Y	cpd00274	Citrulline
CITe	Citrate	Extracellular_space	Y	cpd00137	Citrate
CITm	Citrate	Mitochondrion	Y	cpd00137	Citrate
CL	Cardiolipin	Cytosol	Y	cpd12801	Cardiolipin
CLAGL3P	1-acyl-sn-glycerol-3-phosphate_used_for_cardiolipin	Cytosol	Y	cpd00517	1-Acyl-sn-glycerol 3-phosphate
CLCDPDG	Cdp-diacylglycerol_used_for_cardiolipin	Cytosol	Y	cpd11427	CDP-diacylglycerol
CLPA	Phosphatidate_used_for_cardiolipin	Cytosol	Y	cpd11422	1,2-diacyl-sn-glycerol 3-phosphate
CLPIGP	3(3-sn-phosphatidyl)-sn-glycerol_1-phosphate_used_for_cardiolipin_biosynthesis	Cytosol	Y	cpd11454	Phosphatidylglycerophosphate
CMP	CMP	Cytosol	Y	cpd00046	CMP
CO2	Carbon_dioxide	Cytosol	Y	cpd00011	CO2
CO2_input	Input/Output_of_CO2._Artificial_metabolite	System_input	N	fcpd02031	
CO2e	Carbon_dioxide	Extracellular_space	Y	cpd00011	CO2
CO2m	Carbon_dioxide	Mitochondrion	Y	cpd00011	CO2
COA	Coenzyme_A	Cytosol	Y	cpd00010	CoA
COAm	Coenzyme_A	Mitochondrion	Y	cpd00010	CoA
COUM	Coumarate	Cytosol	Y	cpd00604	4-Coumarate
COUMe	Coumarate	Extracellular_space	Y	cpd00604	4-Coumarate
CPAD5P	1-(2-Carboxyphenylamino)-1-deoxy-D-ribulose_5-phosphate	Cytosol	Y	cpd00956	1-(2-carboxyphenylamino)-1-deoxyribulose 5-phosphate
CTP	CTP	Cytosol	Y	cpd00052	CTP
CYS	L-Cysteine	Cytosol	Y	cpd00084	L-Cysteine
CYST	Cystine	Cytosol	Y	cpd01018	Cystine
CYSe	L-Cysteine	Extracellular_space	Y	cpd00084	L-Cysteine
CYTD	Cytidine	Cytosol	Y	cpd00367	Cytidine
CYTS	Cytosine	Cytosol	Y	cpd00307	Cytosine
Cellobiose_input	Input/Output_of_Cellobiose._Artificial_metabolite	System_input	N	fcpd02032	
Cellotriose_input	Input/Output_of_Cellotriose._Artificial_metabolite	System_input	N	fcpd02033	
Cellulose_input	Input/Output_of_Cellulose._Artificial_metabolite	System_input	N	fcpd02034	
Citrate_input	Input/Output_of_Citrate._Artificial_metabolite	System_input	N	fcpd02035	
Coumarate_input	Input/Output_of_Coumarate._Artificial_metabolite	System_input	N	fcpd02036	
D6PDGC	6-phospho-2-dehydro-D-gluconate	Cytosol	Y	cpd00896	6-Phospho-2-dehydro-D-gluconate
D6PGC	6-Phospho-D-gluconate	Cytosol	Y	cpd00284	6-Phospho-D-gluconate
D6PGL	d-Glucono-1,5-lactone_6-phosphate	Cytosol	Y	cpd00911	6-phospho-D-glucono-1-5-lactone
DA	Deoxyadenosine	Cytosol	Y	cpd00438	Deoxyadenosine
DADP	dADP	Cytosol	Y	cpd00177	dADP
DAGLY	Diacylglycerol	Cytosol	Y	cpd11423	1,2-Diacyl-sn-glycerol
DAGLYP	Diacylglycerol-3-Phosphate	Cytosol	Y	cpd11422	1,2-diacyl-sn-glycerol 3-phosphate
DAMP	dAMP	Cytosol	Y	cpd00294	dAMP
DAONA	7,8-diaminononanoate	Cytosol	Y	cpd00764	7-8-Diaminononanoate
DATP	dATP	Cytosol	Y	cpd00115	dATP
DC	Deoxycytidine	Cytosol	Y	cpd00654	Deoxycytidine
DCDA	4-methylcholesta-8,24-diene-3-ol-4-carboxylate	Cytosol	Y	fcpd01324	4-methylcholesta-8,24-diene-3-ol-4-carboxylate
DCDOL	4,4-Dimethylcholesta-8,24-diene-3-ol	Cytosol	Y	cpd03038	14-Demethyllanosterol
DCDP	dCDP	Cytosol	Y	cpd00533	dCDP
DCMP	dCMP	Cytosol	Y	cpd00206	dCMP
DCTOL	4,4-Dimethylcholesta-8,14,24-triene-3-ol	Cytosol	Y	cpd08302	4,4-Dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol
DCTP	dCTP	Cytosol	Y	cpd00356	dCTP
DG	Deoxyguanosine	Cytosol	Y	cpd00277	Deoxyguanosine
DGDG	Digalactosyl_diglyceride	Cytosol	Y	cpd12633	2,3-Di-O-acyl-1-O-(6-O-alpha-D-galactosyl-beta-D-galactosyl)-D- glycerol
DGDMIPC	Digalactosyl-dimannosyl-inositol-P-ceramide	Cytosol	Y	fcpd01326	digalactosyl-dimannosyl-inositol-P-ceramide
DGDP	dGDP	Cytosol	Y	cpd00295	dGDP
DGLC	D-Glucose	Cytosol	Y	cpd00027	D-Glucose
DGLCe	D-Glucose	Extracellular_space	Y	cpd00027	D-Glucose
DGMP	dGMP	Cytosol	Y	cpd00296	dGMP
DGTP	dGTP	Cytosol	Y	cpd00241	dGTP
DHBA	2,3-dihydroxybenzoate	Cytosol	Y	cpd00168	2,3-Dihydroxybenzoate
DHCHDDC	(1R,6S)-dihydroxycyclohexa-2,4-diene-1,4-dicarboxylate	Cytosol	Y	cpd03759	Terephthalate-1,2-cis-dihydrodiol
DHF	7,8-Dihydrofolate	Cytosol	Y	cpd00330	Dihydrofolate
DHMVAm	(R)-2,3-dihydroxy-3-methylbutanoate	Mitochondrion	Y	cpd02498	2,3-Dihydroxy-isovalerate
DHP	2-Amino-4-hydroxy-6-(D-erythro-1,2,3-trihydroxypropyl)-7,8-dihydropteridine	Cytosol	Y	cpd02961	Dihydroneopterin
DHPLYSm	protein-dihydrolipoyllysine	Mitochondrion	Y	cpd12225	Dihydrolipolprotein
DHPT	Dihydropteroate	Cytosol	Y	cpd00683	Dihydropteroate
DHSK	3-Dehydroshikimate	Cytosol	Y	cpd01716	3-Dehydroshikimate
DHSKe	3-Dehydroshikimate	Extracellular_space	Y	cpd01716	3-Dehydroshikimate
DHVALm	(R)-2,3-dihydroxy-3-methylbutanoate	Mitochondrion	Y	cpd02498	2,3-Dihydroxy-isovalerate
DIMGP	D-erythro-1-(Imidazol-4-yl)glycerol_3-phosphate	Cytosol	Y	cpd02843	D-erythro-imidazol-glycerol-phosphate
DIN	Deoxyinosine	Cytosol	Y	cpd03279	Deoxyinosine
DMAND	D-mandelate	Cytosol	Y	cpd01357	(R)-Mandelate
DMANDe	D-mandelate	Extracellular_space	Y	cpd01357	(R)-Mandelate
DMIPC	Di-mannosyl-inositol-P-ceramide	Cytosol	Y	fcpd01329	di-mannosyl-inositol-P-ceramide
DMNAD	Deamido-NAD	Cytosol	Y	cpd00638	Deamido-NAD
DMPP	Dimethylallyl_diphosphate	Cytosol	Y	cpd00202	DMAPP
DMT	Dimethylterephthalate	Cytosol	Y	cpd34270	dimethyl terephthalate
DMTe	Dimethylterephthalate	Extracellular_space	Y	cpd34270	dimethyl terephthalate
DNA	Deoxyribonucleic_acid	Cytosol	Y	cpd11461	DNA
DOROA	(S)-Dihydroorotate	Cytosol	Y	cpd00282	S-Dihydroorotate
DPCOA	Dephospho-CoA	Cytosol	Y	cpd00655	Dephospho-CoA
DPTH	2-[3-Carboxy-3-(methylammonio)propyl]-L-histidine	Cytosol	Y	cpd02858	2-[3-Carboxy-3-(methylammonio)propyl]-L-histidine
DQT	3-Dehydroquinate	Cytosol	Y	cpd00699	5-Dehydroquinate
DR1P	Deoxy-ribose_1-phosphate	Cytosol	Y	cpd00509	deoxyribose-1-phosphate
DSAM	S-Adenosylmethioninamine	Cytosol	Y	cpd00837	S-Adenosylmethioninamine
DT	Thymidine	Cytosol	Y	cpd00184	Thymidine
DTB	Dethiobiotin	Cytosol	Y	cpd01311	Dethiobiotin
DTBe	dethiobiotin	Extracellular_space	Y	cpd01311	Dethiobiotin
DTDP	dTDP	Cytosol	Y	cpd00297	dTDP
DTMP	dTMP	Cytosol	Y	cpd00298	dTMP
DTTP	dTTP	Cytosol	Y	cpd00357	TTP
DU	Deoxyuridine	Cytosol	Y	cpd00412	Deoxyuridine
DUDP	dUDP	Cytosol	Y	cpd00978	dUDP
DUMP	dUMP	Cytosol	Y	cpd00299	dUMP
DUTP	dUTP	Cytosol	Y	cpd00358	dUTP
D_Arabinose_input	Input/Output_of_D-Arabinose._Artificial_metabolite	System_input	N	fcpd02037	
D_Arabitol_input	Input/Output_of_D-Arabitol._Artificial_metabolite	System_input	N	fcpd02038	
D_Erythrose_input	Input/Output_of_D-Erythrose._Artificial_metabolite	System_input	N	fcpd02039	
D_Fructose_input	Input/Output_of_D-Fructose._Artificial_metabolite	System_input	N	fcpd02040	
D_Galactonate_input	Input/Output_of_D-Galactonate._Artificial_metabolite	System_input	N	fcpd02041	
D_Galactose_input	Input/Output_of_D-Galactose._Artificial_metabolite	System_input	N	fcpd02042	
D_Galacturonate_input	Input/Output_of_D-Galacturonate._Artificial_metabolite	System_input	N	fcpd02043	
D_Gluconate_input	Input/Output_of_D-Gluconate._Artificial_metabolite	System_input	N	fcpd02044	
D_Glucose_input	Input/Output_of_D-Glucose._Artificial_metabolite	System_input	N	fcpd02045	
D_Glucuronate_input	Input/Output_of_D-Glucuronate._Artificial_metabolite	System_input	N	fcpd02046	
D_Lactate_input	Input/Output_of_D-Lactate._Artificial_metabolite	System_input	N	fcpd02047	
D_Mannitol_input	Input/Output_of_D-Mannitol._Artificial_metabolite	System_input	N	fcpd02048	
D_Mannose_input	Input/Output_of_D-Mannose._Artificial_metabolite	System_input	N	fcpd02049	
D_Ribose_input	Input/Output_of_D-Ribose._Artificial_metabolite	System_input	N	fcpd02050	
D_Ribulose_input	Input/Output_of_D-Ribulose._Artificial_metabolite	System_input	N	fcpd02051	
D_Sorbitol_input	Input/Output_of_D-Sorbitol._Artificial_metabolite	System_input	N	fcpd02052	
D_Xylose_input	Input/Output_of_D-Xylose._Artificial_metabolite	System_input	N	fcpd02053	
D_Xylulose_input	Input/Output_of_D-Xylulose._Artificial_metabolite	System_input	N	fcpd02054	
D_mandelate_input	Input/Output_of_D-mandelate._Artificial_metabolite	System_input	N	fcpd02055	
Dethiobiotin_input	Input/Output_of_Dethiobiotin._Artificial_metabolite	System_input	N	fcpd02056	
Dihydroxyacetone_input	Input/Output_of_Dihydroxyacetone._Artificial_metabolite	System_input	N	fcpd02057	
Dimethylterephthalate_input	Input/Output_of_Dimethylterephthalate._Artificial_metabolite	System_input	N	fcpd02058	
E	D-Erythrose	Cytosol	Y	cpd01239	D-Erythrose
E4P	D-Erythrose_4-phosphate	Cytosol	Y	cpd00236	D-Erythrose4-phosphate
EOL	Erythritol	Cytosol	Y	cpd00392	Phycite
EOLe	Erythritol	Extracellular_space	Y	cpd00392	Phycite
EPST	Episterol	Cytosol	Y	cpd14514	Episterol
ERGOD	Ergosta-5,7-dienol	Cytosol	Y	cpd35810	ergosta-5,7-dienol
ERGOSE	Ergosterolester	Cytosol	Y	cpd16803	ergosterol-ester
ERGOST	Ergosterol	Cytosol	Y	cpd01170	Ergosterol
ERGOT	Ergosta-5,7,22,24-tetraenol	Cytosol	Y	cpd03223	5,7,22,24(28)-Ergostatetraenol
ETH	Ethanol	Cytosol	Y	cpd00363	Ethanol
ETHe	Ethanol	Extracellular_space	Y	cpd00363	Ethanol
ETHm	Ethanol	Mitochondrion	Y	cpd00363	Ethanol
EU	L-Erythrulose	Cytosol	Y	cpd01395	L-Erythrulose
EU1P	L-Erythrulose_1-phosphate	Cytosol	Y	cpd02148	Erythrulose 1-phosphate
EUe	L-Erythrulose	Extracellular_space	Y	cpd01395	L-Erythrulose
Ee	D-Erythrose	Extracellular_space	Y	cpd01239	D-Erythrose
Erythritol_input	Input/Output_of_Erythritol._Artificial_metabolite	System_input	N	fcpd02059	
Ethanol_input	Input/Output_of_Ethanol._Artificial_metabolite	System_input	N	fcpd02060	
F26P	D-Fructose_2,6-bisphosphate	Cytosol	Y	cpd00503	D-Fructose 2,6-bisphosphate
F6P	beta-D-Fructose_6-phosphate	Cytosol	Y	cpd19035	beta-D-Fructose 6-phosphate
FADH2m	FADH2	Mitochondrion	Y	cpd00982	FADH2
FADm	FAD	Mitochondrion	Y	cpd00015	FAD
FALD	Formaldehyde	Cytosol	Y	cpd00055	Formaldehyde
FDP	beta-D-Fructose_1,6-bisphosphate	Cytosol	Y	cpd19036	beta-D-Fructose 1,6-bisphosphate
FER	Ferulic_acid	Cytosol	Y	cpd01059	Ferulate
FERCOA	trans-feruloyl-CoA	Cytosol	Y	cpd00321	Feruloyl-CoA
FERHCOA	4-hydroxy-3-methoxyphenyl-beta-hydroxypropionyl-CoA	Cytosol	Y	cpd04511	4-Hydroxy-3-methoxyphenyl-beta-hydroxypropionyl-CoA
FERIm	Ferricytochrome_c	Mitochondrion	Y	cpd00109	Cytochrome c3+
FEROm	Ferrocytochrome_c	Mitochondrion	Y	cpd00110	Cytochrome c2+
FERe	Ferulic_acid	Extracellular_space	Y	cpd01059	Ferulate
FEST	Fecosterol	Cytosol	Y	cpd02755	Fecosterol
FGAM	2-(Formamido)-N1-(5'-phosphoribosyl)acetamidine	Cytosol	Y	cpd02826	5'-Phosphoribosylformylglycinamidine
FGAR	5'-Phosphoribosyl-N-formylglycinamide	Cytosol	Y	cpd02678	N-Formyl-GAR
FGT	S-Formylglutathione	Cytosol	Y	cpd00759	S-Formylglutathione
FKYN	L-Formylkynurenine	Cytosol	Y	cpd01749	N-Formylkynurenine
FOR	Formate	Cytosol	Y	cpd00047	Formate
FORe	Formate	Extracellular_space	Y	cpd00047	Formate
FORm	Formate	Mitochondrion	Y	cpd00047	Formate
FPP	trans,trans-Farnesyl_diphosphate	Cytosol	Y	cpd00350	Farnesyldiphosphate
FRU	D-Fructose	Cytosol	Y	cpd00082	D-Fructose
FRUe	D-Fructose	Extracellular_space	Y	cpd00082	D-Fructose
FTHF	10'-Formyltetrahydrofolate	Cytosol	Y	cpd00201	10-Formyltetrahydrofolate
FTHFm	10-Formyltetrahydrofolate	Mitochondrion	Y	cpd00201	10-Formyltetrahydrofolate
FUACAC	4-Fumarylacetoacetate	Cytosol	Y	cpd00780	Fumarylacetoacetate
FUM	Fumarate	Cytosol	Y	cpd00106	Fumarate
FUMe	Fumarate	Extracellular_space	Y	cpd00106	Fumarate
FUMm	Fumarate	Mitochondrion	Y	cpd00106	Fumarate
Ferulic_acid_input	Input/Output_of_Ferulic_acid._Artificial_metabolite	System_input	N	fcpd02061	
Formate_input	Input/Output_of_Formate._Artificial_metabolite	System_input	N	fcpd02062	
Fumarate_input	Input/Output_of_Fumarate._Artificial_metabolite	System_input	N	fcpd02063	
G	D-Glycerate	Cytosol	Y	cpd00223	Glycerate
G1P	alpha-D-Glucose_1-phosphate	Cytosol	Y	cpd00089	Glucose-1-phosphate
G6P	alpha-D-Glucose_6-phosphate	Cytosol	Y	cpd19006	alpha-D-Glucose 6-phosphate
GA6P	D-Glucosamine_6-phosphate	Cytosol	Y	cpd00288	D-Glucosamine phosphate
GABA	4-Aminobutanoate	Cytosol	Y	cpd00281	GABA
GABA_input	Input/Output_of_GABA._Artificial_metabolite	System_input	N	fcpd02064	
GABAe	4-Aminobutanoate	Extracellular_space	Y	cpd00281	GABA
GABAm	4-Aminobutanoate	Mitochondrion	Y	cpd00281	GABA
GAG	Galactosaminogalactan	Cytosol	Y	fcpd01579	Galactosaminogalactan
GAL1P	alpha-D-Galactose_1-phosphate	Cytosol	Y	cpd00348	D-Galactose 1-phosphate
GALCER	Galactosylceramide	Cytosol	Y	cpd01743	Cerebroside
GALCERA	Galactosylceramide(Comp._A)	Cytosol	Y	cpd01743	Cerebroside
GALCERB	Galactosylceramide(Comp._B)	Cytosol	Y	cpd01743	Cerebroside
GALN14LAC	D-Galactono-1,4-lactone	Cytosol	Y	cpd02143	D-Galactono-1,4-lactone
GALNT	D-Galactonate	Cytosol	Y	cpd00653	D-Galactonate
GALNTe	D-Galactonate	Extracellular_space	Y	cpd00653	D-Galactonate
GALOL	Galactitol	Cytosol	Y	cpd01171	Dulcose
GALOLe	Galactitol	Extracellular_space	Y	cpd01171	Dulcose
GALUNT	D-Galacturonate	Cytosol	Y	cpd00280	D-Galacturonate
GALUNTP	1-phospho-alpha-D-glucuronate	Cytosol	Y	cpd00880	1-Phospho-alpha-D-glucuronate
GALUNTe	D-Galacturonate	Extracellular_space	Y	cpd00280	D-Galacturonate
GAMYLe	Glucoamylase_(secreted_to_the_medium)	Extracellular_space	Y	fcpd01582	Glucoamylase (secreted to the medium)
GAR	5'-Phosphoribosylglycinamide	Cytosol	Y	cpd02394	GAR
GBAD	4-Guanidino-butanamide	Cytosol	Y	cpd01973	4-Guanidinobutanamide
GBAT	4-Guanidino-butanoate	Cytosol	Y	cpd00762	4-Guanidinobutanoate
GC	gamma-L-Glutamyl-L-cysteine	Cytosol	Y	cpd00506	gamma-Glutamylcysteine
GDMIPC	Galactosyl-Dimannosyl-inositol-P-ceramide	Cytosol	Y	fcpd01342	galactosyl-dimannosyl-inositol-P-ceramide
GDP	GDP	Cytosol	Y	cpd00031	GDP
GDPMAN	GDPmannose	Cytosol	Y	cpd00083	GDP-mannose
GDPm	GDP	Mitochondrion	Y	cpd00031	GDP
GEN	Gentisate	Cytosol	Y	cpd00479	Gentisate
GGM	Galactoglucomannan	Cytosol	Y	fcpd01583	Galactoglucomannan
GL	Glycerol	Cytosol	Y	cpd00100	Glycerol
GL3P	Glycerol_3-phosphate	Cytosol	Y	cpd00080	Glycerol-3-phosphate
GLAC	D-Galactose	Cytosol	Y	cpd00108	Galactose
GLACe	D-Galactose	Extracellular_space	Y	cpd00108	Galactose
GLAL	Glycolaldehyde	Cytosol	Y	cpd00229	Glycolaldehyde
GLC	alpha-D-Glucose	Cytosol	Y	cpd19001	alpha-D-Glucose
GLCN	D-Glucosamine	Cytosol	Y	cpd00276	GLUM
GLCN15LAC	d-Glucono-1,5-lactone	Cytosol	Y	cpd00170	Gluconolactone
GLCN15LACe	d-Glucono-1,5-lactone	Extracellular_space	Y	cpd00170	Gluconolactone
GLCNT	D-Gluconate	Cytosol	Y	cpd00222	GLCN
GLCNTe	D-Gluconate	Extracellular_space	Y	cpd00222	GLCN
GLCUNT	D-Glucuronate	Cytosol	Y	cpd00164	Glucuronate
GLCUNTe	D-Glucuronate	Extracellular_space	Y	cpd00164	Glucuronate
GLCe	alpha-D-Glucose	Extracellular_space	Y	cpd19001	alpha-D-Glucose
GLN	L-Glutamine	Cytosol	Y	cpd00053	L-Glutamine
GLNe	L-Glutamine	Extracellular_space	Y	cpd00053	L-Glutamine
GLU	L-Glutamate	Cytosol	Y	cpd00023	L-Glutamate
GLUCER1	Glucocerebroside_1	Cytosol	Y	cpd00878	Glucocerebroside
GLUCER2	Glucocerebroside_2	Cytosol	Y	cpd00878	Glucocerebroside
GLUGSAL	L-Glutamate_5-semialdehyde	Cytosol	Y	cpd00858	L-Glutamate5-semialdehyde
GLUGSALm	L-Glutamate_5-semialdehyde	Mitochondrion	Y	cpd00858	L-Glutamate5-semialdehyde
GLUP	alpha-D-Glutamyl_phosphate	Cytosol	Y	cpd02339	alpha-D-Glutamyl phosphate
GLUe	L-Glutamate	Extracellular_space	Y	cpd00023	L-Glutamate
GLUm	L-Glutamate	Mitochondrion	Y	cpd00023	L-Glutamate
GLX	Glyoxylate	Cytosol	Y	cpd00040	Glyoxalate
GLY	Glycine	Cytosol	Y	cpd00033	Glycine
GLYA	Glycolate	Cytosol	Y	cpd00139	Glycolate
GLYAL	D-Glyceraldehyde	Cytosol	Y	cpd00448	D-Glyceraldehyde
GLYCOGENe	Glycogen	Extracellular_space	Y	cpd00155	Glycogen
GLYN	Glycerone_(DHA/dihydroxyacetone)	Cytosol	Y	cpd00157	Glycerone
GLYNe	Glycerone_(DHA/dihydroxyacetone)	Extracellular_space	Y	cpd00157	Glycerone
GLYe	Glycine	Extracellular_space	Y	cpd00033	Glycine
GLYm	Glycine	Mitochondrion	Y	cpd00033	Glycine
GLe	Glycerol	Extracellular_space	Y	cpd00100	Glycerol
GMP	GMP	Cytosol	Y	cpd00126	GMP
GN	Guanine	Cytosol	Y	cpd00207	Guanine
GNTAL	Gentisate_aldehyde	Cytosol	Y	cpd03315	Gentisate aldehyde
GPP	Geranyl_diphosphate	Cytosol	Y	cpd00283	Geranyldiphosphate
GSN	Guanosine	Cytosol	Y	cpd00311	Guanosine
GTP	GTP	Cytosol	Y	cpd00038	GTP
GTPm	GTP	Mitochondrion	Y	cpd00038	GTP
GUA	Guaiacol	Cytosol	Y	cpd01063	Guaiacol
Galactitol_input	Input/Output_of_Galactitol._Artificial_metabolite	System_input	N	fcpd02065	
Gallic_acid_input	Input/Output_of_Gallic_acid._Artificial_metabolite	System_input	N	fcpd02066	
Glucan_input	Input/Output_of_Glucan._Artificial_metabolite	System_input	N	fcpd02067	
Gluconic_acid_lactone_input	Input/Output_of_Gluconic_acid_lactone._Artificial_metabolite	System_input	N	fcpd02068	
Glycerol_input	Input/Output_of_Glycerol._Artificial_metabolite	System_input	N	fcpd02069	
Glycine_input	Input/Output_of_Glycine._Artificial_metabolite	System_input	N	fcpd02070	
Glycogen_input	Input/Output_of_Glycogen._Artificial_metabolite	System_input	N	fcpd02071	
H2O	Water	Cytosol	Y	cpd00001	H2O
H2O2	Hydrogen_peroxide	Cytosol	Y	cpd00025	H2O2
H2O2e	Hydrogen_peroxide	Extracellular_space	Y	cpd00025	H2O2
H2O_input	Input/Output_of_H2O._Artificial_metabolite	System_input	N	fcpd02072	
H2Oe	Water	Extracellular_space	Y	cpd00001	H2O
H2Om	Water_(mitochondria)	Mitochondrion	N	fcpd02073	
H2S	Hydrogen_sulfide	Cytosol	Y	cpd00239	H2S
H2SO3	Sulfite	Cytosol	Y	cpd00081	Sulfite
H2SO3_input	Input/Output_of_H2SO3._Artificial_metabolite	System_input	N	fcpd02074	
H2SO3e	Sulfite	Extracellular_space	Y	cpd00081	Sulfite
H3MCOA	(S)-3-Hydroxy-3-methylglutaryl-CoA	Cytosol	Y	cpd00292	HMG-CoA
H3PO4_input	Input/Output_of_H3PO4._Artificial_metabolite	System_input	N	fcpd02075	
HACNm	But-1-ene-1,2,4-tricarboxylate	Mitochondrion	Y	cpd02483	cis-Homoaconitate
HAN	3-Hydroxyanthranilate	Cytosol	Y	cpd00483	3-Hydroxyanthranilate
HCITm	2-Hydroxybutane-1,2,4-tricarboxylate	Mitochondrion	Y	cpd00919	Homocitrate
HCYS	L-Homocysteine	Cytosol	Y	cpd00135	Homocysteine
HICITm	Homoisocitrate	Mitochondrion	Y	cpd03372	Homoisocitrate
HIS	L-Histidine	Cytosol	Y	cpd00119	L-Histidine
HISN	Histamine	Cytosol	Y	cpd00312	Histamine
HISOL	L-Histidinol	Cytosol	Y	cpd00641	L-Histidinol
HISOLP	L-Histidinol_phosphate	Cytosol	Y	cpd00807	L-histidinol-phosphate
HISe	L-Histidine	Extracellular_space	Y	cpd00119	L-Histidine
HIUR	5-hydroxyisourate	Cytosol	Y	cpd08625	5-Hydroxyisourate
HKYN	3-Hydroxykynurenine	Cytosol	Y	cpd01804	3-Hydroxykynurenine
HNO2	Nitrite	Cytosol	Y	cpd00075	Nitrite
HNO3	Nitrate	Cytosol	Y	cpd00209	Nitrate
