#ID	Name	Compartment	Charge	boundary Condition
M_3PSME	5-O-(1-Carboxyvinyl)-3-phosphoshikimate	Cytosol	UNDEF	false
M_4CMUCL	4-Carboxymuconolactone	Cytosol	UNDEF	false
M_4HBA	4-hydroxybenzoic_acid	Cytosol	UNDEF	false
M_4HBAL	4-hydroxybenzaldehyde	Cytosol	UNDEF	false
M_4HBFOR	4-hydroxybenzoylformic_acid	Cytosol	UNDEF	false
M_4HMAND	4-hydroxymandelate	Cytosol	UNDEF	false
M_4HPAC	4-hydroxyphenylacetic_acid	Cytosol	UNDEF	false
M_4HPP	3-(4-Hydroxyphenyl)pyruvate	Cytosol	UNDEF	false
M_4PPNCYS	(R)-4'-Phosphopantothenoyl-L-cysteine	Cytosol	UNDEF	false
M_4PPNTE	Pantetheine_4'-phosphate	Cytosol	UNDEF	false
M_4PPNTO	D-4'-Phosphopantothenate	Cytosol	UNDEF	false
M_AACACP	Acetoacetyl_[acyl-carrier_protein]	Cytosol	UNDEF	false
M_AACCOA	Acetoacetyl_coenzyme_A	Cytosol	UNDEF	false
M_AACCOAm	Acetoacetyl_coenzyme_A	Mitochondrion	UNDEF	false
M_AAMYLe	Alpha-amylase_(secreted_to_the_medium)	Extracellular_space	UNDEF	false
M_ABUTm	2-Aceto-2-hydroxy_butyrate	Mitochondrion	UNDEF	false
M_AC	Acetate	Cytosol	UNDEF	false
M_ACACP	Acyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_ACAL	Acetaldehyde	Cytosol	UNDEF	false
M_ACALe	Acetaldehyde	Extracellular_space	UNDEF	false
M_ACALm	Acetaldehyde	Mitochondrion	UNDEF	false
M_ACCOA	Acetyl_coenzyme_A	Cytosol	UNDEF	false
M_ACCOAm	Acetyl_coenzyme_A	Mitochondrion	UNDEF	false
M_ACe	Acetate	Extracellular_space	UNDEF	false
M_ACLACm	2-Acetolactate	Mitochondrion	UNDEF	false
M_ACm	Acetate	Mitochondrion	UNDEF	false
M_ACNL	3-Indoleacetonitrile	Cytosol	UNDEF	false
M_ACO	cis-Aconitate	Cytosol	UNDEF	false
M_ACOe	cis-Aconitate	Extracellular_space	UNDEF	false
M_ACOm	cis-Aconitate	Mitochondrion	UNDEF	false
M_ACP	Acyl-carrier_protein	Cytosol	UNDEF	false
M_ACTAC	Acetoacetate	Cytosol	UNDEF	false
M_ACTP	Acetyl_phosphate	Cytosol	UNDEF	false
M_ACYBUT	gamma-Amino-gamma-cyanobutanoate	Cytosol	UNDEF	false
M_AD	Adenine	Cytosol	UNDEF	false
M_ADCHOR	4-Amino-4-deoxychorismate	Cytosol	UNDEF	false
M_ADe	Adenine	Extracellular_space	UNDEF	false
M_ADHLIPOm	S-Acetyldihydrolipoamide	Mitochondrion	UNDEF	false
M_ADN	Adenosine	Cytosol	UNDEF	false
M_ADP	ADP	Cytosol	UNDEF	false
M_ADPm	ADP	Mitochondrion	UNDEF	false
M_ADPR	ADP-Ribose	Cytosol	UNDEF	false
M_AHHMD	2-Amino-7,8-dihydro-4-hydroxy-6-(diphosphooxymethyl)pteridine	Cytosol	UNDEF	false
M_AHHMP	2-Amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine	Cytosol	UNDEF	false
M_AHTD	2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl)-dihydropteridine_triphosphate	Cytosol	UNDEF	false
M_AICAR	AICAR	Cytosol	UNDEF	false
M_AIR	Aminoimidazole_ribotide	Cytosol	UNDEF	false
M_AKAm	2-Oxoadipate	Mitochondrion	UNDEF	false
M_AKG	2-Oxoglutarate	Cytosol	UNDEF	false
M_AKGe	2-Oxoglutarate	Extracellular_space	UNDEF	false
M_AKGE1m	Alpha-ketoglutarate_bound_to_alpha-ketoglutarate_dehydrogenase	Mitochondrion	UNDEF	false
M_AKGE2m	Alpha-ketoglutarate_bound_to_dihydrolipoyl_transsuccinylase	Mitochondrion	UNDEF	false
M_AKGm	2-Oxoglutarate	Mitochondrion	UNDEF	false
M_AKP	2-Dehydropantoate	Cytosol	UNDEF	false
M_ALA	L-Alanine	Cytosol	UNDEF	false
M_ALAe	L-Alanine	Extracellular_space	UNDEF	false
M_ALAm	L-Alanine	Mitochondrion	UNDEF	false
M_AMAm	2-aminoadipate	Mitochondrion	UNDEF	false
M_AMASAm	2-aminoadipate-semialdehyde	Mitochondrion	UNDEF	false
M_AMP	AMP	Cytosol	UNDEF	false
M_AMPe	AMP	Extracellular_space	UNDEF	false
M_AMPm	AMP	Mitochondrion	UNDEF	false
M_AMYLPe	Amylopectin	Extracellular_space	UNDEF	false
M_AMYLSe	Amylose	Extracellular_space	UNDEF	false
M_AN	Anthranilate	Cytosol	UNDEF	false
M_ANe	Anthranilate	Extracellular_space	UNDEF	false
M_AOL	D-Arabitol	Cytosol	UNDEF	false
M_AOLe	D-Arabitol	Extracellular_space	UNDEF	false
M_AONA	8-Amino-7-oxononanoate	Cytosol	UNDEF	false
M_APROP	alpha-Aminopropiononitrile	Cytosol	UNDEF	false
M_APS	Adenylylsulfate	Cytosol	UNDEF	false
M_ARAB	D-Arabinose	Cytosol	UNDEF	false
M_ARABe	D-Arabinose	Extracellular_space	UNDEF	false
M_ARABINe	Arabinan	Extracellular_space	UNDEF	false
M_ARABLAC	D-Arabinono-1,4-lactone	Cytosol	UNDEF	false
M_ARG	L-Arginine	Cytosol	UNDEF	false
M_ARGe	L-Arginine	Extracellular_space	UNDEF	false
M_ARGm	L-Arginine	Mitochondrion	UNDEF	false
M_ARGSUCCm	Argininosuccinate	Mitochondrion	UNDEF	false
M_ASER	O-Acetyl-L-serine	Cytosol	UNDEF	false
M_ASN	L-Asparagine	Cytosol	UNDEF	false
M_ASNe	L-Asparagine	Extracellular_space	UNDEF	false
M_ASP	L-Aspartate	Cytosol	UNDEF	false
M_ASPe	L-Aspartate	Extracellular_space	UNDEF	false
M_ASPm	L-Aspartate	Mitochondrion	UNDEF	false
M_ASPSA	L-Aspartate_4-semialdehyde	Cytosol	UNDEF	false
M_ASUC	N6-(1,2-Dicarboxyethyl)-AMP	Cytosol	UNDEF	false
M_ATN	Allantoin	Cytosol	UNDEF	false
M_ATNe	Allantoin	Extracellular_space	UNDEF	false
M_ATP	ATP	Cytosol	UNDEF	false
M_ATPe	ATP	Extracellular_space	UNDEF	false
M_ATPm	ATP	Mitochondrion	UNDEF	false
M_ATT	Allantoate	Cytosol	UNDEF	false
M_BA	Benzoic_acid	Cytosol	UNDEF	false
M_BAe	Benzoic_acid	Extracellular_space	UNDEF	false
M_BAL	Benzaldehyde	Cytosol	UNDEF	false
M_bALA	beta-Alanine	Cytosol	UNDEF	false
M_bALAe	beta-Alanine	Extracellular_space	UNDEF	false
M_BAMN	Benzoylamine	Cytosol	UNDEF	false
M_BAMNe	Benzoylamine	Extracellular_space	UNDEF	false
M_BASP	4-Phospho-L-aspartate	Cytosol	UNDEF	false
M_BCCP	Biotin-carboxyl-carrier_protein	Cytosol	UNDEF	false
M_bDG6P	beta-D-Glucose_6-phosphate	Cytosol	UNDEF	false
M_bDGLC	beta-D-Glucose	Cytosol	UNDEF	false
M_bDGLCe	beta-D-Glucose	Extracellular_space	UNDEF	false
M_BFOR	Benzoylformate	Cytosol	UNDEF	false
M_bFRU	beta-D-fructose	Cytosol	UNDEF	false
M_bGLAC	beta-D-galactose	Cytosol	UNDEF	false
M_bLARAB	beta-L-arabinose	Cytosol	UNDEF	false
M_BN	Benzonitrile	Cytosol	UNDEF	false
M_BNe	Benzonitrile	Extracellular_space	UNDEF	false
M_BT	Biotin	Cytosol	UNDEF	false
M_BTe	Biotin	Extracellular_space	UNDEF	false
M_BTOL	benzene-1,2,4-triol	Cytosol	UNDEF	false
M_BUTAL	Butanal	Cytosol	UNDEF	false
M_BUTN	n-butylamine	Cytosol	UNDEF	false
M_BUTNe	n-butylamine	Extracellular_space	UNDEF	false
M_C100	Decanoate	Cytosol	UNDEF	false
M_C100ACP	Decanoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C100COA	Decanoyl-CoA	Cytosol	UNDEF	false
M_C100COAm	Decanoyl-CoA	Mitochondrion	UNDEF	false
M_C100e	Decanoate	Extracellular_space	UNDEF	false
M_C10DACP	Dec-2-enoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C10DCOAm	Dec-2-enoyl-CoA	Mitochondrion	UNDEF	false
M_C10HACP	3-hydroxydecanoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C10HCOAm	3-hydroxydecanoyl-CoA	Mitochondrion	UNDEF	false
M_C10OACP	3-oxodecanoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C10OCOAm	3-oxodecanoyl-CoA	Mitochondrion	UNDEF	false
M_C110ACP	Undecanoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C110COAm	Undecanoyl-CoA	Mitochondrion	UNDEF	false
M_C11DACP	Undec-2-enoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C11DCOAm	Undec-2-enoyl-CoA	Mitochondrion	UNDEF	false
M_C11HACP	3-hydroxyundecanoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C11HCOAm	3-hydroxyundecanoyl-CoA	Mitochondrion	UNDEF	false
M_C11OACP	3-oxoundecanoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C11OCOAm	3-oxoundecanoyl-CoA	Mitochondrion	UNDEF	false
M_C120	Dodecanoate	Cytosol	UNDEF	false
M_C120ACP	Dodecanoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C120CAR	Dodecanoyl-carnitine	Cytosol	UNDEF	false
M_C120CARm	Dodecanoyl-carnitine	Mitochondrion	UNDEF	false
M_C120COA	Dodecanoyl-CoA	Cytosol	UNDEF	false
M_C120COAm	Dodecanoyl-CoA	Mitochondrion	UNDEF	false
M_C120e	Dodecanoate	Extracellular_space	UNDEF	false
M_C12DACP	Dodec-2-enoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C12DCOAm	Dodec-2-enoyl-CoA	Mitochondrion	UNDEF	false
M_C12HACP	3-hydroxydodecanoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C12HCOAm	3-hydroxydodecanoyl-CoA	Mitochondrion	UNDEF	false
M_C12OACP	3-oxododecanoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C12OCOAm	3-oxododecanoyl-CoA	Mitochondrion	UNDEF	false
M_C130ACP	Tridecanoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C130COAm	Tridecanoyl-CoA	Mitochondrion	UNDEF	false
M_C13DACP	Tridec-2-enoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C13DCOAm	Tridec-2-enoyl-CoA	Mitochondrion	UNDEF	false
M_C13HACP	3-hydroxytridecanoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C13HCOAm	3-hydroxytridecanoyl-CoA	Mitochondrion	UNDEF	false
M_C13OACP	3-oxotridecanoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C13OCOAm	3-oxotridecanoyl-CoA	Mitochondrion	UNDEF	false
M_C140	Tetradecanoate	Cytosol	UNDEF	false
M_C140ACP	Tetradecanoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C140CAR	Tetradecanoyl-carnitine	Cytosol	UNDEF	false
M_C140CARm	Tetradecanoyl-carnitine	Mitochondrion	UNDEF	false
M_C140COA	Tetradecanoyl-CoA	Cytosol	UNDEF	false
M_C140COAm	Tetradecanoyl-CoA	Mitochondrion	UNDEF	false
M_C140e	Tetradecanoate	Extracellular_space	UNDEF	false
M_C141	Tetradecenoate	Cytosol	UNDEF	false
M_C141ACP	Tetradecenoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C141CAR	Tetradecenoyl-carnitine	Cytosol	UNDEF	false
M_C141CARm	Tetradecenoyl-carnitine	Mitochondrion	UNDEF	false
M_C141COA	Tetradecenoyl-CoA	Cytosol	UNDEF	false
M_C141COAm	Tetradecenoyl-CoA	Mitochondrion	UNDEF	false
M_C141e	Tetradecenoate	Extracellular_space	UNDEF	false
M_C14DACP	Tetradec-2-enoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C14DCOAm	Tetradec-2-enoyl-CoA	Mitochondrion	UNDEF	false
M_C14HACP	3-hydroxytetradecanoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C14HCOAm	3-hydroxytetradecanoyl-CoA	Mitochondrion	UNDEF	false
M_C14OACP	3-oxotetradecanoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C14OCOAm	3-oxotetradecanoyl-CoA	Mitochondrion	UNDEF	false
M_C150	Pentadecanoate	Cytosol	UNDEF	false
M_C150ACP	Pentadecanoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C150CAR	Pentadecanoyl-carnitine	Cytosol	UNDEF	false
M_C150CARm	Pentadecanoyl-carnitine	Mitochondrion	UNDEF	false
M_C150COA	Pentadecanoyl-CoA	Cytosol	UNDEF	false
M_C150COAm	Pentadecanoyl-CoA	Mitochondrion	UNDEF	false
M_C150e	Pentadecanoate	Extracellular_space	UNDEF	false
M_C15DACP	Pentadec-2-enoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C15DCOAm	Pentadec-2-enoyl-CoA	Mitochondrion	UNDEF	false
M_C15HACP	3-hydroxypentadecanoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C15HCOAm	3-hydroxypentadecanoyl-CoA	Mitochondrion	UNDEF	false
M_C15OACP	3-oxopentadecanoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C15OCOAm	3-oxopentadecanoyl-CoA	Mitochondrion	UNDEF	false
M_C160	Hexadecanoate	Cytosol	UNDEF	false
M_C160ACP	Hexadecanoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C160CAR	Hexadecanoyl-carnitine	Cytosol	UNDEF	false
M_C160CARm	Hexadecanoyl-carnitine	Mitochondrion	UNDEF	false
M_C160COA	Hexadecanoyl-CoA	Cytosol	UNDEF	false
M_C160COAm	Hexadecanoyl-CoA	Mitochondrion	UNDEF	false
M_C160e	Hexadecanoate	Extracellular_space	UNDEF	false
M_C161	Hexadecenoate	Cytosol	UNDEF	false
M_C161ACP	Hexadecenoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C161CAR	Hexadecenoyl-carnitine	Cytosol	UNDEF	false
M_C161CARm	Hexadecenoyl-carnitine	Mitochondrion	UNDEF	false
M_C161COA	Hexadecenoyl-CoA	Cytosol	UNDEF	false
M_C161COAm	Hexadecenoyl-CoA	Mitochondrion	UNDEF	false
M_C161e	Hexadecenoate	Extracellular_space	UNDEF	false
M_C162	Hexadecadienoate	Cytosol	UNDEF	false
M_C162ACP	Hexadecadienoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C162CAR	Hexadecadienoyl-carnitine	Cytosol	UNDEF	false
M_C162CARm	Hexadecadienoyl-carnitine	Mitochondrion	UNDEF	false
M_C162COA	Hexadecadienoyl-CoA	Cytosol	UNDEF	false
M_C162COAm	Hexadecadienoyl-CoA	Mitochondrion	UNDEF	false
M_C162e	Hexadecadienoate	Extracellular_space	UNDEF	false
M_C16DACP	Hexadec-2-enoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C16DCOAm	Hexadec-2-enoyl-CoA	Mitochondrion	UNDEF	false
M_C16HACP	3-hydroxyhexadecanoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C16HCOAm	3-hydroxyhexadecanoyl-CoA	Mitochondrion	UNDEF	false
M_C16OACP	3-oxohexadecanoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C16OCOAm	3-oxohexadecanoyl-CoA	Mitochondrion	UNDEF	false
M_C170	Heptadecanoate	Cytosol	UNDEF	false
M_C170ACP	Heptadecanoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C170CAR	Heptadecanoyl-carnitine	Cytosol	UNDEF	false
M_C170CARm	Heptadecanoyl-carnitine	Mitochondrion	UNDEF	false
M_C170COA	Heptadecanoyl-CoA	Cytosol	UNDEF	false
M_C170COAm	Heptadecanoyl-CoA	Mitochondrion	UNDEF	false
M_C170e	Heptadecanoate	Extracellular_space	UNDEF	false
M_C171	Heptadecenoate	Cytosol	UNDEF	false
M_C171ACP	Heptadecenoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C171CAR	Heptadecenoyl-carnitine	Cytosol	UNDEF	false
M_C171CARm	Heptadecenoyl-carnitine	Mitochondrion	UNDEF	false
M_C171COA	Heptadecenoyl-CoA	Cytosol	UNDEF	false
M_C171COAm	Heptadecenoyl-CoA	Mitochondrion	UNDEF	false
M_C171e	Heptadecenoate	Extracellular_space	UNDEF	false
M_C17DACP	Heptadec-2-enoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C17DCOAm	Heptadec-2-enoyl-CoA	Mitochondrion	UNDEF	false
M_C17HACP	3-hydroxyheptadecanoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C17HCOAm	3-hydroxyheptadecanoyl-CoA	Mitochondrion	UNDEF	false
M_C17OACP	3-oxoheptadecanoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C17OCOAm	3-oxoheptadecanoyl-CoA	Mitochondrion	UNDEF	false
M_C180	Octadecanoate	Cytosol	UNDEF	false
M_C180ACP	Octadecanoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C180CAR	Octadecanoyl-carnitine	Cytosol	UNDEF	false
M_C180CARm	Octadecanoyl-carnitine	Mitochondrion	UNDEF	false
M_C180COA	Octadecanoyl-CoA	Cytosol	UNDEF	false
M_C180COAm	Octadecanoyl-CoA	Mitochondrion	UNDEF	false
M_C180e	Octadecanoate	Extracellular_space	UNDEF	false
M_C181	Octadecenoate	Cytosol	UNDEF	false
M_C181ACP	Octadecenoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C181CAR	Octadecenoyl-carnitine	Cytosol	UNDEF	false
M_C181CARm	Octadecenoyl-carnitine	Mitochondrion	UNDEF	false
M_C181COA	Octadecenoyl-CoA	Cytosol	UNDEF	false
M_C181COAm	Octadecenoyl-CoA	Mitochondrion	UNDEF	false
M_C181e	Octadecenoate	Extracellular_space	UNDEF	false
M_C182	Octadecadienoate	Cytosol	UNDEF	false
M_C182ACP	Octadecadienoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C182CAR	Octadecadienoyl-carnitine	Cytosol	UNDEF	false
M_C182CARm	Octadecadienoyl-carnitine	Mitochondrion	UNDEF	false
M_C182COA	Octadecadienoyl-CoA	Cytosol	UNDEF	false
M_C182COAm	Octadecadienoyl-CoA	Mitochondrion	UNDEF	false
M_C182e	Octadecadienoate	Extracellular_space	UNDEF	false
M_C183	Octadecatrienoate	Cytosol	UNDEF	false
M_C183ACP	Octadecatrienoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C183CAR	Octadecatrienoyl-carnitine	Cytosol	UNDEF	false
M_C183CARm	Octadecatrienoyl-carnitine	Mitochondrion	UNDEF	false
M_C183COA	Octadecatrienoyl-CoA	Cytosol	UNDEF	false
M_C183COAm	Octadecatrienoyl-CoA	Mitochondrion	UNDEF	false
M_C183e	Octadecatrienoate	Extracellular_space	UNDEF	false
M_C18DACP	Octadec-2-enoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C18DCOAm	Octadec-2-enoyl-CoA	Mitochondrion	UNDEF	false
M_C18DHSPH	3-dehydrosphinganine(C18)	Cytosol	UNDEF	false
M_C18HACP	3-hydroxyoctadecanoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C18HCOAm	3-hydroxyoctadecanoyl-CoA	Mitochondrion	UNDEF	false
M_C18OACP	3-oxooctadecanoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C18OCOAm	3-oxooctadecanoyl-CoA	Mitochondrion	UNDEF	false
M_C18PSPH	Phytosphingosine(C18)	Cytosol	UNDEF	false
M_C18SPH	Sphinganine(C18)	Cytosol	UNDEF	false
M_C190	Nonadecanoate	Cytosol	UNDEF	false
M_C190ACP	Nonadecanoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C190CAR	Nonadecanoyl-carnitine	Cytosol	UNDEF	false
M_C190CARm	Nonadecanoyl-carnitine	Mitochondrion	UNDEF	false
M_C190COA	Nonadecanoyl-CoA	Cytosol	UNDEF	false
M_C190COAm	Nonadecanoyl-CoA	Mitochondrion	UNDEF	false
M_C190e	Nonadecanoate	Extracellular_space	UNDEF	false
M_C191	Nonadecenoate	Cytosol	UNDEF	false
M_C191ACP	Nonadecenoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C191CAR	Nonadecenoyl-carnitine	Cytosol	UNDEF	false
M_C191CARm	Nonadecenoyl-carnitine	Mitochondrion	UNDEF	false
M_C191COA	Nonadecenoyl-CoA	Cytosol	UNDEF	false
M_C191COAm	Nonadecenoyl-CoA	Mitochondrion	UNDEF	false
M_C191DHSPH	3-dehydrosphinganine(C19:1)	Cytosol	UNDEF	false
M_C191e	Nonadecenoate	Extracellular_space	UNDEF	false
M_C191SPH	Sphinganine(C19:1)	Cytosol	UNDEF	false
M_C192	Nonadecadienoate	Cytosol	UNDEF	false
M_C192ACP	Nonadecadienoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C192CAR	Nonadecadienoyl-carnitine	Cytosol	UNDEF	false
M_C192CARm	Nonadecadienoyl-carnitine	Mitochondrion	UNDEF	false
M_C192COA	Nonadecadienoyl-CoA	Cytosol	UNDEF	false
M_C192COAm	Nonadecadienoyl-CoA	Mitochondrion	UNDEF	false
M_C192e	Nonadecadienoate	Extracellular_space	UNDEF	false
M_C19DACP	Nonadec-2-enoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C19DCOAm	Nonadec-2-enoyl-CoA	Mitochondrion	UNDEF	false
M_C19HACP	3-hydroxynonadecanoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C19HCOAm	3-hydroxynonadecanoyl-CoA	Mitochondrion	UNDEF	false
M_C19OACP	3-oxononadecanoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C19OCOAm	3-oxononadecanoyl-CoA	Mitochondrion	UNDEF	false
M_C200	Eicosanoate	Cytosol	UNDEF	false
M_C200ACP	Eicosanoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C200CAR	Eicosanoyl-carnitine	Cytosol	UNDEF	false
M_C200CARm	Eicosanoyl-carnitine	Mitochondrion	UNDEF	false
M_C200COA	Eicosanoyl-CoA	Cytosol	UNDEF	false
M_C200COAm	Eicosanoyl-CoA	Mitochondrion	UNDEF	false
M_C200e	Eicosanoate	Extracellular_space	UNDEF	false
M_C20DACP	Eicos-2-enoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C20DCOAm	Eicos-2-enoyl-CoA	Mitochondrion	UNDEF	false
M_C20DHSPH	3-dehydrosphinganine(C20)	Cytosol	UNDEF	false
M_C20HACP	3-hydroxyeicosanoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C20HCOAm	3-hydroxyeicosanoyl-CoA	Mitochondrion	UNDEF	false
M_C20OACP	3-oxoeicosanoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C20OCOAm	3-oxoeicosanoyl-CoA	Mitochondrion	UNDEF	false
M_C20PSPH	Phytosphingosine(C20)	Cytosol	UNDEF	false
M_C20SPH	Sphinganine(C20)	Cytosol	UNDEF	false
M_C40	Butanoate	Cytosol	UNDEF	false
M_C40ACP	Butanoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C40COA	Butanoyl-CoA	Cytosol	UNDEF	false
M_C40COAm	Butanoyl-CoA	Mitochondrion	UNDEF	false
M_C40e	Butanoate	Extracellular_space	UNDEF	false
M_C4DACP	But-2-enoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C4DCOAm	But-2-enoyl-CoA	Mitochondrion	UNDEF	false
M_C4HACP	3-hydroxybutanoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C4HCOAm	3-hydroxybutanoyl-CoA	Mitochondrion	UNDEF	false
M_C50ACP	Pentanoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C50COA	Pentanoyl-CoA	Cytosol	UNDEF	false
M_C50COAm	Pentanoyl-CoA	Mitochondrion	UNDEF	false
M_C5DACP	Pent-2-enoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C5DCOAm	Pent-2-enoyl-CoA	Mitochondrion	UNDEF	false
M_C5HACP	3-hydroxypentanoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C5HCOAm	3-hydroxypentanoyl-CoA	Mitochondrion	UNDEF	false
M_C5OACP	3-oxopentanoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C5OCOAm	3-oxopentanoyl-CoA	Mitochondrion	UNDEF	false
M_C60	Hexanoate	Cytosol	UNDEF	false
M_C60ACP	Hexanoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C60COA	Hexanoyl-CoA	Cytosol	UNDEF	false
M_C60COAm	Hexanoyl-CoA	Mitochondrion	UNDEF	false
M_C60e	Hexanoate	Extracellular_space	UNDEF	false
M_C6DACP	Hex-2-enoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C6DCOAm	Hex-2-enoyl-CoA	Mitochondrion	UNDEF	false
M_C6HACP	3-hydroxyhexanoyl-[acyl-carrier_protein]	Cytosol	UNDEF	false
M_C6HCOAm	3-hydroxyhexanoyl-CoA	Mitochondrion	UNDEF	false
