ID	NAMES	COMPARTMENT	MATCH	MODELSEED	MS NAMES
4hppyr	4-hydroxyphenylpyruvate	m	Y	cpd00868	p-hydroxyphenylpyruvate
4hyact	4-Hydroxyphenyl acetate	m	Y	cpd00489	4-Hydroxyphenylacetate
4hymede	4-Hydroxymethylsalicylaldehyde	m	Y	cpd09811	4-Hydroxymethylsalicylaldehyde
4mecol	4-Methylcatechol	c	Y	cpd04117	4-Methylcatechol
4melat	4-Methylsalicylate	c	Y	cpd09806	m-Cresotic acid
4mop	4-methyl-2-oxopentanoate	m	Y	cpd00200	4MOP
4nchol	4-Nitrocatechol	m	Y	cpd01510	4-Nitrocatechol
4nol	4-Nitrophenol	m	Y	cpd00646	PNP
4npha	4-Nitrophenyl phosphate	m	Y	cpd02135	4-Nitrophenyl phosphate
56dhet	5,6-DHET	c	Y	cpd10469	5,6-DHET
56eet	5,6-EET	c	Y	cpd10465	5,6-EET
5a2opa	5-Amino-2-oxopentanoic acid	p	Y	cpd00815	2-Oxo-5-aminovalerate
5g2ot	5-Guanidino-2-oxopentanoate	p	Y	cpd02364	2-Oxo-5-guanidinopentanoate
5hete	5(S)-HETE?	m	Y	cpd02918	5-HETE
5hpete	5(S)-HPETE	m	Y	cpd03176	5(S)-HPETE
5opro	5-oxo-l-proline	c	Y	cpd01293	5-Oxoproline
6hyac	6-Hydroxyhexanoic acid	c	Y	cpd03641	6-Hydroxyhexanoate
6merpin	6-Mercaptopurine	c	Y	cpd01212	Thiopurine
6mrtpate	6-Mercaptopurine ribonucleoside triphosphate	c	Y	cpd16421	6-Thioinosine-5'-triphosphate
6thate	6-Thiourate	e	Y	cpd16417	6-Thiourate
6tmpate	6-Thioinosine-5'-monophosphate	c	Y	cpd02832	6-Thioinosine 5'-monophosphate
78dgbne	7,8-Dihydro-7-hydroxy-8-S-glutathionyl-benzopyrene	e	N	fcpd37659	
7dstrol	7-Dehydrodesmosterol	c	Y	cpd03037	7-Dehydrodesmosterol
7strol	7-Dehydrodesmosterol	c	Y	cpd03037	7-Dehydrodesmosterol
89dhet	8,9-DHET	c	Y	cpd10470	8,9-DHET
89eet	8,9-EET	c	Y	cpd10466	8,9-EET
aacacp	acetoacetyl [acyl-carrier protein]	m	Y	cpd11488	Acetoacetyl-ACP
aaccoa	acetoacetyl coenzyme a	p	Y	cpd00279	Acetoacetyl-CoA
ab1eox	Aflatoxin B1-exo-8,9-epoxide	e	Y	cpd20840	Aflatoxin B1-exo-8,9-epoxide
ab1eoxg	Aflatoxin B1exo-8,9-epoxide-GSH	e	Y	cpd08139	Aflatoxin B1exo-8,9-epoxide-GSH
abee	4-Aminobenzoate?	m	Y	cpd00443	ABEE
abut	(s)-2-aceto-2-hydroxybutanoate	m	Y	cpd00498	2-Aceto-2-hydroxybutanoate
ac	acetate	p	Y	cpd00029	Acetate
ac7bol	5alpha-Cholest-7-en-3beta-ol	c	Y	cpd00877	Lathosterol
ac8bol	5alpha-Cholest-8-en-3beta-ol	c	Y	cpd02398	Zymostenol
acacp	Acetyl-[acyl-carrier protein]	m	Y	cpd11494	Acetyl-ACP
acact	acetoacetate	m	Y	cpd00142	Acetoacetate
acal	acetaldehyde	p	Y	cpd00071	Acetaldehyde
acami	N4-Acetylaminobutanal	m	Y	cpd03529	N4-Acetylaminobutanal
accln	acetylcholine	e	Y	cpd01367	Acetylcholine
accoa	acetyl coenzyme a	p	Y	cpd00022	Acetyl-CoA
acdbol	5alpha-Cholesta-7,24-dien-3beta-ol	c	Y	cpd03222	5alpha-Cholesta-7,24-dien-3beta-ol
acglp	Acylglycerophosphoinositol	c	N	fcpd37660	
acglpe	1-Acyl-sn-glycero-3-phosphoserine	c	Y	cpd19395	1-Acyl-sn-glycero-3-phosphoserine
acglpo	1-Acyl-sn-glycero-3-phosphoglycerol	c	Y	cpd19396	1-Acyl-sn-glycero-3-phosphoglycerol
acimole	4-Acetamidobutanoate	m	Y	cpd01889	4-Acetamidobutanoate
aclac	2-acetolactate	m	Y	cpd00668	ALCTT
acp	acyl-carrier protein	m	Y	cpd11493	ACP
acv	ACV	c	Y	cpd03295	ACV
acylacpp	x	c	N	fcpd37661	
acylcoa	acyl-coa	m	Y	cpd11611	Acyl-CoA
ad	adenine	m	Y	cpd03734	Acetamide
adchor	4-Amino-4-deoxychorismate	c	Y	cpd08210	ADC
adn	adenosine	c	Y	cpd00182	Adenosine
adp	adenosine 5'-diphosphate	m	Y	cpd00008	ADP
adpglc	ADP-glucose	c	Y	cpd00387	ADPglucose
adprib	ADP-D-ribose	c	Y	cpd00251	ADPribose
adsde	Adipate semialdehyde	c	Y	cpd03640	6-Oxohexanoate
agl3p	1-acyl-sn-glycerol 3-phosphate	c	Y	cpd00517	1-Acyl-sn-glycerol 3-phosphate
ahhmd	(2-amino-4-hydroxy-7,8-dihydropteridin-6-yl)methyl trihydrogen diphosphate	m	Y	cpd02920	2-Amino-4-hydroxy-6-hydroxymethyl-7-8-dihydropteridinediphosphate
ahhmp	2-amino-6-(hydroxymethyl)-7,8-dihydropteridin-4-ol	m	Y	cpd16763	2-amino-6-(hydroxymethyl)-7,8-dihydropteridin-4-ol
ahmp	4-Amino-2-methyl-5-phosphomethylpyrimidine	m	Y	cpd02775	4-Amino-5-phosphomethyl-2-methylpyrimidine
ahmpp	4-amino-2-methyl-5-diphosphonatomethylpyrimidine	m	N	fcpd37662	4-amino-2-methyl-5-diphosphonatomethylpyrimidine
ahtd	2-amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl)-dihydropteridine triphosphate	m	Y	cpd02978	7,8-Dihydroneopterin 3'-triphosphate
aicar	5-amino-1-(5-phospho-d-ribosyl)imidazole-4-carboxamide	c	Y	cpd02851	AICAR
air	5-amino-1-(5-phospho-d-ribosyl)imidazole	c	Y	cpd02140	AIR
aka	2-oxoadipate	m	Y	cpd00269	2-Oxoadipate
akg	2-oxoglutarate	p	Y	cpd00024	2-Oxoglutarate
akp	2-dehydropantoate	m	Y	cpd00712	2-Dehydropantoate
al3ecoa	3-Isopropylbut-3-enoyl-CoA	c	Y	cpd08746	3-Isopropylbut-3-enoyl-CoA
ala	L-alanine	m	Y	cpd00035	L-Alanine
alagly	l-gamma-glutamyl-l-alanine	m	Y	cpd02343	gamma-L-Glutamyl-D-alanine
aldmde	Aldophosphamide	m	Y	cpd04806	Aldophosphamide
aldpme	Aldophosphamide	e	Y	cpd04806	Aldophosphamide
alin	alpha-Linolenate	c	Y	cpd03850	Linolenate
alka	all-trans-Hexaprenyl diphosphate	c	Y	cpd00906	all-trans-Hexaprenyl diphosphate
am6sa	2-aminomuconic 6-semialdehyde	c	Y	cpd02385	2-Aminomuconate semialdehyde
ama	l-2-aminoadipate	m	Y	cpd00705	L-2-Aminoadipate
amac	aminoacetone	m	Y	cpd01298	Aminoacetone
amasa	l-2-aminoadipate 6-semialdehyde	m	Y	cpd01046	Allysine
amiace	aminoacetaldehyde	c	Y	cpd04122	Aminoacetaldehyde
amievul	5-aminolevulinate	m	Y	cpd00338	5-Aminolevulinate
amp	adenosine 5'-monophosphate	p	Y	cpd00018	AMP
amt3bol	4alpha-Methyl-5alpha-ergosta-8,14,24(28)-trien-3beta-ol	c	Y	cpd08347	delta8,14 -Sterol
an	anthranilate	c	Y	cpd00093	Anthranilate
aobut	2-amino-3-oxobutanoate	m	Y	cpd02053	2-Amino-acetoacetate
aona	8-amino-7-oxononanoate	m	Y	cpd00800	8-Amino-7-oxononanoate
apdruci	5-Amino-6-(5-phospho-D-ribitylamino)uracil	c	Y	cpd02720	5-Amino-6--5-phosphoribitylaminouracil
apebu	4-(2-aminophenyl)-2,4-dioxobutanoate	c	Y	cpd00920	4-(2-Aminophenyl)-2,4-dioxobutanoate
apine	alpha-Pinene	m	Y	cpd03747	(+)-alpha-Pinene
apiox	alpha-Pinene-oxide	m	Y	cpd01783	alpha-Pinene-oxide
apoacp	Apo-[acyl-carrier-protein]	c	Y	cpd12370	apo-ACP
apoce	Apocytochrome c	m	Y	cpd12052	Apocytochrome c
apop	Apoprotein	m	Y	cpd14957	Apoprotein
aproa	3-aminopropanal	m	Y	cpd01504	3-Aminopropanal
aps	5'-adenylyl sulfate	m	Y	cpd00193	APS
arg	l-arginine	e	Y	cpd00051	L-Arginine
argsucc	argininosuccinate	c	Y	cpd02152	L-Argininosuccinate
asn	l-asparagine	e	Y	cpd00132	L-Asparagine
asp	l-aspartate	p	Y	cpd00041	L-Aspartate
aspsa	l-aspartate 4-semialdehyde	m	Y	cpd00346	L-Aspartate4-semialdehyde
asuc	n6-(1,2-dicarboxyethyl)-anp	c	N	fcpd37663	
at3p2	acylglycerone phosphates	c	N	fcpd37664	
atp	adenosine 5'-triphosphate	p	Y	cpd00002	ATP
atrp	P(1),P(4)-bis(5-adenosyl) tetraphosphate	c	Y	cpd00924	AppppA
att	allantoate	c	Y	cpd00388	Allantoate
atxin	antheraxanthin	c	Y	cpd05486	Antheraxanthin
aura	5-amino-6-(d-ribitylamino)uracil	c	Y	cpd02882	4--1-D-Ribitylamino-5-aminouracil
avn	averantin	m	N	fcpd37665	averantin
axtin	Antheraxanthin	c	Y	cpd05486	Antheraxanthin
b12pdiol	2,3-Bis(4-hydroxyphenyl)-1,2-propanediol	m	Y	cpd09485	2,3-Bis(4-hydroxyphenyl)-1,2-propanediol
b1pnol	2,2-Bis(4-hydroxyphenyl)-1-propanol	m	Y	cpd09482	2,2-Bis(4-hydroxyphenyl)-1-propanol
b2ox	Bromobenzene-2,3-oxide	e	Y	cpd10537	Bromobenzene-2,3-oxide
b2pol	1,2-Bis(4-hydroxyphenyl)-2-propanol	m	Y	cpd09480	1,2-Bis(4-hydroxyphenyl)-2-propanol
b34ox	Bromobenzene-3,4-oxide	e	Y	cpd10536	Bromobenzene-3,4-oxide
b45ox	Benzopyrene-4,5-oxide	e	N	fcpd37666	
b78do	Benzopyrene-7,8-diol	e	N	fcpd37667	
bala	beta-alanine	m	Y	cpd00085	beta-Alanine
basp	4-phospho-l-aspartate	c	Y	cpd01977	4-Phospho-L-aspartate
bccp	biotin-carboxyl-carrier protein	c	Y	cpd12848	Holo-[carboxylase]
bendl	p-Benzenediol	m	Y	cpd00415	Quinol
betald	betaine aldehyde	p	Y	cpd00447	Betaine aldehyde
bh2	Dihydrobiopterin	e	Y	cpd00231	Dihydrobiopterin
bh4	5,6,7,8-tetrahydrobiopterin	e	Y	cpd00233	Tetrahydrobiopterin
bmte	Bis(4-hydroxyphenyl)methane	m	Y	cpd09997	Bis(4-hydroxyphenyl)methane
bmtl	Bis(4-hydroxyphenyl)methanol	m	Y	cpd19483	Bis(4-hydroxyphenyl)methanol
bpa	Bisphenol A	m	Y	cpd09476	Bisphenol A
bpla	Bisphenol A 	m	Y	cpd09476	Bisphenol A
bt	Biotin?	m	Y	cpd00104	BIOT
btamp	biotinyl-5'-anp	c	Y	cpd03517	Biotinyl-5-AMP
btol	Benzene-1,2,4-triol	m	Y	cpd01822	Hydroxyquinol
c100	decanoate	c	Y	cpd01107	Decanoate
c100acp	decanoyl-[acp]	m	Y	cpd11474	Decanoyl-ACP
c100coa	decanoyl-coa	m	Y	cpd03128	Decanoyl-CoA
c10dacp	dec-2-enoyl-[acyl-carrier protein]	c	N	fcpd37668	
c10dcoa	dec-2-enoyl-coa	m	N	fcpd37669	
c10hacp	3-hydroxydecanoyl-[acp]	m	Y	cpd16855	3-hydroxydecanoyl-acp
c10hcoa	3-hydroxydecanoyl-coa	m	Y	cpd16776	3-hydroxydecanoyl-CoA
c10oacp	3-oxodecanoyl-[acp]	m	Y	cpd11487	3-oxodecanoyl-acp
c10ocoa	3-oxodecanoyl-coa	m	Y	cpd03119	3-Oxodecanoyl-CoA
c120	dodecanoate	c	Y	cpd01741	ddca
c120acp	dodecanoyl-[acyl-carrier protein]	m	Y	cpd11468	Dodecanoyl-ACP
c120car	dodecanoyl-carnitine	m	N	fcpd37670	dodecanoyl-carnitine
c120coa	dodecanoyl-coa	m	Y	cpd01260	Lauroyl-CoA
c12dacp	dodec-2-enoyl-[acyl-carrier protein]	c	N	fcpd37671	
c12dcoa	dodec-2-enoyl-coa	m	N	fcpd37672	
c12hacp	3-hydroxydodecanoyl-[acyl-carrier protein]	m	N	fcpd37673	3-hydroxydodecanoyl-[acyl-carrier protein]
c12hcoa	3-hydroxydodecanoyl-coa	m	N	fcpd37674	
c12oacp	3-oxododecanoyl-[acyl-carrier protein]	m	Y	cpd11489	3-oxododecanoyl-acp
c12ocoa	3-oxododecanoyl-coa	m	Y	cpd03117	3-Oxododecanoyl-CoA
c140	myristate	e	Y	cpd03847	Myristic acid
c140acp	myristoyl-[acp]	m	Y	cpd27551	Myristoyl-ACPs
c140car	myristoyl-carnitine	m	N	fcpd37675	myristoyl-carnitine
c140coa	myristoyl-coa	m	Y	cpd01695	Myristoyl-CoA
c14dacp	tetradec-2-enoyl-[acyl-carrier protein]	c	N	fcpd37676	
c14dcoa	tetradec-2-enoyl-coa	m	N	fcpd37677	
c14hacp	3-hydroxymyristoyl-[acp]	m	N	fcpd37678	3-hydroxymyristoyl-[acp]
c14hcoa	3-hydroxymyristoyl-coa	m	N	fcpd37679	
c14oacp	3-oxomyristoyl-[acp]	m	Y	cpd11491	3-oxotetradecanoyl-acp
c14ocoa	3-oxomyristoyl-coa	m	Y	cpd12689	3-Oxotetradecanoyl-CoA
c160	Palmitic acid	m	Y	cpd00214	Palmitate
c160acp	hexadecanoyl-[acp]	m	Y	cpd11476	hexadecanoyl-acp
c160car	palmitoyl-carnitine	m	Y	cpd01915	L-Palmitoylcarnitine
c160coa	hexadecanoyl-coa	m	Y	cpd00134	Palmitoyl-CoA
c161	hexadecenoate	e	Y	cpd15237	hexadecenoate
c161acp	palmitoyl-[acyl-carrier protein] (mitochondrial)	c	N	fcpd37680	
c161car	hexadecenoyl-carnitine	m	N	fcpd37681	hexadecenoyl-carnitine
c161coa	hexadecenoyl-CoA	m	Y	cpd15238	Hexadecenoyl-CoA
c162car	hexadecadienoyl-carnitine	m	N	fcpd37682	hexadecadienoyl-carnitine
c162coa	hexadecadienoyl-CoA	m	N	fcpd37683	hexadecadienoyl-CoA
c16a	Hexadecanal	c	Y	cpd00405	Hexadecanal
c16dacp	hexadec-2-enoyl-[acyl-carrier protein]	c	N	fcpd37684	
c16dcoa	hexadec-2-enoyl-coa	m	Y	fcpd37321	hexadec-2-enoyl-CoA
c16e	c16e[c]	c	N	fcpd37685	
c16hacp	3-hydroxyhexadecanoyl-[acyl-carrier protein]	m	N	fcpd37686	
c16hcoa	3-hydroxyhexadecanoyl-coa	m	N	fcpd37687	
c16oacp	3-oxohexadecanoyl-[acp]	m	Y	cpd11485	3-oxohexadecanoyl-acp
c16ocoa	3-oxohexadecanoyl-coa	m	Y	cpd03114	3-Oxopalmitoyl-CoA
c180	octadecanoate	e	Y	cpd01080	ocdca
c180acp	octadecanoyl-[acyl-carrier protein]	m	Y	cpd12458	Stearoyl-[acyl-carrier protein]
c180car	stearoyl-carnitine	m	Y	cpd36045	O-octadecanoyl-L-carnitine
c180coa	octadecanoyl-coa	m	Y	cpd16825	octadecanoyl-CoA
c181	octadecenoate	e	Y	cpd15269	octadecenoate
c181acp	octadecenoyl-[acyl-carrier protein]	m	Y	cpd11825	Octadecenoyl-ACP
c181car	octadecenoyl-carnitine	m	N	fcpd37688	octadecenoyl-carnitine
c181coa	octadecenoyl-coa	m	Y	cpd15274	Octadecenoyl-CoA
c182	linoleate	e	Y	cpd01122	Linoleate
c182car	octadecadienoyl-carnitine	m	N	fcpd37689	octadecadienoyl-carnitine
c182coa	linoleoyl-CoA	m	Y	cpd01398	Linoleoyl-CoA
c183(3)	alpha-Linolenic acid	e	Y	cpd03850	Linolenate
c183(3)car	c183(3)car[m]	m	N	fcpd37691	
c183(3)coa	alpha-Linolenoyl-CoA	m	Y	cpd14883	alpha-Linolenoyl-CoA
c183(6)	gamma-Linolenic acid	e	Y	cpd03849	Gamolenic acid
c183(6)car	c183(6)car[m]	m	N	fcpd37692	c183(6)car[m]
c183(6)coa	gamma-Linolenoyl-CoA	m	Y	cpd01942	gamma-Linolenoyl-CoA
c184(3)	c184(3)[c]	c	N	fcpd37693	
c184(3)car	c184(3)car[m]	m	N	fcpd37695	
c184(3)coa	Stearidonoyl-CoA	m	Y	cpd14884	Stearidonoyl-CoA
c18dcoa	c18dcoa[m]	m	N	fcpd37697	
c18hcoa	c18hcoa[m]	m	N	fcpd37699	
c18oacp	3-oxooctadecanoyl-[acyl-carrier protein]	m	Y	cpd14938	3-Oxostearoyl-[acp]
c18ocoa	c18ocoa[m]	m	N	fcpd37701	
c200	Icosanoic acid	e	Y	cpd03848	Arachidic acid
c200car	eicosanoyl-car	m	N	fcpd37702	eicosanoyl-car
c200coa	Eicosanoyl-CoA	m	Y	cpd01393	Icosanoyl-CoA
c201	Eicosenoic acid	e	Y	cpd16341	Icosenoic acid
c201coa	Icosenoyl-CoA	m	Y	cpd16344	Icosenoyl-CoA
c202	Icosadienoic acid	c	Y	cpd16340	Icosadienoic acid
c202coa	(11Z,14Z)-Icosadienoyl-CoA	c	Y	cpd14900	(11Z,14Z)-Icosadienoyl-CoA
c202dcoa	c202dcoa[c]	c	N	fcpd37703	
c202hcoa	c202hcoa[c]	c	N	fcpd37704	
c202ocoa	c202ocoa[c]	c	N	fcpd37705	
c203(6)	8,11,14-Icosatrienoate	e	Y	cpd02077	8,11,14-Icosatrienoate
c203(6)car	c203(6)car[m]	m	N	fcpd37707	
c203(6)coa	8,11,14-Eicosatrienoyl-CoA	m	Y	cpd02263	8,11,14-Icosatrienoyl-CoA
c203(6)dcoa	c203(6)dcoa[c]	c	N	fcpd37708	
c203(6)hcoa	c203(6)hcoa[c]	c	N	fcpd37709	
c203(6)ocoa	c203(6)ocoa[c]	c	N	fcpd37710	
c204(3)	c204(3)[e]	e	N	fcpd37712	
c204(3)car	c204(3)car[m]	m	N	fcpd37714	
c204(3)coa	(11Z,14Z,17Z)-Icosatrienoyl-CoA	m	Y	cpd14899	(11Z,14Z,17Z)-Icosatrienoyl-CoA
c204(3)dcoa	c204(3)dcoa[c]	c	N	fcpd37715	
c204(3)hcoa	c204(3)hcoa[c]	c	N	fcpd37716	
c204(3)ocoa	c204(3)ocoa[c]	c	N	fcpd37717	
c204(6)	arachidonic acid 	e	Y	cpd00188	Arachidonate
c204(6)car	aracar[m]	m	N	fcpd37719	
c204(6)coa	Arachidonyl-CoA	m	Y	cpd01519	Arachidonyl-CoA
c205(3)	Eicosapentaenoic acid	e	Y	cpd03851	Eicosapentaenoic acid
c205(3)car	c205(3)car[m]	m	N	fcpd37721	
c205(3)coa	eicosapentaenoyl-CoA	m	Y	cpd24122	eicosapentaenoyl CoA
c20dcoa	c20dcoa[m]	m	N	fcpd37723	
c20hcoa	c20hcoa[m]	m	N	fcpd37725	
c20ocoa	c20ocoam]	m	N	fcpd37727	
c220	Docosanoic acid	e	Y	cpd05196	Docosanoate
c220car	c220car[m]	m	N	fcpd37729	
c220coa	Docosanoyl-CoA	m	Y	cpd16343	Behenoyl-CoA
c224(6)car	c224(6)car[m]	m	N	fcpd37731	
c224(6)coa	(7Z,10Z,13Z,16Z)-Docosatetraenoyl-CoA	m	Y	cpd14891	(7Z,10Z,13Z,16Z)-Docosatetraenoyl-CoA
c225(3)	Docosapentaenoic acid	e	Y	cpd16301	Docosapentaenoic acid
c225(3)car	c225(3)car[m]	m	N	fcpd37733	
c225(3)coa	(7Z,10Z,13Z,16Z,19Z)-Docosapentaenoyl-CoA	m	Y	cpd14887	(7Z,10Z,13Z,16Z,19Z)-Docosapentaenoyl-CoA
c225(3)dcoa	c225(3)dcoa[m]	m	N	fcpd37735	
c225(3)hcoa	c225(3)hcoa[m]	m	N	fcpd37737	
c225(3)ocoa	c225(3)ocoa[m]	m	N	fcpd37739	
c225(6)car	c225(6)car[m]	m	N	fcpd37741	
c225(6)coa	(4Z,7Z,10Z,13Z,16Z)-Docosapentaenoyl-CoA	m	Y	cpd14894	(4Z,7Z,10Z,13Z,16Z)-Docosapentaenoyl-CoA
c226(3)	Docosahexaenoic acid(DHA)	e	N	fcpd37742	Docosahexaenoic acid(DHA)
c226(3)car	c226(3)car[m]	m	N	fcpd37744	
c226(3)coa	(4Z,7Z,10Z,13Z,16Z,19Z)-Docosahexaenoyl-CoA	m	Y	cpd14890	(4Z,7Z,10Z,13Z,16Z,19Z)-Docosahexaenoyl-CoA
c22dcoa	c22dcoa[m]	m	N	fcpd37746	
c22hcoa	c22hcoa[m]	m	N	fcpd37748	
c22ocoa	c22ocoa[m]	m	N	fcpd37750	
c240	c240[e]	e	N	fcpd37752	
c240car	c240car[m]	m	N	fcpd37754	
c240coa	Tetracosanoyl-CoA	m	Y	cpd15297	Lignoceroyl-CoA
c244(6)car	c244(6)car[m]	m	N	fcpd37756	
c244(6)coa	(9Z,12Z,15Z,18Z)-Tetracosatetraenoyl-CoA	m	Y	cpd14892	(9Z,12Z,15Z,18Z)-Tetracosatetraenoyl-CoA
