external_id	smiles	formula	charge
C01726	N=C(N)NCCOP(=O)(O)OC[C@@H](N)C(=O)O	C6H15N4O6P	0
C01727	Cc1cc2nc3[nH]c(=O)[nH]c(=O)c3nc2cc1C	C12H10N4O2	0
C01728	OC[C@H]1O[C@H](OC[C@H]2O[C@H](O)[C@@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O	C12H22O11	0
C01729	COc1ccc2c(c1)O[C@@H]1c3ccc(O)cc3OC[C@H]21	C16H14O4	0
C01731	*S[Hg]S*	HgR2S2	0
C01732	C/C(=C\C(=O)O)C(=O)O	C5H6O4	0
C01733	CSCCC(N)C(=O)O	C5H11NO2S	0
C01735	CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)C=C[C@H]3[C@H]1C5	C17H17NO3	0
C01736	OC[C@H]1O[C@@H](n2cnc3cncnc32)[C@H](O)[C@@H]1O	C10H12N4O4	0
C01737	NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O	C23H46N6O13	0
C01739	O=C(N[C@H]1CN([C@@H](C(=O)O)c2ccc(O)cc2)C1=O)/C(=N\O)c1ccc(O)cc1	C19H17N3O7	0
C01740	CCCCCCCCN	C8H19N	0
C01742	OC[C@H]1O[C@H](OC[C@H]2OC(O)(CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O	C12H22O11	0
C01743	N[C@H]1[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](N)C[C@@H]2N)O[C@H](CO)[C@@H](O)[C@@H]1O	C12H25N3O7	0
C01744	O=C(O)CCc1ccc(O)cc1	C9H10O3	0
C01745	Oc1cc(O)cc(/C=C/c2ccccc2)c1	C14H12O2	0
C01746	C1CCNCC1	C5H11N	0
C01747	CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](N)CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O	C24H47NO7	0
C01748	CN1c2ccccc2Nc2c(O)cccc21	C13H12N2O	0
C01750	C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@H]1O	C21H20O11	0
C01751	Oc1cccc(O)c1	C6H6O2	0
C01752	COc1cc2ccc(=O)oc2cc1O	C10H8O4	0
C01753	CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C	C29H50O	0
C01754	*O[C@@H]1CC(=O)O[C@H](C)C/C=C/C=C/[C@H](O[C@H]2CC[C@H](N(C)C)[C@@H](C)O2)[C@H](C)C[C@H](CC=O)[C@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@H]1OC	C43H73N2O14R	0
C01755	N#CS	CHNS	0
C01756	Sc1ncnc2nc[nH]c12	C5H4N4S	0
C01757	CC(=O)CC(=O)CC(=O)O	C6H8O4	0
C01759	NC[C@H]1O[C@H](O[C@H]2[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](N)C[C@@H]2N)[C@H](N)[C@@H](O)[C@@H]1O	C17H34N4O10	0
C01760	CC1=CC(=O)CC(C)(C)[C@@]1(O)/C=C/[C@@H](C)O	C13H20O3	0
C01761	C/C=C1/[C@@H](O)N2[C@H]3C[C@@H]1C1[C@@H](OC(C)=O)[C@@]4(C[C@@H]12)C3=Nc1ccccc14	C21H22N2O3	0
C01762	O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2[nH]1	C10H12N4O6	0
C01765	CC1(C)C2CCC1(C)[C@@H](O)C2	C10H18O	0
C01766	CC1(C)C2CCC1(C)[C@H](O)C2	C10H18O	0
C01767	C=C(C)[C@@H]1CC=C(C)C(=O)C1	C10H14O	0
C01769	CC(=O)[C@H](C)O	C4H8O2	0
C01770	O=C1CCCO1	C4H6O2	0
C01771	C/C=C/C(=O)O	C4H6O2	0
C01772	O=C(O)/C=C/c1ccccc1O	C9H8O3	0
C01776	CCCCCCCCCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)[C@@H](C)CN2C(=O)[C@H]([C@H](O)CC(N)=O)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O	C51H82N8O17	0
C01777	*C(=O)OCC[N+](C)(C)C	C6H13NO2R	1
C01779	CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1	C12H15N3O2S	0
C01780	C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@]2(C=O)[C@@H](C(=O)CO)CC[C@@H]12	C21H28O5	0
C01782	C1=CC2OC2C=C1	C6H6O	0
C01783	[Hg+]c1ccccc1	C6H5Hg	1
C01784	N=C(N)c1ccccc1	C7H8N2	0
C01785	Oc1ccccc1O	C6H6O2	0
C01788	C[C@H]1O[C@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(N)nc3=O)[C@H](O)[C@@H]2O)[C@H](O)C[C@H]1O	C15H25N3O14P2	0
C01789	CC(C)[C@H](C)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	C28H48O	0
C01790	[1*]C[C@H]1NC(=O)[C@@H](N)CNC(=O)[C@H]([C@H]2CC=NC(N)N2)NC(=O)/C(=C/NC(N)=O)NC(=O)[C@@H](CN[2*])NC1=O	C19H30N12O6R2	0
C01792	O=C1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl	C10Cl10O	0
C01793	*C1=C(CC)C2=N/C1=C\c1c(C=C)c(C)c3n1[Mg]n1c4c(c(C)/c1=C/2)C(=O)C(C(=O)OC)C=4C1=N/C(=C\3)[C@@H](C)[C@@H]1CCC(=O)OC/C=C(\C)CCCC(C)CCCC(C)CCCC(C)C	C54H69MgN4O5R	0
C01794	C[C@H](CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C	C45H74N7O20P3S	0
C01795	COc1cc2c(cc1O)-c1cc3ccc(OC)c(OC)c3c[n+]1CC2	C20H20NO4	1
C01796	OC1OC[C@@H](O)[C@H]1O	C4H8O4	0
C01798	*OC1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	C6H11O6R	0
C01799	CCC[C@@H](N)C(=O)O	C5H11NO2	0
C01800	O=c1nc2[nH]c3ccccc3cc-2c(=O)[nH]1	C11H7N3O2	0
C01801	OC[C@H]1OC(O)C[C@@H]1O	C5H10O4	0
C01802	CC(C)=CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	C27H44O	0
C01804	CC(C)=CCNc1ncn(CCC(N)C(=O)O)c2ncnc1-2	C14H20N6O2	0
C01806	Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(O)(O)=S)[C@@H](O)[C@H]2O)c(=O)[nH]1	C10H16N5O13P3S	0
C01807	O=C(O)C(O)C(O)C(O)C(O)C(=O)O	C6H10O8	0
C01812	*CC(=O)O	C2H3O2R	0
C01813	*C(*)O	CH2OR2	0
C01814	O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1	C21H23ClFNO2	0
C01816	CCCCCCCCCCCCCCCCC	C17H36	0
C01817	N[C@@H](CCSSCC[C@H](N)C(=O)O)C(=O)O	C8H16N2O4S2	0
C01818	O/N=N/O	H2N2O2	0
C01819	Nc1c[nH]c2ccccc12	C8H8N2	0
C01821	O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c12	C21H20O11	0
C01822	NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](O)[C@@H](O)[C@@H]1O	C18H36N4O11	0
C01823	N[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)[C@@H](N)C[C@H]2N)O[C@H](CO)[C@H]1O	C18H36N4O11	0
C01825	OC[C@@H]1OC(O)[C@@H](O)[C@H](O)[C@@H]1O	C6H12O6	0
C01826	CCC[C@H](N)C(=O)O	C5H11NO2	0
C01829	N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O	C15H11I4NO4	0
C01832	CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	C33H58N7O17P3S	0
C01833	CC(C)C[C@H](N)C(=O)NCC(=O)N1CCC[C@H]1C(=O)O	C13H23N3O4	0
C01835	OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)C(O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O	C18H32O16	0
C01837	CC[N+](=O)[O-]	C2H5NO2	0
C01838	CCCCCCCCCCCCCCCCCC=O	C18H36O	0
C01839	Cc1cc(O)cc(O)c1C(=O)O	C8H8O4	0
C01841	CC1=C[C@@H]2CC(C)(C)CC23[C@H](C)CC[C@@H]13	C15H24	0
C01842	CCCCC(N)=O	C5H11NO	0
C01844	CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21	C23H36O7	0
C01845	CC(C)O	C3H8O	0
C01847	Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)c1[nH]c(=O)[nH]c(=O)c1N2	C17H23N4O9P	0
C01848	CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(OCC(=O)O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C	C39H49NO14	0
C01849	CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2(C=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O)OCC(=O)O2	C39H47NO14	0
C01850	O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O	C18H16O8	0
C01851	CN1[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1C1OC12	C17H21NO4	0
C01852	C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)OC)[C@H]1CC=O	C17H24O10	0
C01853	O=C(O)c1cc(O)cc(=O)c(O)c1	C8H6O5	0
C01854	N[C@@H]1[C@@H](O)[C@H](N)[C@@H](O)[C@H](O)[C@H]1O	C6H14N2O4	0
C01855	N#C[C@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c1ccc(O)cc1	C14H17NO7	0
C01857	CC(=O)S	C2H4OS	0
C01860	C=C1CCC[C@]1(C)[C@]1(C)CC=C(C)CC1	C15H24	0
C01861	O=S(=O)([O-])SS(=O)(=O)[O-]	O6S3	-2
C01863	C[C@H]1O[C@H](C)[C@H]2O[C@@]3(O)CC(=O)c4c(O)c5c6c7c8c9c(c(O)c1c2c9c3c47)C(=O)C[C@]8(O)O[C@@H]6[C@@H](C)O[C@@H]5C	C30H26O10	0
C01864	COc1c2occc2cc2ccc(=O)oc12	C12H8O4	0
C01865	O=C(O)Cc1nn(Cc2nc3cc(C(F)(F)F)ccc3s2)c(=O)c2ccccc12	C19H12F3N3O3S	0
C01868	C=C1C(=O)C[C@]2(C(C)C)C[C@H]12	C10H14O	0
C01869	CNC[C@H](O)c1ccc(O)cc1	C9H13NO2	0
C01870	N#C[C@H](O[C@@H]1O[C@H](CO[C@@H]2OC[C@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)c1ccccc1	C19H25NO10	0
C01871	C1CSCCS1	C4H8S2	0
C01872	*C*	CH2R2	0
C01874	Oc1ccccc1I	C6H5IO	0
C01875	CCCCCCCCCC(C)=O	C11H22O	0
C01876	CC12CCCC1C1CCC3CC(=O)CCC3(C)C1CC2	C19H30O	0
C01877	O=C1CN[C@H](C(=O)O)C1	C5H7NO3	0
C01879	O=C1CC[C@@H](C(=O)O)N1	C5H7NO3	0
C01880	O=C1CCCCCO1	C6H10O2	0
C01881	CC12CCCC1C1C(=O)CC3CCCCC3(C)C1CC2	C19H30O	0
C01882	Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]2O[C@H](CO)[C@@H](O)[C@H]2O)[C@@H](O)[C@H]1O	C15H23N5O14P2	0
C01883	*OC(C)=O	C2H3O2R	0
C01885	*C(=O)OCC(O)CO	C4H7O4R	0
C01887	*C#N	CNR	0
C01888	CC(=O)CN	C3H7NO	0
C01890	*N	H2NR	0
C01892	O=C(O)C1CSSC1	C4H6O2S2	0
C01893	NC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21	C10H17N3O2S	0
C01894	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21	C31H50N9O18P3S2	0
C01895	Cc1c(N)nc([C@H](CC(N)=O)NC[C@H](N)C(N)=O)nc1C(=O)N[C@H](C(=O)N[C@H](C)[C@@H](O)[C@H](C)C(=O)N[C@H](C(=O)NCCc1nc(-c2nc(C(=O)NCCCCNC(=N)N)cs2)cs1)[C@@H](C)O)[C@@H](O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](OC(N)=O)[C@@H]1O)c1c[nH]cn1	C55H84N20O21S2	0
C01897	CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1	C20H16N2O4	0
C01901	*[C@@]12C(=O)C[C@]3(C)C([C@@](C)(O)C(=O)/C=C/C(C)(C)OC(C)=O)[C@H](O)C[C@@]3(C)C1CC=C1[C@H]2C[C@H](O)C(=O)C1(C)C	C31H43O8R	0
C01902	CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O)CC[C@@]45C[C@@]35CC[C@]12C	C30H50O	0
C01904	OC[C@@H](O)C(O)[C@H](O)CO	C5H12O5	0
C01905	NC(=O)C[C@@H](N)C(=O)O	C4H8N2O3	0
C01906	OC[C@]1(O)C(O)OC[C@@H](O)[C@H]1O	C6H12O6	0
C01907	COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1	C27H29NO10	0
C01909	CC1NC(=O)NC1CCCCCC(=O)O	C10H18N2O3	0
C01910	*[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](*)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O	C10H18O13P2R2	0
C01912	CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O	C37H67NO13	0
C01913	N#C[Fe-4](C#N)(C#N)(C#N)(C#N)C#N	C6FeN6	-4
C01915	*O[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@@H]1O	C6H11O6R	0
C01917	CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@H]1O	C18H36N4O10	0
C01918	[1*][C@@H](N[2*])[C@@H]1CC[C@@H](N)[C@@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H](N)C[C@@H]2N)O1	C19H37N5O7R2	0
C01920	CC(C)=CCC/C(C)=C\C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	C31H50N7O17P3S	0
C01921	C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C	C26H43NO6	0
C01924	N=C(N)NCCCC[C@H](N)C(=O)O	C7H16N4O2	0
C01925	CN[C@H]1C[C@@H](N)[C@H](O)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@@H]3OC4(O[C@H]23)O[C@H]([C@@H](N)CO)[C@H](O)[C@H](O)[C@H]4O)[C@@H]1O	C20H37N3O13	0
C01926	COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1	C19H16ClNO4	0
C01927	O=C1c2ccccc2OCC1c1ccccc1	C15H12O2	0
C01928	*C(=O)C=O	C2HO2R	0
C01929	N[C@H](C=O)Cc1c[nH]cn1	C6H9N3O	0
C01930	NCCCC[C@H](N)C(N)=O	C6H15N3O	0
C01933	CCCC[C@H](N)C(=O)O	C6H13NO2	0
C01934	C[C@H](O)[C@H](O)[C@@H](O)[C@@H](O)C(=O)O	C6H12O6	0
C01936	OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](O)C(O)O[C@@H]6CO)O[C@@H]5CO)O[C@@H]4CO)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O	C36H62O31	0
C01937	CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1	C20H22N8O5	0
C01938	O=C1CCC(=O)c2c(O)ccc(O)c21	C10H8O4	0
C01941	N[C@H](CCOc1ccc(/C(=N/O)C(=O)N[C@H]2CN([C@@H](C(=O)O)c3ccc(O)cc3)C2=O)cc1)C(=O)O	C23H24N4O9	0
C01942	CCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	C30H52N7O17P3S	0
C01943	C=C(CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)[C@@H](C)[C@@H]1CC3)C(C)C	C30H50O	0
C01944	CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	C29H50N7O17P3S	0
C01945	C=C1[C@@H](O)C2O[C@]3(CC[C@H](/C=C/[C@@H](C)[C@@H]4CC(C)=C[C@@]5(O[C@H](C[C@@](C)(O)C(=O)O)CC[C@H]5O)O4)O3)CC[C@H]2O[C@@H]1[C@@H](O)C[C@H](C)C1O[C@@]2(CCCCO2)CC[C@H]1C	C44H68O13	0
C01946	CO[C@H]1C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3O)[C@@H](C)C[C@@]3(CO3)C(=O)[C@H](C)[C@@H](O)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1O	C35H61NO12	0
C01948	CCCCCCCCCCCCCCC=O	C15H30O	0
C01949	CCCC(C)=O	C5H10O	0
C01950	NC(=O)c1ccccn1	C6H6N2O	0
C01951	CC1=CC(=O)C(=C(C)C)CC1	C10H14O	0
C01953	CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	C21H32O2	0
C01956	NC(=O)c1cnccn1	C5H5N3O	0
C01957	C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)O)[C@H]1CC=O	C16H22O10	0
C01958	*C(=O)OC1CCC2C(CCC3C4CCCC4CCC23)C1	C18H27O2R	0
C01959	N=C(N)NCCS(=O)(=O)O	C3H9N3O3S	0
C01960	*C(N)C(=O)NC(*)C(=O)NC(*)C(=O)NC(*)C(=O)O	C8H10N4O5R4	0
C01961	CN(C)[C@@H](COP(=O)(O)OCCNC(=N)N)C(=O)O	C8H19N4O6P	0
C01962	N[C@@H](CSS)C(=O)O	C3H7NO2S2	0
C01963	CC(=O)Oc1ccc(C)cc1	C9H10O2	0
C01964	Cc1ccc(S(=O)(=O)c2ccc(CCl)cc2)cc1	C14H13ClO2S	0
C01965	COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC	C14H18N4O3	0
C01967	COC1=C(OC)C(=O)C(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)=C(C)C1=O	C54H82O4	0
C01968	CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	C56H92	0
C01969	NC(CC(=O)c1cccc2oc3cc(=O)c4nc(C(=O)O)cc(O)c4c-3nc12)C(=O)O	C20H13N3O8	0
C01970	OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O	C12H22O11	0
C01971	OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O	C12H22O11	0
C01983	O=C(O)[C@H](O)c1ccccc1	C8H8O3	0
C01984	O=C(O)[C@@H](O)c1ccccc1	C8H8O3	0
C01986	CC12CCC3C(CCC4CC(O)CCC43C)C1CC(=O)C2	C19H30O2	0
C01987	Nc1ccccc1O	C6H7NO	0
C01988	O=[N+]([O-])c1ccccc1O	C6H5NO3	0
C01989	CCC(C(=O)O)C(O)C(=O)O	C6H10O5	0
C01990	O=C(O)C(=O)C(C(=O)O)C(O)C(=O)O	C6H6O8	0
C01991	O=C(O)CCCO	C4H8O3	0
C01993	O=C[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O	C10H10N4O5	0
C01995	CC(C)=NO	C3H7NO	0
C01996	CC(=O)OCC[N+](C)(C)C	C7H16NO2	1
C01997	*NC(=O)[C@H](CCCCNC(C)=O)NC(*)=O	C9H15N3O3R2	0
C01998	C=CC#N	C3H3N	0
C02000	*OS(=O)(=O)O	HO4RS	0
C02001	C=CCO	C3H6O	0
C02003	*c1cc(-c2[o+]c3cc(O)cc(O)c3cc2O)cc(*)c1O	C15H9O5R2	1
C02004	C=C(C)[C@H]1CC=C2CCC[C@H](C)[C@@]2(C)C1	C15H24	0
C02006	O=C1O/C(=C\c2ccc(O)cc2)C(O)=C1c1ccc(O)cc1	C17H12O5	0
C02007	O=C1O/C(=C\c2ccc(O)cc2)C(O)=C1c1ccc(O)cc1O	C17H12O6	0
C02008	CC(C)=CCc1cc(/C=C2\OC(=O)C(c3ccc(O)c(CC=C(C)C)c3)=C2O)ccc1O	C27H28O5	0
C02009	c1ccc2[nH]cnc2c1	C7H6N2	0
C02010	CN(CCC(N)CC(=O)N[C@H]1C=C[C@H](n2ccc(N)nc2=O)O[C@@H]1C(=O)O)C(=N)N	C17H26N8O5	0
C02012	*NCC(*)c1ccc(O)c(O)c1	C8H9NO2R2	0
C02013	OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O[C@H]4[C@H](O)[C@@H](O)C(O)O[C@@H]4CO)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O	C24H42O21	0
C02015	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	C42H70N14O32P6S2	0
C02018	N#Cc1cnccn1	C5H3N3	0
C02020	OC1CCCC1	C5H10O	0
C02022	O=C(CO)[C@H](O)CO	C4H8O4	0
C02023	*O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O	C6H11O6R	0
C02024	O=C(O)[C@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O	C6H10O7	0
C02026	NC1=NCNC=C1	C4H7N3	0
C02027	CC1=C2CC(=O)O[C@@H](c3ccoc3)[C@]2(C)CC[C@@H]1[C@@]12COC(=O)C[C@@H]1OC(C)(C)[C@@H]2CC(=O)O	C26H32O8	0
C02029	C[C@H](CO)CCNc1ncnc2[nH]cnc12	C10H15N5O	0
C02030	CC(C)=CCC/C(C)=C/CC/C(C)=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	C36H58N7O17P3S	0
C02033	CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H]([C@@H](C)N)CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O	C20H41N5O7	0
C02034	C=C1C[C@]23C[C@@]1(O)CC[C@H]2[C@]1(C=O)CCC[C@@](C)(C(=O)O)C1[C@@H]3C(=O)O	C20H26O6	0
