external_id	kind	value	tool	tool_version
cpd08919	pKa	1:22:10.63;1:25:9.20;1:26:7.61;1:29:10.78;1:30:10.81;1:31:10.55	MolGpKa	opam2
cpd08920	pKa	1:22:10.77;1:25:8.83;1:26:7.44;1:29:10.86;1:30:10.68;1:32:8.59;1:33:8.59	MolGpKa	opam2
cpd08921	pKa	1:7:10.83;1:10:10.96;1:11:10.79;1:12:10.54;1:25:8.60;1:28:9.05;1:34:7.45	MolGpKa	opam2
cpd08922	pKa	1:7:10.89;1:10:11.16;1:11:11.05;1:12:10.77;1:28:9.34;1:35:7.47	MolGpKa	opam2
cpd08923	pKa	1:7:10.80;1:10:10.93;1:11:10.93;1:12:10.66;1:29:9.34;1:33:7.50	MolGpKa	opam2
cpd08925	pKa	1:7:12.90	MolGpKa	opam2
cpd08925	pKb	1:16:5.15	MolGpKa	opam2
cpd08926	pKa	1:6:11.86;1:7:12.04;1:22:12.95	MolGpKa	opam2
cpd08926	pKb	1:3:7.84	MolGpKa	opam2
cpd08927	pKa	1:3:12.22;1:6:11.33;1:7:11.30;1:22:11.99	MolGpKa	opam2
cpd08928	pKa	1:7:1.56;1:10:1.79;1:11:1.79	MolGpKa	opam2
cpd08928	pKb	1:4:8.49	MolGpKa	opam2
cpd08929	pKa	1:34:8.64	MolGpKa	opam2
cpd08930	pKa	1:33:6.53;1:34:6.84	MolGpKa	opam2
cpd08931	pKa	1:34:7.03	MolGpKa	opam2
cpd08932	pKa	1:45:13.81;1:46:13.75;1:51:13.06;1:52:13.51;1:53:13.36	MolGpKa	opam2
cpd08933	pKa	1:11:12.29;1:22:13.10;1:34:12.92	MolGpKa	opam2
cpd08933	pKb	1:6:7.36	MolGpKa	opam2
cpd08934	pKa	1:22:13.85;1:26:13.41	MolGpKa	opam2
cpd08934	pKb	1:31:2.52	MolGpKa	opam2
cpd08935	pKa	1:22:13.84;1:26:13.41	MolGpKa	opam2
cpd08935	pKb	1:31:2.53	MolGpKa	opam2
cpd08936	pKa	1:7:11.80;1:8:12.16;1:21:11.93;1:23:11.81;1:28:11.92;1:63:3.82;1:65:12.30	MolGpKa	opam2
cpd08936	pKb	1:9:8.15	MolGpKa	opam2
cpd08937	pKa	1:7:11.69;1:8:12.08;1:20:12.84;1:21:12.76;1:33:11.76;1:38:11.93;1:72:3.80	MolGpKa	opam2
cpd08937	pKb	1:9:8.15	MolGpKa	opam2
cpd08938	pKa	1:15:13.77;1:18:13.20;1:24:13.65;1:27:13.48	MolGpKa	opam2
cpd08939	pKa	1:15:13.80;1:23:13.64;1:26:13.62	MolGpKa	opam2
cpd08940	pKa	1:15:13.80;1:23:13.64;1:26:13.62	MolGpKa	opam2
cpd08941	pKa	1:14:13.82;1:22:13.65;1:25:13.62	MolGpKa	opam2
cpd08942	pKa	1:13:13.80;1:21:13.65;1:24:13.62	MolGpKa	opam2
cpd08943	pKa	1:20:13.83	MolGpKa	opam2
cpd08943	pKb	1:15:7.31	MolGpKa	opam2
cpd08944	pKa	1:19:13.83	MolGpKa	opam2
cpd08944	pKb	1:8:6.89	MolGpKa	opam2
cpd08945	pKa	1:18:13.55;1:21:13.70	MolGpKa	opam2
cpd08945	pKb	1:8:6.07	MolGpKa	opam2
cpd08946	pKa	1:24:13.80	MolGpKa	opam2
cpd08946	pKb	1:8:5.80	MolGpKa	opam2
cpd08947	pKa	1:24:13.26	MolGpKa	opam2
cpd08947	pKb	1:5:5.66	MolGpKa	opam2
cpd08948	pKa	1:17:9.78;1:19:9.86	MolGpKa	opam2
cpd08948	pKb	1:8:7.33	MolGpKa	opam2
cpd08949	pKa	1:20:13.78	MolGpKa	opam2
cpd08949	pKb	1:6:6.73	MolGpKa	opam2
cpd08950	pKa	1:22:13.42	MolGpKa	opam2
cpd08950	pKb	1:6:6.60	MolGpKa	opam2
cpd08951	pKa	1:10:13.77;1:17:13.80	MolGpKa	opam2
cpd08951	pKb	1:5:7.59	MolGpKa	opam2
cpd08953	pKa	1:20:13.61;1:22:13.68	MolGpKa	opam2
cpd08953	pKb	1:3:6.86	MolGpKa	opam2
cpd08954	pKa	1:20:13.83	MolGpKa	opam2
cpd08954	pKb	1:3:8.99	MolGpKa	opam2
cpd08955	pKa	1:11:12.53;1:23:13.31	MolGpKa	opam2
cpd08955	pKb	1:8:5.18	MolGpKa	opam2
cpd08956	pKa	1:17:7.14;1:25:4.13;1:26:6.28;1:38:9.81;1:42:9.63;1:43:9.19;1:44:9.71	MolGpKa	opam2
cpd08957	pKa	1:15:11.95;1:21:13.59;1:28:11.03;1:31:9.50	MolGpKa	opam2
cpd08958	pKb	1:20:7.36	MolGpKa	opam2
cpd08959	pKa	1:24:12.01	MolGpKa	opam2
cpd08959	pKb	1:20:6.77	MolGpKa	opam2
cpd08960	pKa	1:17:13.02;1:18:10.04	MolGpKa	opam2
cpd08960	pKb	1:8:7.20	MolGpKa	opam2
cpd08961	pKa	1:19:13.71	MolGpKa	opam2
cpd08961	pKb	1:15:4.88	MolGpKa	opam2
cpd08962	pKb	1:15:4.94	MolGpKa	opam2
cpd08963	pKa	1:32:10.09	MolGpKa	opam2
cpd08963	pKb	1:21:5.12	MolGpKa	opam2
cpd08964	pKa	1:19:13.32;1:22:13.39	MolGpKa	opam2
cpd08964	pKb	1:5:4.98	MolGpKa	opam2
cpd08965	pKa	1:18:13.71;1:21:13.73	MolGpKa	opam2
cpd08965	pKb	1:9:6.30	MolGpKa	opam2
cpd08966	pKa	1:16:13.68;1:19:13.68	MolGpKa	opam2
cpd08966	pKb	1:9:6.52	MolGpKa	opam2
cpd08967	pKa	1:7:12.66;1:12:13.07;1:19:9.83	MolGpKa	opam2
cpd08967	pKb	1:4:5.82	MolGpKa	opam2
cpd08970	pKa	1:20:9.09	MolGpKa	opam2
cpd08970	pKb	1:8:8.04	MolGpKa	opam2
cpd08971	pKa	1:22:13.44	MolGpKa	opam2
cpd08971	pKb	1:6:5.79	MolGpKa	opam2
cpd08972	pKa	1:22:13.44	MolGpKa	opam2
cpd08972	pKb	1:6:5.79	MolGpKa	opam2
cpd08973	pKa	1:18:13.83	MolGpKa	opam2
cpd08973	pKb	1:6:7.31	MolGpKa	opam2
cpd08974	pKa	1:18:13.55;1:21:13.70	MolGpKa	opam2
cpd08974	pKb	1:6:6.07	MolGpKa	opam2
cpd08976	pKb	1:1:4.13;1:45:4.27	MolGpKa	opam2
cpd08977	pKb	1:1:4.13;1:45:4.27	MolGpKa	opam2
cpd08978	pKa	1:28:13.87	MolGpKa	opam2
cpd08978	pKb	1:8:4.26	MolGpKa	opam2
cpd08979	pKb	1:6:5.21	MolGpKa	opam2
cpd08980	pKb	1:7:4.16	MolGpKa	opam2
cpd08981	pKb	1:8:4.08	MolGpKa	opam2
cpd08982	pKa	1:11:13.22;1:26:13.54	MolGpKa	opam2
cpd08983	pKa	1:9:9.04;1:10:8.52;1:42:1.79;1:43:1.79	MolGpKa	opam2
cpd08983	pKb	1:51:4.18;1:53:3.73	MolGpKa	opam2
cpd08984	pKa	1:11:9.54;1:12:8.81	MolGpKa	opam2
cpd08985	pKa	1:11:9.62;1:12:9.01;1:14:12.49	MolGpKa	opam2
cpd08986	pKa	1:7:9.52;1:8:9.81;1:12:12.44	MolGpKa	opam2
cpd08989	pKa	1:9:11.04;1:10:8.36;1:14:10.71;1:31:8.50;1:35:9.77;1:36:10.63	MolGpKa	opam2
cpd08990	pKa	1:9:11.16;1:10:8.43;1:14:10.80;1:31:9.35;1:35:11.13	MolGpKa	opam2
cpd08990	pKb	1:34:7.78	MolGpKa	opam2
cpd08991	pKa	1:1:12.28;1:7:12.09;1:11:11.80;1:12:12.23	MolGpKa	opam2
cpd08991	pKb	1:10:8.13	MolGpKa	opam2
cpd08992	pKa	1:2:1.91;1:3:1.91;1:6:11.66;1:12:11.64;1:16:10.54	MolGpKa	opam2
cpd08992	pKb	1:15:8.27	MolGpKa	opam2
cpd08993	pKa	1:7:10.69;1:10:11.11;1:13:11.59;1:14:1.88;1:15:1.88	MolGpKa	opam2
cpd08993	pKb	1:11:8.58	MolGpKa	opam2
cpd08994	pKa	1:7:10.98;1:8:10.38;1:10:1.88;1:12:1.88	MolGpKa	opam2
cpd08995	pKa	1:19:9.18;1:21:11.02;1:28:11.41;1:43:8.38;1:45:8.81	MolGpKa	opam2
cpd08995	pKb	1:11:3.74	MolGpKa	opam2
cpd08998	pKa	1:8:7.06;1:11:7.76;1:19:7.06;1:22:7.76;1:30:7.06;1:33:7.76;1:49:9.30;1:51:9.30	MolGpKa	opam2
cpd08999	pKa	1:7:7.73;1:8:8.39;1:10:11.15;1:16:11.38;1:21:10.23;1:28:7.74;1:29:8.42	MolGpKa	opam2
cpd09000	pKa	1:7:7.75;1:8:8.46;1:10:11.36;1:16:11.40;1:28:7.74;1:29:8.42	MolGpKa	opam2
cpd09000	pKb	1:21:8.91	MolGpKa	opam2
cpd09002	pKa	1:31:4.18	MolGpKa	opam2
cpd09002	pKb	1:12:4.40	MolGpKa	opam2
cpd09005	pKb	1:15:4.45	MolGpKa	opam2
cpd09011	pKa	1:18:9.46;1:19:13.49	MolGpKa	opam2
cpd09011	pKb	1:17:7.50	MolGpKa	opam2
cpd09012	pKa	1:20:13.86	MolGpKa	opam2
cpd09012	pKb	1:3:7.65	MolGpKa	opam2
cpd09013	pKa	1:12:13.86	MolGpKa	opam2
cpd09013	pKb	1:17:9.04	MolGpKa	opam2
cpd09014	pKb	1:20:4.49	MolGpKa	opam2
cpd09016	pKa	1:19:9.82;1:20:12.33	MolGpKa	opam2
cpd09016	pKb	1:5:5.62	MolGpKa	opam2
cpd09017	pKa	1:11:13.47	MolGpKa	opam2
cpd09017	pKb	1:2:5.80	MolGpKa	opam2
cpd09018	pKa	1:7:8.03;1:21:12.20	MolGpKa	opam2
cpd09018	pKb	1:20:7.74	MolGpKa	opam2
cpd09019	pKa	1:32:13.81	MolGpKa	opam2
cpd09019	pKb	1:19:7.35	MolGpKa	opam2
cpd09021	pKa	1:26:13.84	MolGpKa	opam2
cpd09021	pKb	1:8:5.92	MolGpKa	opam2
cpd09024	pKa	1:6:12.92	MolGpKa	opam2
cpd09025	pKa	1:17:8.03;1:25:5.05;1:37:10.79;1:41:10.57;1:42:10.12;1:43:9.54;1:46:9.38	MolGpKa	opam2
cpd09026	pKa	1:17:7.35;1:25:4.59;1:26:4.82;1:38:10.64;1:42:10.50;1:43:10.02;1:44:9.38;1:47:9.15	MolGpKa	opam2
cpd09027	pKa	1:1:9.29;1:6:6.93;1:11:8.08;1:13:2.07	MolGpKa	opam2
cpd09027	pKb	1:4:5.23	MolGpKa	opam2
cpd09028	pKa	1:9:7.88;1:10:8.39;1:11:8.02;1:12:8.00;1:30:6.49;1:31:6.53;1:32:6.28	MolGpKa	opam2
cpd09030	pKa	1:1:8.46	MolGpKa	opam2
cpd09031	pKa	1:19:9.53;1:23:8.44	MolGpKa	opam2
cpd09032	pKa	1:18:9.47;1:19:13.49	MolGpKa	opam2
cpd09032	pKb	1:17:8.96	MolGpKa	opam2
cpd09033	pKa	1:27:10.08	MolGpKa	opam2
cpd09034	pKa	1:8:12.66;1:10:12.19;1:15:12.40;1:16:12.62;1:20:12.87	MolGpKa	opam2
cpd09035	pKa	1:8:12.82;1:10:12.36;1:15:12.64;1:19:13.09	MolGpKa	opam2
cpd09036	pKa	1:23:13.86	MolGpKa	opam2
cpd09036	pKb	1:8:5.72	MolGpKa	opam2
cpd09043	pKa	1:13:3.82	MolGpKa	opam2
cpd09044	pKa	1:10:12.67;1:15:12.72;1:21:12.75;1:33:12.88;1:36:12.83;1:40:12.69;1:43:12.32;1:55:4.41	MolGpKa	opam2
cpd09045	pKa	1:11:12.05;1:13:11.55;1:16:11.71;1:20:11.20;1:30:11.65;1:35:12.11;1:37:11.95;1:55:9.69	MolGpKa	opam2
cpd09046	pKa	1:4:12.04;1:7:11.47;1:11:11.07;1:24:11.79;1:36:9.31;1:45:11.96;1:50:11.80;1:62:4.39	MolGpKa	opam2
cpd09047	pKa	1:5:11.51;1:8:11.02;1:60:10.64;1:68:3.24	MolGpKa	opam2
cpd09047	pKb	1:21:9.82;1:30:9.79;1:39:10.42	MolGpKa	opam2
cpd09048	pKa	1:6:1.93;1:8:2.00	MolGpKa	opam2
cpd09048	pKb	1:4:8.92	MolGpKa	opam2
cpd09049	pKa	1:1:3.84;1:6:12.08;1:9:13.55;1:15:2.96;1:20:3.98	MolGpKa	opam2
cpd09050	pKa	1:7:9.80;1:8:9.74;1:22:12.77	MolGpKa	opam2
cpd09051	pKa	1:7:9.80;1:8:9.74;1:20:12.77	MolGpKa	opam2
cpd09054	pKa	1:1:12.89;1:9:13.06;1:10:13.01;1:11:12.94;1:12:12.12	MolGpKa	opam2
cpd09058	pKa	1:13:11.56;1:14:11.84;1:18:12.25;1:20:11.51;1:23:11.99	MolGpKa	opam2
cpd09077	pKa	1:10:9.35	MolGpKa	opam2
cpd09080	pKa	1:16:4.59;1:18:13.59	MolGpKa	opam2
cpd09081	pKa	1:5:9.33;1:36:1.51;1:39:3.59	MolGpKa	opam2
cpd09081	pKb	1:5:4.07;1:22:2.82;1:23:2.73	MolGpKa	opam2
cpd09082	pKa	1:5:10.01;1:36:1.79;1:39:3.51;1:48:7.30	MolGpKa	opam2
cpd09082	pKb	1:5:4.07;1:22:2.85;1:23:2.76	MolGpKa	opam2
cpd09083	pKa	1:20:2.50;1:29:7.62	MolGpKa	opam2
cpd09083	pKb	1:7:2.23;1:8:2.13	MolGpKa	opam2
cpd09084	pKa	1:3:13.97	MolGpKa	opam2
cpd09085	pKa	1:7:13.87;1:8:13.87	MolGpKa	opam2
cpd09086	pKa	1:9:12.85	MolGpKa	opam2
cpd09087	pKa	1:10:7.03;1:13:7.35;1:15:7.38;1:21:7.33;1:22:7.79	MolGpKa	opam2
cpd09088	pKa	1:1:2.23;1:7:12.22	MolGpKa	opam2
cpd09088	pKb	1:8:8.62	MolGpKa	opam2
cpd09089	pKa	1:4:8.81;1:16:11.08	MolGpKa	opam2
cpd09089	pKb	1:32:7.09	MolGpKa	opam2
cpd09090	pKa	1:4:8.81;1:16:11.09	MolGpKa	opam2
cpd09090	pKb	1:32:6.44	MolGpKa	opam2
cpd09091	pKa	1:4:8.81;1:16:11.09	MolGpKa	opam2
cpd09091	pKb	1:32:6.44	MolGpKa	opam2
cpd09092	pKa	1:4:8.83;1:16:11.08;1:34:11.73	MolGpKa	opam2
cpd09092	pKb	1:32:8.34	MolGpKa	opam2
cpd09093	pKa	1:4:8.83;1:16:11.08;1:34:11.73	MolGpKa	opam2
cpd09093	pKb	1:32:8.34	MolGpKa	opam2
cpd09094	pKa	1:7:4.74;1:11:2.02	MolGpKa	opam2
cpd09094	pKb	1:10:9.01	MolGpKa	opam2
cpd09095	pKa	1:31:1.79;1:32:1.79;1:58:9.16;1:59:9.16	MolGpKa	opam2
cpd09095	pKb	1:40:4.19;1:42:3.74	MolGpKa	opam2
cpd09096	pKa	1:10:2.25;1:12:7.93;1:13:7.93	MolGpKa	opam2
cpd09097	pKa	1:16:9.96;1:21:9.74	MolGpKa	opam2
cpd09097	pKb	1:3:6.49	MolGpKa	opam2
cpd09098	pKa	1:15:9.65;1:18:9.45;1:20:9.50;1:21:9.53	MolGpKa	opam2
cpd09098	pKb	1:3:7.62	MolGpKa	opam2
cpd09099	pKa	1:15:9.95;1:20:9.73	MolGpKa	opam2
cpd09099	pKb	1:3:7.56	MolGpKa	opam2
cpd09100	pKa	1:15:9.81;1:20:9.73	MolGpKa	opam2
cpd09100	pKb	1:3:8.74	MolGpKa	opam2
cpd09101	pKa	1:16:9.61;1:19:9.53;1:21:9.52;1:22:9.59	MolGpKa	opam2
cpd09101	pKb	1:3:6.59	MolGpKa	opam2
cpd09102	pKa	1:16:8.75;1:19:8.89;1:22:8.65	MolGpKa	opam2
cpd09103	pKa	1:3:7.21;1:25:8.34;1:27:4.62	MolGpKa	opam2
cpd09104	pKa	1:25:10.48;1:27:4.48;1:32:4.49;1:33:8.60	MolGpKa	opam2
cpd09105	pKa	1:5:8.15;1:13:9.07;1:32:7.82	MolGpKa	opam2
cpd09106	pKa	1:5:8.82;1:13:9.29	MolGpKa	opam2
cpd09107	pKa	1:8:8.26	MolGpKa	opam2
cpd09107	pKb	1:24:9.49	MolGpKa	opam2
cpd09108	pKa	1:15:8.66;1:19:9.02	MolGpKa	opam2
cpd09108	pKb	1:23:9.21	MolGpKa	opam2
cpd09109	pKa	1:6:7.88;1:13:8.44;1:19:8.37	MolGpKa	opam2
cpd09109	pKb	1:24:8.98	MolGpKa	opam2
cpd09110	pKa	1:6:8.04;1:15:8.41;1:28:12.52	MolGpKa	opam2
cpd09110	pKb	1:23:9.48	MolGpKa	opam2
cpd09111	pKa	1:10:8.38	MolGpKa	opam2
cpd09111	pKb	1:21:7.79	MolGpKa	opam2
cpd09112	pKa	1:14:7.43;1:17:13.52;1:19:8.33	MolGpKa	opam2
cpd09112	pKb	1:11:8.60	MolGpKa	opam2
cpd09114	pKa	1:10:7.97;1:12:13.61	MolGpKa	opam2
cpd09115	pKa	1:11:8.97;1:12:8.80	MolGpKa	opam2
cpd09116	pKa	1:11:8.36;1:12:7.56	MolGpKa	opam2
cpd09116	pKb	1:8:6.66	MolGpKa	opam2
cpd09117	pKa	1:11:8.10	MolGpKa	opam2
cpd09117	pKb	1:8:6.71	MolGpKa	opam2
cpd09118	pKa	1:1:10.87;1:8:10.47;1:19:0.98;1:20:0.98	MolGpKa	opam2
cpd09119	pKa	1:17:7.11;1:18:5.59;1:19:4.07;1:20:5.17;1:26:3.31	MolGpKa	opam2
cpd09120	pKa	1:19:6.85;1:21:6.41;1:23:7.20;1:25:2.44;1:27:5.57	MolGpKa	opam2
cpd09121	pKa	1:19:5.82;1:21:5.59;1:23:6.00;1:25:2.35;1:28:5.48	MolGpKa	opam2
cpd09122	pKa	1:19:5.54;1:21:5.56;1:25:2.36;1:28:5.58	MolGpKa	opam2
cpd09123	pKa	1:19:5.58;1:21:6.30;1:25:3.60	MolGpKa	opam2
cpd09124	pKa	1:19:6.07;1:21:6.35	MolGpKa	opam2
cpd09125	pKa	1:17:6.57;1:19:6.41;1:20:5.99;1:21:9.20;1:26:6.96	MolGpKa	opam2
cpd09126	pKa	1:19:6.86;1:21:6.58;1:23:7.34;1:27:5.63	MolGpKa	opam2
cpd09127	pKa	1:19:6.93;1:21:6.95;1:23:7.40;1:24:6.72	MolGpKa	opam2
cpd09128	pKa	1:19:6.21;1:21:5.99;1:23:6.04;1:28:5.53	MolGpKa	opam2
cpd09129	pKa	1:19:6.23;1:21:6.80;1:23:6.09;1:25:6.73	MolGpKa	opam2
cpd09130	pKa	1:19:6.18;1:21:6.78;1:25:6.82	MolGpKa	opam2
cpd09131	pKa	1:19:6.10;1:21:6.00;1:28:5.60	MolGpKa	opam2
cpd09132	pKa	1:1:6.42;1:22:5.33;1:30:8.05;1:31:7.75	MolGpKa	opam2
cpd09133	pKa	1:21:5.63;1:33:8.18	MolGpKa	opam2
cpd09134	pKa	1:35:5.55;1:44:8.18	MolGpKa	opam2
cpd09135	pKa	1:22:6.01;1:23:6.43;1:27:7.28;1:28:4.06;1:29:3.46	MolGpKa	opam2
cpd09136	pKa	1:22:5.88;1:23:6.47;1:27:7.31;1:28:4.03	MolGpKa	opam2
cpd09137	pKa	1:9:10.40;1:10:10.42;1:32:5.51;1:33:6.70;1:37:7.46	MolGpKa	opam2
cpd09138	pKa	1:9:11.35;1:10:11.01;1:19:10.24;1:41:5.52;1:42:6.69;1:46:7.47	MolGpKa	opam2
cpd09139	pKa	1:9:11.64;1:10:11.79;1:20:11.10;1:29:10.23;1:51:5.52;1:52:6.67;1:56:7.45	MolGpKa	opam2
cpd09141	pKa	1:9:11.46;1:19:12.02;1:28:11.83;1:39:11.70;1:48:10.93;1:70:5.45;1:71:6.43	MolGpKa	opam2
cpd09143	pKa	1:15:5.45;1:17:7.25;1:22:6.44	MolGpKa	opam2
cpd09144	pKa	1:18:7.10;1:23:6.38	MolGpKa	opam2
cpd09145	pKa	1:18:6.65;1:23:6.33	MolGpKa	opam2
cpd09145	pKb	1:20:6.47	MolGpKa	opam2
cpd09146	pKa	1:24:6.41	MolGpKa	opam2
cpd09147	pKa	1:20:10.37;1:23:7.38;1:28:9.96	MolGpKa	opam2
cpd09148	pKa	1:21:8.66;1:39:11.96;1:40:12.30	MolGpKa	opam2
cpd09149	pKa	1:19:6.40;1:23:10.71	MolGpKa	opam2
cpd09150	pKa	1:19:6.33;1:22:6.86	MolGpKa	opam2
cpd09151	pKa	1:22:7.70	MolGpKa	opam2
cpd09152	pKa	1:19:6.32;1:22:6.65;1:24:10.06	MolGpKa	opam2
cpd09153	pKa	1:22:7.29;1:24:11.82	MolGpKa	opam2
cpd09154	pKa	1:22:7.48;1:23:7.54;1:24:9.37;1:26:11.33	MolGpKa	opam2
cpd09155	pKa	1:15:5.72;1:17:5.64;1:24:6.84	MolGpKa	opam2
cpd09156	pKa	1:2:6.94;1:11:8.60;1:12:10.90;1:30:5.56;1:34:5.54	MolGpKa	opam2
cpd09157	pKa	1:2:11.33;1:11:9.03;1:12:11.71;1:30:6.18	MolGpKa	opam2
cpd09158	pKa	1:2:11.34;1:11:12.58;1:20:11.52;1:38:6.18	MolGpKa	opam2
cpd09159	pKa	1:3:11.27;1:11:12.84;1:12:12.79;1:29:11.49;1:47:6.19	MolGpKa	opam2
cpd09160	pKa	1:1:11.05;1:11:8.55;1:12:10.35;1:30:6.03;1:34:6.23	MolGpKa	opam2
cpd09161	pKa	1:1:10.63;1:11:9.12;1:12:11.28;1:30:6.27;1:34:7.52;1:42:11.27	MolGpKa	opam2
cpd09162	pKa	1:1:10.99;1:11:12.29;1:12:12.33;1:29:10.16;1:47:6.05;1:51:6.23	MolGpKa	opam2
cpd09163	pKa	1:1:10.30;1:11:8.74;1:12:10.67;1:30:5.93;1:34:7.24;1:35:8.14;1:36:7.03	MolGpKa	opam2
cpd09164	pKa	1:1:10.99;1:11:12.34;1:12:12.27;1:29:10.79;1:47:6.02;1:51:7.52;1:52:7.99;1:60:11.34	MolGpKa	opam2
cpd09165	pKa	1:1:10.01;1:11:8.91;1:12:10.77;1:30:6.13;1:34:7.66;1:35:7.07	MolGpKa	opam2
cpd09166	pKa	1:1:10.60;1:11:12.27;1:12:12.17;1:29:11.06;1:47:6.25;1:51:7.51;1:59:11.23	MolGpKa	opam2
cpd09167	pKa	1:8:11.78;1:17:11.08;1:36:6.27;1:40:10.63;1:42:7.52;1:50:11.27	MolGpKa	opam2
cpd09168	pKa	1:1:3.52;1:18:5.58;1:20:4.86	MolGpKa	opam2
cpd09169	pKa	1:2:7.01;1:16:5.29;1:18:5.17	MolGpKa	opam2
cpd09170	pKa	1:26:5.56;1:27:5.54;1:29:8.26	MolGpKa	opam2
cpd09171	pKa	1:21:6.31;1:22:6.31;1:23:7.96;1:28:9.47	MolGpKa	opam2
cpd09172	pKa	1:17:3.66;1:26:7.29;1:27:5.82	MolGpKa	opam2
cpd09173	pKa	1:17:3.52;1:26:5.58;1:27:4.86	MolGpKa	opam2
cpd09174	pKa	1:26:6.25;1:27:5.43	MolGpKa	opam2
cpd09175	pKa	1:22:5.29;1:23:5.17;1:26:7.08	MolGpKa	opam2
cpd09176	pKa	1:2:9.55;1:22:6.31;1:24:6.32;1:25:7.97	MolGpKa	opam2
cpd09177	pKa	1:2:9.56;1:21:5.09;1:23:6.81;1:24:7.63;1:29:6.60	MolGpKa	opam2
cpd09178	pKa	1:10:11.01;1:12:9.53;1:31:5.03;1:33:6.57;1:39:6.52	MolGpKa	opam2
cpd09178	pKb	1:8:8.71	MolGpKa	opam2
cpd09179	pKa	1:10:10.72;1:12:9.55;1:31:4.56;1:33:4.59;1:37:3.63;1:38:5.70	MolGpKa	opam2
cpd09179	pKb	1:8:8.72	MolGpKa	opam2
cpd09180	pKa	1:10:10.95;1:12:9.79;1:31:5.18;1:33:6.70;1:35:6.84	MolGpKa	opam2
cpd09180	pKb	1:8:8.72	MolGpKa	opam2
cpd09181	pKa	1:10:11.95;1:12:11.39;1:33:7.20;1:35:7.60	MolGpKa	opam2
cpd09181	pKb	1:8:8.72	MolGpKa	opam2
cpd09182	pKa	1:10:11.88;1:12:11.44;1:14:8.73;1:34:7.18;1:36:7.54	MolGpKa	opam2
cpd09182	pKb	1:8:8.71	MolGpKa	opam2
cpd09183	pKa	1:10:10.90;1:12:10.12;1:14:8.26;1:32:5.17;1:34:6.70;1:36:6.82	MolGpKa	opam2
cpd09183	pKb	1:8:8.71	MolGpKa	opam2
cpd09184	pKa	1:10:10.76;1:12:9.10;1:32:5.17;1:34:6.69;1:36:6.82	MolGpKa	opam2
cpd09184	pKb	1:8:8.72	MolGpKa	opam2
cpd09185	pKa	1:8:7.54;1:13:7.18;1:33:11.88;1:37:8.73;1:38:11.44	MolGpKa	opam2
cpd09185	pKb	1:29:8.71	MolGpKa	opam2
cpd09186	pKa	1:10:7.54;1:20:3.97	MolGpKa	opam2
cpd09187	pKa	1:10:7.90;1:20:4.14	MolGpKa	opam2
cpd09188	pKa	1:10:5.90;1:20:3.95	MolGpKa	opam2
cpd09189	pKa	1:10:6.20;1:31:11.43	MolGpKa	opam2
cpd09189	pKb	1:30:8.41	MolGpKa	opam2
cpd09191	pKa	1:17:6.67;1:21:6.57	MolGpKa	opam2
cpd09192	pKa	1:10:13.83	MolGpKa	opam2
cpd09192	pKb	1:5:10.56	MolGpKa	opam2
cpd09193	pKa	1:2:5.86;1:3:7.82;1:18:8.96	MolGpKa	opam2
cpd09194	pKa	1:9:8.82;1:13:11.08;1:34:11.69	MolGpKa	opam2
cpd09194	pKb	1:33:8.32	MolGpKa	opam2
cpd09195	pKa	1:9:8.84;1:13:11.06;1:32:11.87;1:34:11.29	MolGpKa	opam2
cpd09197	pKa	1:9:8.83;1:13:11.06;1:32:11.71;1:34:11.11	MolGpKa	opam2
cpd09198	pKa	1:9:8.82;1:13:11.08;1:33:12.05	MolGpKa	opam2
cpd09199	pKa	1:10:13.76	MolGpKa	opam2
cpd09199	pKb	1:4:9.45	MolGpKa	opam2
cpd09200	pKa	1:10:13.82;1:12:3.47	MolGpKa	opam2
cpd09200	pKb	1:4:10.30	MolGpKa	opam2
cpd09201	pKa	1:31:1.79;1:32:1.79	MolGpKa	opam2
cpd09201	pKb	1:38:3.61;1:40:4.21;1:42:3.77;1:52:8.81	MolGpKa	opam2
cpd09202	pKa	1:21:5.84;1:22:6.17;1:24:10.08;1:25:4.15	MolGpKa	opam2
cpd09206	pKb	1:7:10.84	MolGpKa	opam2
cpd09207	pKa	1:8:9.85;1:13:3.05	MolGpKa	opam2
cpd09208	pKa	1:8:9.71;1:13:3.65;1:17:10.39	MolGpKa	opam2
cpd09209	pKa	1:10:8.69;1:15:4.37	MolGpKa	opam2
cpd09210	pKa	1:10:8.37	MolGpKa	opam2
cpd09211	pKa	1:11:4.68;1:14:8.55	MolGpKa	opam2
cpd09211	pKb	1:15:4.58	MolGpKa	opam2
cpd09212	pKa	1:10:4.67;1:13:8.09	MolGpKa	opam2
cpd09212	pKb	1:14:4.54	MolGpKa	opam2
cpd09213	pKa	1:10:4.72;1:14:6.85	MolGpKa	opam2
cpd09213	pKb	1:13:4.22	MolGpKa	opam2
cpd09214	pKa	1:10:8.04;1:15:9.60;1:26:4.35;1:28:6.01	MolGpKa	opam2
cpd09215	pKa	1:10:8.43;1:15:10.01;1:21:10.84;1:24:10.32;1:27:10.92;1:38:4.45	MolGpKa	opam2
cpd09216	pKa	1:10:8.42;1:15:10.01;1:26:4.45;1:34:10.78;1:37:10.22	MolGpKa	opam2
