cpd14707	0.0	10000000.0
cpd14706	0.0	10000000.0
cpd14703	0.0	10000000.0
cpd07408	0.0	-1.0
cpd11142	0.0	10000000.0
cpd14708	0.0	10000000.0
cpd14495	-2.0	10000000.0
cpd14494	-1.0	10000000.0
cpd14493	-2.0	10000000.0
cpd14492	-1.0	10000000.0
cpd14491	-1.0	10000000.0
cpd14490	-1.0	10000000.0
cpd15145	-1.0	-2.0
cpd01977	-1.0	-2.0
cpd15140	-1.0	0.0
cpd07372	0.0	-1.0
cpd04339	0.0	1.0
cpd04336	0.0	1.0
cpd04333	1.0	2.0
cpd03424	6.0	10000000.0
cpd03425	-4.0	-2.0
cpd03130	-3.0	-4.0
cpd03131	-3.0	-4.0
cpd03132	-3.0	-4.0
cpd03421	-5.0	-3.0
cpd12262	1.0	10000000.0
cpd14819	10000000.0	-1.0
cpd14818	10000000.0	1.0
cpd12266	0.0	10000000.0
cpd02950	0.0	10000000.0
cpd12265	2.0	10000000.0
cpd17458	0.0	-1.0
cpd03925	0.0	2.0
cpd08449	0.0	-1.0
cpd11481	-1.0	10000000.0
cpd01815	-2.0	-1.0
cpd01814	-1.0	10000000.0
cpd00349	-2.0	-4.0
cpd01811	-3.0	-4.0
cpd01810	-2.0	-3.0
cpd11898	-2.0	10000000.0
cpd05866	0.0	-1.0
cpd01819	-1.0	-2.0
cpd07472	0.0	1.0
cpd11485	-1.0	10000000.0
cpd11484	-1.0	10000000.0
cpd00030	2.0	0.0
cpd01978	0.0	10000000.0
cpd04793	0.0	1.0
cpd04795	0.0	1.0
cpd07477	0.0	1.0
cpd08488	0.0	1.0
cpd04029	-3.0	-4.0
cpd17451	0.0	10000000.0
cpd03044	-2.0	-3.0
cpd09553	0.0	10000000.0
cpd09554	-3.0	-6.0
cpd09555	0.0	10000000.0
cpd09556	-3.0	-6.0
cpd07629	1.0	0.0
cpd09558	0.0	10000000.0
cpd09559	-2.0	-1.0
cpd08533	-2.0	10000000.0
cpd15260	-1.0	-100.0
cpd16501	0.0	1.0
cpd16307	-1.0	10000000.0
cpd07097	0.0	-1.0
cpd08029	1.0	0.0
cpd00782	-4.0	-5.0
cpd00783	-2.0	10000000.0
cpd00786	-1.0	-2.0
cpd03384	-1.0	10000000.0
cpd11240	-1.0	0.0
cpd11601	0.0	10000000.0
cpd11602	0.0	10000000.0
cpd17810	0.0	4.0
cpd04247	-1.0	0.0
cpd04245	-1.0	0.0
cpd11710	1.0	10000000.0
cpd00146	-1.0	-2.0
cpd00148	-1.0	10000000.0
cpd07099	-3.0	-1.0
cpd09375	2.0	0.0
cpd05209	-2.0	-1.0
cpd11861	0.0	10000000.0
cpd18034	0.0	-2.0
cpd11862	0.0	10000000.0
cpd00760	-3.0	-4.0
cpd00766	-2.0	-1.0
cpd04803	0.0	1.0
cpd09310	0.0	-1.0
cpd00268	-2.0	-1.0
cpd08152	0.0	10000000.0
cpd12225	0.0	10000000.0
cpd03129	-3.0	-4.0
cpd02656	0.0	-1.0
cpd11469	-1.0	10000000.0
cpd11468	-1.0	10000000.0
cpd01148	0.0	-1.0
cpd11465	-1.0	10000000.0
cpd11464	-1.0	10000000.0
cpd11467	-1.0	10000000.0
cpd11466	-1.0	10000000.0
cpd11461	-2.0	10000000.0
cpd11463	-1.0	10000000.0
cpd05568	0.0	1.0
cpd00497	-1.0	-2.0
cpd00493	0.0	-1.0
cpd00491	-1.0	-2.0
cpd11263	-3.0	-4.0
cpd11262	-3.0	-4.0
cpd01781	-1.0	0.0
cpd10922	-2.0	10000000.0
cpd11264	0.0	-1.0
cpd09172	-2.0	-1.0
cpd09173	-2.0	-1.0
cpd09192	0.0	1.0
cpd09174	-1.0	0.0
cpd07259	-1.0	0.0
cpd09193	0.0	10000000.0
cpd06793	0.0	1.0
cpd18009	0.0	-5.0
cpd06791	0.0	1.0
cpd00989	-1.0	-2.0
cpd18004	0.0	-2.0
cpd18005	0.0	-1.0
cpd09772	-1.0	10000000.0
cpd05443	0.0	1.0
cpd05441	0.0	1.0
cpd10191	-1.0	0.0
cpd06880	0.0	2.0
cpd17737	0.0	2.0
cpd17736	0.0	2.0
cpd06885	0.0	1.0
cpd06884	0.0	1.0
cpd06889	0.0	1.0
cpd06888	0.0	1.0
cpd02114	0.0	1.0
cpd00513	-1.0	10000000.0
cpd05048	0.0	10000000.0
cpd05049	0.0	10000000.0
cpd12581	0.0	10000000.0
cpd01567	0.0	-1.0
cpd11990	0.0	10000000.0
cpd18030	0.0	10000000.0
cpd00567	-1.0	0.0
cpd00564	0.0	-1.0
cpd05045	0.0	10000000.0
cpd00510	-1.0	-2.0
cpd03420	-6.0	-7.0
cpd02503	-3.0	-4.0
cpd06537	0.0	1.0
cpd06536	0.0	1.0
cpd06534	0.0	1.0
cpd15810	-1.0	-2.0
cpd08838	-1.0	10000000.0
cpd18033	0.0	-2.0
cpd08835	-1.0	0.0
cpd08837	-1.0	0.0
cpd02401	-2.0	-4.0
cpd09200	-1.0	0.0
cpd12261	-1.0	10000000.0
cpd09616	0.0	1.0
cpd17131	0.0	-1.0
cpd03686	0.0	1.0
cpd17133	0.0	-1.0
cpd17132	0.0	-1.0
cpd17135	0.0	-1.0
cpd00203	-2.0	-4.0
cpd17136	0.0	-1.0
cpd09203	0.0	1.0
cpd07427	0.0	-1.0
cpd17421	0.0	-2.0
cpd17420	0.0	-2.0
cpd18026	0.0	-1.0
cpd07428	0.0	-1.0
cpd17429	0.0	-1.0
cpd18027	0.0	-1.0
cpd07208	0.0	1.0
cpd02509	0.0	2.0
cpd09758	-2.0	10000000.0
cpd16392	-1.0	0.0
cpd07751	0.0	1.0
cpd16390	0.0	1.0
cpd16391	-1.0	0.0
cpd07754	0.0	1.0
cpd07755	0.0	1.0
cpd09762	-2.0	10000000.0
cpd00849	-2.0	-3.0
cpd02140	0.0	-1.0
cpd02147	-2.0	-3.0
cpd06336	0.0	1.0
cpd06339	0.0	1.0
cpd02148	-1.0	-2.0
cpd02149	0.0	10000000.0
cpd09754	0.0	10000000.0
cpd13386	0.0	10000000.0
cpd13387	0.0	10000000.0
cpd13384	-3.0	10000000.0
cpd13385	-2.0	10000000.0
cpd12899	0.0	10000000.0
cpd13383	-3.0	10000000.0
cpd13380	0.0	10000000.0
cpd13381	0.0	10000000.0
cpd08948	0.0	1.0
cpd08949	0.0	1.0
cpd12897	10000000.0	-1.0
cpd12723	10000000.0	-1.0
cpd11741	3.0	10000000.0
cpd13388	-1.0	10000000.0
cpd17714	0.0	1.0
cpd07684	0.0	1.0
cpd08994	0.0	-1.0
cpd07682	0.0	1.0
cpd09750	0.0	10000000.0
cpd08993	0.0	-1.0
cpd09751	0.0	10000000.0
cpd17557	0.0	1.0
cpd07689	0.0	1.0
cpd13418	0.0	10000000.0
cpd13419	0.0	10000000.0
cpd13416	0.0	10000000.0
cpd13417	0.0	10000000.0
cpd13414	0.0	10000000.0
cpd13415	0.0	10000000.0
cpd13412	0.0	10000000.0
cpd13413	0.0	10000000.0
cpd13411	0.0	10000000.0
cpd17957	0.0	3.0
cpd17956	0.0	2.0
cpd00818	-1.0	-2.0
cpd17954	0.0	2.0
cpd17953	0.0	1.0
cpd17952	0.0	1.0
cpd07118	-2.0	-1.0
cpd07119	0.0	-1.0
cpd00812	-2.0	-3.0
cpd00810	-2.0	-3.0
cpd00817	-1.0	-2.0
cpd17959	0.0	4.0
cpd17958	0.0	4.0
cpd12094	-1.0	10000000.0
cpd12093	0.0	10000000.0
cpd12092	0.0	10000000.0
cpd12099	-2.0	10000000.0
cpd02094	3.0	2.0
cpd02547	0.0	-1.0
cpd15607	-4.0	10000000.0
cpd02097	-1.0	-2.0
cpd12657	-3.0	10000000.0
cpd07653	0.0	2.0
cpd12655	-3.0	10000000.0
cpd02541	-1.0	-2.0
cpd12759	0.0	10000000.0
cpd02549	0.0	-1.0
cpd14556	0.0	10000000.0
cpd14557	10000000.0	0.0
cpd14554	10000000.0	0.0
cpd14555	0.0	10000000.0
cpd12072	0.0	10000000.0
cpd12071	0.0	10000000.0
cpd12070	0.0	10000000.0
cpd18039	0.0	1.0
cpd12076	-2.0	10000000.0
cpd14558	10000000.0	0.0
cpd14559	10000000.0	0.0
cpd16774	0.0	10000000.0
cpd16775	0.0	10000000.0
cpd16776	0.0	10000000.0
cpd16777	0.0	10000000.0
cpd16770	0.0	10000000.0
cpd16771	0.0	10000000.0
cpd16772	0.0	10000000.0
cpd16773	0.0	10000000.0
cpd16778	0.0	10000000.0
cpd16779	0.0	10000000.0
cpd03233	-3.0	-4.0
cpd14953	0.0	10000000.0
cpd14950	-1.0	0.0
cpd03230	-3.0	-4.0
cpd14956	0.0	10000000.0
cpd14957	1.0	10000000.0
cpd14954	0.0	10000000.0
cpd12381	-2.0	10000000.0
cpd12380	-4.0	10000000.0
cpd12383	0.0	10000000.0
cpd00965	2.0	0.0
cpd12387	0.0	10000000.0
cpd12386	-2.0	10000000.0
cpd12477	0.0	10000000.0
cpd12475	0.0	10000000.0
cpd12474	-1.0	10000000.0
cpd12473	-1.0	10000000.0
cpd12472	0.0	10000000.0
cpd12471	0.0	10000000.0
cpd12470	-1.0	10000000.0
cpd03382	-1.0	0.0
cpd12479	-2.0	10000000.0
cpd12478	-2.0	10000000.0
cpd15392	-6.0	-9.0
cpd15391	-2.0	-3.0
cpd15390	-1.0	-2.0
cpd08432	0.0	10000000.0
cpd15394	-1.0	-2.0
cpd17715	0.0	1.0
cpd14504	0.0	10000000.0
cpd07480	-1.0	0.0
cpd05947	0.0	1.0
cpd01966	-3.0	-4.0
cpd04650	0.0	1.0
cpd04303	-1.0	0.0
cpd04657	0.0	1.0
cpd04659	-1.0	10000000.0
cpd03435	-1.0	0.0
cpd03436	-1.0	0.0
cpd03127	-3.0	-4.0
cpd03126	-3.0	-4.0
cpd03125	-3.0	-4.0
cpd03124	-3.0	-4.0
cpd03123	-3.0	-4.0
cpd12278	0.0	10000000.0
cpd03121	-3.0	-4.0
cpd03120	-3.0	-4.0
cpd03941	0.0	1.0
cpd12274	-2.0	10000000.0
cpd03943	0.0	1.0
cpd15551	-1.0	0.0
cpd15550	-6.0	-10.0
cpd12273	0.0	10000000.0
cpd12272	0.0	10000000.0
cpd01230	0.0	1.0
cpd03671	0.0	-1.0
cpd08309	-1.0	0.0
cpd04142	0.0	1.0
cpd11802	0.0	10000000.0
cpd07985	0.0	-1.0
cpd00244	2.0	0.0
cpd01236	1.0	10000000.0
cpd00022	-3.0	-4.0
cpd06102	0.0	1.0
cpd08231	-1.0	10000000.0
cpd14733	-1.0	10000000.0
cpd14730	10000000.0	2.0
cpd08239	0.0	10000000.0
cpd01332	-1.0	-2.0
cpd03055	-1.0	-2.0
cpd09543	0.0	1.0
cpd09017	0.0	1.0
cpd09016	0.0	1.0
cpd09011	0.0	1.0
cpd09013	0.0	1.0
cpd09012	0.0	1.0
cpd04977	0.0	10000000.0
cpd08547	0.0	1.0
cpd09019	0.0	1.0
cpd09018	0.0	1.0
cpd17827	0.0	-1.0
cpd17479	0.0	-1.0
cpd12539	0.0	10000000.0
cpd10934	0.0	-1.0
cpd00880	-2.0	-3.0
cpd04279	0.0	1.0
cpd11678	0.0	10000000.0
cpd11679	0.0	10000000.0
cpd00793	0.0	-1.0
cpd11674	-2.0	10000000.0
cpd11675	0.0	10000000.0
cpd04271	0.0	1.0
cpd11670	0.0	10000000.0
cpd11671	-1.0	10000000.0
cpd11672	-4.0	10000000.0
cpd11673	-1.0	10000000.0
cpd04479	0.0	1.0
cpd02756	2.0	1.0
cpd04474	0.0	1.0
cpd04475	0.0	1.0
cpd04476	0.0	1.0
cpd09308	-2.0	-1.0
cpd11816	0.0	10000000.0
cpd11817	0.0	10000000.0
cpd11810	0.0	10000000.0
cpd11811	0.0	10000000.0
cpd11812	-3.0	10000000.0
cpd11813	-3.0	10000000.0
cpd02201	-2.0	-3.0
cpd11818	-1.0	10000000.0
