id	formula_src	charge_src	inchikey_src	smiles_src	pka_src	pkb_src	deltag_method	deltag_used_src	deltag_gc_src	deltag_eq_src
cpd40000	ChEBI:58111	ChEBI:58111		ChEBI:58111						
cpd40001	ChEBI:58124	ChEBI:58124	ChEBI:58124	ChEBI:58124						
cpd40002	ChEBI:58127	ChEBI:58127	ChEBI:58127	ChEBI:58127						
cpd40003	ChEBI:58166	ChEBI:58166	ChEBI:58166	ChEBI:58166						
cpd40004	ChEBI:58168	ChEBI:58168		ChEBI:58168						
cpd40005	ChEBI:58191	ChEBI:58191		ChEBI:58191						
cpd40006	ChEBI:58219	ChEBI:58219	ChEBI:58219	ChEBI:58219						
cpd40007	ChEBI:58232	ChEBI:58232	ChEBI:58232	ChEBI:58232						
cpd40008	ChEBI:58314	ChEBI:58314		ChEBI:58314						
cpd40009	ChEBI:58328	ChEBI:58328	ChEBI:58328	ChEBI:58328						
cpd40010	ChEBI:58332	ChEBI:58332		ChEBI:58332						
cpd40011	ChEBI:58342	ChEBI:58342		ChEBI:58342						
cpd40012	ChEBI:58400	ChEBI:58400	ChEBI:58400	ChEBI:58400						
cpd40013	ChEBI:58446	ChEBI:58446	ChEBI:58446	ChEBI:58446						
cpd40014	ChEBI:58460	ChEBI:58460	ChEBI:58460	ChEBI:58460						
cpd40015	ChEBI:58464	ChEBI:58464		ChEBI:58464						
cpd40016	ChEBI:58471	ChEBI:58471	ChEBI:58471	ChEBI:58471						
cpd40017	ChEBI:58496	ChEBI:58496		ChEBI:58496						
cpd40018	ChEBI:58497	ChEBI:58497		ChEBI:58497						
cpd40019	ChEBI:58521	ChEBI:58521		ChEBI:58521						
cpd40020	ChEBI:58524	ChEBI:58524	ChEBI:58524	ChEBI:58524						
cpd40021	ChEBI:58526	ChEBI:58526	ChEBI:58526	ChEBI:58526						
cpd40022	ChEBI:58532@Charged	ChEBI:58532@Charged	ChEBI:58532@Charged	ChEBI:58532@Charged						
cpd40023	ChEBI:58534	ChEBI:58534		ChEBI:58534						
cpd40024	ChEBI:58539@Charged	ChEBI:58539@Charged	ChEBI:58539@Charged	ChEBI:58539@Charged						
cpd40025	ChEBI:58555	ChEBI:58555	ChEBI:58555	ChEBI:58555						
cpd40026	ChEBI:58557	ChEBI:58557	ChEBI:58557	ChEBI:58557						
cpd40027	ChEBI:58567@Charged	ChEBI:58567@Charged	ChEBI:58567@Charged	ChEBI:58567@Charged						
cpd40028	ChEBI:58575@Charged	ChEBI:58575@Charged	ChEBI:58575@Charged	ChEBI:58575@Charged						
cpd40029	ChEBI:58590	ChEBI:58590	ChEBI:58590	ChEBI:58590						
cpd40030	ChEBI:58594	ChEBI:58594	ChEBI:58594	ChEBI:58594						
cpd40031	ChEBI:58608	ChEBI:58608		ChEBI:58608						
cpd40032	ChEBI:58619	ChEBI:58619		ChEBI:58619						
cpd40033	ChEBI:58632@Charged	ChEBI:58632@Charged	ChEBI:58632@Charged	ChEBI:58632@Charged						
cpd40034	ChEBI:58644	ChEBI:58644	ChEBI:58644	ChEBI:58644						
cpd40035	ChEBI:58660	ChEBI:58660	ChEBI:58660	ChEBI:58660						
cpd40036	ChEBI:58673	ChEBI:58673	ChEBI:58673	ChEBI:58673						
cpd40037	ChEBI:58677@Charged	ChEBI:58677@Charged	ChEBI:58677@Charged	ChEBI:58677@Charged						
cpd40038	MetaCyc:Lipid-A-containing-Glycolipids@Charged;ChEBI:58712@Charged	MetaCyc:Lipid-A-containing-Glycolipids@Charged;ChEBI:58712@Charged		MetaCyc:Lipid-A-containing-Glycolipids@Charged;ChEBI:58712@Charged	MetaCyc:Lipid-A-containing-Glycolipids	MetaCyc:Lipid-A-containing-Glycolipids			MetaCyc:Lipid-A-containing-Glycolipids@Charged	
cpd40039	ChEBI:58714@Charged	ChEBI:58714@Charged		ChEBI:58714@Charged						
