id	formula_src	charge_src	inchikey_src	smiles_src	pka_src	pkb_src	deltag_method	deltag_used_src	deltag_gc_src	deltag_eq_src
cpd03000	KEGG:C04930	KEGG:C04930		KEGG:C04930	KEGG:C04930	KEGG:C04930	GC	KEGG:C04930@Charged	KEGG:C04930@Charged	
cpd03001	KEGG:C04931	KEGG:C04931	KEGG:C04931	KEGG:C04931@Charged	KEGG:C04931	KEGG:C04931	GC	KEGG:C04931@Charged	KEGG:C04931@Charged	
cpd03002	MetaCyc:BISOHMYR-GLC;KEGG:C04932@Charged;ChEBI:58466	MetaCyc:BISOHMYR-GLC;KEGG:C04932@Charged;ChEBI:58466	MetaCyc:BISOHMYR-GLC;KEGG:C04932@Charged;ChEBI:58466	MetaCyc:BISOHMYR-GLC;KEGG:C04932@Charged;ChEBI:58466	KEGG:C04932	KEGG:C04932	EQ	eQuilibrator:MNXM1569	MetaCyc:BISOHMYR-GLC@Charged	eQuilibrator:MNXM1569
cpd03003	KEGG:C04934	KEGG:C04934		KEGG:C04934	KEGG:C04934	KEGG:C04934	GC	KEGG:C04934@Charged	KEGG:C04934@Charged	
cpd03004	KEGG:C04936@Charged;ChEBI:58665	KEGG:C04936@Charged;ChEBI:58665		KEGG:C04936@Charged;ChEBI:58665	KEGG:C04936	KEGG:C04936	GC	KEGG:C04936@Charged	KEGG:C04936@Charged	
cpd03005	KEGG:C04937	KEGG:C04937		KEGG:C04937	KEGG:C04937	KEGG:C04937	GC	KEGG:C04937@Charged	KEGG:C04937@Charged	
cpd03006	KEGG:C04938	KEGG:C04938		KEGG:C04938	KEGG:C04938	KEGG:C04938	GC	KEGG:C04938@Charged	KEGG:C04938@Charged	
cpd03007	KEGG:C04939	KEGG:C04939		KEGG:C04939	KEGG:C04939	KEGG:C04939	GC	KEGG:C04939@Charged	KEGG:C04939@Charged	
cpd03008	KEGG:C04940	KEGG:C04940		KEGG:C04940	KEGG:C04940	KEGG:C04940	GC	KEGG:C04940@Charged	KEGG:C04940@Charged	
cpd03009	KEGG:C04942	KEGG:C04942		KEGG:C04942	KEGG:C04942	KEGG:C04942	GC	KEGG:C04942@Charged	KEGG:C04942@Charged	
cpd03010	KEGG:C04943	KEGG:C04943		KEGG:C04943	KEGG:C04943	KEGG:C04943	GC	KEGG:C04943@Charged	KEGG:C04943@Charged	
cpd03011	KEGG:C04944	KEGG:C04944		KEGG:C04944	KEGG:C04944	KEGG:C04944	GC	KEGG:C04944@Charged	KEGG:C04944@Charged	
cpd03012										
cpd03013	MetaCyc:D-fructopyranose-1-phosphate;KEGG:C05001@Charged	MetaCyc:D-fructopyranose-1-phosphate;KEGG:C05001@Charged	MetaCyc:D-fructopyranose-1-phosphate;KEGG:C05001@Charged	MetaCyc:D-fructopyranose-1-phosphate;KEGG:C05001@Charged	KEGG:C05001	KEGG:C05001	EQ	eQuilibrator:MNXM48438	MetaCyc:D-fructopyranose-1-phosphate@Charged	eQuilibrator:MNXM48438
cpd03014	MetaCyc:CPD-10725;KEGG:C05003	MetaCyc:CPD-10725;KEGG:C05003	MetaCyc:CPD-10725;KEGG:C05003	MetaCyc:CPD-10725;KEGG:C05003	KEGG:C05003	KEGG:C05003	EQ	eQuilibrator:MNXM40992	MetaCyc:CPD-10725@Charged	eQuilibrator:MNXM40992
cpd03015	KEGG:C05009@Charged	KEGG:C05009@Charged		KEGG:C05009@Charged	KEGG:C05009	KEGG:C05009	GC	KEGG:C05009@Charged	KEGG:C05009@Charged	
cpd03016	MetaCyc:CPD-21539;KEGG:C05010;ChEBI:147392	MetaCyc:CPD-21539;KEGG:C05010;ChEBI:147392	MetaCyc:CPD-21539;KEGG:C05010;ChEBI:147392	MetaCyc:CPD-21539;KEGG:C05010@Charged;ChEBI:147392	KEGG:C05010	KEGG:C05010	EQ	eQuilibrator:MNXM8720	MetaCyc:CPD-21539@Charged	eQuilibrator:MNXM8720
