id	formula_src	charge_src	inchikey_src	smiles_src	pka_src	pkb_src	deltag_method	deltag_used_src	deltag_gc_src	deltag_eq_src
cpd31000	ChEBI:30212	ChEBI:30212		ChEBI:30212						
cpd31001	KEGG:C17688	KEGG:C17688	KEGG:C17688	KEGG:C17688	KEGG:C17688	KEGG:C17688	GC	KEGG:C17688@Charged	KEGG:C17688@Charged	
cpd31002	KEGG:C17815	KEGG:C17815	KEGG:C17815	KEGG:C17815	KEGG:C17815	KEGG:C17815	EQ	eQuilibrator:MNXM153540	KEGG:C17815@Charged	eQuilibrator:MNXM153540
cpd31003	KEGG:C17880	KEGG:C17880	KEGG:C17880	KEGG:C17880	KEGG:C17880	KEGG:C17880	GC	KEGG:C17880@Charged	KEGG:C17880@Charged	
cpd31004	KEGG:C20070	KEGG:C20070	KEGG:C20070	KEGG:C20070	KEGG:C20070	KEGG:C20070	GC	KEGG:C20070@Charged	KEGG:C20070@Charged	
cpd31005	KEGG:C20275	KEGG:C20275	KEGG:C20275	KEGG:C20275			GC	KEGG:C20275@Charged	KEGG:C20275@Charged	
cpd31006	KEGG:C20280@Charged	KEGG:C20280@Charged	KEGG:C20280@Charged	KEGG:C20280@Charged	KEGG:C20280	KEGG:C20280	GC	KEGG:C20280@Charged	KEGG:C20280@Charged	
cpd31007	KEGG:C20281@Charged	KEGG:C20281@Charged	KEGG:C20281@Charged	KEGG:C20281@Charged	KEGG:C20281	KEGG:C20281	GC	KEGG:C20281@Charged	KEGG:C20281@Charged	
cpd31008	KEGG:C20282@Charged	KEGG:C20282@Charged	KEGG:C20282@Charged	KEGG:C20282@Charged	KEGG:C20282	KEGG:C20282	GC	KEGG:C20282@Charged	KEGG:C20282@Charged	
cpd31009	KEGG:C20283@Charged	KEGG:C20283@Charged	KEGG:C20283@Charged	KEGG:C20283@Charged	KEGG:C20283	KEGG:C20283	GC	KEGG:C20283@Charged	KEGG:C20283@Charged	
cpd31010	KEGG:C20284	KEGG:C20284	KEGG:C20284	KEGG:C20284			GC	KEGG:C20284@Charged	KEGG:C20284@Charged	
cpd31011	KEGG:C20285	KEGG:C20285	KEGG:C20285	KEGG:C20285	KEGG:C20285	KEGG:C20285	EQ	eQuilibrator:MNXM10168	KEGG:C20285@Charged	eQuilibrator:MNXM10168
cpd31012	KEGG:C20286	KEGG:C20286	KEGG:C20286	KEGG:C20286	KEGG:C20286	KEGG:C20286	GC	KEGG:C20286@Charged	KEGG:C20286@Charged	eQuilibrator:MNXM101641
