id	formula_src	charge_src	inchikey_src	smiles_src	pka_src	pkb_src	deltag_method	deltag_used_src	deltag_gc_src	deltag_eq_src
cpd47000	MetaCyc:CPD-25214	MetaCyc:CPD-25214	MetaCyc:CPD-25214	MetaCyc:CPD-25214	MetaCyc:CPD-25214	MetaCyc:CPD-25214				
cpd47001	MetaCyc:CPD-25209	MetaCyc:CPD-25209	MetaCyc:CPD-25209	MetaCyc:CPD-25209	MetaCyc:CPD-25209	MetaCyc:CPD-25209				
cpd47002	MetaCyc:CPD-25046	MetaCyc:CPD-25046	MetaCyc:CPD-25046	MetaCyc:CPD-25046	MetaCyc:CPD-25046	MetaCyc:CPD-25046				
cpd47003	MetaCyc:CPD-25029	MetaCyc:CPD-25029	MetaCyc:CPD-25029	MetaCyc:CPD-25029	MetaCyc:CPD-25029	MetaCyc:CPD-25029				
cpd47004	MetaCyc:CPD-25230	MetaCyc:CPD-25230	MetaCyc:CPD-25230	MetaCyc:CPD-25230	MetaCyc:CPD-25230	MetaCyc:CPD-25230				
cpd47005	MetaCyc:CPD-25215	MetaCyc:CPD-25215	MetaCyc:CPD-25215	MetaCyc:CPD-25215	MetaCyc:CPD-25215	MetaCyc:CPD-25215				
cpd47006	MetaCyc:CPD-25210	MetaCyc:CPD-25210	MetaCyc:CPD-25210	MetaCyc:CPD-25210	MetaCyc:CPD-25210	MetaCyc:CPD-25210				
cpd47007	MetaCyc:CPD-25047	MetaCyc:CPD-25047	MetaCyc:CPD-25047	MetaCyc:CPD-25047	MetaCyc:CPD-25047	MetaCyc:CPD-25047				
cpd47008	MetaCyc:CPD-25033	MetaCyc:CPD-25033	MetaCyc:CPD-25033	MetaCyc:CPD-25033	MetaCyc:CPD-25033	MetaCyc:CPD-25033				
cpd47009	MetaCyc:CPD-25216	MetaCyc:CPD-25216	MetaCyc:CPD-25216	MetaCyc:CPD-25216	MetaCyc:CPD-25216	MetaCyc:CPD-25216				
cpd47010	MetaCyc:CPD-25211	MetaCyc:CPD-25211	MetaCyc:CPD-25211	MetaCyc:CPD-25211	MetaCyc:CPD-25211	MetaCyc:CPD-25211				
cpd47011	MetaCyc:CPD-25208	MetaCyc:CPD-25208	MetaCyc:CPD-25208	MetaCyc:CPD-25208	MetaCyc:CPD-25208	MetaCyc:CPD-25208				
cpd47012	MetaCyc:CPD-25646	MetaCyc:CPD-25646	MetaCyc:CPD-25646	MetaCyc:CPD-25646	MetaCyc:CPD-25646	MetaCyc:CPD-25646				
cpd47013	MetaCyc:CPD-22382@Charged	MetaCyc:CPD-22382@Charged	MetaCyc:CPD-22382@Charged	MetaCyc:CPD-22382@Charged	MetaCyc:CPD-22382	MetaCyc:CPD-22382				
cpd47014	MetaCyc:CPD-22265@Charged	MetaCyc:CPD-22265@Charged	MetaCyc:CPD-22265@Charged	MetaCyc:CPD-22265@Charged		MetaCyc:CPD-22265				
cpd47015	MetaCyc:CPD-22022	MetaCyc:CPD-22022	MetaCyc:CPD-22022	MetaCyc:CPD-22022	MetaCyc:CPD-22022	MetaCyc:CPD-22022				
cpd47016	MetaCyc:CPD-22072	MetaCyc:CPD-22072	MetaCyc:CPD-22072	MetaCyc:CPD-22072	MetaCyc:CPD-22072	MetaCyc:CPD-22072				
cpd47017	MetaCyc:CPD-22013	MetaCyc:CPD-22013	MetaCyc:CPD-22013	MetaCyc:CPD-22013	MetaCyc:CPD-22013	MetaCyc:CPD-22013				
cpd47018	MetaCyc:CPD-21875	MetaCyc:CPD-21875	MetaCyc:CPD-21875	MetaCyc:CPD-21875	MetaCyc:CPD-21875	MetaCyc:CPD-21875				
cpd47019	MetaCyc:CPD-22017	MetaCyc:CPD-22017	MetaCyc:CPD-22017	MetaCyc:CPD-22017	MetaCyc:CPD-22017	MetaCyc:CPD-22017				
cpd47020										
cpd47021	MetaCyc:CPD-21703	MetaCyc:CPD-21703	MetaCyc:CPD-21703	MetaCyc:CPD-21703	MetaCyc:CPD-21703	MetaCyc:CPD-21703				
cpd47022	MetaCyc:CPD-24505	MetaCyc:CPD-24505	MetaCyc:CPD-24505	MetaCyc:CPD-24505	MetaCyc:CPD-24505	MetaCyc:CPD-24505				
cpd47023										
cpd47024	MetaCyc:CPD-24501	MetaCyc:CPD-24501	MetaCyc:CPD-24501	MetaCyc:CPD-24501	MetaCyc:CPD-24501	MetaCyc:CPD-24501				
cpd47025	MetaCyc:CPD-21561	MetaCyc:CPD-21561	MetaCyc:CPD-21561	MetaCyc:CPD-21561		MetaCyc:CPD-21561				
cpd47026	MetaCyc:CPD-24507	MetaCyc:CPD-24507	MetaCyc:CPD-24507	MetaCyc:CPD-24507	MetaCyc:CPD-24507	MetaCyc:CPD-24507				
cpd47027	MetaCyc:CPD-25908	MetaCyc:CPD-25908	MetaCyc:CPD-25908	MetaCyc:CPD-25908	MetaCyc:CPD-25908	MetaCyc:CPD-25908				
cpd47028	MetaCyc:CPD-24503	MetaCyc:CPD-24503	MetaCyc:CPD-24503	MetaCyc:CPD-24503	MetaCyc:CPD-24503	MetaCyc:CPD-24503				
cpd47029	MetaCyc:CPD-24508	MetaCyc:CPD-24508	MetaCyc:CPD-24508	MetaCyc:CPD-24508	MetaCyc:CPD-24508	MetaCyc:CPD-24508				
cpd47030	MetaCyc:CPD-24504	MetaCyc:CPD-24504	MetaCyc:CPD-24504	MetaCyc:CPD-24504	MetaCyc:CPD-24504	MetaCyc:CPD-24504				
cpd47031	MetaCyc:CPD-24500	MetaCyc:CPD-24500	MetaCyc:CPD-24500	MetaCyc:CPD-24500	MetaCyc:CPD-24500	MetaCyc:CPD-24500				
cpd47032	MetaCyc:CPD-25585	MetaCyc:CPD-25585	MetaCyc:CPD-25585	MetaCyc:CPD-25585	MetaCyc:CPD-25585	MetaCyc:CPD-25585				
cpd47033	MetaCyc:CPD-25212	MetaCyc:CPD-25212	MetaCyc:CPD-25212	MetaCyc:CPD-25212	MetaCyc:CPD-25212	MetaCyc:CPD-25212				
cpd47034	MetaCyc:CPD-25884	MetaCyc:CPD-25884	MetaCyc:CPD-25884	MetaCyc:CPD-25884		MetaCyc:CPD-25884				
cpd47035	MetaCyc:CPD-24780@Charged	MetaCyc:CPD-24780@Charged	MetaCyc:CPD-24780@Charged	MetaCyc:CPD-24780@Charged	MetaCyc:CPD-24780	MetaCyc:CPD-24780				
cpd47036	MetaCyc:CPD-24488	MetaCyc:CPD-24488	MetaCyc:CPD-24488	MetaCyc:CPD-24488	MetaCyc:CPD-24488					
cpd47037	MetaCyc:CPD-24403	MetaCyc:CPD-24403	MetaCyc:CPD-24403	MetaCyc:CPD-24403	MetaCyc:CPD-24403	MetaCyc:CPD-24403				
cpd47038	MetaCyc:CPD-24217	MetaCyc:CPD-24217	MetaCyc:CPD-24217	MetaCyc:CPD-24217	MetaCyc:CPD-24217	MetaCyc:CPD-24217				
cpd47039	MetaCyc:CPD-23578	MetaCyc:CPD-23578	MetaCyc:CPD-23578	MetaCyc:CPD-23578	MetaCyc:CPD-23578	MetaCyc:CPD-23578				
cpd47040	MetaCyc:CPD-25141	MetaCyc:CPD-25141	MetaCyc:CPD-25141	MetaCyc:CPD-25141	MetaCyc:CPD-25141					
cpd47041	MetaCyc:CPD-25197	MetaCyc:CPD-25197	MetaCyc:CPD-25197	MetaCyc:CPD-25197	MetaCyc:CPD-25197	MetaCyc:CPD-25197				
cpd47042	MetaCyc:CPD-23300@Charged	MetaCyc:CPD-23300@Charged	MetaCyc:CPD-23300@Charged	MetaCyc:CPD-23300@Charged	MetaCyc:CPD-23300	MetaCyc:CPD-23300				
cpd47043	MetaCyc:CPD-25169@Charged	MetaCyc:CPD-25169@Charged	MetaCyc:CPD-25169@Charged	MetaCyc:CPD-25169@Charged	MetaCyc:CPD-25169	MetaCyc:CPD-25169				
cpd47044	MetaCyc:CPD-25135	MetaCyc:CPD-25135	MetaCyc:CPD-25135	MetaCyc:CPD-25135	MetaCyc:CPD-25135	MetaCyc:CPD-25135				
cpd47045	MetaCyc:CPD-25113	MetaCyc:CPD-25113	MetaCyc:CPD-25113	MetaCyc:CPD-25113	MetaCyc:CPD-25113	MetaCyc:CPD-25113				
cpd47046	MetaCyc:CPD-25097	MetaCyc:CPD-25097	MetaCyc:CPD-25097	MetaCyc:CPD-25097	MetaCyc:CPD-25097					
cpd47047	MetaCyc:CPD-22921@Charged	MetaCyc:CPD-22921@Charged	MetaCyc:CPD-22921@Charged	MetaCyc:CPD-22921@Charged		MetaCyc:CPD-22921				
cpd47048	MetaCyc:CPD-25062@Charged	MetaCyc:CPD-25062@Charged	MetaCyc:CPD-25062@Charged	MetaCyc:CPD-25062@Charged	MetaCyc:CPD-25062	MetaCyc:CPD-25062				
cpd47049	MetaCyc:CPD-24877@Charged	MetaCyc:CPD-24877@Charged	MetaCyc:CPD-24877@Charged	MetaCyc:CPD-24877@Charged	MetaCyc:CPD-24877	MetaCyc:CPD-24877				
cpd47050	MetaCyc:CPD-25194	MetaCyc:CPD-25194	MetaCyc:CPD-25194	MetaCyc:CPD-25194	MetaCyc:CPD-25194	MetaCyc:CPD-25194				
cpd47051	MetaCyc:CPD-25166	MetaCyc:CPD-25166	MetaCyc:CPD-25166	MetaCyc:CPD-25166		MetaCyc:CPD-25166				
cpd47052	MetaCyc:CPD-25150	MetaCyc:CPD-25150	MetaCyc:CPD-25150	MetaCyc:CPD-25150	MetaCyc:CPD-25150	MetaCyc:CPD-25150				
cpd47053	MetaCyc:CPD-25131	MetaCyc:CPD-25131	MetaCyc:CPD-25131	MetaCyc:CPD-25131	MetaCyc:CPD-25131	MetaCyc:CPD-25131				
cpd47054	MetaCyc:CPD-25110	MetaCyc:CPD-25110	MetaCyc:CPD-25110	MetaCyc:CPD-25110	MetaCyc:CPD-25110	MetaCyc:CPD-25110				
cpd47055	MetaCyc:CPD-25077@Charged	MetaCyc:CPD-25077@Charged	MetaCyc:CPD-25077@Charged	MetaCyc:CPD-25077@Charged	MetaCyc:CPD-25077	MetaCyc:CPD-25077				
cpd47056	MetaCyc:CPD-25059@Charged	MetaCyc:CPD-25059@Charged	MetaCyc:CPD-25059@Charged	MetaCyc:CPD-25059@Charged	MetaCyc:CPD-25059	MetaCyc:CPD-25059				
cpd47057										
cpd47058	MetaCyc:CPD-25185	MetaCyc:CPD-25185	MetaCyc:CPD-25185	MetaCyc:CPD-25185	MetaCyc:CPD-25185	MetaCyc:CPD-25185				
cpd47059										
cpd47060										
cpd47061	MetaCyc:CPD-22351	MetaCyc:CPD-22351	MetaCyc:CPD-22351	MetaCyc:CPD-22351	MetaCyc:CPD-22351					
