id	formula_src	charge_src	inchikey_src	smiles_src	pka_src	pkb_src	deltag_method	deltag_used_src	deltag_gc_src	deltag_eq_src
cpd39000	ChEBI:155857	ChEBI:155857	ChEBI:155857	ChEBI:155857						
cpd39001	ChEBI:155858	ChEBI:155858	ChEBI:155858	ChEBI:155858						
cpd39002	ChEBI:155859@Charged	ChEBI:155859@Charged		ChEBI:155859@Charged						
cpd39003	ChEBI:155860	ChEBI:155860	ChEBI:155860	ChEBI:155860						
cpd39004	ChEBI:155861	ChEBI:155861	ChEBI:155861	ChEBI:155861						
cpd39005	ChEBI:155862@Charged	ChEBI:155862@Charged	ChEBI:155862@Charged	ChEBI:155862@Charged						
cpd39006	ChEBI:155863	ChEBI:155863	ChEBI:155863	ChEBI:155863						
cpd39007	ChEBI:155864	ChEBI:155864	ChEBI:155864	ChEBI:155864						
cpd39008	ChEBI:155871@Charged	ChEBI:155871@Charged		ChEBI:155871@Charged						
cpd39009	ChEBI:155872@Charged	ChEBI:155872@Charged		ChEBI:155872@Charged						
cpd39010	MetaCyc:CPD-21751;ChEBI:155873	MetaCyc:CPD-21751;ChEBI:155873	MetaCyc:CPD-21751;ChEBI:155873	MetaCyc:CPD-21751;ChEBI:155873	MetaCyc:CPD-21751					
cpd39011	ChEBI:155884	ChEBI:155884		ChEBI:155884						
cpd39012	ChEBI:155885	ChEBI:155885		ChEBI:155885						
cpd39013	ChEBI:155886	ChEBI:155886		ChEBI:155886						
cpd39014	MetaCyc:Ceramide-NP;ChEBI:155887	MetaCyc:Ceramide-NP;ChEBI:155887		MetaCyc:Ceramide-NP;ChEBI:155887	MetaCyc:Ceramide-NP	MetaCyc:Ceramide-NP				
cpd39015	ChEBI:155888	ChEBI:155888	ChEBI:155888	ChEBI:155888						
cpd39016	ChEBI:155889	ChEBI:155889	ChEBI:155889	ChEBI:155889						
cpd39017	ChEBI:155890@Charged	ChEBI:155890@Charged	ChEBI:155890@Charged	ChEBI:155890@Charged						
cpd39018	ChEBI:155893@Charged	ChEBI:155893@Charged		ChEBI:155893@Charged						
cpd39019	ChEBI:155906	ChEBI:155906	ChEBI:155906	ChEBI:155906						
cpd39020	ChEBI:155907	ChEBI:155907	ChEBI:155907	ChEBI:155907						
cpd39021	ChEBI:155909	ChEBI:155909	ChEBI:155909	ChEBI:155909						
cpd39022	ChEBI:155910	ChEBI:155910	ChEBI:155910	ChEBI:155910						
cpd39023	ChEBI:155911	ChEBI:155911	ChEBI:155911	ChEBI:155911						
cpd39024	ChEBI:155912	ChEBI:155912	ChEBI:155912	ChEBI:155912						
cpd39025	ChEBI:155913@Charged	ChEBI:155913@Charged	ChEBI:155913@Charged	ChEBI:155913@Charged						
cpd39026	ChEBI:155914@Charged	ChEBI:155914@Charged	ChEBI:155914@Charged	ChEBI:155914@Charged						
cpd39027	ChEBI:155926	ChEBI:155926		ChEBI:155926						
cpd39028	ChEBI:155929	ChEBI:155929		ChEBI:155929						
cpd39029	ChEBI:155932	ChEBI:155932		ChEBI:155932						
cpd39030	ChEBI:155933	ChEBI:155933		ChEBI:155933						
cpd39031	ChEBI:15594	ChEBI:15594	ChEBI:15594	ChEBI:15594						
cpd39032	MetaCyc:CPD-25849;ChEBI:15598	MetaCyc:CPD-25849;ChEBI:15598	MetaCyc:CPD-25849;ChEBI:15598	MetaCyc:CPD-25849;ChEBI:15598	MetaCyc:CPD-25849	MetaCyc:CPD-25849				
cpd39033	MetaCyc:CPD-25486;ChEBI:156049	MetaCyc:CPD-25486;ChEBI:156049	MetaCyc:CPD-25486;ChEBI:156049	MetaCyc:CPD-25486;ChEBI:156049	MetaCyc:CPD-25486	MetaCyc:CPD-25486				
cpd39034	ChEBI:156051@Charged	ChEBI:156051@Charged		ChEBI:156051@Charged						
cpd39035	ChEBI:156052@Charged	ChEBI:156052@Charged		ChEBI:156052@Charged						
cpd39036	ChEBI:156067	ChEBI:156067	ChEBI:156067	ChEBI:156067						
cpd39037	ChEBI:156068	ChEBI:156068	ChEBI:156068	ChEBI:156068						
cpd39038	ChEBI:156073	ChEBI:156073	ChEBI:156073	ChEBI:156073						
cpd39039	ChEBI:156074	ChEBI:156074	ChEBI:156074	ChEBI:156074						
cpd39040	ChEBI:156076	ChEBI:156076	ChEBI:156076	ChEBI:156076						
cpd39041	ChEBI:156077	ChEBI:156077	ChEBI:156077	ChEBI:156077						
cpd39042	ChEBI:156082	ChEBI:156082	ChEBI:156082	ChEBI:156082						
cpd39043	ChEBI:156085@Charged	ChEBI:156085@Charged		ChEBI:156085@Charged						
cpd39044	ChEBI:156086@Charged	ChEBI:156086@Charged		ChEBI:156086@Charged						
cpd39045	ChEBI:156087	ChEBI:156087	ChEBI:156087	ChEBI:156087						
cpd39046	ChEBI:156112	ChEBI:156112	ChEBI:156112	ChEBI:156112						
cpd39047	ChEBI:156131	ChEBI:156131	ChEBI:156131	ChEBI:156131						
