id	formula_src	charge_src	inchikey_src	smiles_src	pka_src	pkb_src	deltag_method	deltag_used_src	deltag_gc_src	deltag_eq_src
cpd14346	KEGG:C13789@Charged	KEGG:C13789@Charged		KEGG:C13789@Charged	KEGG:C13789	KEGG:C13789	GC	KEGG:C13789@Charged	KEGG:C13789@Charged	
cpd14379										
cpd14447	KEGG:C14055@Charged	KEGG:C14055@Charged		KEGG:C14055@Charged	KEGG:C14055	KEGG:C14055	GC	KEGG:C14055@Charged	KEGG:C14055@Charged	
cpd14448	KEGG:C14064@Charged	KEGG:C14064@Charged		KEGG:C14064@Charged	KEGG:C14064	KEGG:C14064	GC	KEGG:C14064@Charged	KEGG:C14064@Charged	
cpd14464										
cpd14465										
cpd14466										
cpd14467					KEGG:C15231					
cpd14468	KEGG:C15232	KEGG:C15232	KEGG:C15232	KEGG:C15232	KEGG:C15232		GC	KEGG:C15232@Charged	KEGG:C15232@Charged	
cpd14469	KEGG:C15448	KEGG:C15448		KEGG:C15448	KEGG:C15448	KEGG:C15448	GC	KEGG:C15448@Charged	KEGG:C15448@Charged	
cpd14470										
cpd14471										
cpd14472										
cpd14473	KEGG:C15487@Charged	KEGG:C15487@Charged		KEGG:C15487@Charged	KEGG:C15487	KEGG:C15487	GC	KEGG:C15487@Charged	KEGG:C15487@Charged	
cpd14474	KEGG:C15496	KEGG:C15496		KEGG:C15496			GC	KEGG:C15496@Charged	KEGG:C15496@Charged	
cpd14475	KEGG:C15498	KEGG:C15498		KEGG:C15498	KEGG:C15498	KEGG:C15498	GC	KEGG:C15498@Charged	KEGG:C15498@Charged	
cpd14476										
cpd14477										
cpd14478	MetaCyc:Aliphatic-Sulfonates;KEGG:C15521@Charged;ChEBI:134249	MetaCyc:Aliphatic-Sulfonates;KEGG:C15521@Charged;ChEBI:134249		MetaCyc:Aliphatic-Sulfonates;KEGG:C15521@Charged;ChEBI:134249	KEGG:C15521		GC	MetaCyc:Aliphatic-Sulfonates@Charged	MetaCyc:Aliphatic-Sulfonates@Charged	
cpd14479	KEGG:C15528@Charged	KEGG:C15528@Charged		KEGG:C15528@Charged	KEGG:C15528	KEGG:C15528	GC	KEGG:C15528@Charged	KEGG:C15528@Charged	
cpd14480	KEGG:C15529@Charged	KEGG:C15529@Charged		KEGG:C15529@Charged	KEGG:C15529	KEGG:C15529	GC	KEGG:C15529@Charged	KEGG:C15529@Charged	
cpd14481	KEGG:C15534@Charged;ChEBI:77827	KEGG:C15534@Charged;ChEBI:77827		KEGG:C15534@Charged;ChEBI:77827		KEGG:C15534	GC	KEGG:C15534@Charged	KEGG:C15534@Charged	
cpd14482	KEGG:C15535;ChEBI:55469	KEGG:C15535;ChEBI:55469		KEGG:C15535;ChEBI:55469	KEGG:C15535	KEGG:C15535	GC	KEGG:C15535@Charged	KEGG:C15535@Charged	
cpd14483	KEGG:C15540@Charged	KEGG:C15540@Charged		KEGG:C15540@Charged	KEGG:C15540	KEGG:C15540	GC	KEGG:C15540@Charged	KEGG:C15540@Charged	
cpd14484	KEGG:C15541@Charged;ChEBI:138068;ChEBI:76533	KEGG:C15541@Charged;ChEBI:138068;ChEBI:76533		KEGG:C15541@Charged;ChEBI:138068;ChEBI:76533	KEGG:C15541	KEGG:C15541	GC	KEGG:C15541@Charged	KEGG:C15541@Charged	
cpd14485	KEGG:C15543	KEGG:C15543		KEGG:C15543	KEGG:C15543	KEGG:C15543	GC	KEGG:C15543@Charged	KEGG:C15543@Charged	
cpd14486	KEGG:C15544	KEGG:C15544		KEGG:C15544	KEGG:C15544	KEGG:C15544	GC	KEGG:C15544@Charged	KEGG:C15544@Charged	
cpd14487	KEGG:C15555	KEGG:C15555	KEGG:C15555	KEGG:C15555	KEGG:C15555	KEGG:C15555	GC	KEGG:C15555@Charged	KEGG:C15555@Charged	eQuilibrator:MNXM53422
cpd14488					KEGG:C15558	KEGG:C15558				
cpd14489	KEGG:C15564	KEGG:C15564		KEGG:C15564	KEGG:C15564		GC	KEGG:C15564@Charged	KEGG:C15564@Charged	
cpd14490	KEGG:C15573@Charged	KEGG:C15573@Charged		KEGG:C15573@Charged	KEGG:C15573	KEGG:C15573	GC	KEGG:C15573@Charged	KEGG:C15573@Charged	
cpd14491	KEGG:C15574@Charged	KEGG:C15574@Charged		KEGG:C15574@Charged	KEGG:C15574	KEGG:C15574	GC	KEGG:C15574@Charged	KEGG:C15574@Charged	
cpd14492	KEGG:C15575@Charged	KEGG:C15575@Charged		KEGG:C15575@Charged	KEGG:C15575	KEGG:C15575	GC	KEGG:C15575@Charged	KEGG:C15575@Charged	
cpd14493	KEGG:C15576@Charged	KEGG:C15576@Charged		KEGG:C15576@Charged	KEGG:C15576	KEGG:C15576	GC	KEGG:C15576@Charged	KEGG:C15576@Charged	
cpd14494	KEGG:C15577@Charged	KEGG:C15577@Charged		KEGG:C15577@Charged	KEGG:C15577	KEGG:C15577	GC	KEGG:C15577@Charged	KEGG:C15577@Charged	
cpd14495	KEGG:C15578@Charged	KEGG:C15578@Charged		KEGG:C15578@Charged	KEGG:C15578	KEGG:C15578	GC	KEGG:C15578@Charged	KEGG:C15578@Charged	
cpd14496										
cpd14497										
cpd14498										
cpd14499										
cpd14500										
cpd14501										
cpd14502										
cpd14503										
cpd14504	KEGG:C15645;ChEBI:77297	KEGG:C15645;ChEBI:77297		KEGG:C15645;ChEBI:77297	KEGG:C15645	KEGG:C15645	GC	KEGG:C15645@Charged	KEGG:C15645@Charged	
cpd14505	KEGG:C15646@Charged;ChEBI:77283	KEGG:C15646@Charged;ChEBI:77283		KEGG:C15646@Charged;ChEBI:77283	KEGG:C15646	KEGG:C15646	GC	KEGG:C15646@Charged	KEGG:C15646@Charged	
cpd14506	KEGG:C15647@Charged	KEGG:C15647@Charged		KEGG:C15647@Charged	KEGG:C15647	KEGG:C15647	GC	KEGG:C15647@Charged	KEGG:C15647@Charged	
cpd14507	KEGG:C15653	KEGG:C15653		KEGG:C15653	KEGG:C15653	KEGG:C15653	GC	KEGG:C15653@Charged	KEGG:C15653@Charged	
cpd14508	KEGG:C15656@Charged	KEGG:C15656@Charged		KEGG:C15656@Charged	KEGG:C15656	KEGG:C15656	GC	KEGG:C15656@Charged	KEGG:C15656@Charged	
cpd14509	KEGG:C15669@Charged	KEGG:C15669@Charged		KEGG:C15669@Charged	KEGG:C15669	KEGG:C15669	GC	KEGG:C15669@Charged	KEGG:C15669@Charged	
cpd14510	KEGG:C15773@Charged	KEGG:C15773@Charged		KEGG:C15773@Charged	KEGG:C15773	KEGG:C15773	GC	KEGG:C15773@Charged	KEGG:C15773@Charged	
cpd14511	KEGG:C15774@Charged	KEGG:C15774@Charged		KEGG:C15774@Charged	KEGG:C15774	KEGG:C15774	GC	KEGG:C15774@Charged	KEGG:C15774@Charged	
cpd14512	KEGG:C15775@Charged	KEGG:C15775@Charged		KEGG:C15775@Charged	KEGG:C15775	KEGG:C15775	GC	KEGG:C15775@Charged	KEGG:C15775@Charged	
cpd14513	MetaCyc:CPD-4081;KEGG:C15776	MetaCyc:CPD-4081;KEGG:C15776	MetaCyc:CPD-4081;KEGG:C15776	MetaCyc:CPD-4081;KEGG:C15776	KEGG:C15776	KEGG:C15776	GC	KEGG:C15776@Charged	KEGG:C15776@Charged	eQuilibrator:MNXM5006
cpd14514	MetaCyc:EPISTEROL;ChEBI:23929	MetaCyc:EPISTEROL;ChEBI:23929	MetaCyc:EPISTEROL;ChEBI:23929	MetaCyc:EPISTEROL;ChEBI:23929	KEGG:C15777	KEGG:C15777	GC	MetaCyc:EPISTEROL@Charged	MetaCyc:EPISTEROL@Charged	
cpd14515	MetaCyc:572428-ERGOSTATRIENOL	MetaCyc:572428-ERGOSTATRIENOL	MetaCyc:572428-ERGOSTATRIENOL	MetaCyc:572428-ERGOSTATRIENOL	KEGG:C15778	KEGG:C15778	GC	MetaCyc:572428-ERGOSTATRIENOL@Charged	MetaCyc:572428-ERGOSTATRIENOL@Charged	
cpd14516	MetaCyc:CPD-700;KEGG:C15780;ChEBI:52972	MetaCyc:CPD-700;KEGG:C15780;ChEBI:52972	MetaCyc:CPD-700;KEGG:C15780;ChEBI:52972	MetaCyc:CPD-700;KEGG:C15780;ChEBI:52972	KEGG:C15780	KEGG:C15780	GC	KEGG:C15780@Charged	KEGG:C15780@Charged	eQuilibrator:MNXM5738
cpd14517	MetaCyc:CPD-706;ChEBI:19812	MetaCyc:CPD-706;ChEBI:19812	MetaCyc:CPD-706;ChEBI:19812	MetaCyc:CPD-706;ChEBI:19812	KEGG:C15781	KEGG:C15781	GC	MetaCyc:CPD-706@Charged	MetaCyc:CPD-706@Charged	eQuilibrator:MNXM35647
cpd14518	KEGG:C15782	KEGG:C15782	KEGG:C15782	KEGG:C15782	KEGG:C15782	KEGG:C15782	GC	KEGG:C15782@Charged	KEGG:C15782@Charged	
cpd14519	MetaCyc:CPD-4126	MetaCyc:CPD-4126	MetaCyc:CPD-4126	MetaCyc:CPD-4126	KEGG:C15783	KEGG:C15783	GC	MetaCyc:CPD-4126@Charged	MetaCyc:CPD-4126@Charged	
cpd14520	MetaCyc:CPD-708;KEGG:C15784	MetaCyc:CPD-708;KEGG:C15784	MetaCyc:CPD-708;KEGG:C15784	MetaCyc:CPD-708;KEGG:C15784	KEGG:C15784	KEGG:C15784	GC	KEGG:C15784@Charged	KEGG:C15784@Charged	eQuilibrator:MNXM5652
cpd14521	MetaCyc:CPD-698;KEGG:C15785;ChEBI:18534	MetaCyc:CPD-698;KEGG:C15785;ChEBI:18534	MetaCyc:CPD-698;KEGG:C15785;ChEBI:18534	MetaCyc:CPD-698;KEGG:C15785;ChEBI:18534	KEGG:C15785	KEGG:C15785	GC	KEGG:C15785@Charged	KEGG:C15785@Charged	eQuilibrator:MNXM3936
cpd14522	MetaCyc:CPD-709;ChEBI:18533	MetaCyc:CPD-709;ChEBI:18533	MetaCyc:CPD-709;ChEBI:18533	MetaCyc:CPD-709;ChEBI:18533		KEGG:C15786	GC	MetaCyc:CPD-709@Charged	MetaCyc:CPD-709@Charged	eQuilibrator:MNXM38338
cpd14523	MetaCyc:CPD-710;ChEBI:36799	MetaCyc:CPD-710;ChEBI:36799	MetaCyc:CPD-710;ChEBI:36799	MetaCyc:CPD-710;ChEBI:36799	KEGG:C15787	KEGG:C15787	GC	MetaCyc:CPD-710@Charged	MetaCyc:CPD-710@Charged	eQuilibrator:MNXM45349
cpd14524	MetaCyc:CPD-711	MetaCyc:CPD-711	MetaCyc:CPD-711	MetaCyc:CPD-711	KEGG:C15788	KEGG:C15788	GC	MetaCyc:CPD-711@Charged	MetaCyc:CPD-711@Charged	eQuilibrator:MNXM38980
cpd14525	MetaCyc:CPD-713;ChEBI:20747	MetaCyc:CPD-713;ChEBI:20747	MetaCyc:CPD-713;ChEBI:20747	MetaCyc:CPD-713;ChEBI:20747	KEGG:C15789	KEGG:C15789	GC	MetaCyc:CPD-713@Charged	MetaCyc:CPD-713@Charged	eQuilibrator:MNXM38924
cpd14526	MetaCyc:CPD-714;ChEBI:23057	MetaCyc:CPD-714;ChEBI:23057	MetaCyc:CPD-714;ChEBI:23057	MetaCyc:CPD-714;ChEBI:23057	KEGG:C15790	KEGG:C15790	GC	MetaCyc:CPD-714@Charged	MetaCyc:CPD-714@Charged	eQuilibrator:MNXM45839
cpd14527	MetaCyc:CPD-716;ChEBI:26863	MetaCyc:CPD-716;ChEBI:26863	MetaCyc:CPD-716;ChEBI:26863	MetaCyc:CPD-716;ChEBI:26863	KEGG:C15791	KEGG:C15791	GC	MetaCyc:CPD-716@Charged	MetaCyc:CPD-716@Charged	eQuilibrator:MNXM83410
cpd14528	MetaCyc:CPD-718;ChEBI:20000	MetaCyc:CPD-718;ChEBI:20000	MetaCyc:CPD-718;ChEBI:20000	MetaCyc:CPD-718;ChEBI:20000	KEGG:C15792	KEGG:C15792	GC	MetaCyc:CPD-718@Charged	MetaCyc:CPD-718@Charged	eQuilibrator:MNXM36396
cpd14529	MetaCyc:CPD-719;ChEBI:27173	MetaCyc:CPD-719;ChEBI:27173	MetaCyc:CPD-719;ChEBI:27173	MetaCyc:CPD-719;ChEBI:27173	KEGG:C15793	KEGG:C15793	GC	MetaCyc:CPD-719@Charged	MetaCyc:CPD-719@Charged	eQuilibrator:MNXM88377
cpd14530	MetaCyc:CPD-634;ChEBI:23051	MetaCyc:CPD-634;ChEBI:23051	MetaCyc:CPD-634;ChEBI:23051	MetaCyc:CPD-634;ChEBI:23051	KEGG:C15794	KEGG:C15794	GC	MetaCyc:CPD-634@Charged	MetaCyc:CPD-634@Charged	eQuilibrator:MNXM45778
cpd14531	MetaCyc:CPD-3943;ChEBI:72331	MetaCyc:CPD-3943;ChEBI:72331	MetaCyc:CPD-3943;ChEBI:72331	MetaCyc:CPD-3943;ChEBI:72331	KEGG:C15795	KEGG:C15795	GC	MetaCyc:CPD-3943@Charged	MetaCyc:CPD-3943@Charged	eQuilibrator:MNXM3740
cpd14532	MetaCyc:CPD-3945;ChEBI:72330	MetaCyc:CPD-3945;ChEBI:72330	MetaCyc:CPD-3945;ChEBI:72330	MetaCyc:CPD-3945;ChEBI:72330	KEGG:C15796	KEGG:C15796	GC	MetaCyc:CPD-3945@Charged	MetaCyc:CPD-3945@Charged	eQuilibrator:MNXM3121
cpd14533	MetaCyc:CPD-3946;ChEBI:59411	MetaCyc:CPD-3946;ChEBI:59411	MetaCyc:CPD-3946;ChEBI:59411	MetaCyc:CPD-3946;ChEBI:59411	KEGG:C15797	KEGG:C15797	GC	MetaCyc:CPD-3946@Charged	MetaCyc:CPD-3946@Charged	eQuilibrator:MNXM1962
cpd14534	MetaCyc:CPD-712;ChEBI:20714	MetaCyc:CPD-712;ChEBI:20714	MetaCyc:CPD-712;ChEBI:20714	MetaCyc:CPD-712;ChEBI:20714	KEGG:C15798	KEGG:C15798	GC	MetaCyc:CPD-712@Charged	MetaCyc:CPD-712@Charged	eQuilibrator:MNXM38663
cpd14535	MetaCyc:CPD-715;ChEBI:20716	MetaCyc:CPD-715;ChEBI:20716	MetaCyc:CPD-715;ChEBI:20716	MetaCyc:CPD-715;ChEBI:20716	KEGG:C15799	KEGG:C15799	GC	MetaCyc:CPD-715@Charged	MetaCyc:CPD-715@Charged	eQuilibrator:MNXM38653
cpd14536	MetaCyc:CPD-717;ChEBI:20710	MetaCyc:CPD-717;ChEBI:20710	MetaCyc:CPD-717;ChEBI:20710	MetaCyc:CPD-717;ChEBI:20710	KEGG:C15800	KEGG:C15800	GC	MetaCyc:CPD-717@Charged	MetaCyc:CPD-717@Charged	eQuilibrator:MNXM1987
cpd14537	MetaCyc:CPD-720;ChEBI:20717	MetaCyc:CPD-720;ChEBI:20717	MetaCyc:CPD-720;ChEBI:20717	MetaCyc:CPD-720;ChEBI:20717	KEGG:C15801	KEGG:C15801	GC	MetaCyc:CPD-720@Charged	MetaCyc:CPD-720@Charged	eQuilibrator:MNXM2092
cpd14538	MetaCyc:CPD-723;ChEBI:20712	MetaCyc:CPD-723;ChEBI:20712	MetaCyc:CPD-723;ChEBI:20712	MetaCyc:CPD-723;ChEBI:20712	KEGG:C15802	KEGG:C15802	GC	MetaCyc:CPD-723@Charged	MetaCyc:CPD-723@Charged	eQuilibrator:MNXM38652
cpd14539	MetaCyc:CPD-724;ChEBI:20760	MetaCyc:CPD-724;ChEBI:20760	MetaCyc:CPD-724;ChEBI:20760	MetaCyc:CPD-724;ChEBI:20760	KEGG:C15803	KEGG:C15803	GC	MetaCyc:CPD-724@Charged	MetaCyc:CPD-724@Charged	eQuilibrator:MNXM723520
cpd14540										
cpd14541										
cpd14542										
cpd14543										
cpd14544	MetaCyc:CPD-4577;ChEBI:64925	MetaCyc:CPD-4577;ChEBI:64925	MetaCyc:CPD-4577;ChEBI:64925	MetaCyc:CPD-4577;ChEBI:64925	KEGG:C15808	KEGG:C15808	GC	MetaCyc:CPD-4577@Charged	MetaCyc:CPD-4577@Charged	eQuilibrator:MNXM37762
cpd14545	MetaCyc:CPD-12279@Charged;KEGG:C15809;ChEBI:77846	MetaCyc:CPD-12279@Charged;KEGG:C15809;ChEBI:77846	MetaCyc:CPD-12279@Charged;KEGG:C15809;ChEBI:77846	MetaCyc:CPD-12279@Charged;KEGG:C15809@Charged;ChEBI:77846	KEGG:C15809	KEGG:C15809	GC	KEGG:C15809@Charged	KEGG:C15809@Charged	eQuilibrator:MNXM1984
cpd14546										
cpd14547	KEGG:C15811@Charged	KEGG:C15811@Charged		KEGG:C15811@Charged	KEGG:C15811	KEGG:C15811	GC	KEGG:C15811@Charged	KEGG:C15811@Charged	
cpd14548					KEGG:C15812	KEGG:C15812				
cpd14549										
cpd14550										
cpd14551										
cpd14552	MetaCyc:CPD-4578;ChEBI:136486	MetaCyc:CPD-4578;ChEBI:136486	MetaCyc:CPD-4578;ChEBI:136486	MetaCyc:CPD-4578;ChEBI:136486		KEGG:C15816	GC	MetaCyc:CPD-4578@Charged	MetaCyc:CPD-4578@Charged	
cpd14553	KEGG:C15817@Charged	KEGG:C15817@Charged	KEGG:C15817@Charged	KEGG:C15817@Charged	KEGG:C15817	KEGG:C15817	GC	KEGG:C15817@Charged	KEGG:C15817@Charged	
cpd14554	KEGG:C15818	KEGG:C15818	KEGG:C15818	KEGG:C15818	KEGG:C15818	KEGG:C15818	EQ	eQuilibrator:MNXM82479	KEGG:C15818@Charged	eQuilibrator:MNXM82479
cpd14555	KEGG:C15819	KEGG:C15819	KEGG:C15819	KEGG:C15819	KEGG:C15819	KEGG:C15819	GC	KEGG:C15819@Charged	KEGG:C15819@Charged	
cpd14556	MetaCyc:CPD-12251@Charged	MetaCyc:CPD-12251@Charged	MetaCyc:CPD-12251@Charged	MetaCyc:CPD-12251@Charged	KEGG:C15820	KEGG:C15820	GC	MetaCyc:CPD-12251@Charged	MetaCyc:CPD-12251@Charged	
cpd14557	KEGG:C15821	KEGG:C15821	KEGG:C15821	KEGG:C15821@Charged	KEGG:C15821	KEGG:C15821	GC	KEGG:C15821@Charged	KEGG:C15821@Charged	eQuilibrator:MNXM80974
cpd14558	KEGG:C15822	KEGG:C15822	KEGG:C15822	KEGG:C15822@Charged	KEGG:C15822	KEGG:C15822	GC	KEGG:C15822@Charged	KEGG:C15822@Charged	eQuilibrator:MNXM45928
cpd14559	KEGG:C15823	KEGG:C15823	KEGG:C15823	KEGG:C15823	KEGG:C15823	KEGG:C15823	GC	KEGG:C15823@Charged	KEGG:C15823@Charged	
cpd14560	KEGG:C15824@Charged	KEGG:C15824@Charged	KEGG:C15824@Charged	KEGG:C15824@Charged	KEGG:C15824	KEGG:C15824	GC	KEGG:C15824@Charged	KEGG:C15824@Charged	eQuilibrator:MNXM46058
cpd14561										
cpd14562										
cpd14563										
cpd14564										
cpd14565										
cpd14566	MetaCyc:CPD-10415	MetaCyc:CPD-10415	MetaCyc:CPD-10415	MetaCyc:CPD-10415		MetaCyc:CPD-10415	GC	MetaCyc:CPD-10415@Charged	MetaCyc:CPD-10415@Charged	
cpd14567										
cpd14568	KEGG:C15834@Charged	KEGG:C15834@Charged	KEGG:C15834@Charged	KEGG:C15834@Charged	KEGG:C15834	KEGG:C15834	GC	KEGG:C15834@Charged	KEGG:C15834@Charged	eQuilibrator:MNXM39858
cpd14569										
cpd14570										
cpd14571										
cpd14572										
cpd14573										
cpd14574	KEGG:C15842@Charged	KEGG:C15842@Charged	KEGG:C15842@Charged	KEGG:C15842@Charged	KEGG:C15842	KEGG:C15842	EQ		KEGG:C15842@Charged	
cpd14575	KEGG:C15844	KEGG:C15844	KEGG:C15844	KEGG:C15844	KEGG:C15844	KEGG:C15844	GC	KEGG:C15844@Charged	KEGG:C15844@Charged	
cpd14576										
cpd14577	KEGG:C15846	KEGG:C15846	KEGG:C15846	KEGG:C15846	KEGG:C15846	KEGG:C15846	EQ	eQuilibrator:MNXM58030	KEGG:C15846@Charged	eQuilibrator:MNXM58030
cpd14578	KEGG:C15847@Charged	KEGG:C15847@Charged	KEGG:C15847@Charged	KEGG:C15847@Charged	KEGG:C15847	KEGG:C15847	EQ	eQuilibrator:MNXM89109	KEGG:C15847@Charged	eQuilibrator:MNXM89109
cpd14579	MetaCyc:CPD-23973	MetaCyc:CPD-23973	MetaCyc:CPD-23973	MetaCyc:CPD-23973@Charged	MetaCyc:CPD-23973	MetaCyc:CPD-23973				
cpd14580	MetaCyc:CPD-23974	MetaCyc:CPD-23974	MetaCyc:CPD-23974	MetaCyc:CPD-23974@Charged	MetaCyc:CPD-23974	MetaCyc:CPD-23974				
cpd14581	MetaCyc:CPD-12083;KEGG:C15850;ChEBI:58922	MetaCyc:CPD-12083;KEGG:C15850;ChEBI:58922	MetaCyc:CPD-12083;KEGG:C15850;ChEBI:58922	MetaCyc:CPD-12083@Charged;KEGG:C15850@Charged;ChEBI:58922@Charged	KEGG:C15850	KEGG:C15850	EQ	eQuilibrator:MNXM5180	KEGG:C15850@Charged	eQuilibrator:MNXM5180
cpd14582	MetaCyc:CPD-23971;ChEBI:147351	MetaCyc:CPD-23971;ChEBI:147351	MetaCyc:CPD-23971;ChEBI:147351	MetaCyc:CPD-23971;ChEBI:147351@Charged	MetaCyc:CPD-23971	MetaCyc:CPD-23971				
cpd14583	MetaCyc:CPD-23975;ChEBI:147375	MetaCyc:CPD-23975;ChEBI:147375	MetaCyc:CPD-23975;ChEBI:147375	MetaCyc:CPD-23975;ChEBI:147375	MetaCyc:CPD-23975	MetaCyc:CPD-23975				
cpd14584	MetaCyc:CPD-14378;KEGG:C15853@Charged;ChEBI:58732	MetaCyc:CPD-14378;KEGG:C15853@Charged;ChEBI:58732	MetaCyc:CPD-14378;KEGG:C15853@Charged;ChEBI:58732	MetaCyc:CPD-14378;KEGG:C15853@Charged;ChEBI:58732		KEGG:C15853	GC	KEGG:C15853@Charged	KEGG:C15853@Charged	eQuilibrator:MNXM4697
cpd14585	KEGG:C15854@Charged	KEGG:C15854@Charged		KEGG:C15854@Charged	KEGG:C15854	KEGG:C15854	GC	KEGG:C15854@Charged	KEGG:C15854@Charged	
cpd14586	ChEBI:147395	ChEBI:147395	ChEBI:147395	ChEBI:147395@Charged						
cpd14587										
cpd14588	MetaCyc:CPD-7526;KEGG:C15857;ChEBI:48716	MetaCyc:CPD-7526;KEGG:C15857;ChEBI:48716	MetaCyc:CPD-7526;KEGG:C15857;ChEBI:48716	MetaCyc:CPD-7526;KEGG:C15857;ChEBI:48716			EQ	eQuilibrator:MNXM2796	KEGG:C15857@Charged	eQuilibrator:MNXM2796
cpd14589	MetaCyc:CPD-7496;KEGG:C15858;ChEBI:62466	MetaCyc:CPD-7496;KEGG:C15858;ChEBI:62466	MetaCyc:CPD-7496;KEGG:C15858;ChEBI:62466	MetaCyc:CPD-7496;KEGG:C15858;ChEBI:62466			EQ	eQuilibrator:MNXM2957	KEGG:C15858@Charged	eQuilibrator:MNXM2957
cpd14590	MetaCyc:CPD-11446;KEGG:C15859;ChEBI:80133	MetaCyc:CPD-11446;KEGG:C15859;ChEBI:80133	MetaCyc:CPD-11446;KEGG:C15859;ChEBI:80133	MetaCyc:CPD-11446;KEGG:C15859;ChEBI:80133	KEGG:C15859	KEGG:C15859	EQ	eQuilibrator:MNXM5397	KEGG:C15859@Charged	eQuilibrator:MNXM5397
cpd14591	MetaCyc:CPD-17309;KEGG:C15860;ChEBI:80134	MetaCyc:CPD-17309;KEGG:C15860;ChEBI:80134	MetaCyc:CPD-17309;KEGG:C15860;ChEBI:80134	MetaCyc:CPD-17309;KEGG:C15860;ChEBI:80134	KEGG:C15860	KEGG:C15860	EQ	eQuilibrator:MNXM5398	KEGG:C15860@Charged	eQuilibrator:MNXM5398
cpd14592	KEGG:C15861	KEGG:C15861	KEGG:C15861	KEGG:C15861	KEGG:C15861	KEGG:C15861	EQ	eQuilibrator:MNXM6567	KEGG:C15861@Charged	eQuilibrator:MNXM6567
cpd14593										
cpd14594										
cpd14595	KEGG:C15864	KEGG:C15864		KEGG:C15864	KEGG:C15864	KEGG:C15864	GC	KEGG:C15864@Charged	KEGG:C15864@Charged	
cpd14596										
cpd14597										
cpd14598	MetaCyc:CPD-12932;KEGG:C15867;ChEBI:62474	MetaCyc:CPD-12932;KEGG:C15867;ChEBI:62474	MetaCyc:CPD-12932;KEGG:C15867;ChEBI:62474	MetaCyc:CPD-12932;KEGG:C15867;ChEBI:62474			EQ	eQuilibrator:MNXM2500	KEGG:C15867@Charged	eQuilibrator:MNXM2500
cpd14599										
cpd14600										
