id	formula_src	charge_src	inchikey_src	smiles_src	pka_src	pkb_src	deltag_method	deltag_used_src	deltag_gc_src	deltag_eq_src
cpd25000	MetaCyc:CPD-7987	MetaCyc:CPD-7987	MetaCyc:CPD-7987	MetaCyc:CPD-7987	MetaCyc:CPD-7987		GC	MetaCyc:CPD-7987@Charged	MetaCyc:CPD-7987@Charged	
cpd25001	MetaCyc:CPD-7990@Charged	MetaCyc:CPD-7990@Charged	MetaCyc:CPD-7990@Charged	MetaCyc:CPD-7990@Charged	MetaCyc:CPD-7990	MetaCyc:CPD-7990	GC	MetaCyc:CPD-7990@Charged	MetaCyc:CPD-7990@Charged	eQuilibrator:MNXM51366
cpd25002	MetaCyc:CPD-7991;ChEBI:167615	MetaCyc:CPD-7991;ChEBI:167615	MetaCyc:CPD-7991;ChEBI:167615	MetaCyc:CPD-7991;ChEBI:167615	MetaCyc:CPD-7991	MetaCyc:CPD-7991	GC	MetaCyc:CPD-7991@Charged	MetaCyc:CPD-7991@Charged	
cpd25003	MetaCyc:CPD-7992	MetaCyc:CPD-7992	MetaCyc:CPD-7992	MetaCyc:CPD-7992		MetaCyc:CPD-7992	EQ	eQuilibrator:MNXM56426	MetaCyc:CPD-7992@Charged	eQuilibrator:MNXM56426
cpd25004	MetaCyc:CPD-8007;ChEBI:169944	MetaCyc:CPD-8007;ChEBI:169944	MetaCyc:CPD-8007;ChEBI:169944	MetaCyc:CPD-8007@Charged;ChEBI:169944	MetaCyc:CPD-8007	MetaCyc:CPD-8007	GC	MetaCyc:CPD-8007@Charged	MetaCyc:CPD-8007@Charged	
cpd25005	MetaCyc:CPD-8009@Charged	MetaCyc:CPD-8009@Charged	MetaCyc:CPD-8009@Charged	MetaCyc:CPD-8009@Charged	MetaCyc:CPD-8009	MetaCyc:CPD-8009	GC	MetaCyc:CPD-8009@Charged	MetaCyc:CPD-8009@Charged	eQuilibrator:MNXM21430
cpd25006	MetaCyc:CPD-8012@Charged	MetaCyc:CPD-8012@Charged	MetaCyc:CPD-8012@Charged	MetaCyc:CPD-8012@Charged	MetaCyc:CPD-8012	MetaCyc:CPD-8012	GC	MetaCyc:CPD-8012@Charged	MetaCyc:CPD-8012@Charged	
cpd25007	MetaCyc:CPD-8013@Charged	MetaCyc:CPD-8013@Charged	MetaCyc:CPD-8013@Charged	MetaCyc:CPD-8013@Charged	MetaCyc:CPD-8013	MetaCyc:CPD-8013	GC	MetaCyc:CPD-8013@Charged	MetaCyc:CPD-8013@Charged	eQuilibrator:MNXM163891
cpd25008	MetaCyc:CPD-8033@Charged	MetaCyc:CPD-8033@Charged	MetaCyc:CPD-8033@Charged	MetaCyc:CPD-8033@Charged	MetaCyc:CPD-8033	MetaCyc:CPD-8033	GC	MetaCyc:CPD-8033@Charged	MetaCyc:CPD-8033@Charged	
cpd25009	MetaCyc:CPD-8034@Charged	MetaCyc:CPD-8034@Charged	MetaCyc:CPD-8034@Charged	MetaCyc:CPD-8034@Charged	MetaCyc:CPD-8034	MetaCyc:CPD-8034	GC	MetaCyc:CPD-8034@Charged	MetaCyc:CPD-8034@Charged	
cpd25010	MetaCyc:CPD-8042	MetaCyc:CPD-8042	MetaCyc:CPD-8042	MetaCyc:CPD-8042	MetaCyc:CPD-8042		GC	MetaCyc:CPD-8042@Charged	MetaCyc:CPD-8042@Charged	
cpd25011	MetaCyc:CPD-8047	MetaCyc:CPD-8047	MetaCyc:CPD-8047	MetaCyc:CPD-8047	MetaCyc:CPD-8047	MetaCyc:CPD-8047	EQ	eQuilibrator:MNXM17987	MetaCyc:CPD-8047@Charged	eQuilibrator:MNXM17987
cpd25012	MetaCyc:CPD-8048	MetaCyc:CPD-8048	MetaCyc:CPD-8048	MetaCyc:CPD-8048	MetaCyc:CPD-8048	MetaCyc:CPD-8048	EQ	eQuilibrator:MNXM168720	MetaCyc:CPD-8048@Charged	eQuilibrator:MNXM168720
