id	formula_src	charge_src	inchikey_src	smiles_src	pka_src	pkb_src	deltag_method	deltag_used_src	deltag_gc_src	deltag_eq_src
cpd38000	ChEBI:140080@Charged	ChEBI:140080@Charged		ChEBI:140080@Charged						
cpd38001	ChEBI:140082	ChEBI:140082	ChEBI:140082	ChEBI:140082						
cpd38002	ChEBI:140083@Charged	ChEBI:140083@Charged		ChEBI:140083@Charged						
cpd38003	ChEBI:140084	ChEBI:140084	ChEBI:140084	ChEBI:140084						
cpd38004	ChEBI:140085@Charged	ChEBI:140085@Charged		ChEBI:140085@Charged						
cpd38005	ChEBI:140087@Charged	ChEBI:140087@Charged		ChEBI:140087@Charged						
cpd38006	ChEBI:140088	ChEBI:140088	ChEBI:140088	ChEBI:140088						
cpd38007	ChEBI:140089	ChEBI:140089	ChEBI:140089	ChEBI:140089						
cpd38008	ChEBI:140168@Charged	ChEBI:140168@Charged		ChEBI:140168@Charged						
cpd38009	ChEBI:140169@Charged	ChEBI:140169@Charged		ChEBI:140169@Charged						
cpd38010	ChEBI:140170@Charged	ChEBI:140170@Charged		ChEBI:140170@Charged						
cpd38011	ChEBI:140179@Charged	ChEBI:140179@Charged	ChEBI:140179@Charged	ChEBI:140179@Charged						
cpd38012	ChEBI:140181	ChEBI:140181		ChEBI:140181						
cpd38013	ChEBI:140183	ChEBI:140183		ChEBI:140183						
cpd38014	ChEBI:140195@Charged	ChEBI:140195@Charged	ChEBI:140195@Charged	ChEBI:140195@Charged						
cpd38015	ChEBI:140232	ChEBI:140232	ChEBI:140232	ChEBI:140232						
cpd38016	ChEBI:140233	ChEBI:140233	ChEBI:140233	ChEBI:140233						
cpd38017	ChEBI:140277@Charged	ChEBI:140277@Charged		ChEBI:140277@Charged						
cpd38018	ChEBI:140278	ChEBI:140278		ChEBI:140278						
cpd38019	ChEBI:140284	ChEBI:140284		ChEBI:140284						
cpd38020	ChEBI:140286	ChEBI:140286		ChEBI:140286						
cpd38021	ChEBI:140294	ChEBI:140294	ChEBI:140294	ChEBI:140294						
cpd38022	ChEBI:140330	ChEBI:140330	ChEBI:140330	ChEBI:140330						
cpd38023	ChEBI:140332	ChEBI:140332		ChEBI:140332						
cpd38024	ChEBI:140349	ChEBI:140349	ChEBI:140349	ChEBI:140349						
cpd38025	ChEBI:140356	ChEBI:140356		ChEBI:140356						
cpd38026	ChEBI:140357@Charged	ChEBI:140357@Charged		ChEBI:140357@Charged						
cpd38027	ChEBI:140369@Charged	ChEBI:140369@Charged		ChEBI:140369@Charged						
cpd38028	ChEBI:140371@Charged	ChEBI:140371@Charged		ChEBI:140371@Charged						
cpd38029	ChEBI:140379	ChEBI:140379		ChEBI:140379						
cpd38030	ChEBI:140383	ChEBI:140383	ChEBI:140383	ChEBI:140383						
cpd38031	ChEBI:140384	ChEBI:140384	ChEBI:140384	ChEBI:140384						
cpd38032	ChEBI:140385	ChEBI:140385	ChEBI:140385	ChEBI:140385						
cpd38033	ChEBI:140403	ChEBI:140403		ChEBI:140403						
cpd38034	ChEBI:140432	ChEBI:140432		ChEBI:140432						
cpd38035	ChEBI:140444	ChEBI:140444		ChEBI:140444						
cpd38036	ChEBI:140445	ChEBI:140445		ChEBI:140445						
cpd38037	ChEBI:140446	ChEBI:140446		ChEBI:140446						
cpd38038	ChEBI:140451	ChEBI:140451		ChEBI:140451						
cpd38039	ChEBI:140452	ChEBI:140452	ChEBI:140452	ChEBI:140452						
cpd38040	ChEBI:140468	ChEBI:140468	ChEBI:140468	ChEBI:140468						
cpd38041	ChEBI:140471	ChEBI:140471	ChEBI:140471	ChEBI:140471						
cpd38042	ChEBI:140494@Charged	ChEBI:140494@Charged		ChEBI:140494@Charged						
cpd38043	ChEBI:140495@Charged	ChEBI:140495@Charged		ChEBI:140495@Charged						
cpd38044	ChEBI:140497@Charged	ChEBI:140497@Charged	ChEBI:140497@Charged	ChEBI:140497@Charged						
cpd38045	ChEBI:140498@Charged	ChEBI:140498@Charged	ChEBI:140498@Charged	ChEBI:140498@Charged						
cpd38046	ChEBI:140525	ChEBI:140525	ChEBI:140525	ChEBI:140525						
cpd38047	ChEBI:140526	ChEBI:140526	ChEBI:140526	ChEBI:140526						
cpd38048	ChEBI:140527	ChEBI:140527	ChEBI:140527	ChEBI:140527						
cpd38049	ChEBI:140532	ChEBI:140532		ChEBI:140532						
cpd38050	ChEBI:140564	ChEBI:140564	ChEBI:140564	ChEBI:140564						
