id	formula_src	charge_src	inchikey_src	smiles_src	pka_src	pkb_src	deltag_method	deltag_used_src	deltag_gc_src	deltag_eq_src
cpd05000	KEGG:C08002	KEGG:C08002	KEGG:C08002	KEGG:C08002		KEGG:C08002	GC	KEGG:C08002@Charged	KEGG:C08002@Charged	eQuilibrator:MNXM64612
cpd05001	KEGG:C08005@Charged	KEGG:C08005@Charged	KEGG:C08005@Charged	KEGG:C08005@Charged		KEGG:C08005	GC	KEGG:C08005@Charged	KEGG:C08005@Charged	
cpd05002										
cpd05003	MetaCyc:CPD-22086@Charged;KEGG:C08007@Charged	MetaCyc:CPD-22086@Charged;KEGG:C08007@Charged	MetaCyc:CPD-22086@Charged;KEGG:C08007@Charged	KEGG:C08007@Charged	KEGG:C08007	KEGG:C08007	GC	KEGG:C08007@Charged	KEGG:C08007@Charged	
cpd05004	KEGG:C08010@Charged	KEGG:C08010@Charged	KEGG:C08010@Charged	KEGG:C08010@Charged	KEGG:C08010	KEGG:C08010	GC	KEGG:C08010@Charged	KEGG:C08010@Charged	
cpd05005	KEGG:C08012@Charged	KEGG:C08012@Charged	KEGG:C08012@Charged	KEGG:C08012@Charged		KEGG:C08012	GC	KEGG:C08012@Charged	KEGG:C08012@Charged	eQuilibrator:MNXM12100
cpd05006	KEGG:C08014@Charged	KEGG:C08014@Charged	KEGG:C08014@Charged	KEGG:C08014@Charged	KEGG:C08014	KEGG:C08014	GC	KEGG:C08014@Charged	KEGG:C08014@Charged	
cpd05007										
cpd05008	MetaCyc:CPD-22083@Charged;KEGG:C08018@Charged	MetaCyc:CPD-22083@Charged;KEGG:C08018@Charged	MetaCyc:CPD-22083@Charged;KEGG:C08018@Charged	MetaCyc:CPD-22083@Charged;KEGG:C08018@Charged	KEGG:C08018	KEGG:C08018	GC	KEGG:C08018@Charged	KEGG:C08018@Charged	
cpd05009	KEGG:C08019@Charged	KEGG:C08019@Charged	KEGG:C08019@Charged	KEGG:C08019@Charged	KEGG:C08019	KEGG:C08019	GC	KEGG:C08019@Charged	KEGG:C08019@Charged	
