id	formula_src	charge_src	inchikey_src	smiles_src	pka_src	pkb_src	deltag_method	deltag_used_src	deltag_gc_src	deltag_eq_src
cpd20000	KEGG:C18737	KEGG:C18737	KEGG:C18737	KEGG:C18737	KEGG:C18737	KEGG:C18737	GC	KEGG:C18737@Charged	KEGG:C18737@Charged	eQuilibrator:MNXM724690
cpd20001	KEGG:C18739	KEGG:C18739	KEGG:C18739	KEGG:C18739		KEGG:C18739	EQ	eQuilibrator:MNXM52089	KEGG:C18739@Charged	eQuilibrator:MNXM52089
cpd20002	KEGG:C18740	KEGG:C18740	KEGG:C18740	KEGG:C18740		KEGG:C18740	GC	KEGG:C18740@Charged	KEGG:C18740@Charged	
cpd20003	KEGG:C18741	KEGG:C18741	KEGG:C18741	KEGG:C18741		KEGG:C18741	EQ	eQuilibrator:MNXM61236	KEGG:C18741@Charged	eQuilibrator:MNXM61236
cpd20004	KEGG:C18742@Charged	KEGG:C18742@Charged	KEGG:C18742@Charged	KEGG:C18742@Charged	KEGG:C18742	KEGG:C18742	EQ	eQuilibrator:MNXM61271	KEGG:C18742@Charged	eQuilibrator:MNXM61271
cpd20005	KEGG:C18743@Charged	KEGG:C18743@Charged	KEGG:C18743@Charged	KEGG:C18743@Charged	KEGG:C18743	KEGG:C18743	GC	KEGG:C18743@Charged	KEGG:C18743@Charged	eQuilibrator:MNXM61299
cpd20006	KEGG:C18744	KEGG:C18744	KEGG:C18744	KEGG:C18744		KEGG:C18744	EQ	eQuilibrator:MNXM724946	KEGG:C18744@Charged	eQuilibrator:MNXM724946
cpd20007	KEGG:C18745	KEGG:C18745	KEGG:C18745	KEGG:C18745		KEGG:C18745	GC	KEGG:C18745@Charged	KEGG:C18745@Charged	
cpd20008	KEGG:C18746	KEGG:C18746	KEGG:C18746	KEGG:C18746	KEGG:C18746		GC	KEGG:C18746@Charged	KEGG:C18746@Charged	
cpd20009	KEGG:C18747	KEGG:C18747	KEGG:C18747	KEGG:C18747	KEGG:C18747		GC	KEGG:C18747@Charged	KEGG:C18747@Charged	eQuilibrator:MNXM61968
cpd20010	KEGG:C18748	KEGG:C18748	KEGG:C18748	KEGG:C18748	KEGG:C18748		GC	KEGG:C18748@Charged	KEGG:C18748@Charged	
cpd20011	KEGG:C18749	KEGG:C18749	KEGG:C18749	KEGG:C18749	KEGG:C18749	KEGG:C18749	GC	KEGG:C18749@Charged	KEGG:C18749@Charged	
cpd20012	KEGG:C18750@Charged	KEGG:C18750@Charged	KEGG:C18750@Charged	KEGG:C18750@Charged	KEGG:C18750	KEGG:C18750	EQ	eQuilibrator:MNXM480660	KEGG:C18750@Charged	eQuilibrator:MNXM480660
cpd20013	MetaCyc:NITRAPYRIN;KEGG:C18751	MetaCyc:NITRAPYRIN;KEGG:C18751	MetaCyc:NITRAPYRIN;KEGG:C18751	MetaCyc:NITRAPYRIN;KEGG:C18751		KEGG:C18751	EQ	eQuilibrator:MNXM64694	KEGG:C18751@Charged	eQuilibrator:MNXM64694
cpd20014	KEGG:C18752	KEGG:C18752	KEGG:C18752	KEGG:C18752		KEGG:C18752	GC	KEGG:C18752@Charged	KEGG:C18752@Charged	
cpd20015	KEGG:C18753	KEGG:C18753	KEGG:C18753	KEGG:C18753	KEGG:C18753	KEGG:C18753	GC	KEGG:C18753@Charged	KEGG:C18753@Charged	eQuilibrator:MNXM65945
cpd20016	KEGG:C18754	KEGG:C18754	KEGG:C18754	KEGG:C18754	KEGG:C18754	KEGG:C18754	GC	KEGG:C18754@Charged	KEGG:C18754@Charged	eQuilibrator:MNXM45463
cpd20017	KEGG:C18755	KEGG:C18755	KEGG:C18755	KEGG:C18755			EQ	eQuilibrator:MNXM73005	KEGG:C18755@Charged	eQuilibrator:MNXM73005
cpd20018	KEGG:C18756	KEGG:C18756	KEGG:C18756	KEGG:C18756		KEGG:C18756	GC	KEGG:C18756@Charged	KEGG:C18756@Charged	
cpd20019	KEGG:C18757	KEGG:C18757	KEGG:C18757	KEGG:C18757		KEGG:C18757	GC	KEGG:C18757@Charged	KEGG:C18757@Charged	
cpd20020	KEGG:C18758	KEGG:C18758	KEGG:C18758	KEGG:C18758	KEGG:C18758	KEGG:C18758	GC	KEGG:C18758@Charged	KEGG:C18758@Charged	
cpd20021	MetaCyc:CPD-9378;KEGG:C18759	MetaCyc:CPD-9378;KEGG:C18759	MetaCyc:CPD-9378;KEGG:C18759	MetaCyc:CPD-9378;KEGG:C18759	KEGG:C18759	KEGG:C18759	EQ	eQuilibrator:MNXM63819	KEGG:C18759@Charged	eQuilibrator:MNXM63819
cpd20022	KEGG:C18760	KEGG:C18760	KEGG:C18760	KEGG:C18760			EQ	eQuilibrator:MNXM725346	KEGG:C18760@Charged	eQuilibrator:MNXM725346
cpd20023	KEGG:C18761	KEGG:C18761	KEGG:C18761	KEGG:C18761		KEGG:C18761	GC	KEGG:C18761@Charged	KEGG:C18761@Charged	
cpd20024	KEGG:C18762	KEGG:C18762	KEGG:C18762	KEGG:C18762		KEGG:C18762	GC	KEGG:C18762@Charged	KEGG:C18762@Charged	
cpd20025	KEGG:C18763@Charged	KEGG:C18763@Charged	KEGG:C18763@Charged	KEGG:C18763@Charged	KEGG:C18763	KEGG:C18763	EQ	eQuilibrator:MNXM80519	KEGG:C18763@Charged	eQuilibrator:MNXM80519
cpd20026	KEGG:C18764	KEGG:C18764	KEGG:C18764	KEGG:C18764		KEGG:C18764	EQ	eQuilibrator:MNXM725372	KEGG:C18764@Charged	eQuilibrator:MNXM725372
cpd20027	KEGG:C18765	KEGG:C18765	KEGG:C18765	KEGG:C18765	KEGG:C18765		GC	KEGG:C18765@Charged	KEGG:C18765@Charged	
cpd20028	KEGG:C18766@Charged	KEGG:C18766@Charged	KEGG:C18766@Charged	KEGG:C18766@Charged	KEGG:C18766		GC	KEGG:C18766@Charged	KEGG:C18766@Charged	eQuilibrator:MNXM83033
cpd20029	KEGG:C18767@Charged	KEGG:C18767@Charged	KEGG:C18767@Charged	KEGG:C18767@Charged	KEGG:C18767		EQ	eQuilibrator:MNXM34393	KEGG:C18767@Charged	eQuilibrator:MNXM34393
cpd20030	KEGG:C18768	KEGG:C18768	KEGG:C18768	KEGG:C18768	KEGG:C18768	KEGG:C18768	GC	KEGG:C18768@Charged	KEGG:C18768@Charged	eQuilibrator:MNXM83628
cpd20031	KEGG:C18769@Charged	KEGG:C18769@Charged	KEGG:C18769@Charged	KEGG:C18769@Charged	KEGG:C18769	KEGG:C18769	GC	KEGG:C18769@Charged	KEGG:C18769@Charged	
cpd20032	KEGG:C18770	KEGG:C18770	KEGG:C18770	KEGG:C18770		KEGG:C18770	GC	KEGG:C18770@Charged	KEGG:C18770@Charged	
cpd20033	KEGG:C18771	KEGG:C18771	KEGG:C18771	KEGG:C18771	KEGG:C18771		GC	KEGG:C18771@Charged	KEGG:C18771@Charged	eQuilibrator:MNXM89195
cpd20034	KEGG:C18772@Charged	KEGG:C18772@Charged	KEGG:C18772@Charged	KEGG:C18772@Charged	KEGG:C18772	KEGG:C18772	GC	KEGG:C18772@Charged	KEGG:C18772@Charged	
cpd20035	KEGG:C18773	KEGG:C18773	KEGG:C18773	KEGG:C18773	KEGG:C18773	KEGG:C18773	GC	KEGG:C18773@Charged	KEGG:C18773@Charged	
cpd20036	MetaCyc:CPD-4022;KEGG:C18774	MetaCyc:CPD-4022;KEGG:C18774	MetaCyc:CPD-4022;KEGG:C18774	MetaCyc:CPD-4022;KEGG:C18774	KEGG:C18774	KEGG:C18774	EQ	eQuilibrator:MNXM42056	KEGG:C18774@Charged	eQuilibrator:MNXM42056
cpd20037	KEGG:C18775@Charged	KEGG:C18775@Charged	KEGG:C18775@Charged	KEGG:C18775@Charged	KEGG:C18775	KEGG:C18775	GC	KEGG:C18775@Charged	KEGG:C18775@Charged	eQuilibrator:MNXM43429
cpd20038	KEGG:C18776	KEGG:C18776	KEGG:C18776	KEGG:C18776	KEGG:C18776	KEGG:C18776	GC	KEGG:C18776@Charged	KEGG:C18776@Charged	
cpd20039	KEGG:C18777@Charged	KEGG:C18777@Charged	KEGG:C18777@Charged	KEGG:C18777@Charged	KEGG:C18777	KEGG:C18777	GC	KEGG:C18777@Charged	KEGG:C18777@Charged	eQuilibrator:MNXM46362
cpd20040	KEGG:C18778	KEGG:C18778	KEGG:C18778	KEGG:C18778	KEGG:C18778	KEGG:C18778	GC	KEGG:C18778@Charged	KEGG:C18778@Charged	eQuilibrator:MNXM10443
cpd20041	KEGG:C18779@Charged	KEGG:C18779@Charged	KEGG:C18779@Charged	KEGG:C18779@Charged	KEGG:C18779	KEGG:C18779	EQ	eQuilibrator:MNXM47302	KEGG:C18779@Charged	eQuilibrator:MNXM47302
cpd20042	KEGG:C18780	KEGG:C18780	KEGG:C18780	KEGG:C18780			EQ	eQuilibrator:MNXM48081	KEGG:C18780@Charged	eQuilibrator:MNXM48081
cpd20043	KEGG:C18781	KEGG:C18781	KEGG:C18781	KEGG:C18781	KEGG:C18781	KEGG:C18781	GC	KEGG:C18781@Charged	KEGG:C18781@Charged	
cpd20044	KEGG:C18782	KEGG:C18782	KEGG:C18782	KEGG:C18782	KEGG:C18782	KEGG:C18782	EQ	eQuilibrator:MNXM50512	KEGG:C18782@Charged	eQuilibrator:MNXM50512
cpd20045	KEGG:C18783	KEGG:C18783	KEGG:C18783	KEGG:C18783	KEGG:C18783	KEGG:C18783	GC	KEGG:C18783@Charged	KEGG:C18783@Charged	
cpd20046	KEGG:C18784	KEGG:C18784	KEGG:C18784	KEGG:C18784@Charged	KEGG:C18784	KEGG:C18784	GC	KEGG:C18784@Charged	KEGG:C18784@Charged	eQuilibrator:MNXM50943
cpd20047	KEGG:C18785	KEGG:C18785	KEGG:C18785	KEGG:C18785	KEGG:C18785	KEGG:C18785	GC	KEGG:C18785@Charged	KEGG:C18785@Charged	eQuilibrator:MNXM51028
cpd20048	KEGG:C18786@Charged	KEGG:C18786@Charged	KEGG:C18786@Charged	KEGG:C18786@Charged		KEGG:C18786	EQ	eQuilibrator:MNXM51481	KEGG:C18786@Charged	eQuilibrator:MNXM51481
cpd20049	KEGG:C18787@Charged	KEGG:C18787@Charged	KEGG:C18787@Charged	KEGG:C18787@Charged		KEGG:C18787	GC	KEGG:C18787@Charged	KEGG:C18787@Charged	
cpd20050	KEGG:C18788@Charged	KEGG:C18788@Charged	KEGG:C18788@Charged	KEGG:C18788@Charged	KEGG:C18788	KEGG:C18788	EQ	eQuilibrator:MNXM53399	KEGG:C18788@Charged	eQuilibrator:MNXM53399
