id	formula_src	charge_src	inchikey_src	smiles_src	pka_src	pkb_src	deltag_method	deltag_used_src	deltag_gc_src	deltag_eq_src
cpd18000	KEGG:C18017;ChEBI:50215	KEGG:C18017;ChEBI:50215	KEGG:C18017;ChEBI:50215	KEGG:C18017;ChEBI:50215	KEGG:C18017	KEGG:C18017	EQ	eQuilibrator:MNXM4572	KEGG:C18017@Charged	eQuilibrator:MNXM4572
cpd18001	KEGG:C18018;ChEBI:23733	KEGG:C18018;ChEBI:23733	KEGG:C18018;ChEBI:23733	KEGG:C18018;ChEBI:23733		KEGG:C18018	EQ	eQuilibrator:MNXM2013	KEGG:C18018@Charged	eQuilibrator:MNXM2013
cpd18002	KEGG:C18019;ChEBI:50246	KEGG:C18019;ChEBI:50246	KEGG:C18019;ChEBI:50246	KEGG:C18019;ChEBI:50246	KEGG:C18019	KEGG:C18019	EQ	eQuilibrator:MNXM3782	KEGG:C18019@Charged	eQuilibrator:MNXM3782
cpd18003	KEGG:C18020;ChEBI:17219	KEGG:C18020;ChEBI:17219	KEGG:C18020;ChEBI:17219	KEGG:C18020;ChEBI:17219	KEGG:C18020	KEGG:C18020	EQ	eQuilibrator:MNXM1862	KEGG:C18020@Charged	eQuilibrator:MNXM1862
cpd18004	MetaCyc:CPD-7061@Charged;ChEBI:58687@Charged	MetaCyc:CPD-7061@Charged;ChEBI:58687@Charged	MetaCyc:CPD-7061@Charged;ChEBI:58687@Charged	MetaCyc:CPD-7061@Charged;ChEBI:58687@Charged	KEGG:C18021	KEGG:C18021	GC	MetaCyc:CPD-7061@Charged	MetaCyc:CPD-7061@Charged	
cpd18005	MetaCyc:CPD-7063@Charged;KEGG:C18022@Charged	MetaCyc:CPD-7063@Charged;KEGG:C18022@Charged	MetaCyc:CPD-7063@Charged;KEGG:C18022@Charged	MetaCyc:CPD-7063@Charged;KEGG:C18022@Charged	KEGG:C18022	KEGG:C18022	GC	KEGG:C18022@Charged	KEGG:C18022@Charged	
cpd18006	MetaCyc:CPD-9440;KEGG:C18023;ChEBI:50207	MetaCyc:CPD-9440;KEGG:C18023;ChEBI:50207	MetaCyc:CPD-9440;KEGG:C18023;ChEBI:50207	MetaCyc:CPD-9440;KEGG:C18023;ChEBI:50207	KEGG:C18023	KEGG:C18023	EQ	eQuilibrator:MNXM2432	KEGG:C18023@Charged	eQuilibrator:MNXM2432
cpd18007	MetaCyc:CPD-9442@Charged;KEGG:C18024;ChEBI:50208	MetaCyc:CPD-9442@Charged;KEGG:C18024;ChEBI:50208	MetaCyc:CPD-9442@Charged;KEGG:C18024;ChEBI:50208	MetaCyc:CPD-9442@Charged;KEGG:C18024;ChEBI:50208	KEGG:C18024	KEGG:C18024	EQ	eQuilibrator:MNXM2250	KEGG:C18024@Charged	eQuilibrator:MNXM2250
cpd18008	MetaCyc:CPD-4981;KEGG:C18025;ChEBI:6750	MetaCyc:CPD-4981;KEGG:C18025;ChEBI:6750	MetaCyc:CPD-4981;KEGG:C18025;ChEBI:6750	MetaCyc:CPD-4981;KEGG:C18025;ChEBI:6750		KEGG:C18025	GC	KEGG:C18025@Charged	KEGG:C18025@Charged	eQuilibrator:MNXM4143
cpd18009	MetaCyc:CPD-9406;KEGG:C18026@Charged;ChEBI:60909	MetaCyc:CPD-9406;KEGG:C18026@Charged;ChEBI:60909	MetaCyc:CPD-9406;KEGG:C18026@Charged;ChEBI:60909	MetaCyc:CPD-9406;KEGG:C18026@Charged;ChEBI:60909	KEGG:C18026	KEGG:C18026	EQ	eQuilibrator:MNXM2043	KEGG:C18026@Charged	eQuilibrator:MNXM2043
cpd18010	MetaCyc:CPD-10107;KEGG:C18027;ChEBI:50250	MetaCyc:CPD-10107;KEGG:C18027;ChEBI:50250	MetaCyc:CPD-10107;KEGG:C18027;ChEBI:50250	MetaCyc:CPD-10107;KEGG:C18027;ChEBI:50250		KEGG:C18027	EQ	eQuilibrator:MNXM2893	KEGG:C18027@Charged	eQuilibrator:MNXM2893
cpd18011	MetaCyc:CPD-24866;KEGG:C18028	MetaCyc:CPD-24866;KEGG:C18028	MetaCyc:CPD-24866;KEGG:C18028	MetaCyc:CPD-24866;KEGG:C18028	KEGG:C18028	KEGG:C18028	EQ	eQuilibrator:MNXM16902	KEGG:C18028@Charged	eQuilibrator:MNXM16902
cpd18012	KEGG:C18029@Charged	KEGG:C18029@Charged	KEGG:C18029@Charged	KEGG:C18029@Charged	KEGG:C18029	KEGG:C18029	EQ	eQuilibrator:MNXM11450	KEGG:C18029@Charged	eQuilibrator:MNXM11450
