id	formula_src	charge_src	inchikey_src	smiles_src	pka_src	pkb_src	deltag_method	deltag_used_src	deltag_gc_src	deltag_eq_src
cpd08000	MetaCyc:CPD-20950;KEGG:C11118	MetaCyc:CPD-20950;KEGG:C11118	MetaCyc:CPD-20950;KEGG:C11118	MetaCyc:CPD-20950;KEGG:C11118		KEGG:C11118	EQ	eQuilibrator:MNXM63883	KEGG:C11118@Charged	eQuilibrator:MNXM63883
cpd08001	KEGG:C11119	KEGG:C11119	KEGG:C11119	KEGG:C11119		KEGG:C11119	GC	KEGG:C11119@Charged	KEGG:C11119@Charged	
cpd08002	KEGG:C11120@Charged	KEGG:C11120@Charged	KEGG:C11120@Charged	KEGG:C11120@Charged		KEGG:C11120	EQ	eQuilibrator:MNXM80965	KEGG:C11120@Charged	eQuilibrator:MNXM80965
cpd08003	MetaCyc:CPD-14540;KEGG:C11121	MetaCyc:CPD-14540;KEGG:C11121	MetaCyc:CPD-14540;KEGG:C11121	MetaCyc:CPD-14540;KEGG:C11121		KEGG:C11121	GC	KEGG:C11121@Charged	KEGG:C11121@Charged	
cpd08004	KEGG:C11122@Charged	KEGG:C11122@Charged	KEGG:C11122@Charged	KEGG:C11122@Charged	KEGG:C11122	KEGG:C11122	GC	KEGG:C11122@Charged	KEGG:C11122@Charged	
cpd08005	KEGG:C11123	KEGG:C11123	KEGG:C11123	KEGG:C11123		KEGG:C11123	GC	KEGG:C11123@Charged	KEGG:C11123@Charged	
cpd08006	KEGG:C11124@Charged	KEGG:C11124@Charged	KEGG:C11124@Charged	KEGG:C11124@Charged		KEGG:C11124	GC	KEGG:C11124@Charged	KEGG:C11124@Charged	eQuilibrator:MNXM725446
cpd08007	KEGG:C11125	KEGG:C11125	KEGG:C11125	KEGG:C11125	KEGG:C11125	KEGG:C11125	GC	KEGG:C11125@Charged	KEGG:C11125@Charged	
cpd08008	KEGG:C11126	KEGG:C11126	KEGG:C11126	KEGG:C11126	KEGG:C11126	KEGG:C11126	GC	KEGG:C11126@Charged	KEGG:C11126@Charged	
cpd08009	KEGG:C11127	KEGG:C11127	KEGG:C11127	KEGG:C11127	KEGG:C11127	KEGG:C11127	GC	KEGG:C11127@Charged	KEGG:C11127@Charged	
cpd08010	KEGG:C11128	KEGG:C11128	KEGG:C11128	KEGG:C11128		KEGG:C11128	EQ	eQuilibrator:MNXM34478	KEGG:C11128@Charged	eQuilibrator:MNXM34478
cpd08011	MetaCyc:ISATIN;KEGG:C11129;ChEBI:27539	MetaCyc:ISATIN;KEGG:C11129;ChEBI:27539	MetaCyc:ISATIN;KEGG:C11129;ChEBI:27539	MetaCyc:ISATIN;KEGG:C11129;ChEBI:27539	KEGG:C11129	KEGG:C11129	EQ	eQuilibrator:MNXM11905	KEGG:C11129@Charged	eQuilibrator:MNXM11905
cpd08012	MetaCyc:CPD-6362;KEGG:C11130;ChEBI:28536	MetaCyc:CPD-6362;KEGG:C11130;ChEBI:28536	MetaCyc:CPD-6362;KEGG:C11130;ChEBI:28536	MetaCyc:CPD-6362;KEGG:C11130;ChEBI:28536	KEGG:C11130	KEGG:C11130	EQ	eQuilibrator:MNXM1308	KEGG:C11130@Charged	eQuilibrator:MNXM1308
cpd08013	KEGG:C11131@Charged;ChEBI:136974	KEGG:C11131@Charged;ChEBI:136974	KEGG:C11131@Charged;ChEBI:136974	KEGG:C11131@Charged;ChEBI:136974	KEGG:C11131	KEGG:C11131	GC	KEGG:C11131@Charged	KEGG:C11131@Charged	eQuilibrator:MNXM9851
cpd08014	KEGG:C11132@Charged;ChEBI:136971	KEGG:C11132@Charged;ChEBI:136971	KEGG:C11132@Charged;ChEBI:136971	KEGG:C11132@Charged;ChEBI:136971	KEGG:C11132	KEGG:C11132	GC	KEGG:C11132@Charged	KEGG:C11132@Charged	eQuilibrator:MNXM9855
cpd08015	KEGG:C11133@Charged;ChEBI:136634	KEGG:C11133@Charged;ChEBI:136634	KEGG:C11133@Charged;ChEBI:136634	KEGG:C11133@Charged;ChEBI:136634	KEGG:C11133	KEGG:C11133	GC	KEGG:C11133@Charged	KEGG:C11133@Charged	eQuilibrator:MNXM163807
cpd08016	KEGG:C11134@Charged;ChEBI:136639	KEGG:C11134@Charged;ChEBI:136639	KEGG:C11134@Charged;ChEBI:136639	KEGG:C11134@Charged;ChEBI:136639	KEGG:C11134	KEGG:C11134	GC	KEGG:C11134@Charged	KEGG:C11134@Charged	eQuilibrator:MNXM163899
cpd08017	KEGG:C11135@Charged	KEGG:C11135@Charged	KEGG:C11135@Charged	KEGG:C11135@Charged	KEGG:C11135	KEGG:C11135	GC	KEGG:C11135@Charged	KEGG:C11135@Charged	eQuilibrator:MNXM164562
cpd08018	KEGG:C11136@Charged;ChEBI:178197	KEGG:C11136@Charged;ChEBI:178197	KEGG:C11136@Charged;ChEBI:178197	KEGG:C11136@Charged;ChEBI:178197	KEGG:C11136	KEGG:C11136	GC	KEGG:C11136@Charged	KEGG:C11136@Charged	eQuilibrator:MNXM164274
cpd08019	KEGG:C11141@Charged	KEGG:C11141@Charged	KEGG:C11141@Charged	KEGG:C11141@Charged	KEGG:C11141	KEGG:C11141	GC	KEGG:C11141@Charged	KEGG:C11141@Charged	
cpd08020	MetaCyc:CPD-10437;KEGG:C11142;ChEBI:9349	MetaCyc:CPD-10437;KEGG:C11142;ChEBI:9349	MetaCyc:CPD-10437;KEGG:C11142;ChEBI:9349	MetaCyc:CPD-10437;KEGG:C11142;ChEBI:9349			GC	KEGG:C11142@Charged	KEGG:C11142@Charged	eQuilibrator:MNXM3978
cpd08021	MetaCyc:DMSO;KEGG:C11143;ChEBI:28262	MetaCyc:DMSO;KEGG:C11143;ChEBI:28262	MetaCyc:DMSO;KEGG:C11143;ChEBI:28262	MetaCyc:DMSO;KEGG:C11143;ChEBI:28262		KEGG:C11143	EQ	eQuilibrator:MNXM745	KEGG:C11143@Charged	eQuilibrator:MNXM745
cpd08022	KEGG:C11144	KEGG:C11144	KEGG:C11144	KEGG:C11144		KEGG:C11144	EQ	eQuilibrator:MNXM50960	KEGG:C11144@Charged	eQuilibrator:MNXM50960
cpd08023	MetaCyc:CPD-3746;KEGG:C11145@Charged;ChEBI:25224	MetaCyc:CPD-3746;KEGG:C11145@Charged;ChEBI:25224	MetaCyc:CPD-3746;KEGG:C11145@Charged;ChEBI:25224	MetaCyc:CPD-3746;KEGG:C11145@Charged;ChEBI:25224	KEGG:C11145		GC	KEGG:C11145@Charged	KEGG:C11145@Charged	eQuilibrator:MNXM1485
cpd08024	MetaCyc:CPD-8865;KEGG:C11146	MetaCyc:CPD-8865;KEGG:C11146	MetaCyc:CPD-8865;KEGG:C11146	MetaCyc:CPD-8865;KEGG:C11146			GC	KEGG:C11146@Charged	KEGG:C11146@Charged	
cpd08025	KEGG:C11147	KEGG:C11147	KEGG:C11147	KEGG:C11147			GC	KEGG:C11147@Charged	KEGG:C11147@Charged	eQuilibrator:MNXM53636
cpd08026	MetaCyc:CPD-22742;KEGG:C11148	MetaCyc:CPD-22742;KEGG:C11148	MetaCyc:CPD-22742;KEGG:C11148	MetaCyc:CPD-22742;KEGG:C11148		KEGG:C11148	EQ	eQuilibrator:MNXM3722	KEGG:C11148@Charged	eQuilibrator:MNXM3722
cpd08027	MetaCyc:CPD-9674;KEGG:C11149@Charged	MetaCyc:CPD-9674;KEGG:C11149@Charged	MetaCyc:CPD-9674;KEGG:C11149@Charged	MetaCyc:CPD-9674;KEGG:C11149@Charged	KEGG:C11149		EQ	eQuilibrator:MNXM5126	KEGG:C11149@Charged	eQuilibrator:MNXM5126
cpd08028	MetaCyc:CPD-9675;KEGG:C11150@Charged	MetaCyc:CPD-9675;KEGG:C11150@Charged	MetaCyc:CPD-9675;KEGG:C11150@Charged	MetaCyc:CPD-9675;KEGG:C11150@Charged	KEGG:C11150		EQ	eQuilibrator:MNXM3108	KEGG:C11150@Charged	eQuilibrator:MNXM3108
cpd08029	MetaCyc:CPD-901;KEGG:C11151	MetaCyc:CPD-901;KEGG:C11151	MetaCyc:CPD-901;KEGG:C11151	MetaCyc:CPD-901;KEGG:C11151		KEGG:C11151	GC	KEGG:C11151@Charged	KEGG:C11151@Charged	
cpd08030	MetaCyc:CPD-20890;KEGG:C11152	MetaCyc:CPD-20890;KEGG:C11152	MetaCyc:CPD-20890;KEGG:C11152	MetaCyc:CPD-20890;KEGG:C11152			GC	KEGG:C11152@Charged	KEGG:C11152@Charged	
cpd08031	KEGG:C11153	KEGG:C11153	KEGG:C11153	KEGG:C11153	KEGG:C11153	KEGG:C11153	GC	KEGG:C11153@Charged	KEGG:C11153@Charged	
cpd08032	KEGG:C11154@Charged	KEGG:C11154@Charged	KEGG:C11154@Charged	KEGG:C11154@Charged	KEGG:C11154	KEGG:C11154	GC	KEGG:C11154@Charged	KEGG:C11154@Charged	eQuilibrator:MNXM88057
cpd08033	MetaCyc:CPD-6542;KEGG:C11155	MetaCyc:CPD-6542;KEGG:C11155	MetaCyc:CPD-6542;KEGG:C11155	MetaCyc:CPD-6542;KEGG:C11155	KEGG:C11155	KEGG:C11155	EQ	eQuilibrator:MNXM63973	KEGG:C11155@Charged	eQuilibrator:MNXM63973
cpd08034	KEGG:C11156	KEGG:C11156	KEGG:C11156	KEGG:C11156	KEGG:C11156	KEGG:C11156	GC	KEGG:C11156@Charged	KEGG:C11156@Charged	
cpd08035	MetaCyc:CPD-21278@Charged;KEGG:C11158@Charged	MetaCyc:CPD-21278@Charged;KEGG:C11158@Charged	MetaCyc:CPD-21278@Charged;KEGG:C11158@Charged	MetaCyc:CPD-21278@Charged;KEGG:C11158@Charged	KEGG:C11158	KEGG:C11158	GC	KEGG:C11158@Charged	KEGG:C11158@Charged	eQuilibrator:MNXM161705
