id	formula_src	charge_src	inchikey_src	smiles_src	pka_src	pkb_src	deltag_method	deltag_used_src	deltag_gc_src	deltag_eq_src
cpd46000	MetaCyc:CPD-24056	MetaCyc:CPD-24056	MetaCyc:CPD-24056	MetaCyc:CPD-24056	MetaCyc:CPD-24056	MetaCyc:CPD-24056				
cpd46001	MetaCyc:CPD-23943	MetaCyc:CPD-23943	MetaCyc:CPD-23943	MetaCyc:CPD-23943	MetaCyc:CPD-23943	MetaCyc:CPD-23943				
cpd46002	MetaCyc:CPD-23875	MetaCyc:CPD-23875	MetaCyc:CPD-23875	MetaCyc:CPD-23875	MetaCyc:CPD-23875	MetaCyc:CPD-23875				
cpd46003	MetaCyc:CPD-23816	MetaCyc:CPD-23816	MetaCyc:CPD-23816	MetaCyc:CPD-23816	MetaCyc:CPD-23816	MetaCyc:CPD-23816				
cpd46004	MetaCyc:CPD-24175	MetaCyc:CPD-24175	MetaCyc:CPD-24175	MetaCyc:CPD-24175	MetaCyc:CPD-24175	MetaCyc:CPD-24175				
cpd46005	MetaCyc:CPD-24023	MetaCyc:CPD-24023	MetaCyc:CPD-24023	MetaCyc:CPD-24023	MetaCyc:CPD-24023	MetaCyc:CPD-24023				
cpd46006	MetaCyc:CPD-23932	MetaCyc:CPD-23932	MetaCyc:CPD-23932	MetaCyc:CPD-23932	MetaCyc:CPD-23932	MetaCyc:CPD-23932				
cpd46007	MetaCyc:CPD-23860	MetaCyc:CPD-23860	MetaCyc:CPD-23860	MetaCyc:CPD-23860	MetaCyc:CPD-23860	MetaCyc:CPD-23860				
cpd46008	MetaCyc:CPD-23801	MetaCyc:CPD-23801	MetaCyc:CPD-23801	MetaCyc:CPD-23801	MetaCyc:CPD-23801	MetaCyc:CPD-23801				
cpd46009	MetaCyc:CPD-24152	MetaCyc:CPD-24152	MetaCyc:CPD-24152	MetaCyc:CPD-24152	MetaCyc:CPD-24152	MetaCyc:CPD-24152				
cpd46010	MetaCyc:CPD-24004	MetaCyc:CPD-24004	MetaCyc:CPD-24004	MetaCyc:CPD-24004	MetaCyc:CPD-24004	MetaCyc:CPD-24004				
cpd46011	MetaCyc:CPD-23919	MetaCyc:CPD-23919	MetaCyc:CPD-23919	MetaCyc:CPD-23919	MetaCyc:CPD-23919	MetaCyc:CPD-23919				
cpd46012										
cpd46013	MetaCyc:CPD-23852	MetaCyc:CPD-23852	MetaCyc:CPD-23852	MetaCyc:CPD-23852	MetaCyc:CPD-23852	MetaCyc:CPD-23852				
cpd46014	MetaCyc:CPD-23787	MetaCyc:CPD-23787	MetaCyc:CPD-23787	MetaCyc:CPD-23787	MetaCyc:CPD-23787	MetaCyc:CPD-23787				
cpd46015	MetaCyc:CPD-25699	MetaCyc:CPD-25699	MetaCyc:CPD-25699	MetaCyc:CPD-25699	MetaCyc:CPD-25699	MetaCyc:CPD-25699				
cpd46016	MetaCyc:CPD-24124	MetaCyc:CPD-24124	MetaCyc:CPD-24124	MetaCyc:CPD-24124	MetaCyc:CPD-24124	MetaCyc:CPD-24124				
cpd46017	MetaCyc:CPD-23952	MetaCyc:CPD-23952	MetaCyc:CPD-23952	MetaCyc:CPD-23952	MetaCyc:CPD-23952	MetaCyc:CPD-23952				
cpd46018	MetaCyc:CPD-23896	MetaCyc:CPD-23896	MetaCyc:CPD-23896	MetaCyc:CPD-23896	MetaCyc:CPD-23896	MetaCyc:CPD-23896				
cpd46019	MetaCyc:CPD-23840	MetaCyc:CPD-23840	MetaCyc:CPD-23840	MetaCyc:CPD-23840	MetaCyc:CPD-23840	MetaCyc:CPD-23840				
cpd46020	MetaCyc:CPD-23772	MetaCyc:CPD-23772	MetaCyc:CPD-23772	MetaCyc:CPD-23772	MetaCyc:CPD-23772	MetaCyc:CPD-23772				
cpd46021	MetaCyc:CPD-24311	MetaCyc:CPD-24311	MetaCyc:CPD-24311	MetaCyc:CPD-24311	MetaCyc:CPD-24311	MetaCyc:CPD-24311				
cpd46022	MetaCyc:CPD-24102	MetaCyc:CPD-24102	MetaCyc:CPD-24102	MetaCyc:CPD-24102	MetaCyc:CPD-24102	MetaCyc:CPD-24102				
