id	formula_src	charge_src	inchikey_src	smiles_src	pka_src	pkb_src	deltag_method	deltag_used_src	deltag_gc_src	deltag_eq_src
cpd48000	MetaCyc:CPD-24584	MetaCyc:CPD-24584	MetaCyc:CPD-24584	MetaCyc:CPD-24584	MetaCyc:CPD-24584	MetaCyc:CPD-24584				
cpd48001	MetaCyc:CPD-24585	MetaCyc:CPD-24585	MetaCyc:CPD-24585	MetaCyc:CPD-24585	MetaCyc:CPD-24585	MetaCyc:CPD-24585				
cpd48002	MetaCyc:CPD-24579	MetaCyc:CPD-24579	MetaCyc:CPD-24579	MetaCyc:CPD-24579	MetaCyc:CPD-24579	MetaCyc:CPD-24579				
cpd48003	MetaCyc:CPD-24571	MetaCyc:CPD-24571	MetaCyc:CPD-24571	MetaCyc:CPD-24571	MetaCyc:CPD-24571	MetaCyc:CPD-24571				
cpd48004	MetaCyc:CPD-24580	MetaCyc:CPD-24580	MetaCyc:CPD-24580	MetaCyc:CPD-24580	MetaCyc:CPD-24580	MetaCyc:CPD-24580				
cpd48005	MetaCyc:CPD-24987	MetaCyc:CPD-24987	MetaCyc:CPD-24987	MetaCyc:CPD-24987	MetaCyc:CPD-24987	MetaCyc:CPD-24987				
cpd48006	MetaCyc:CPD-24589	MetaCyc:CPD-24589	MetaCyc:CPD-24589	MetaCyc:CPD-24589	MetaCyc:CPD-24589	MetaCyc:CPD-24589				
cpd48007	MetaCyc:CPD-24582	MetaCyc:CPD-24582	MetaCyc:CPD-24582	MetaCyc:CPD-24582	MetaCyc:CPD-24582	MetaCyc:CPD-24582				
cpd48008	MetaCyc:CPD-24577	MetaCyc:CPD-24577	MetaCyc:CPD-24577	MetaCyc:CPD-24577	MetaCyc:CPD-24577	MetaCyc:CPD-24577				
cpd48009	MetaCyc:CPD-24576	MetaCyc:CPD-24576	MetaCyc:CPD-24576	MetaCyc:CPD-24576	MetaCyc:CPD-24576	MetaCyc:CPD-24576				
cpd48010	MetaCyc:CPD-24573	MetaCyc:CPD-24573	MetaCyc:CPD-24573	MetaCyc:CPD-24573	MetaCyc:CPD-24573	MetaCyc:CPD-24573				
cpd48011	MetaCyc:CPD-24735	MetaCyc:CPD-24735	MetaCyc:CPD-24735	MetaCyc:CPD-24735	MetaCyc:CPD-24735	MetaCyc:CPD-24735				
cpd48012	MetaCyc:CPD-24661	MetaCyc:CPD-24661	MetaCyc:CPD-24661	MetaCyc:CPD-24661	MetaCyc:CPD-24661	MetaCyc:CPD-24661				
cpd48013	MetaCyc:CPD-24723	MetaCyc:CPD-24723	MetaCyc:CPD-24723	MetaCyc:CPD-24723	MetaCyc:CPD-24723	MetaCyc:CPD-24723				
cpd48014	MetaCyc:CPD-24648	MetaCyc:CPD-24648	MetaCyc:CPD-24648	MetaCyc:CPD-24648	MetaCyc:CPD-24648	MetaCyc:CPD-24648				
cpd48015	MetaCyc:CPD-24686@Charged	MetaCyc:CPD-24686@Charged	MetaCyc:CPD-24686@Charged	MetaCyc:CPD-24686@Charged	MetaCyc:CPD-24686	MetaCyc:CPD-24686				
cpd48016	MetaCyc:CPD-24261@Charged	MetaCyc:CPD-24261@Charged	MetaCyc:CPD-24261@Charged	MetaCyc:CPD-24261@Charged	MetaCyc:CPD-24261	MetaCyc:CPD-24261				
cpd48017	MetaCyc:CPD-24672	MetaCyc:CPD-24672	MetaCyc:CPD-24672	MetaCyc:CPD-24672	MetaCyc:CPD-24672	MetaCyc:CPD-24672				
cpd48018	MetaCyc:CPD-24637	MetaCyc:CPD-24637	MetaCyc:CPD-24637	MetaCyc:CPD-24637	MetaCyc:CPD-24637	MetaCyc:CPD-24637				
cpd48019	MetaCyc:CPD-24673	MetaCyc:CPD-24673	MetaCyc:CPD-24673	MetaCyc:CPD-24673	MetaCyc:CPD-24673	MetaCyc:CPD-24673				
cpd48020	MetaCyc:CPD-24670	MetaCyc:CPD-24670	MetaCyc:CPD-24670	MetaCyc:CPD-24670	MetaCyc:CPD-24670	MetaCyc:CPD-24670				
cpd48021	MetaCyc:CPD-24650	MetaCyc:CPD-24650	MetaCyc:CPD-24650	MetaCyc:CPD-24650	MetaCyc:CPD-24650	MetaCyc:CPD-24650				
cpd48022	MetaCyc:CPD-24738	MetaCyc:CPD-24738	MetaCyc:CPD-24738	MetaCyc:CPD-24738	MetaCyc:CPD-24738	MetaCyc:CPD-24738				
cpd48023	MetaCyc:CPD-25756@Charged	MetaCyc:CPD-25756@Charged	MetaCyc:CPD-25756@Charged	MetaCyc:CPD-25756@Charged	MetaCyc:CPD-25756	MetaCyc:CPD-25756				
cpd48024	MetaCyc:CPD-22350	MetaCyc:CPD-22350	MetaCyc:CPD-22350	MetaCyc:CPD-22350	MetaCyc:CPD-22350					
cpd48025	MetaCyc:CPD-24533	MetaCyc:CPD-24533	MetaCyc:CPD-24533	MetaCyc:CPD-24533	MetaCyc:CPD-24533	MetaCyc:CPD-24533				
cpd48026	MetaCyc:CPD-26000	MetaCyc:CPD-26000	MetaCyc:CPD-26000	MetaCyc:CPD-26000	MetaCyc:CPD-26000	MetaCyc:CPD-26000				
cpd48027	MetaCyc:CPD-24600	MetaCyc:CPD-24600	MetaCyc:CPD-24600	MetaCyc:CPD-24600	MetaCyc:CPD-24600	MetaCyc:CPD-24600				
cpd48028	MetaCyc:CPD-24733	MetaCyc:CPD-24733	MetaCyc:CPD-24733	MetaCyc:CPD-24733	MetaCyc:CPD-24733	MetaCyc:CPD-24733				
cpd48029	MetaCyc:CPD-24611	MetaCyc:CPD-24611	MetaCyc:CPD-24611	MetaCyc:CPD-24611	MetaCyc:CPD-24611	MetaCyc:CPD-24611				
cpd48030	MetaCyc:CPD-22842	MetaCyc:CPD-22842	MetaCyc:CPD-22842	MetaCyc:CPD-22842	MetaCyc:CPD-22842	MetaCyc:CPD-22842				
cpd48031	MetaCyc:CPD-22843@Charged	MetaCyc:CPD-22843@Charged	MetaCyc:CPD-22843@Charged	MetaCyc:CPD-22843@Charged	MetaCyc:CPD-22843	MetaCyc:CPD-22843				
cpd48032	MetaCyc:CPD-24728	MetaCyc:CPD-24728	MetaCyc:CPD-24728	MetaCyc:CPD-24728	MetaCyc:CPD-24728	MetaCyc:CPD-24728				
cpd48033	MetaCyc:CPD-25892	MetaCyc:CPD-25892	MetaCyc:CPD-25892	MetaCyc:CPD-25892	MetaCyc:CPD-25892	MetaCyc:CPD-25892				
cpd48034	MetaCyc:CPD-25885	MetaCyc:CPD-25885	MetaCyc:CPD-25885	MetaCyc:CPD-25885	MetaCyc:CPD-25885	MetaCyc:CPD-25885				
cpd48035	MetaCyc:CPD-25886	MetaCyc:CPD-25886	MetaCyc:CPD-25886	MetaCyc:CPD-25886	MetaCyc:CPD-25886	MetaCyc:CPD-25886				
cpd48036	MetaCyc:CPD-25995@Charged	MetaCyc:CPD-25995@Charged	MetaCyc:CPD-25995@Charged	MetaCyc:CPD-25995@Charged	MetaCyc:CPD-25995	MetaCyc:CPD-25995				
