ID	NAMES	COMPARTMENT	MATCH	MODELSEED	MS NAMES
3mb2coa	3-Methylbut-2-enoyl-CoA	c	Y	cpd01966	Dimethylacryloyl-CoA
3mbdhl	S-(3-Methylbutanoyl)-dihydrolipoamide	c	Y	cpd03046	S-(3-Methylbutanoyl)-dihydrolipoamide
3mgcoa	3-Methylglutaconyl-CoA	c	Y	cpd02068	3-Methylglutaconyl-CoA
3mob	3-Methyl-2-oxobutanoate	m	Y	cpd00123	3-Methyl-2-oxobutanoate
3mop	(S)-3-Methyl-2-oxopentanoate	m	Y	cpd00508	3MOP
3odcoa	3-Oxodecanoyl-CoA	m	Y	cpd03119	3-Oxodecanoyl-CoA
3oddcoa	3-Oxododecanoyl-CoA	m	Y	cpd03117	3-Oxododecanoyl-CoA
3ohdcoa	3-Oxohexadecanoyl-CoA	m	Y	cpd03114	3-Oxopalmitoyl-CoA
3ohodcoa	3-Oxooctadecanoyl-CoA	m	Y	cpd14935	3-Oxostearoyl-CoA
3ohxccoa	3-Oxohexacosyl-CoA	m	Y	cpd15207	3-Oxohexacosyl-CoA
3ophb_5	3-Hexaprenyl-4-hydroxybenzoate	m	Y	cpd09429	3-Hexaprenyl-4-hydroxybenzoate
3otdcoa	3-Oxotetradecanoyl-CoA	m	Y	cpd12689	3-Oxotetradecanoyl-CoA
3pg	3-Phospho-D-glycerate	c	Y	cpd00169	3-Phosphoglycerate
3php	3-Phosphohydroxypyruvate	c	Y	cpd02069	3-Phosphonooxypyruvate
3psme	5-O-(1-Carboxyvinyl)-3-phosphoshikimate	c	Y	cpd00932	5-O--1-Carboxyvinyl-3-phosphoshikimate
3sala	3-Sulfino-L-alanine	c	Y	cpd00467	3-Sulfinoalanine
3snpyr	3-Sulfinylpyruvate	c	Y	cpd03284	3-Sulfinopyruvate
44mctr	4,4-dimethylcholesta-8,14,24-trienol	c	Y	cpd08302	4,4-Dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol
44mzym	4,4-dimethylzymosterol	c	Y	cpd03038	14-Demethyllanosterol
4abut	4-Aminobutanoate	e	Y	cpd00281	GABA
4abutn	4-Aminobutanal	c	Y	cpd00434	4-Aminobutanal
4abz	4-Aminobenzoate	m	Y	cpd00443	ABEE
4adcho	4-amino-4-deoxychorismate	c	Y	cpd08210	ADC
4ahmmp	4-Amino-5-hydroxymethyl-2-methylpyrimidine	c	Y	cpd00939	Toxopyrimidine
4ampm	4-Amino-2-methyl-5-phosphomethylpyrimidine	c	Y	cpd02775	4-Amino-5-phosphomethyl-2-methylpyrimidine
4fumacac	4-Fumarylacetoacetate	c	Y	cpd00780	Fumarylacetoacetate
4hbz	4-Hydroxybenzoate	m	Y	cpd00136	4-Hydroxybenzoate
4hthr	4-Hydroxy-L-threonine	c	Y	cpd03608	4-Hydroxy-L-threonine
4mhetz	4-Methyl-5-(2-hydroxyethyl)-thiazole	c	Y	cpd02636	4-Methyl-5--2-hydroxyethyl-thiazole
4mlacac	4-Maleylacetoacetate	c	Y	cpd00763	4-Maleylacetoacetate
4mop	4-Methyl-2-oxopentanoate	c	Y	cpd00200	4MOP
4mpetz	4-Methyl-5-(2-phosphoethyl)-thiazole	c	Y	cpd02654	4-Methyl-5--2-phosphoethyl-thiazole
4mzym	4-methylzymosterol	c	Y	cpd03035	4-methylzymosterol
4pasp	4-Phospho-L-aspartate	c	Y	cpd01977	4-Phospho-L-aspartate
4per	4-Phospho-D-erythronate	c	Y	cpd02147	4-Phosphoerythronate
4ppan	D-4'-Phosphopantothenate	c	Y	cpd02201	4-phosphopantothenate
4ppcys	N-((R)-4-Phosphopantothenoyl)-L-cysteine	c	Y	cpd02666	(R)-4'-Phosphopantothenoyl-L-cysteine
4r5au	4-(1-D-Ribitylamino)-5-aminouracil	c	Y	cpd02882	4--1-D-Ribitylamino-5-aminouracil
5aizc	5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate	c	Y	cpd02893	5'-Phosphoribosyl-4-carboxy-5-aminoimidazole
5aop	5-Amino-4-oxopentanoate	m	Y	cpd00338	5-Aminolevulinate
5aprbu	5-Amino-6-(5'-phosphoribitylamino)uracil	c	Y	cpd02720	5-Amino-6--5-phosphoribitylaminouracil
5dpmev	(R)-5-Diphosphomevalonate	c	Y	cpd00841	5-diphosphomevalonate
5fthf	5-Formyltetrahydrofolate	m	Y	cpd02197	5-Formyltetrahydrofolate
5mdr1p	5-Methylthio-5-deoxy-D-ribose 1-phosphate	c	Y	cpd02574	methylthioribose-1-phosphate
5mdru1p	5-Methylthio-5-deoxy-D-ribulose 1-phosphate	c	Y	cpd02791	methylthioribulose-1-phosphate
5mta	5-Methylthioadenosine	c	Y	cpd00147	5-Methylthioadenosine
5mthf	5-Methyltetrahydrofolate	c	Y	cpd00345	5-Methyltetrahydrofolate
5oxpro	5-Oxoproline	c	Y	cpd01293	5-Oxoproline
5pmev	(R)-5-Phosphomevalonate	c	Y	cpd00812	5-phosphomevalonate
6pgc	6-Phospho-D-gluconate	c	Y	cpd00284	6-Phospho-D-gluconate
6pgl	6-phospho-D-glucono-1,5-lactone	c	Y	cpd00911	6-phospho-D-glucono-1-5-lactone
ACP	acyl carrier protein	c	Y	cpd11493	ACP
C04051	5-Amino-4-imidazolecarboxyamide	c	Y	cpd16736	C04051
Chitin	Chitin (monomer)	c	N	fcpd01374	
D-glucose	D-glucose	e	Y	cpd00027	D-Glucose
L2aadp	L-2-Aminoadipate	c	Y	cpd00705	L-2-Aminoadipate
L2aadp6sa	L-2-Aminoadipate 6-semialdehyde	c	Y	cpd01046	Allysine
Lcyst	Cysteate	c	Y	cpd00395	L-Cysteate
Lfmkynr	L-Formylkynurenine	c	Y	cpd01749	N-Formylkynurenine
Lkynr	L-Kynurenine	c	Y	cpd00275	L-Kynurenine
Sfglutth	S-Formylglutathione	c	Y	cpd00759	S-Formylglutathione
Ssq23epx	(S)-Squalene-2,3-epoxide	c	Y	cpd00776	Squalene 2,3-oxide
aacoa	Acetoacetyl-CoA	m	Y	cpd00279	Acetoacetyl-CoA
ac	Acetate	m	Y	cpd00029	Acetate
acACP	Acetyl-ACP	c	Y	cpd11494	Acetyl-ACP
acac	Acetoacetate	c	Y	cpd00142	Acetoacetate
acald	Acetaldehyde	m	Y	cpd00071	Acetaldehyde
accoa	Acetyl-CoA	m	Y	cpd00022	Acetyl-CoA
acg5p	N-Acetyl-L-glutamyl 5-phosphate	m	Y	cpd02552	n-acetylglutamyl-phosphate
acg5sa	N-Acetyl-L-glutamate 5-semialdehyde	m	Y	cpd00918	2-Acetamido-5-oxopentanoate
acgam	N-Acetyl-D-glucosamine	e	Y	cpd00122	N-Acetyl-D-glucosamine
acgam1p	N-Acetyl-D-glucosamine 1-phosphate	c	Y	cpd02611	N-Acetyl-D-glucosamine1-phosphate
acgam6p	N-Acetyl-D-glucosamine 6-phosphate	c	Y	cpd00293	N-Acetyl-D-glucosamine 6-phosphate
acglu	N-Acetyl-L-glutamate	m	Y	cpd00477	N-Acetyl-L-glutamate
achms	O-Acetyl-L-homoserine	c	Y	cpd00790	O-Acetyl-L-homoserine
acorn	N2-Acetyl-L-ornithine	m	Y	cpd00342	N-Acetylornithine
acrn	O-Acetylcarnitine	m	Y	cpd01682	O-Acetylcarnitine
acser	O-Acetyl-L-serine	c	Y	cpd00722	O-Acetyl-L-serine
ade	Adenine	e	Y	cpd00128	Adenine
adhlam	S-Acetyldihydrolipoamide	m	Y	cpd00836	S-Acetyldihydrolipoamide
adn	Adenosine	e	Y	cpd00182	Adenosine
adp	ADP	m	Y	cpd00008	ADP
adprib	ADPribose	c	Y	cpd00251	ADPribose
agm	Agmatine	c	Y	cpd00152	Agmatine
ahcys	S-Adenosyl-L-homocysteine	m	Y	cpd00019	S-Adenosyl-homocysteine
ahdt	2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl)dihydropteridine triphosphate	c	Y	cpd02978	7,8-Dihydroneopterin 3'-triphosphate
aicar	5-Amino-1-(5-Phospho-D-ribosyl)imidazole-4-carboxamide	c	Y	cpd02851	AICAR
air	5-amino-1-(5-phospho-D-ribosyl)imidazole	c	Y	cpd02140	AIR
akg	2-Oxoglutarate	m	Y	cpd00024	2-Oxoglutarate
ala-B	beta-Alanine	c	Y	cpd00085	beta-Alanine
ala-L	L-Alanine	e	Y	cpd00035	L-Alanine
alac-S	(S)-2-Acetolactate	m	Y	cpd00668	ALCTT
allphn	Allophanate	c	Y	cpd00742	Allophanate
alltn	Allantoin	e	Y	cpd01092	Allantoin
alltt	Allantoate	e	Y	cpd00388	Allantoate
alpro	S-Aminomethyldihydrolipoylprotein	m	Y	cpd11830	S-Aminomethyldihydrolipoylprotein
am6sa	2-Aminomuconate 6-semialdehyde	c	Y	cpd02385	2-Aminomuconate semialdehyde
amet	S-Adenosyl-L-methionine	m	Y	cpd00017	S-Adenosyl-L-methionine
ametam	S-Adenosylmethioninamine	c	Y	cpd00837	S-Adenosylmethioninamine
amp	AMP	m	Y	cpd00018	AMP
amuco	2-Aminomuconate	c	Y	cpd01496	o-Aminomuconate
anth	Anthranilate	c	Y	cpd00093	Anthranilate
aproa	3-Aminopropanal	c	Y	cpd01504	3-Aminopropanal
aps	Adenosine 5'-phosphosulfate	c	Y	cpd00193	APS
arg-L	L-Arginine	e	Y	cpd00051	L-Arginine
argsuc	N(omega)-(L-Arginino)succinate	c	Y	cpd02152	L-Argininosuccinate
asn-L	L-Asparagine	e	Y	cpd00132	L-Asparagine
asp-L	L-Aspartate	e	Y	cpd00041	L-Aspartate
aspsa	L-Aspartate 4-semialdehyde	c	Y	cpd00346	L-Aspartate4-semialdehyde
athr-L	L-Allo-threonine	c	Y	cpd03282	L-Allothreonine
atp	ATP	m	Y	cpd00002	ATP
b124tc	But-1-ene-1,2,4-tricarboxylate	m	Y	cpd02483	cis-Homoaconitate
b2coa	Crotonoyl-CoA	m	Y	cpd00650	Crotonyl-CoA
camp	cAMP	c	Y	cpd00446	cAMP
cbasp	N-Carbamoyl-L-aspartate	c	Y	cpd00343	N-Carbamoyl-L-aspartate
cbp	Carbamoyl phosphate	m	Y	cpd00146	Carbamoylphosphate
cdp	CDP	c	Y	cpd00096	CDP
cdpchol	CDPcholine	c	Y	cpd00256	CDPcholine
cdpdag_YL	CDPdiacylglycerol, yeast-specific	m	Y	cpd11427	CDP-diacylglycerol
cdpea	CDPethanolamine	c	Y	cpd00444	CDPethanolamine
cellobiose	cellobiose	e	Y	cpd00158	CELB
cer1_24	Ceramide-1 (Sphinganine:n-C24:0)	c	Y	cpd15220	Ceramide-1 Sphinganine:n-C24:0)
cer1_26	Ceramide-1 (Sphinganine:n-C26:0)	c	Y	cpd15221	Ceramide-1 Sphinganine:n-C26:0)
cer2_24	Ceramide-2 (Phytosphingosine:n-C24:0)	c	Y	cpd15224	Ceramide-2 Phytosphingosine:n-C24:0)
cer2_26	Ceramide-2 (Phytosphingosine:n-C26:0)	c	Y	cpd15225	Ceramide-2 Phytosphingosine:n-C26:0)
cer3_24	Ceramide-3 (Phytosphingosine:n-C24:0OH)	c	Y	cpd15226	Ceramide-3 Phytosphingosine:n-C24:0OH)
cer3_26	Ceramide-3 (Phytosphingosine:n-C26:0OH)	c	Y	cpd15227	Ceramide-3 Phytosphingosine:n-C26:0OH)
cgly	Cys-Gly	c	Y	cpd01017	Cys-Gly
chol	Choline	e	Y	cpd00098	Choline
cholp	Choline phosphate	c	Y	cpd00457	Phosphocholine
chor	chorismate	c	Y	cpd00216	Chorismate
cit	Citrate	m	Y	cpd00137	Citrate
citr-L	L-Citrulline	m	Y	cpd00274	Citrulline
clpn_YL	Cardiolipin, yeast-specific	m	Y	cpd12801	Cardiolipin
cmp	CMP	m	Y	cpd00046	CMP
cmusa	2-Amino-3-carboxymuconate semialdehyde	c	Y	cpd02692	2-Amino-3-carboxymuconate semialdehyde
co2	CO2	m	Y	cpd00011	CO2
coa	Coenzyme A	m	Y	cpd00010	CoA
cpppg3	Coproporphyrinogen III	c	Y	cpd02083	CoproporphyrinogenIII
crn-D	D-Carnitine	m	Y	cpd10719	D-Carnitine
csn	Cytosine	e	Y	cpd00307	Cytosine
ctp	CTP	c	Y	cpd00052	CTP
cys-L	L-Cysteine	e	Y	cpd00084	L-Cysteine
cyst-L	L-Cystathionine	c	Y	cpd19019	L-Cystathionine
cytd	Cytidine	e	Y	cpd00367	Cytidine
dad-2	Deoxyadenosine	e	Y	cpd00438	Deoxyadenosine
dadp	dADP	c	Y	cpd00177	dADP
damp	dAMP	c	Y	cpd00294	dAMP
datp	dATP	c	Y	cpd00115	dATP
db4p	3,4-dihydroxy-2-butanone 4-phosphate	c	Y	cpd11225	3-4-dihydroxy-2-butanone4-phosphate
dc2coa	trans-Dec-2-enoyl-CoA	m	Y	cpd03129	(2E)-Decenoyl-CoA
dca	Decanoate (n-C10:0)	m	Y	cpd01107	Decanoate
dcaACP	Decanoyl-ACP (n-C10:0ACP)	c	Y	cpd11474	Decanoyl-ACP
dcacoa	Decanoyl-CoA (n-C10:0CoA)	m	Y	cpd03128	Decanoyl-CoA
dcamp	N6-(1,2-Dicarboxyethyl)-AMP	c	Y	cpd02375	Adenylosuccinate
dcdp	dCDP	c	Y	cpd00533	dCDP
dcmp	dCMP	c	Y	cpd00206	dCMP
dctp	dCTP	c	Y	cpd00356	dCTP
dcyt	Deoxycytidine	e	Y	cpd00654	Deoxycytidine
dd2coa	trans-Dodec-2-enoyl-CoA	m	Y	cpd02060	(2E)-Dodecenoyl-CoA
ddca	Dodecanoate (n-C12:0)	m	Y	cpd01741	ddca
ddcaACP	Dodecanoyl-ACP (n-C12:0ACP)	c	Y	cpd11468	Dodecanoyl-ACP
ddcacoa	Dodecanoyl-CoA (n-C12:0CoA)	m	Y	cpd01260	Lauroyl-CoA
dgdp	dGDP	c	Y	cpd00295	dGDP
dgmp	dGMP	c	Y	cpd00296	dGMP
dgsn	Deoxyguanosine	e	Y	cpd00277	Deoxyguanosine
dgtp	dGTP	c	Y	cpd00241	dGTP
dha	Dihydroxyacetone	c	Y	cpd00157	Glycerone
dhap	Dihydroxyacetone phosphate	m	Y	cpd00095	Glycerone-phosphate
dhf	7,8-Dihydrofolate	c	Y	cpd00330	Dihydrofolate
dhlam	Dihydrolipoamide	m	Y	cpd00449	Dihydrolipoamide
dhlpro	Dihydrolipolprotein	m	Y	cpd12225	Dihydrolipolprotein
dhnpt	Dihydroneopterin	m	Y	cpd02961	Dihydroneopterin
dhor-S	(S)-Dihydroorotate	c	Y	cpd00282	S-Dihydroorotate
dhpt	Dihydropteroate	m	Y	cpd00683	Dihydropteroate
didp	dIDP	c	Y	cpd00976	dIDP
dimp	dIMP	c	Y	cpd03704	dIMP
din	Deoxyinosine	e	Y	cpd03279	Deoxyinosine
ditp	dITP	c	Y	cpd00977	dITP
dkmpp	2,3-diketo-5-methylthio-1-phosphopentane	c	Y	cpd11295	2,3-diketo5-methylthio-1-phosphopentane
dmlz	6,7-Dimethyl-8-(1-D-ribityl)lumazine	c	Y	cpd02656	6-7-Dimethyl-8--1-D-ribityllumazine
dmpp	Dimethylallyl diphosphate	c	Y	cpd00202	DMAPP
dnad	Deamino-NAD+	m	Y	cpd00638	Deamido-NAD
dolichol	Dolichol	c	Y	cpd11662	Dolichol
dolmanp	Dolichyl phosphate D-mannose	c	Y	cpd12407	Dolichyl phosphate D-mannose
dolp	Dolichol phosphate	c	Y	cpd11619	Dolichyl phosphate
dopa	Dopamine	c	Y	cpd02357	Dopamine
dpcoa	Dephospho-CoA	c	Y	cpd00655	Dephospho-CoA
dscl	dihydrosirohydrochlorin	c	Y	cpd01620	Precorrin 2
dtdp	dTDP	c	Y	cpd00297	dTDP
dtmp	dTMP	c	Y	cpd00298	dTMP
dttp	dTTP	e	Y	cpd00357	TTP
dudp	dUDP	c	Y	cpd00978	dUDP
dump	dUMP	c	Y	cpd00299	dUMP
duri	Deoxyuridine	e	Y	cpd00412	Deoxyuridine
dutp	dUTP	c	Y	cpd00358	dUTP
dxyl	1-deoxy-D-xylulose	c	Y	cpd03738	1-Deoxy-D-xylulose
e4p	D-Erythrose 4-phosphate	c	Y	cpd00236	D-Erythrose4-phosphate
eig3p	D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate	c	Y	cpd02843	D-erythro-imidazol-glycerol-phosphate
epist	episterol	e	Y	cpd14514	Episterol
ergst	Ergosterol	e	Y	cpd01170	Ergosterol
ergtetrol	Ergosta-5,7,22,24,(28)-tetraen-3beta-ol	c	Y	cpd03223	5,7,22,24(28)-Ergostatetraenol
ergtrol	ergosta-5,7,24(28)-trienol	c	Y	cpd14515	5,7,24(28)-Ergostatrienol
etha	Ethanolamine	e	Y	cpd00162	Aminoethanol
ethamp	Ethanolamine phosphate	c	Y	cpd00285	Phosphoethanolamine
etoh	Ethanol	e	Y	cpd00363	Ethanol
f1p	D-Fructose 1-phosphate	c	Y	cpd00802	D-fructose-1-phosphate
f26bp	D-Fructose 2,6-bisphosphate	c	Y	cpd00503	D-Fructose 2,6-bisphosphate
f6p	D-Fructose 6-phosphate	c	Y	cpd00072	D-fructose-6-phosphate
fad	Flavin adenine dinucleotide oxidized	m	Y	cpd00015	FAD
fadh2	Flavin adenine dinucleotide reduced	m	Y	cpd00982	FADH2
fald	Formaldehyde	c	Y	cpd00055	Formaldehyde
fdp	D-Fructose 1,6-bisphosphate	c	Y	cpd00290	D-fructose-1,6-bisphosphate
fe2	Fe2+	m	Y	cpd10515	Fe+2
fecost	fecosterol	e	Y	cpd02755	Fecosterol
fgam	N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide	c	Y	cpd02678	N-Formyl-GAR
ficytc	Ferricytochrome c	m	Y	cpd00109	Cytochrome c3+
fmettrna	N-Formylmethionyl-tRNA	m	Y	cpd12285	N-Formylmethionyl-tRNA
fmn	FMN	e	Y	cpd00050	FMN
focytc	Ferrocytochrome c	m	Y	cpd00110	Cytochrome c2+
for	Formate	e	Y	cpd00047	Formate
fpram	2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine	c	Y	cpd02826	5'-Phosphoribosylformylglycinamidine
fprica	5-Formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide	c	Y	cpd02884	FAICAR
frdp	Farnesyl diphosphate	c	Y	cpd00350	Farnesyldiphosphate
fru	D-Fructose	e	Y	cpd00082	D-Fructose
fum	Fumarate	m	Y	cpd00106	Fumarate
g1p	D-Glucose 1-phosphate	c	Y	cpd00089	Glucose-1-phosphate
g3p	Glyceraldehyde 3-phosphate	c	Y	cpd00102	Glyceraldehyde3-phosphate
g3pc	sn-Glycero-3-phosphocholine	e	Y	cpd00507	Glycerophosphocholine
g6p	D-Glucose 6-phosphate	c	Y	cpd00079	D-glucose-6-phosphate
gal	D-Galactose	e	Y	cpd00108	Galactose
gal1p	alpha-D-Galactose 1-phosphate	c	Y	cpd00348	D-Galactose 1-phosphate
gam	D-Glucosamine	c	Y	cpd00276	GLUM
gam6p	D-Glucosamine 6-phosphate	e	Y	cpd00288	D-Glucosamine phosphate
gar	N1-(5-Phospho-D-ribosyl)glycinamide	c	Y	cpd02394	GAR
gcald	Glycolaldehyde	m	Y	cpd00229	Glycolaldehyde
gdp	GDP	c	Y	cpd00031	GDP
gdpmann	GDP-D-mannose	c	Y	cpd00083	GDP-mannose
ggdp	Geranylgeranyl diphosphate	c	Y	cpd00289	Geranylgeranyl diphosphate
glcn-D	D-Gluconate	c	Y	cpd00222	GLCN
gln-L	L-Glutamine	e	Y	cpd00053	L-Glutamine
glu-L	L-Glutamate	m	Y	cpd00023	L-Glutamate
glu5p	L-Glutamate 5-phosphate	c	Y	cpd02097	L-Glutamyl 5-phosphate
glu5sa	L-Glutamate 5-semialdehyde	m	Y	cpd00858	L-Glutamate5-semialdehyde
glucys	gamma-L-Glutamyl-L-cysteine	c	Y	cpd00506	gamma-Glutamylcysteine
glutcoa	Glutaryl-CoA	m	Y	cpd00413	Glutaryl-CoA
glx	Glyoxylate	m	Y	cpd00040	Glyoxalate
gly	Glycine	m	Y	cpd00033	Glycine
glyald	D-Glyceraldehyde	c	Y	cpd00448	D-Glyceraldehyde
glyc	Glycerol	e	Y	cpd00100	Glycerol
