id	compartment	direction	gfdir	type	base_cost	forward_cost	reverse_cost	complexes
rxn00077	c0|e0	=	=	conditional	2	0	0	cpx00366|cpx32767
rxn00078	c0|e0	=	=	conditional	5	0	0	cpx32836
rxn00079	c0|e0	=	=	conditional	6	0	0	cpx31447
rxn00080	c0|e0	=	=	conditional	5	0	0	cpx30945
rxn00082	c0|e0	=	=	conditional	15	0	0	cpx00833
rxn00083	c0|e0	=	=	conditional	2	0	0	cpx00121|cpx01540|cpx01541|cpx31442|cpx31443
rxn00084	c0|e0	=	=	conditional	5	0	-6.7064	cpx30469
rxn00085	c0|e0	=	=	conditional	2	0	0	cpx00780|cpx31306
rxn00086	c0|e0	=	=	conditional	2	0	0	cpx01357|cpx31555
rxn00088	c0|e0	=	=	conditional	4	0	0.7683	cpx33427
rxn00089	c0|e0	=	=	conditional	4	0	0.6327	cpx33809|cpx33810
rxn00090	c0|e0	>	=	conditional	1	0	-1.87917	cpx31564
rxn00092	c0|e0	=	=	conditional	4	0	0.3183	cpx34618
rxn00093	c0|e0	=	=	conditional	5	0	0.1517	cpx34553
rxn00095	c0|e0	>	=	conditional	2	0	0.0687	cpx00936|cpx34609
rxn00096	c0|e0	=	=	conditional	4	0	0	cpx33004
rxn00097	c0|e0	=	=	conditional	2	0	0	cpx00811|cpx32936
rxn00098	c0|e0	=	=	conditional	4	0	0.3183	cpx34579
rxn00099	c0|e0	=	=	conditional	5	0	-0.3104	cpx35075
rxn00100	c0|e0	>	=	conditional	2	0	0.55	cpx00384|cpx00385|cpx32768
rxn00101	c0|e0	>	=	conditional	2	0	0.4247	cpx01893|cpx01894|cpx34424
rxn00102	c0|e0	=	=	conditional	2	0	0	cpx01443|cpx01444|cpx34945
rxn00103	c0|e0	=	=	conditional	4	0	0.691	cpx31030
rxn00104	c0|e0	=	=	gapfilling	7	0	0	null
rxn00105	c0|e0	=	=	conditional	2	0	0	cpx01342|cpx01343|cpx01344|cpx32956|cpx32965
rxn00106	c0|e0	=	=	conditional	6	0	0	cpx34591
rxn00107	c0|e0	=	=	conditional	5	0	0	cpx32939
rxn00108	c0|e0	=	=	conditional	5	0	0	cpx32921
rxn00109	c0|e0	=	=	conditional	4	3.29716	0	cpx31504|cpx31533
rxn00113	c0|e0	=	=	conditional	4	0	0.2623	cpx35716
rxn00114	c0|e0	=	=	conditional	2	0	0	cpx01830|cpx32897
rxn00116	c0|e0	>	=	conditional	1	0	0.3183	cpx34618|cpx34628
rxn00117	c0|e0	=	=	conditional	2	0	0	cpx00356|cpx32939
rxn00118	c0|e0	=	=	conditional	1	0	0	cpx32919
rxn00119	c0|e0	=	=	conditional	2	0	0	cpx01607|cpx32923|cpx32932|cpx32937
rxn00120	c0|e0	>	=	conditional	1	0	0.3183	cpx34606|cpx34618
rxn00121	c0|e0	=	=	conditional	4	0	0	cpx34583|cpx34633
rxn00122	c0|e0	>	=	conditional	2	0	-0.323	cpx00687|cpx32967
rxn00123	c0|e0	>	=	conditional	1	0	0.7683	cpx33499
rxn00124	c0|e0	=	=	conditional	2	0	0	cpx00074|cpx32780
rxn00125	c0|e0	=	=	conditional	5	0	0.2527	cpx33816
rxn00126	c0|e0	>	=	conditional	2	0	0.6913	cpx01451|cpx01452|cpx32536
rxn00127	c0|e0	>	=	conditional	2	0	0.691	cpx01473|cpx01474|cpx01475|cpx34784
rxn00128	c0|e0	=	=	conditional	4	0	0.695	cpx35287
rxn00129	c0|e0	=	=	conditional	5	0	0	cpx32514
rxn00130	c0|e0	=	=	conditional	4	0	0.1517	cpx34532|cpx34552
rxn00131	c0|e0	=	=	conditional	2	0	0	cpx01374|cpx33808
rxn00132	c0|e0	>	=	conditional	2	0	0.7683	cpx00863|cpx33472
rxn00133	c0|e0	=	=	conditional	4	0	0.0687	cpx34582
rxn00134	c0|e0	=	=	conditional	2	0	0	cpx00861|cpx00862|cpx32764|cpx32823
rxn00135	c0|e0	=	=	gapfilling	7	0	0	null
rxn00136	c0|e0	=	=	conditional	4	0	0.0687	cpx34595
rxn00137	c0|e0	>	=	conditional	3	0	0.7683	cpx00632|cpx33494
rxn00138	c0|e0	>	=	conditional	2	0	0.648	cpx00899|cpx35660|cpx35730
rxn00139	c0|e0	<	=	conditional	2	1.301	0	cpx00606|cpx32458|cpx32459
rxn00140	c0|e0	=	=	conditional	4	0	0.0707	cpx33526|cpx33566
rxn00141	c0|e0	=	=	conditional	2	0	0	cpx01565|cpx33815
rxn00142	c0|e0	=	=	conditional	5	0	0	cpx34544
rxn00143	c0|e0	=	=	conditional	2	0	0	cpx00311|cpx33813
rxn00144	c0|e0	=	=	conditional	5	0	0.6197	cpx35246
rxn00145	c0|e0	=	=	conditional	3	0	0	cpx00878|cpx30337
rxn00146	c0|e0	=	=	conditional	3	0	0	cpx00891|cpx30338
rxn00147	c0|e0	>	=	conditional	2	0	0.7793	cpx01030|cpx33070
rxn00148	c0|e0	=	=	conditional	2	0	0	cpx01664|cpx32786
rxn00149	c0|e0	=	=	conditional	4	0	0.0197	cpx31007|cpx31008
rxn00150	c0|e0	=	=	conditional	4	0	0.0197	cpx31036
rxn00151	c0|e0	=	=	conditional	2	0	0	cpx01639|cpx33069
rxn00152	c0|e0	>	=	conditional	2	0	-2.61557	cpx01256|cpx31089
rxn00153	c0|e0	=	=	conditional	5	0	-0.1427	cpx33484
rxn00155	c0|e0	=	=	conditional	5	0	0	cpx31039
rxn00156	c0|e0	=	=	conditional	4	0	-2.98457	cpx31092
rxn00157	c0|e0	=	=	conditional	2	0	0	cpx00407|cpx00408|cpx32050
rxn00158	c0|e0	=	=	conditional	5	0	0.3537	cpx35244
rxn00159	c0|e0	>	=	conditional	2	0	1.132	cpx01470|cpx01471|cpx30265|cpx30267
rxn00160	c0|e0	>	=	conditional	2	0	1.132	cpx00339|cpx30316
rxn00161	c0|e0	>	=	conditional	2	0	1.132	cpx00765|cpx30269
rxn00162	c0|e0	>	=	conditional	2	0	0.51	cpx01177|cpx01178|cpx01179|cpx01180|cpx01181|cpx01182|cpx01183|cpx30265|cpx30269|cpx34761
rxn00163	c0|e0	=	=	conditional	4	0	-4.5733	cpx34814
rxn00164	c0|e0	=	=	conditional	4	2.312	0	cpx34738
rxn00165	c0|e0	>	=	conditional	2	0	0.249	cpx00324|cpx01544|cpx01545|cpx35248|cpx35250
rxn00166	c0|e0	>	=	conditional	2	0	0.249	cpx00603|cpx35249
rxn00168	c0|e0	=	=	conditional	5	0	0.656	cpx00823|cpx34739
rxn00170	c0|e0	=	=	conditional	4	0	0.2703	cpx33248
rxn00171	c0|e0	=	=	conditional	2	0	0	cpx00712|cpx00843|cpx30994
rxn00172	c0|e0	=	=	conditional	2	0	0	cpx01481|cpx01482|cpx35617
rxn00173	c0|e0	=	=	conditional	2	0	0	cpx00945|cpx32078
rxn00174	c0|e0	=	=	conditional	4	0	0.51	cpx34827
rxn00175	c0|e0	=	=	conditional	2	0	0	cpx00848|cpx35613
rxn00176	c0|e0	=	=	conditional	4	0	-1.4586	cpx35613
rxn00177	c0|e0	=	=	conditional	4	0	0	cpx34899|cpx34900
rxn00178	c0|e0	=	=	conditional	2	0	0	cpx00453|cpx00454|cpx00666|cpx32089
rxn00179	c0|e0	=	=	conditional	2	0	0	cpx01204|cpx32892
rxn00180	c0|e0	=	=	gapfilling	6	0	0	null
rxn00181	c0|e0	=	=	conditional	5	0	0	cpx32894
rxn00182	c0|e0	=	=	conditional	2	0	0	cpx01421|cpx01422|cpx01423|cpx31313|cpx31317
rxn00183	c0|e0	>	=	conditional	2	0	0.0197	cpx00185|cpx31365
rxn00184	c0|e0	=	=	conditional	2	0	0	cpx00965|cpx31317|cpx31318
rxn00185	c0|e0	=	=	conditional	5	0	-1.30227	cpx31329
rxn00186	c0|e0	>	=	conditional	2	0	0.586	cpx01708|cpx34498
rxn00187	c0|e0	>	=	conditional	2	0	0.7906	cpx00312|cpx00313|cpx00314|cpx00315|cpx00316|cpx00317|cpx35657
rxn00188	c0|e0	=	=	conditional	4	0.7273	0	cpx34465
rxn00189	c0|e0	>	=	conditional	2	0	0.5277	cpx01185|cpx01891|cpx34391|cpx34411|cpx35735|cpx35736
rxn00190	c0|e0	>	=	conditional	2	0	0.1757	cpx01891|cpx35730
rxn00191	c0|e0	=	=	conditional	2	0	0	cpx01838|cpx32592
rxn00192	c0|e0	>	=	conditional	2	0	0.4706	cpx01409|cpx31900
rxn00193	c0|e0	=	=	conditional	2	0	0	cpx00332|cpx35351
rxn00195	c0|e0	=	=	conditional	4	0	0	cpx35504
rxn00196	c0|e0	>	=	conditional	2	0	0.0197	cpx01113|cpx01114|cpx31011|cpx31015
rxn00197	c0|e0	=	=	conditional	5	0	0	cpx31040
rxn00198	c0|e0	=	=	conditional	4	0	1.313	cpx30271
rxn00199	c0|e0	>	=	conditional	2	0	0.691	cpx00073|cpx30271
rxn00200	c0|e0	=	=	conditional	4	0	0.5277	cpx34402
rxn00201	c0|e0	=	=	gapfilling	4	1.4723	0	null
rxn00202	c0|e0	<	=	conditional	2	1.8927	0	cpx01616|cpx32125
rxn00203	c0|e0	>	=	conditional	2	0	0.591	cpx34807
rxn00204	c0|e0	=	=	conditional	4	0	-3.04297	cpx31090
rxn00205	c0|e0	>	=	conditional	2	0	-6.4146	cpx01315|cpx30479
rxn00206	c0|e0	>	=	conditional	3	0	-2.59697	cpx00372|cpx00373|cpx00374|cpx00375|cpx00376|cpx30939
rxn00207	c0|e0	=	=	conditional	6	0	0	cpx31080
rxn00208	c0|e0	>	=	conditional	2	0	-1.55727	cpx00756|cpx31345
rxn00209	c0|e0	>	=	conditional	2	0	-1.80397	cpx00756|cpx31345
rxn00210	c0|e0	=	=	conditional	4	0	-1.30227	cpx31333|cpx31347
rxn00211	c0|e0	=	=	conditional	2	0	0	cpx01419|cpx30137
rxn00212	c0|e0	>	=	conditional	2	0	0.0687	cpx01238|cpx34613|cpx34632|cpx34633
rxn00213	c0|e0	=	=	conditional	2	0	0	cpx01686|cpx33032
rxn00214	c0|e0	=	=	conditional	2	0	0	cpx00788|cpx35377
rxn00215	c0|e0	=	=	conditional	4	0	-0.3897	cpx35056
rxn00216	c0|e0	=	=	conditional	2	0	0	cpx00907|cpx00908|cpx32677|cpx32763
rxn00217	c0|e0	=	=	conditional	5	0	0	cpx30024|cpx30028
rxn00218	c0|e0	=	=	conditional	5	0	0	cpx30025
rxn00219	c0|e0	=	=	conditional	5	0	-1.94097	cpx30345
rxn00220	c0|e0	=	=	conditional	4	0	0.7683	cpx33481|cpx33513
rxn00221	c0|e0	>	=	conditional	2	0	0.7683	cpx01689|cpx33429
rxn00222	c0|e0	>	=	conditional	2	0	0.6887	cpx00725|cpx33699|cpx33757|cpx33757
rxn00223	c0|e0	=	=	conditional	2	0	0	cpx01157|cpx35434
rxn00224	c0|e0	=	=	conditional	3	0	0	cpx01501|cpx35330
rxn00225	c0|e0	=	=	conditional	2	0	0	cpx00005|cpx32890|cpx32896
rxn00226	c0|e0	=	=	conditional	4	3.364	0	cpx35613
rxn00227	c0|e0	>	=	conditional	2	0	-0.0987	cpx00344|cpx34631
rxn00228	c0|e0	=	=	conditional	4	0	0.2903	cpx33605
rxn00229	c0|e0	=	=	conditional	4	0	-10.7987	cpx30599
rxn00230	c0|e0	=	=	conditional	4	0	0	cpx32893
rxn00231	c0|e0	>	=	conditional	3	0	0.3737	cpx00730|cpx34413
rxn00232	c0|e0	=	=	conditional	4	0	-2.1883	cpx34586
rxn00233	c0|e0	=	=	conditional	5	0	-0.4353	cpx34719
rxn00234	c0|e0	=	=	conditional	4	0	0	cpx34897
rxn00235	c0|e0	=	=	conditional	5	0	0.6317	cpx33170
rxn00236	c0|e0	=	=	conditional	4	0	0.3183	cpx34610|cpx34618|cpx34628
rxn00237	c0|e0	=	=	conditional	2	0	0	cpx00356|cpx32939
rxn00239	c0|e0	=	=	conditional	2	0	0	cpx00869|cpx32941
rxn00240	c0|e0	=	=	conditional	5	0	0	cpx32919
rxn00241	c0|e0	=	=	conditional	4	0	0.3183	cpx34618|cpx34702|cpx34703|cpx34704|cpx34705|cpx34706|cpx34707
rxn00242	c0|e0	>	=	conditional	2	0	0.6257	cpx00737|cpx33592
rxn00243	c0|e0	=	=	conditional	5	0	0.5187	cpx33722
rxn00244	c0|e0	=	=	conditional	5	0	-0.1613	cpx34709
rxn00245	c0|e0	>	=	conditional	2	0	0.1833	cpx01058|cpx01059|cpx35008
rxn00247	c0|e0	>	=	conditional	2	0	0.971	cpx01779|cpx34782
rxn00248	c0|e0	=	=	conditional	2	0	0	cpx00141|cpx00142|cpx00143|cpx00144|cpx30262
rxn00249	c0|e0	=	=	conditional	4	0	0	cpx30315
rxn00250	c0|e0	=	=	conditional	2	0	0	cpx01398|cpx01399|cpx01400|cpx35743
rxn00251	c0|e0	=	=	conditional	2	0	0	cpx00785|cpx00786|cpx34763
rxn00252	c0|e0	>	=	conditional	1	0	1.1136	cpx34770
rxn00253	c0|e0	=	=	conditional	5	0	0.43	cpx35252
rxn00254	c0|e0	=	=	conditional	4	0	0.5277	cpx34402
rxn00255	c0|e0	=	=	conditional	4	0	0	cpx34891
rxn00256	c0|e0	<	=	conditional	2	1.8927	0	cpx01368|cpx01369|cpx32120|cpx32128
rxn00257	c0|e0	=	=	conditional	2	0	0	cpx01003|cpx01004|cpx32133
rxn00258	c0|e0	=	=	conditional	4	0	0	cpx31874
rxn00259	c0|e0	=	=	conditional	5	0	0	cpx34910
rxn00260	c0|e0	=	=	conditional	2	0	0	cpx00571|cpx32580
rxn00262	c0|e0	>	=	conditional	2	0	-1.30227	cpx00467|cpx31334|cpx31338
rxn00263	c0|e0	=	=	conditional	4	0	-1.30227	cpx31327|cpx31333
rxn00264	c0|e0	=	=	conditional	4	0	-1.54897	cpx30366
rxn00265	c0|e0	=	=	conditional	2	0	0	cpx00791|cpx00792|cpx00793|cpx34920
rxn00266	c0|e0	=	=	conditional	5	1.822	0	cpx35441
rxn00267	c0|e0	=	=	conditional	5	0	0	cpx31325
rxn00268	c0|e0	=	=	conditional	5	0	0	cpx31302|cpx31303
rxn00269	c0|e0	>	=	conditional	2	0	-1.15627	cpx00381|cpx31337|cpx31343
rxn00270	c0|e0	=	=	conditional	4	0	-0.046	cpx31699|cpx31706|cpx31748
rxn00271	c0|e0	=	=	conditional	5	0	0	cpx31376
rxn00272	c0|e0	=	=	conditional	2	0	0	cpx00801|cpx32619
rxn00273	c0|e0	=	=	gapfilling	6	0	0	null
rxn00274	c0|e0	=	=	conditional	2	0	0	cpx01560|cpx32022
rxn00275	c0|e0	=	=	conditional	4	0	0	cpx32614|cpx32619
rxn00276	c0|e0	=	=	conditional	5	0	0	cpx32609
rxn00278	c0|e0	=	=	conditional	2	0	0	cpx01316|cpx31302
rxn00279	c0|e0	=	=	conditional	4	0	0.51	cpx34742
rxn00280	c0|e0	=	=	conditional	5	0	0	cpx31370
rxn00281	c0|e0	=	=	gapfilling	6	0	0	null
rxn00282	c0|e0	=	=	conditional	4	0	0	cpx32584
rxn00283	c0|e0	=	=	conditional	2	0	0	cpx00625|cpx00626|cpx00627|cpx35340
rxn00284	c0|e0	=	=	conditional	5	0	0	cpx31199
rxn00285	c0|e0	=	=	conditional	2	0	0	cpx01385|cpx35645
rxn00286	c0|e0	=	=	conditional	5	0	0	cpx33120
rxn00287	c0|e0	=	=	conditional	5	0	0.4243	cpx33270
rxn00288	c0|e0	<	=	conditional	2	2.045	0	cpx00271|cpx00646|cpx01799|cpx01800|cpx01802|cpx01803|cpx31269
rxn00289	c0|e0	=	=	conditional	2	0	0	cpx01428|cpx34906
rxn00290	c0|e0	=	=	conditional	2	0	0	cpx00246|cpx00247|cpx00248|cpx33133
rxn00291	c0|e0	=	=	conditional	2	0	0	cpx00817|cpx34475
rxn00292	c0|e0	>	=	conditional	2	0	0.5187	cpx01107|cpx35371
rxn00293	c0|e0	=	=	conditional	2	0	0	cpx00033|cpx01593|cpx32971
rxn00295	c0|e0	=	=	conditional	2	0	0	cpx00787|cpx00788|cpx35377|cpx35388
rxn00297	c0|e0	=	=	conditional	2	0	0	cpx01107|cpx35371
rxn00298	c0|e0	=	=	conditional	4	0	0	cpx30044
rxn00299	c0|e0	>	=	conditional	3	0	-0.6893	cpx00115|cpx00116|cpx34531
rxn00300	c0|e0	>	=	conditional	2	0	-0.8539	cpx01303|cpx34541
rxn00301	c0|e0	>	=	conditional	1	0	0.1757	cpx34584|cpx34632
rxn00302	c0|e0	>	=	conditional	2	0	0.0207	cpx00115|cpx00116|cpx34531
rxn00303	c0|e0	=	=	conditional	2	0	0	cpx00680|cpx00681|cpx00682|cpx32954
rxn00304	c0|e0	=	=	conditional	4	0	0	cpx32786
rxn00305	c0|e0	>	=	conditional	2	0	0.971	cpx01019|cpx34764
rxn00306	c0|e0	=	=	conditional	2	0	0	cpx00106|cpx00184|cpx35644
rxn00307	c0|e0	=	=	conditional	4	0	1.105	cpx35314|cpx35321
rxn00309	c0|e0	=	=	conditional	6	0	0	cpx31311
rxn00310	c0|e0	=	=	conditional	4	0	-1.30227	cpx31332
rxn00311	c0|e0	=	=	conditional	4	0	-8.06267	cpx30789
rxn00312	c0|e0	>	=	conditional	2	0	-9.9257	cpx00220|cpx30595
rxn00313	c0|e0	>	=	conditional	2	0	0.691	cpx01353|cpx34751
rxn00314	c0|e0	=	=	conditional	4	0	0	cpx31369
rxn00315	c0|e0	=	=	conditional	5	0	0	cpx32649
rxn00316	c0|e0	=	=	conditional	4	0	0.4706	cpx31899
rxn00317	c0|e0	=	=	conditional	4	0	0	cpx32610
rxn00318	c0|e0	=	=	conditional	4	0	0	cpx34388
rxn00319	c0|e0	=	=	gapfilling	6	0	0.618	null
rxn00320	c0|e0	=	=	conditional	1	0	0	cpx35353|cpx35357
rxn00321	c0|e0	=	=	conditional	2	0	0	cpx00170|cpx35490
rxn00322	c0|e0	>	=	conditional	2	0	0.691	cpx00200|cpx01187|cpx01188|cpx34748
rxn00323	c0|e0	=	=	conditional	5	0	0	cpx34482
rxn00324	c0|e0	=	=	conditional	2	0	0	cpx00304|cpx30311
rxn00325	c0|e0	=	=	conditional	4	0	-2.87727	cpx31091
rxn00326	c0|e0	=	=	conditional	4	0	0	cpx31001
rxn00327	c0|e0	>	=	conditional	2	0	0.8487	cpx00338|cpx34510
rxn00328	c0|e0	=	=	conditional	2	0	0	cpx00940|cpx34890
rxn00330	c0|e0	<	=	conditional	2	1.8967	0	cpx00508|cpx00509|cpx32134
rxn00331	c0|e0	=	=	conditional	2	0	0	cpx01045|cpx34899
rxn00332	c0|e0	=	=	conditional	4	2.057	0	cpx31893
rxn00333	c0|e0	>	=	conditional	2	0	-1.40297	cpx01743|cpx01745|cpx30350
rxn00334	c0|e0	=	=	conditional	4	0	0	cpx34887
rxn00335	c0|e0	=	=	conditional	5	0	0	cpx34888
rxn00336	c0|e0	=	=	conditional	2	0	0	cpx01897|cpx34883
rxn00337	c0|e0	=	=	conditional	2	0	0	cpx01572|cpx32899
rxn00338	c0|e0	>	=	conditional	2	0	-4.33497	cpx00467|cpx31334
rxn00339	c0|e0	=	=	conditional	4	0	0.7906	cpx35659
rxn00340	c0|e0	>	=	conditional	2	0	0.648	cpx00820|cpx35651|cpx35735
rxn00341	c0|e0	=	=	conditional	4	0	1.2727	cpx34446
rxn00342	c0|e0	>	=	conditional	2	0	0.5277	cpx01590|cpx34370|cpx34411
rxn00343	c0|e0	=	=	conditional	4	0	1.1804	cpx34559
rxn00344	c0|e0	=	=	conditional	5	0	0.4706	cpx31978
rxn00345	c0|e0	=	=	conditional	4	0	0	cpx34386
rxn00346	c0|e0	>	=	conditional	2	0	0.691	cpx01887|cpx34741|cpx34745
rxn00347	c0|e0	=	=	conditional	2	0	0	cpx01441|cpx34411|cpx35240
rxn00348	c0|e0	=	=	conditional	4	0	0	cpx35344
rxn00350	c0|e0	=	=	conditional	2	0	0	cpx00827|cpx32111
rxn00351	c0|e0	>	=	conditional	2	0	0.3646	cpx01043|cpx01736|cpx01737|cpx35688
rxn00352	c0|e0	=	=	conditional	5	0	0.4243	cpx33252
rxn00354	c0|e0	=	=	gapfilling	4	0	0	null
rxn00355	c0|e0	=	=	conditional	2	0	0	cpx00583|cpx32957
rxn00356	c0|e0	=	=	conditional	4	0	0	cpx32270|cpx32270
rxn00357	c0|e0	=	=	conditional	5	0	0	cpx33043
rxn00358	c0|e0	=	=	conditional	3	0	0	cpx00228|cpx35556
rxn00359	c0|e0	=	=	conditional	4	0	-1.0813	cpx34633|cpx34635
rxn00360	c0|e0	=	=	conditional	4	0	0.7683	cpx33494
rxn00361	c0|e0	=	=	conditional	2	0	0	cpx01592|cpx32769
rxn00362	c0|e0	=	=	conditional	1	0	0	cpx33786
rxn00363	c0|e0	>	=	conditional	2	0	0.7683	cpx00863|cpx33472
rxn00364	c0|e0	=	=	conditional	2	0	0	cpx00797|cpx32923
rxn00365	c0|e0	=	=	conditional	2	0	0	cpx00007|cpx00111|cpx32794
rxn00366	c0|e0	>	=	conditional	1	0	0.3183	cpx34618
rxn00367	c0|e0	=	=	conditional	4	0	0.1757	cpx34632
rxn00368	c0|e0	=	=	conditional	2	0	0	cpx00007|cpx00111|cpx32794
rxn00369	c0|e0	=	=	conditional	2	0	0	cpx00007|cpx00111|cpx32794
rxn00370	c0|e0	=	=	conditional	4	0	0	cpx32901
rxn00371	c0|e0	>	=	conditional	2	0	0.691	cpx00948|cpx00949|cpx00951|cpx00952|cpx00953|cpx00954|cpx00955|cpx00956|cpx00957|cpx00958|cpx00959|cpx31004
rxn00372	c0|e0	=	=	conditional	4	0	0.5443	cpx33249
rxn00373	c0|e0	=	=	conditional	4	0	0.437	cpx34750
rxn00374	c0|e0	=	=	conditional	4	0	-0.7823	cpx34423
rxn00375	c0|e0	=	=	conditional	2	0	0	cpx00302|cpx00303|cpx34444
rxn00376	c0|e0	=	=	conditional	4	0	0	cpx34386|cpx34457
rxn00377	c0|e0	=	=	conditional	4	0	0.5443	cpx33251
rxn00378	c0|e0	=	=	conditional	5	0	0	cpx31558
rxn00379	c0|e0	=	=	conditional	2	0	0	cpx00434|cpx00435|cpx00436|cpx32989
