id	compartment	direction	gfdir	type	base_cost	forward_cost	reverse_cost	complexes
rxn05494	c0|e0	=	=	conditional	5	0	0	mscpx.1076|mscpx.1758|mscpx.413|mscpx.414
rxn05496	c0|e0	=	=	conditional	5	0	0	mscpx.1076|mscpx.776
rxn05500	c0|e0	=	=	conditional	5	0	0	mscpx.411
rxn05501	c0|e0	=	=	conditional	5	0	0	mscpx.742
rxn05504	c0|e0	>	=	conditional	5	0	0.3183	mscpx.647
rxn05505	c0|e0	=	=	conditional	5	0	0	mscpx.283
rxn05506	c0|e0	>	=	conditional	6	0	1	mscpx.257|mscpx.258
rxn05507	c0|e0	=	=	conditional	6	0	0	mscpx.257|mscpx.258
rxn05508	c0|e0	=	=	conditional	6	0	0	mscpx.334
rxn05512	c0|e0	>	=	conditional	5	0	0.3183	mscpx.232
rxn05514	c0|e0	=	=	conditional	6	0	0	mscpx.1502|mscpx.1503
rxn05515	c0|e0	>	=	conditional	5	0	0.3183	mscpx.189
rxn05516	c0|e0	>	=	conditional	5	0	0.3183	mscpx.1488
rxn05517	c0|e0	=	=	conditional	6	0	0	mscpx.233
rxn05518	c0|e0	=	=	conditional	5	0	0	mscpx.235|mscpx.236
rxn05526	c0|e0	=	=	conditional	5	0	0	mscpx.890
rxn05527	c0|e0	=	=	conditional	5	0	0	mscpx.1506|mscpx.1507
rxn05528	c0|e0	>	=	conditional	6	0	0.3183	mscpx.1697
rxn05533	c0|e0	>	=	conditional	5	0	0.3183	mscpx.58|mscpx.59|mscpx.60|mscpx.61|mscpx.62|mscpx.63|mscpx.64|mscpx.65|mscpx.66|mscpx.67|mscpx.68
rxn05534	c0|e0	>	=	conditional	5	0	0.3183	mscpx.58|mscpx.59|mscpx.60|mscpx.61|mscpx.62|mscpx.63|mscpx.64|mscpx.65|mscpx.66|mscpx.67|mscpx.68
rxn05535	c0|e0	>	=	conditional	5	0	0.3183	mscpx.58|mscpx.59|mscpx.60|mscpx.61|mscpx.62|mscpx.63|mscpx.64|mscpx.65|mscpx.66|mscpx.67|mscpx.68
rxn05536	c0|e0	>	=	conditional	5	0	0.3183	mscpx.58|mscpx.59|mscpx.60|mscpx.61|mscpx.62|mscpx.63|mscpx.64|mscpx.65|mscpx.66|mscpx.67|mscpx.68
rxn05537	c0|e0	>	=	conditional	5	0	0.3183	mscpx.58|mscpx.59|mscpx.60|mscpx.61|mscpx.62|mscpx.63|mscpx.64|mscpx.65|mscpx.66|mscpx.67|mscpx.68
rxn05538	c0|e0	>	=	conditional	5	0	0.3183	mscpx.58|mscpx.59|mscpx.60|mscpx.61|mscpx.62|mscpx.63|mscpx.64|mscpx.65|mscpx.66|mscpx.67|mscpx.68
rxn05539	c0|e0	>	=	conditional	5	0	0.3183	mscpx.58|mscpx.59|mscpx.60|mscpx.61|mscpx.62|mscpx.63|mscpx.64|mscpx.65|mscpx.66|mscpx.67|mscpx.68
rxn05540	c0|e0	>	=	conditional	5	0	0.3183	mscpx.58|mscpx.59|mscpx.60|mscpx.61|mscpx.62|mscpx.63|mscpx.64|mscpx.65|mscpx.66|mscpx.67|mscpx.68
rxn05541	c0|e0	>	=	conditional	5	0	0.3183	mscpx.58|mscpx.59|mscpx.60|mscpx.61|mscpx.62|mscpx.63|mscpx.64|mscpx.65|mscpx.66|mscpx.67|mscpx.68
rxn05542	c0|e0	>	=	conditional	5	0	0.3183	mscpx.58|mscpx.59|mscpx.60|mscpx.61|mscpx.62|mscpx.63|mscpx.64|mscpx.65|mscpx.66|mscpx.67|mscpx.68
rxn05543	c0|e0	>	=	conditional	5	0	0.3183	mscpx.58|mscpx.59|mscpx.60|mscpx.61|mscpx.62|mscpx.63|mscpx.64|mscpx.65|mscpx.66|mscpx.67|mscpx.68
rxn05544	c0|e0	>	=	conditional	5	0	0.3183	mscpx.58|mscpx.59|mscpx.60|mscpx.61|mscpx.62|mscpx.63|mscpx.64|mscpx.65|mscpx.66|mscpx.67|mscpx.68
rxn05545	c0|e0	>	=	conditional	5	0	0.3183	mscpx.58|mscpx.59|mscpx.60|mscpx.61|mscpx.62|mscpx.63|mscpx.64|mscpx.65|mscpx.66|mscpx.67|mscpx.68
rxn05546	c0|e0	>	=	conditional	5	0	0.3183	mscpx.58|mscpx.59|mscpx.60|mscpx.61|mscpx.62|mscpx.63|mscpx.64|mscpx.65|mscpx.66|mscpx.67|mscpx.68
rxn05547	c0|e0	>	=	conditional	5	0	0.3183	mscpx.58|mscpx.59|mscpx.60|mscpx.61|mscpx.62|mscpx.63|mscpx.64|mscpx.65|mscpx.66|mscpx.67|mscpx.68
rxn05549	c0|e0	>	=	conditional	5	0	0.3183	mscpx.92
rxn05551	c0|e0	=	=	conditional	5	0	0	mscpx.860
rxn05552	c0|e0	>	=	conditional	5	0	0.3183	mscpx.232
rxn05557	c0|e0	>	=	conditional	6	0	0.3183	mscpx.134|mscpx.135|mscpx.136|mscpx.137
rxn05559	c0|e0	=	=	conditional	5	0	0	mscpx.1279|mscpx.1280
rxn05560	c0|e0	=	=	conditional	5	0	0	mscpx.672|mscpx.673|mscpx.674
rxn05561	c0|e0	=	=	conditional	5	0	0	mscpx.333|mscpx.334|mscpx.335|mscpx.336
rxn05563	c0|e0	=	=	conditional	6	0	0	mscpx.552
rxn05564	c0|e0	=	=	conditional	5	0	0	mscpx.1820|mscpx.1821
rxn05565	c0|e0	=	=	conditional	5	0	0	mscpx.12|mscpx.13
rxn05566	c0|e0	=	=	conditional	5	0	0	mscpx.1205|mscpx.1206|mscpx.411
rxn05567	c0|e0	=	=	conditional	5	0	0	mscpx.365
rxn05569	c0|e0	=	=	conditional	5	0	0	mscpx.1320|mscpx.1321
rxn05571	c0|e0	=	=	conditional	5	0	0	mscpx.1061|mscpx.1062|mscpx.1063
rxn05572	c0|e0	=	=	conditional	5	0	0	mscpx.12|mscpx.13
rxn05573	c0|e0	=	=	conditional	5	0	0	mscpx.1205|mscpx.191
rxn05574	c0|e0	=	=	conditional	5	0	0	mscpx.1322
rxn05578	c0|e0	=	=	conditional	5	0	0	mscpx.723|mscpx.724
rxn05579	c0|e0	=	=	conditional	5	0	0	mscpx.129|mscpx.283
rxn05581	c0|e0	=	=	conditional	6	0	0	mscpx.923
rxn05582	c0|e0	=	=	conditional	6	0	0	mscpx.129|mscpx.413|mscpx.414|mscpx.775|mscpx.776
rxn05585	c0|e0	>	=	conditional	5	0	0.3183	mscpx.232
rxn05589	c0|e0	=	=	conditional	6	0	0	mscpx.643
rxn05593	c0|e0	=	=	conditional	5	0	0	mscpx.728|mscpx.729
rxn05594	c0|e0	>	=	conditional	5	0	0.3183	mscpx.232
rxn05596	c0|e0	=	=	conditional	6	0	0	mscpx.456|mscpx.457|mscpx.458|mscpx.459|mscpx.460|mscpx.461|mscpx.462
rxn05598	c0|e0	>	=	conditional	5	0	0.3183	mscpx.1729
rxn05599	c0|e0	>	=	conditional	5	0	0.3183	mscpx.232
rxn05602	c0|e0	=	=	conditional	5	0	0	mscpx.1579
rxn05604	c0|e0	=	=	conditional	5	0	0	mscpx.695
rxn05605	c0|e0	=	=	conditional	5	0	0	mscpx.334|mscpx.335|mscpx.696|mscpx.917
rxn05607	c0|e0	=	=	conditional	5	0	0	mscpx.1792|mscpx.894
rxn05608	c0|e0	>	=	conditional	5	0	0.3183	mscpx.1489|mscpx.894
rxn05610	c0|e0	=	=	conditional	5	0	0	mscpx.1746|mscpx.1747
rxn05611	c0|e0	=	=	conditional	5	0	0	mscpx.191
rxn05612	c0|e0	=	=	conditional	5	0	0	mscpx.1347
rxn05613	c0|e0	>	=	conditional	5	0	0.3183	mscpx.126
rxn05614	c0|e0	>	=	conditional	5	0	0.3183	mscpx.126
rxn05616	c0|e0	=	=	conditional	7	0	0	mscpx.98|mscpx.99
rxn05617	c0|e0	=	=	conditional	5	0	0	mscpx.919
rxn05618	c0|e0	>	=	conditional	6	0	1	mscpx.1277
rxn05619	c0|e0	>	=	conditional	5	0	0.3183	mscpx.1306|mscpx.1307
rxn05620	c0|e0	>	=	conditional	5	0	0.3183	mscpx.232
rxn05621	c0|e0	>	=	conditional	5	0	0.3183	mscpx.232
rxn05622	c0|e0	>	=	conditional	5	0	0.3183	mscpx.396
rxn05625	c0|e0	=	=	conditional	5	0	0	mscpx.1279|mscpx.1645|mscpx.1890
rxn05627	c0|e0	=	=	conditional	5	0	0	mscpx.1645
rxn05638	c0|e0	=	=	conditional	6	0	0	mscpx.1476|mscpx.410
rxn05644	c0|e0	>	=	conditional	5	0	0.3183	mscpx.92
rxn05645	c0|e0	=	=	conditional	6	0	0	mscpx.1889
rxn05646	c0|e0	=	=	conditional	5	0	0	mscpx.169
rxn05647	c0|e0	=	=	conditional	5	0	0	mscpx.742
rxn05648	c0|e0	=	=	conditional	5	0	0	mscpx.291
rxn05649	c0|e0	=	=	conditional	5	0	0	mscpx.413|mscpx.414
rxn05654	c0|e0	=	=	conditional	5	0	0	mscpx.333|mscpx.334|mscpx.335|mscpx.336
rxn05655	c0|e0	=	=	conditional	5	0	0	mscpx.1755
rxn05656	c0|e0	>	=	conditional	5	0	0.3183	mscpx.232
rxn05663	c0|e0	=	=	conditional	6	0	0	mscpx.1623|mscpx.1624|mscpx.1625|mscpx.1626
rxn05669	c0|e0	=	=	conditional	6	0	0	mscpx.1074|mscpx.1075
rxn05671	c0|e0	=	=	conditional	5	0	0	mscpx.1034|mscpx.1035|mscpx.411
rxn05673	c0|e0	=	=	conditional	5	0	0	mscpx.1322
rxn05680	c0|e0	=	=	conditional	5	0	0	mscpx.826
rxn05681	c0|e0	=	=	conditional	5	0	0	mscpx.1522
rxn05682	c0|e0	=	=	conditional	5	0	0	mscpx.1507|mscpx.1813
rxn05683	c0|e0	=	=	conditional	5	0	0	mscpx.367
rxn05687	c0|e0	>	=	conditional	6	0	1	mscpx.835
rxn05732	c0|e0	<	=	conditional	4	2.655	0	mscpx.41
rxn05733	c0|e0	>	=	conditional	2	0	-0.3986	mscpx.259
rxn05734	c0|e0	=	=	conditional	4	0	0	mscpx.145
rxn05735	c0|e0	>	=	conditional	4	0	0.0196999999999999	mscpx.145
rxn05736	c0|e0	>	=	conditional	4	0	0.7514	mscpx.498
rxn05737	c0|e0	>	=	conditional	4	0	-6.19142	mscpx.110
rxn05740	c0|e0	=	=	conditional	4	0	0	mscpx.1600|mscpx.71
rxn05746	c0|e0	=	=	conditional	4	0	0	mscpx.173
rxn05890	c0|e0	=	=	conditional	13	0	0	mscpx.1186
rxn05893	c0|e0	=	=	conditional	13	0	0	mscpx.1366
rxn05902	c0|e0	=	=	conditional	5	0	0	mscpx.1309|mscpx.1310|mscpx.1311
rxn05937	c0|e0	=	=	conditional	5	0	0	mscpx.1456|mscpx.1458
rxn05938	c0|e0	=	=	conditional	5	0	0	mscpx.1411|mscpx.1412|mscpx.1413|mscpx.1414|mscpx.1415|mscpx.1416|mscpx.1417
rxn05939	c0|e0	=	=	conditional	5	0	0	mscpx.1739|mscpx.1740|mscpx.1741|mscpx.1742
rxn05957	c0|e0	>	=	conditional	2	0	-0.1414	mscpx.1515
rxn05958	c0|e0	>	=	conditional	4	0	0.6316	mscpx.355
rxn06022	c0|e0	>	=	conditional	2	0	0.5187	mscpx.403
rxn06023	c0|e0	=	=	conditional	2	0	0	mscpx.874|mscpx.875
rxn06075	c0|e0	<	=	conditional	2	2.7299	0	mscpx.767|mscpx.768|mscpx.769
rxn06076	c0|e0	<	=	conditional	2	2.7299	0	mscpx.767|mscpx.768|mscpx.769
rxn06077	c0|e0	=	=	conditional	3	0	0	mscpx.1699
rxn06078	c0|e0	>	=	conditional	2	0	-0.3986	mscpx.40
rxn06299	c0|e0	=	=	conditional	2	0	0	mscpx.1090|mscpx.1091|mscpx.1092|mscpx.1093|mscpx.1094|mscpx.1095
rxn06335	c0|e0	=	=	conditional	2	0	0	mscpx.1649|mscpx.892
rxn06377	c0|e0	>	=	conditional	2	0	0.2796	mscpx.368|mscpx.369|mscpx.370
rxn06493	c0|e0	=	=	conditional	2	0	0	mscpx.1731|mscpx.1732|mscpx.972
rxn06510	c0|e0	=	=	conditional	2	0	0	mscpx.453|mscpx.454
rxn06526	c0|e0	=	=	conditional	3	0	0	mscpx.693
rxn06586	c0|e0	=	=	conditional	2	0	0	mscpx.892
rxn06591	c0|e0	=	=	conditional	2	0	0	mscpx.1449
rxn06600	c0|e0	>	=	conditional	2	0	0.6466	mscpx.1668
rxn06672	c0|e0	=	=	conditional	2	0	0	mscpx.1771
rxn06673	c0|e0	>	=	conditional	2	0	-0.0649999999999999	mscpx.1052
rxn06675	c0|e0	=	=	conditional	2	0	0	mscpx.53|mscpx.54
rxn06723	c0|e0	<	=	conditional	2	1.5294	0	mscpx.1869
rxn06729	c0|e0	>	=	conditional	2	0	0.6386	mscpx.72
rxn06777	c0|e0	=	=	conditional	2	0	0	mscpx.382
rxn06799	c0|e0	>	=	conditional	2	0	-0.942	mscpx.622|mscpx.623
rxn06802	c0|e0	>	=	conditional	2	0	-1.5826	mscpx.53|mscpx.54
rxn06848	c0|e0	<	=	conditional	2	1.3614	0	mscpx.1373
rxn06865	c0|e0	<	=	conditional	2	1.3614	0	mscpx.678
rxn06874	c0|e0	=	=	conditional	13	0	0	mscpx.1078|mscpx.1080|mscpx.1081|mscpx.1082|mscpx.1083|mscpx.1084|mscpx.1085|mscpx.1086|mscpx.1087|mscpx.1088
rxn06937	c0|e0	>	=	conditional	2	0	0.39	mscpx.1454
rxn06979	c0|e0	=	=	conditional	3	0	0	mscpx.1251
rxn07191	c0|e0	=	=	conditional	13	0	0	mscpx.516
rxn07292	c0|e0	=	=	conditional	13	0	0	mscpx.886
rxn07295	c0|e0	>	=	conditional	12	0	-2.588	mscpx.381
rxn07307	c0|e0	<	=	conditional	3	2.19225	0	mscpx.242
rxn07430	c0|e0	>	=	conditional	2	0	0.313	mscpx.466
rxn07431	c0|e0	=	=	conditional	2	0	0	mscpx.466
rxn07432	c0|e0	>	=	conditional	2	0	0.313	mscpx.466
rxn07433	c0|e0	=	=	conditional	2	0	0	mscpx.466
rxn07434	c0|e0	>	=	conditional	2	0	0.313	mscpx.466
rxn07435	c0|e0	=	=	conditional	2	0	0	mscpx.466
rxn07438	c0|e0	=	=	conditional	4	0	0	mscpx.1870
rxn07441	c0|e0	>	=	conditional	2	0	-0.6737	mscpx.807|mscpx.808
rxn07468	c0|e0	>	=	conditional	12	0	-0.902	mscpx.1283
rxn07492	c0|e0	>	=	conditional	1	0	0.0957000000000001	mscpx.1596
rxn07584	c0|e0	=	=	conditional	2	0	0	mscpx.152
rxn07586	c0|e0	=	=	conditional	3	0	0	mscpx.174
rxn07587	c0|e0	=	=	conditional	3	0	0	mscpx.649
rxn07588	c0|e0	=	=	conditional	3	0	0	mscpx.738
rxn07589	c0|e0	=	=	conditional	3	0	0	mscpx.484
rxn07845	c0|e0	>	=	conditional	2	0	0.1833	mscpx.1260
rxn08025	c0|e0	=	=	conditional	4	0	0	mscpx.341
rxn08040	c0|e0	=	=	conditional	3	0	0	mscpx.497
rxn08083	c0|e0	>	=	conditional	4	0	0.6386	mscpx.16
rxn08084	c0|e0	>	=	conditional	4	0	0.6386	mscpx.16
rxn08085	c0|e0	>	=	conditional	4	0	0.7046	mscpx.16
rxn08086	c0|e0	>	=	conditional	4	0	0.6386	mscpx.16
rxn08087	c0|e0	>	=	conditional	4	0	0.6386	mscpx.16
rxn08088	c0|e0	>	=	conditional	4	0	0.6386	mscpx.16
rxn08089	c0|e0	>	=	conditional	4	0	0.7046	mscpx.16
rxn08126	c0|e0	=	=	conditional	4	0	0	mscpx.585
rxn08127	c0|e0	=	=	conditional	4	0	0	mscpx.585
rxn08128	c0|e0	=	=	conditional	4	0	0	mscpx.585
rxn08129	c0|e0	=	=	conditional	4	0	0	mscpx.585
rxn08178	c0|e0	=	=	conditional	5	0	0	mscpx.634
rxn08179	c0|e0	=	=	conditional	5	0	0	mscpx.634
rxn08180	c0|e0	>	=	conditional	4	0	-1.164	mscpx.1173
rxn08194	c0|e0	=	=	conditional	3	0	0	mscpx.909|mscpx.910
rxn08199	c0|e0	>	=	conditional	4	0	0.0687	mscpx.383
rxn08200	c0|e0	>	=	conditional	4	0	0.0687	mscpx.383
rxn08201	c0|e0	>	=	conditional	4	0	0.0687	mscpx.383
rxn08202	c0|e0	>	=	conditional	4	0	0.0687	mscpx.383
rxn08203	c0|e0	>	=	conditional	4	0	0.0687	mscpx.383
rxn08204	c0|e0	>	=	conditional	4	0	0.0687	mscpx.383
rxn08205	c0|e0	>	=	conditional	4	0	0.0687	mscpx.383
rxn08257	c0|e0	<	=	conditional	13	6.105	0	mscpx.1634
rxn08258	c0|e0	=	=	conditional	4	0	0	mscpx.97
rxn08291	c0|e0	=	=	conditional	4	0	0	mscpx.676
rxn08294	c0|e0	=	=	conditional	4	0	0	mscpx.181
rxn08295	c0|e0	=	=	conditional	4	0	0	mscpx.181
rxn08296	c0|e0	=	=	conditional	4	0	0	mscpx.181
rxn08297	c0|e0	=	=	conditional	4	0	0	mscpx.181
rxn08298	c0|e0	=	=	conditional	4	0	0	mscpx.181
rxn08299	c0|e0	=	=	conditional	4	0	0	mscpx.181
rxn08300	c0|e0	=	=	conditional	4	0	0	mscpx.181
rxn08306	c0|e0	=	=	conditional	4	0	0	mscpx.209
rxn08307	c0|e0	=	=	conditional	4	0	0	mscpx.209
rxn08308	c0|e0	=	=	conditional	4	0	0	mscpx.209
rxn08309	c0|e0	=	=	conditional	4	0	0	mscpx.209
rxn08310	c0|e0	=	=	conditional	4	0	0	mscpx.209
rxn08311	c0|e0	=	=	conditional	4	0	0	mscpx.209
rxn08312	c0|e0	=	=	conditional	4	0	0	mscpx.209
rxn08333	c0|e0	>	=	conditional	4	0	-0.701	mscpx.486
rxn08335	c0|e0	>	=	conditional	4	0	-0.266	mscpx.996|mscpx.998
rxn08336	c0|e0	>	=	conditional	4	0	-0.6749	mscpx.996|mscpx.998
rxn08345	c0|e0	=	=	conditional	4	0	0	mscpx.1305
rxn08352	c0|e0	>	=	conditional	3	0	-0.6197	mscpx.873
rxn08354	c0|e0	=	=	conditional	5	0	0	mscpx.91
rxn08356	c0|e0	=	=	conditional	5	0	0	mscpx.91
rxn08467	c0|e0	>	=	conditional	4	0	-6.19142	mscpx.110
rxn08468	c0|e0	>	=	conditional	4	0	-5.74442	mscpx.110
rxn08469	c0|e0	>	=	conditional	4	0	-6.12642	mscpx.110
rxn08470	c0|e0	>	=	conditional	4	0	-6.19142	mscpx.110
rxn08471	c0|e0	>	=	conditional	4	0	-5.94542	mscpx.110
rxn08527	c0|e0	=	=	conditional	4	0	0	mscpx.107|mscpx.108|mscpx.109
rxn08528	c0|e0	=	=	conditional	4	0	0	mscpx.107|mscpx.108|mscpx.109
rxn08546	c0|e0	>	=	conditional	4	0	0.6386	mscpx.11|mscpx.447
rxn08547	c0|e0	>	=	conditional	4	0	0.6386	mscpx.11|mscpx.447
rxn08548	c0|e0	>	=	conditional	4	0	0.7046	mscpx.11|mscpx.447
rxn08549	c0|e0	>	=	conditional	4	0	0.6386	mscpx.11|mscpx.447
rxn08550	c0|e0	>	=	conditional	4	0	0.6386	mscpx.11|mscpx.447
rxn08551	c0|e0	>	=	conditional	4	0	0.6386	mscpx.11|mscpx.447
rxn08552	c0|e0	>	=	conditional	4	0	0.7046	mscpx.11|mscpx.447
rxn08556	c0|e0	>	=	conditional	4	0	-0.368	mscpx.705|mscpx.914
rxn08557	c0|e0	>	=	conditional	4	0	-0.7769	mscpx.705|mscpx.914
rxn08558	c0|e0	>	=	conditional	4	0	-0.6549	mscpx.705|mscpx.914
rxn08583	c0|e0	=	=	conditional	4	0	0	mscpx.1362
rxn08615	c0|e0	=	=	conditional	4	0	0	mscpx.747
rxn08618	c0|e0	=	=	conditional	4	0	0	mscpx.1367
rxn08619	c0|e0	=	=	conditional	4	0	0	mscpx.966
rxn08620	c0|e0	=	=	conditional	4	0	0	mscpx.900
rxn08655	c0|e0	=	=	conditional	4	0	0	mscpx.363
rxn08656	c0|e0	>	=	conditional	4	0	-0.3849	mscpx.363
rxn08657	c0|e0	>	=	conditional	4	0	-0.2629	mscpx.363
rxn08669	c0|e0	>	=	conditional	4	0	0.5187	mscpx.346|mscpx.347
rxn08707	c0|e0	=	=	conditional	5	0	0	mscpx.1117
rxn08708	c0|e0	=	=	conditional	4	0	0	mscpx.1044
rxn08709	c0|e0	=	=	conditional	4	0	0	mscpx.576
rxn08710	c0|e0	=	=	conditional	4	0	0	mscpx.1819
rxn08711	c0|e0	=	=	conditional	4	0	0	mscpx.1514
rxn08712	c0|e0	=	=	conditional	4	0	0	mscpx.866
rxn08713	c0|e0	=	=	conditional	4	0	0	mscpx.488
rxn08756	c0|e0	>	=	conditional	3	0	-0.6857	mscpx.873
rxn08783	c0|e0	>	=	conditional	4	0	-0.122	mscpx.891
rxn08792	c0|e0	>	=	conditional	4	0	-0.122	mscpx.878
rxn08793	c0|e0	>	=	conditional	4	0	-0.5309	mscpx.878
rxn08796	c0|e0	=	=	conditional	4	0	0	mscpx.34|mscpx.35
rxn08797	c0|e0	=	=	conditional	4	0	0	mscpx.34|mscpx.35
rxn08798	c0|e0	>	=	conditional	4	0	0.7197	mscpx.34|mscpx.35
rxn08799	c0|e0	=	=	conditional	4	0	0	mscpx.34|mscpx.35
rxn08800	c0|e0	=	=	conditional	4	0	0	mscpx.34|mscpx.35
rxn08801	c0|e0	=	=	conditional	4	0	0	mscpx.34|mscpx.35
rxn08802	c0|e0	=	=	conditional	4	0	0	mscpx.34|mscpx.35
rxn08803	c0|e0	=	=	conditional	4	0	0	mscpx.34|mscpx.35
rxn08804	c0|e0	=	=	conditional	4	0	0	mscpx.34|mscpx.35
rxn08805	c0|e0	=	=	conditional	4	0	0	mscpx.34|mscpx.35
rxn08806	c0|e0	=	=	conditional	4	0	0	mscpx.34|mscpx.35
rxn08807	c0|e0	=	=	conditional	4	0	0	mscpx.34|mscpx.35
rxn08808	c0|e0	>	=	conditional	14	0	0.4557	mscpx.34|mscpx.35
rxn08809	c0|e0	=	=	conditional	4	0	0	mscpx.34|mscpx.35
rxn08810	c0|e0	=	=	conditional	4	0	0	mscpx.34|mscpx.35
rxn08811	c0|e0	=	=	conditional	4	0	0	mscpx.34|mscpx.35
rxn08812	c0|e0	=	=	conditional	4	0	0	mscpx.34|mscpx.35
rxn08813	c0|e0	=	=	conditional	4	0	0	mscpx.34|mscpx.35
rxn08814	c0|e0	=	=	conditional	4	0	0	mscpx.34|mscpx.35
rxn08815	c0|e0	=	=	conditional	4	0	0	mscpx.34|mscpx.35
rxn08816	c0|e0	=	=	conditional	4	0	0	mscpx.34|mscpx.35
rxn08817	c0|e0	=	=	conditional	4	0	0	mscpx.34|mscpx.35
rxn08818	c0|e0	=	=	conditional	4	0	0	mscpx.34|mscpx.35
rxn08819	c0|e0	>	=	conditional	4	0	0.7197	mscpx.34|mscpx.35
rxn08820	c0|e0	=	=	conditional	4	0	0	mscpx.34|mscpx.35
rxn08821	c0|e0	=	=	conditional	4	0	0	mscpx.34|mscpx.35
rxn08822	c0|e0	=	=	conditional	4	0	0	mscpx.34|mscpx.35
rxn08823	c0|e0	=	=	conditional	4	0	0	mscpx.34|mscpx.35
rxn08838	c0|e0	=	=	conditional	4	0	0	mscpx.34|mscpx.35
rxn08839	c0|e0	=	=	conditional	4	0	0	mscpx.34|mscpx.35
rxn08840	c0|e0	>	=	conditional	4	0	0.7197	mscpx.34|mscpx.35
rxn08841	c0|e0	=	=	conditional	4	0	0	mscpx.34|mscpx.35
rxn08842	c0|e0	=	=	conditional	4	0	0	mscpx.34|mscpx.35
rxn08843	c0|e0	=	=	conditional	4	0	0	mscpx.34|mscpx.35
rxn08844	c0|e0	=	=	conditional	4	0	0	mscpx.34|mscpx.35
rxn08845	c0|e0	=	=	conditional	4	0	0	mscpx.34|mscpx.35
rxn08846	c0|e0	=	=	conditional	4	0	0	mscpx.34|mscpx.35
rxn08847	c0|e0	>	=	conditional	4	0	0.7197	mscpx.34|mscpx.35
rxn08848	c0|e0	=	=	conditional	4	0	0	mscpx.34|mscpx.35
rxn08849	c0|e0	=	=	conditional	4	0	0	mscpx.34|mscpx.35
rxn08850	c0|e0	=	=	conditional	4	0	0	mscpx.34|mscpx.35
rxn08851	c0|e0	=	=	conditional	4	0	0	mscpx.34|mscpx.35
rxn08900	c0|e0	>	=	conditional	4	0	-0.122	mscpx.771
rxn08901	c0|e0	>	=	conditional	4	0	-0.5309	mscpx.771
rxn08933	c0|e0	=	=	conditional	4	0	0	mscpx.173
rxn08934	c0|e0	=	=	conditional	4	0	0	mscpx.173
rxn08935	c0|e0	=	=	conditional	4	0	0	mscpx.173
rxn08936	c0|e0	=	=	conditional	4	0	0	mscpx.173
rxn08941	c0|e0	=	=	conditional	4	0	0	mscpx.71
rxn08942	c0|e0	=	=	conditional	4	0	0	mscpx.71
rxn08943	c0|e0	=	=	conditional	4	0	0	mscpx.71
rxn08954	c0|e0	=	=	conditional	4	0	0	mscpx.6
rxn08971	c0|e0	>	=	conditional	4	0	-1.1529	mscpx.1166|mscpx.1167|mscpx.19
rxn08975	c0|e0	>	=	conditional	4	0	-0.744	mscpx.1166|mscpx.1167|mscpx.19
rxn08976	c0|e0	>	=	conditional	4	0	-1.0309	mscpx.1166|mscpx.1167|mscpx.19
rxn08977	c0|e0	>	=	conditional	4	0	-0.744	mscpx.309
rxn08978	c0|e0	>	=	conditional	4	0	-1.1529	mscpx.309
rxn08979	c0|e0	>	=	conditional	4	0	-1.0309	mscpx.309
rxn09101	c0|e0	>	=	conditional	4	0	0.7683	mscpx.171|mscpx.172
rxn09102	c0|e0	>	=	conditional	4	0	0.7683	mscpx.171|mscpx.172
rxn09103	c0|e0	>	=	conditional	4	0	0.7683	mscpx.171|mscpx.172
rxn09104	c0|e0	>	=	conditional	4	0	0.7683	mscpx.171|mscpx.172
rxn09105	c0|e0	>	=	conditional	4	0	0.7683	mscpx.171|mscpx.172
rxn09106	c0|e0	>	=	conditional	4	0	0.7683	mscpx.171|mscpx.172
rxn09107	c0|e0	>	=	conditional	4	0	0.7683	mscpx.171|mscpx.172
rxn09108	c0|e0	=	=	conditional	4	0	0	mscpx.210
rxn09109	c0|e0	=	=	conditional	4	0	0	mscpx.210
rxn09110	c0|e0	=	=	conditional	4	0	0	mscpx.210
rxn09111	c0|e0	=	=	conditional	4	0	0	mscpx.210
rxn09112	c0|e0	=	=	conditional	4	0	0	mscpx.210
rxn09113	c0|e0	=	=	conditional	4	0	0	mscpx.210
rxn09114	c0|e0	=	=	conditional	4	0	0	mscpx.210
rxn09123	c0|e0	=	=	conditional	4	0	0	mscpx.195
rxn09124	c0|e0	=	=	conditional	4	0	0	mscpx.195
rxn09125	c0|e0	>	=	conditional	4	0	0.7197	mscpx.195
rxn09126	c0|e0	=	=	conditional	4	0	0	mscpx.195
rxn09127	c0|e0	=	=	conditional	4	0	0	mscpx.195
rxn09128	c0|e0	=	=	conditional	4	0	0	mscpx.195
rxn09129	c0|e0	=	=	conditional	4	0	0	mscpx.195
rxn09130	c0|e0	=	=	conditional	4	0	0	mscpx.195
rxn09131	c0|e0	=	=	conditional	4	0	0	mscpx.195
rxn09132	c0|e0	>	=	conditional	4	0	0.7197	mscpx.195
rxn09133	c0|e0	=	=	conditional	4	0	0	mscpx.195
rxn09134	c0|e0	=	=	conditional	4	0	0	mscpx.195
rxn09135	c0|e0	=	=	conditional	4	0	0	mscpx.195
rxn09136	c0|e0	=	=	conditional	4	0	0	mscpx.195
rxn09137	c0|e0	=	=	conditional	4	0	0	mscpx.195
rxn09138	c0|e0	=	=	conditional	4	0	0	mscpx.195
rxn09139	c0|e0	>	=	conditional	4	0	0.7197	mscpx.195
